"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.053968183E2,5.227669812E1,4.838895320E0,-2.117070053E0,1.206314586E1,1.863930817E2,4.746279947E0,3.361155114E0
1.063968261E2,5.227658934E1,4.838899306E0,-2.134658582E0,1.209562678E1,1.854254303E2,4.746356586E0,3.361046889E0
1.073968338E2,5.227648076E1,4.838841992E0,-2.064431203E0,1.229680835E1,1.904968378E2,4.746287421E0,3.361144560E0
1.083968406E2,5.227637019E1,4.838815956E0,-1.899733768E0,1.240624800E1,1.901331783E2,4.746306040E0,3.361118268E0
1.093968481E2,5.227625736E1,4.838772218E0,-1.918486553E0,1.270566252E1,1.914329830E2,4.746574775E0,3.360738750E0
1.103968548E2,5.227614401E1,4.838737402E0,-1.783595449E0,1.277010321E1,1.907877922E2,4.746589387E0,3.360718112E0
1.113968618E2,5.227602898E1,4.838703067E0,-1.791428934E0,1.295962035E1,1.919809418E2,4.746677975E0,3.360592989E0
1.123968683E2,5.227591290E1,4.838667996E0,-1.721642209E0,1.310420696E1,1.926460419E2,4.746809369E0,3.360407393E0
1.133968740E2,5.227579441E1,4.838631528E0,-1.749148581E0,1.335281417E1,1.926460419E2,4.747032734E0,3.360091852E0
1.143968793E2,5.227567442E1,4.838604220E0,-5.358335478E-1,1.346195336E1,1.921241760E2,4.747180337E0,3.359883314E0
1.153968856E2,5.227555110E1,4.838559943E0,-1.273392820E0,1.383916154E1,1.924560089E2,4.746623682E0,3.360669673E0
1.163968908E2,5.227542754E1,4.838516092E0,-1.201749001E0,1.404942506E1,1.929571228E2,4.746367620E0,3.361031308E0
1.173968971E2,5.227529909E1,4.838469923E0,-1.213647990E0,1.443495117E1,1.929571228E2,4.746546480E0,3.360778712E0
1.183969022E2,5.227516949E1,4.838425672E0,-1.187950949E0,1.469028853E1,1.953194733E2,4.746084629E0,3.361430904E0
1.193969076E2,5.227503824E1,4.838377293E0,-1.044714550E0,1.487395825E1,1.953194733E2,4.746591805E0,3.360714697E0
1.203969126E2,5.227490856E1,4.838323763E0,-9.561288124E-1,1.484464761E1,1.987100525E2,4.746181053E0,3.361294757E0
1.213969166E2,5.227478130E1,4.838272185E0,-1.059058484E0,1.464928193E1,1.926910248E2,4.745532038E0,3.362210986E0
1.223969214E2,5.227465925E1,4.838218853E0,-1.052017459E0,1.408031797E1,1.944442749E2,4.745946828E0,3.361625461E0
1.233969269E2,5.227456209E1,4.838172595E0,-1.092353276E0,1.166703980E1,1.933645782E2,4.745748074E0,3.361906044E0
1.243969308E2,5.227449943E1,4.838148390E0,-1.373339501E0,8.158596143E0,1.933645782E2,4.745343732E0,3.362476751E0
1.253969353E2,5.227446276E1,4.838129719E0,-9.585199598E-1,5.167459904E0,1.933645782E2,4.745236554E0,3.362628002E0
1.263969394E2,5.227445249E1,4.838122068E0,-1.176395965E0,2.242435352E0,1.933645782E2,4.744923918E0,3.363069140E0
1.273969443E2,5.227445037E1,4.838120663E0,-1.172568461E0,8.354771845E-1,1.933645782E2,4.745472351E0,3.362295228E0
1.283969480E2,5.227444888E1,4.838120162E0,-1.139951831E0,3.362402721E-1,1.933645782E2,4.745869678E0,3.361734379E0
1.293969526E2,5.227444949E1,4.838119901E0,-1.191011572E0,2.380424900E-2,1.933645782E2,4.746423549E0,3.360952324E0
1.303969568E2,5.227444932E1,4.838119686E0,-1.156232540E0,8.398844935E-3,1.933645782E2,4.746497859E0,3.360847380E0
1.313969601E2,5.227444853E1,4.838120137E0,-1.178047416E0,6.566465677E-2,1.933645782E2,4.746731306E0,3.360517660E0
1.323969651E2,5.227444650E1,4.838116415E0,-1.492254980E0,2.294410086E-1,1.933645782E2,4.746619763E0,3.360675209E0
1.333969684E2,5.227444829E1,4.838117271E0,-1.494350415E0,2.477888873E-2,1.933645782E2,4.746346938E0,3.361060514E0
1.343969722E2,5.227444906E1,4.838117027E0,-1.469675134E0,2.249166366E-2,1.933645782E2,4.746366323E0,3.361033139E0
1.353969758E2,5.227444946E1,4.838116491E0,-1.506259908E0,4.133985789E-3,1.933645782E2,4.746516122E0,3.360821587E0
1.363969792E2,5.227444925E1,4.838116852E0,-1.446552075E0,5.238387022E-2,1.933645782E2,4.746908435E0,3.360267450E0
1.373969837E2,5.227445025E1,4.838116009E0,-1.439472117E0,0.000000000E0,1.933645782E2,4.746959395E0,3.360195461E0
1.383969870E2,5.227443727E1,4.838114930E0,-1.683209029E0,1.321309577E0,1.933645782E2,4.747234232E0,3.359807163E0
1.393969902E2,5.227440829E1,4.838098301E0,-1.559408236E0,2.965187795E0,1.933645782E2,4.746896423E0,3.360284420E0
1.403969942E2,5.227435717E1,4.838070437E0,-1.565877923E0,5.191019711E0,1.936753845E2,4.746903183E0,3.360274870E0
1.413969979E2,5.227428844E1,4.838028396E0,-1.495012733E0,7.418535602E0,1.936753845E2,4.747013802E0,3.360118599E0
1.423970014E2,5.227420359E1,4.837982411E0,-1.472145191E0,9.362585836E0,1.933561859E2,4.746842576E0,3.360360485E0
1.433970041E2,5.227409994E1,4.837937340E0,-1.504928630E0,1.133262000E1,1.925824585E2,4.747312954E0,3.359695931E0
1.443970082E2,5.227398217E1,4.837915866E0,-1.397852157E0,1.269700725E1,1.925824585E2,4.747451767E0,3.359499777E0
1.453970114E2,5.227386029E1,4.837871203E0,-1.495242600E0,1.356500785E1,1.926703186E2,4.747188908E0,3.359871203E0
1.463970149E2,5.227373637E1,4.837825943E0,-1.540581733E0,1.392806559E1,1.923918457E2,4.747138783E0,3.359942024E0
1.473970186E2,5.227361485E1,4.837758970E0,-1.588258847E0,1.412622780E1,1.929055328E2,4.747109145E0,3.359983899E0
1.483970211E2,5.227348560E1,4.837729005E0,-1.600658507E0,1.445460380E1,1.865728607E2,4.747009402E0,3.360124815E0
1.493970251E2,5.227334969E1,4.837703524E0,-1.661155352E0,1.505215357E1,1.891722565E2,4.747452390E0,3.359498896E0
1.503970276E2,5.227320873E1,4.837669768E0,-1.692293539E0,1.568616512E1,1.874493103E2,4.747464097E0,3.359482352E0
1.513970312E2,5.227306369E1,4.837639412E0,-2.110418038E0,1.609773007E1,1.891292267E2,4.746825064E0,3.360385223E0
1.523970352E2,5.227292132E1,4.837587488E0,-1.842845728E0,1.621965262E1,1.846219330E2,4.746681033E0,3.360588669E0
1.533970376E2,5.227277920E1,4.837537823E0,-1.618549153E0,1.622318283E1,1.926865997E2,4.745133179E0,3.362773876E0
1.543970411E2,5.227263511E1,4.837486563E0,-1.805387028E0,1.635160149E1,1.926865997E2,4.743794198E0,3.364662485E0
1.553970438E2,5.227249162E1,4.837434862E0,-1.618650089E0,1.636109105E1,1.926879272E2,4.745540533E0,3.362198994E0
1.563970484E2,5.227234644E1,4.837383740E0,-1.886786658E0,1.643162203E1,1.927869873E2,4.745692992E0,3.361983797E0
1.573970511E2,5.227220432E1,4.837342131E0,-1.833814218E0,1.612613415E1,1.927869873E2,4.745230463E0,3.362636597E0
1.583970540E2,5.227206113E1,4.837299026E0,-2.663526340E0,1.615776089E1,1.927869873E2,4.744750108E0,3.363314354E0
1.593970568E2,5.227192067E1,4.837259173E0,-2.874346306E0,1.598221726E1,1.927869873E2,4.744428071E0,3.363768617E0
1.603970598E2,5.227177935E1,4.837206612E0,-2.520673480E0,1.603805539E1,1.927869873E2,4.743157532E0,3.365559932E0
1.613970630E2,5.227163914E1,4.837156061E0,-2.513373048E0,1.596823150E1,1.927869873E2,4.744648541E0,3.363457635E0
1.623970666E2,5.227149604E1,4.837106993E0,-2.686229089E0,1.612234333E1,1.927869873E2,4.743835828E0,3.364603790E0
1.633970691E2,5.227134229E1,4.837058742E0,-3.485152652E0,1.693226957E1,1.927787933E2,4.744159849E0,3.364146899E0
1.643970726E2,5.227120541E1,4.837012371E0,-3.916666970E0,1.612108165E1,1.927787933E2,4.744649083E0,3.363456870E0
1.653970760E2,5.227107524E1,4.836954693E0,-4.042114371E0,1.533260485E1,1.927787933E2,4.743823938E0,3.364620555E0
1.663970793E2,5.227094402E1,4.836906368E0,-4.189255754E0,1.506983813E1,1.927787933E2,4.740016599E0,3.369982147E0
1.673970826E2,5.227081113E1,4.836858551E0,-4.034284723E0,1.515689868E1,1.928851013E2,4.738038527E0,3.372762659E0
1.683970853E2,5.227067829E1,4.836813746E0,-3.853092604E0,1.515485055E1,1.928851013E2,4.737768389E0,3.373142115E0
1.693970884E2,5.227054463E1,4.836758285E0,-3.477563509E0,1.507042851E1,1.928851013E2,4.738694238E0,3.371841330E0
1.703970913E2,5.227041387E1,4.836710393E0,-3.579419224E0,1.480641622E1,1.931144257E2,4.738026407E0,3.372779684E0
1.713970946E2,5.227028525E1,4.836659879E0,-3.430541486E0,1.461292503E1,1.931144257E2,4.737720371E0,3.373209558E0
1.723970979E2,5.227015615E1,4.836616290E0,-3.482358626E0,1.455588278E1,1.927702332E2,4.736369456E0,3.375106133E0
1.733971012E2,5.227002519E1,4.836568363E0,-3.203081045E0,1.484496521E1,1.927702332E2,4.736449666E0,3.374993570E0
1.743971043E2,5.226989361E1,4.836520428E0,-3.373684525E0,1.508876587E1,1.927702332E2,4.738090290E0,3.372689940E0
1.753971069E2,5.226976047E1,4.836466700E0,-3.230942995E0,1.520884894E1,1.928037872E2,4.738747967E0,3.371765819E0
1.763971097E2,5.226962547E1,4.836418584E0,-2.850311093E0,1.530154451E1,1.928037872E2,4.738965910E0,3.371459497E0
1.773971153E2,5.226949089E1,4.836368900E0,-3.008180235E0,1.539453130E1,1.928037872E2,4.739055432E0,3.371333659E0
1.783971159E2,5.226935613E1,4.836317022E0,-3.150474042E0,1.544446233E1,1.928674316E2,4.738801492E0,3.371690592E0
1.793971193E2,5.226922182E1,4.836270365E0,-3.268837240E0,1.544056108E1,1.928674316E2,4.738606060E0,3.371965249E0
1.803971221E2,5.226908702E1,4.836212047E0,-3.230820145E0,1.555218696E1,1.928674316E2,4.738438115E0,3.372201248E0
1.813971252E2,5.226895296E1,4.836162436E0,-3.411105959E0,1.546557712E1,1.928674316E2,4.738611324E0,3.371957852E0
1.823971304E2,5.226881827E1,4.836111502E0,-3.519959033E0,1.527076804E1,1.928072205E2,4.739362319E0,3.370902230E0
1.833971306E2,5.226868524E1,4.836059794E0,-3.331631352E0,1.499305204E1,1.928072205E2,4.740077699E0,3.369896207E0
1.843971341E2,5.226855968E1,4.836014219E0,-3.292812600E0,1.430903315E1,1.928072205E2,4.740128944E0,3.369824124E0
1.853971374E2,5.226844285E1,4.835970057E0,-3.455307765E0,1.342451769E1,1.928072205E2,4.741250633E0,3.368245756E0
1.863971400E2,5.226832899E1,4.835929853E0,-3.256118433E0,1.292497078E1,1.929813995E2,4.741352421E0,3.368102470E0
1.873971437E2,5.226821878E1,4.835890141E0,-3.145206265E0,1.258264776E1,1.929813995E2,4.741049757E0,3.368528497E0
1.883971471E2,5.226810500E1,4.835850621E0,-3.052441625E0,1.287190004E1,1.924876251E2,4.740460369E0,3.369357881E0
1.893971497E2,5.226798859E1,4.835805542E0,-2.956024019E0,1.320090898E1,1.924876251E2,4.740708234E0,3.369009124E0
1.903971529E2,5.226787375E1,4.835764062E0,-3.078702300E0,1.314608171E1,1.929207764E2,4.740401225E0,3.369441090E0
1.913971559E2,5.226776139E1,4.835722168E0,-3.156006043E0,1.286808632E1,1.930999603E2,4.740554649E0,3.369225230E0
1.923971589E2,5.226765350E1,4.835678033E0,-3.132132958E0,1.250318588E1,1.930999603E2,4.740499173E0,3.369303284E0
1.933971618E2,5.226754491E1,4.835638578E0,-2.892719251E0,1.230125339E1,1.922711182E2,4.740167395E0,3.369770036E0
1.943971645E2,5.226743617E1,4.835598207E0,-2.936629307E0,1.241288643E1,1.925258484E2,4.739865975E0,3.370193996E0
1.953971683E2,5.226732512E1,4.835556963E0,-2.925603464E0,1.265627374E1,1.925258484E2,4.740435407E0,3.369393000E0
1.963971710E2,5.226721182E1,4.835515724E0,-2.960627995E0,1.289366276E1,1.925258484E2,4.740986367E0,3.368617714E0
1.973971735E2,5.226709469E1,4.835473665E0,-2.867012940E0,1.317034423E1,1.937466278E2,4.741202346E0,3.368313724E0
1.983971760E2,5.226697540E1,4.835432611E0,-2.833656907E0,1.349245729E1,1.948184052E2,4.741482091E0,3.367919924E0
1.993971794E2,5.226685237E1,4.835385304E0,-2.718614619E0,1.396017977E1,1.926096191E2,4.742389008E0,3.366642768E0
2.003971829E2,5.226672389E1,4.835339816E0,-2.718918740E0,1.447160431E1,1.926096191E2,4.742944836E0,3.365859669E0
2.013971862E2,5.226659364E1,4.835288521E0,-2.583870672E0,1.477208353E1,1.926096191E2,4.742991300E0,3.365794194E0
2.023971885E2,5.226646451E1,4.835241790E0,-2.558290618E0,1.479799972E1,1.926914062E2,4.742773557E0,3.366101011E0
2.033971913E2,5.226633433E1,4.835195310E0,-2.470335360E0,1.483719610E1,1.926914062E2,4.742383099E0,3.366651092E0
2.043971940E2,5.226620486E1,4.835146402E0,-2.489748104E0,1.479241827E1,1.927444611E2,4.741936058E0,3.367280721E0
2.053971975E2,5.226607528E1,4.835098288E0,-2.513097130E0,1.480018151E1,1.927444611E2,4.741447120E0,3.367969157E0
2.063972005E2,5.226594604E1,4.835046663E0,-2.381974267E0,1.486494458E1,1.924752808E2,4.741021106E0,3.368568821E0
2.073962746E2,5.226581525E1,4.834985689E0,-2.246324337E0,1.505077518E1,1.955610199E2,4.740612876E0,3.369143303E0
2.083962615E2,5.226568543E1,4.834921768E0,-2.275448409E0,1.505068309E1,1.988322296E2,4.740370124E0,3.369484845E0
2.093962641E2,5.226555876E1,4.834848771E0,-2.423540260E0,1.491089995E1,2.017312775E2,4.740766327E0,3.368927375E0
2.103962637E2,5.226543748E1,4.834767399E0,-2.507917993E0,1.466724083E1,2.048600311E2,4.740244845E0,3.369661087E0
2.113962617E2,5.226531986E1,4.834670150E0,-2.525217850E0,1.460379988E1,2.072931061E2,4.739757261E0,3.370346886E0
2.123962749E2,5.226520317E1,4.834562606E0,-2.668004208E0,1.477796688E1,2.108252411E2,4.739349008E0,3.370920945E0
