"Time (s)","X (hPa)"
-5.239525833E-1,1.011577606E3
5.149074167E-1,1.011575317E3
1.553734417E0,1.011572952E3
2.592626417E0,1.011572723E3
3.631505417E0,1.011572723E3
4.670352417E0,1.011572723E3
5.181389417E0,1.011572266E3
6.220135417E0,1.011568222E3
7.258963417E0,1.011562042E3
8.297683417E0,1.011550751E3
9.336463417E0,1.011541061E3
1.037526842E1,1.011534500E3
1.141406542E1,1.011529541E3
1.245284142E1,1.011529541E3
1.349163142E1,1.011534348E3
1.453042642E1,1.011535873E3
1.556924942E1,1.011537857E3
1.660810942E1,1.011537857E3
1.764692542E1,1.011537094E3
1.868580442E1,1.011533127E3
1.972460542E1,1.011528931E3
2.076341442E1,1.011522903E3
2.180230642E1,1.011516342E3
2.284119442E1,1.011510696E3
2.388004842E1,1.011504288E3
2.491890542E1,1.011499481E3
2.595774142E1,1.011495895E3
2.699650242E1,1.011492691E3
2.803529642E1,1.011490936E3
2.907411542E1,1.011490936E3
3.011294742E1,1.011493149E3
3.115178942E1,1.011500244E3
3.219058342E1,1.011503372E3
3.322942642E1,1.011503983E3
3.426830142E1,1.011503372E3
3.530712942E1,1.011501770E3
3.634592842E1,1.011490555E3
3.738480342E1,1.011480942E3
3.842369542E1,1.011474380E3
3.946258542E1,1.011463623E3
4.050150542E1,1.011451187E3
4.154038342E1,1.011442413E3
4.257926442E1,1.011432495E3
4.361819542E1,1.011422729E3
4.465719442E1,1.011417770E3
4.569625342E1,1.011417465E3
4.673528142E1,1.011417465E3
4.777432742E1,1.011419907E3
4.881341142E1,1.011426086E3
4.985246542E1,1.011427536E3
5.089154242E1,1.011427765E3
5.193058642E1,1.011427765E3
5.296961542E1,1.011421814E3
5.400868742E1,1.011404953E3
5.504778742E1,1.011388092E3
5.608687442E1,1.011366882E3
5.712596742E1,1.011341095E3
5.816505742E1,1.011314545E3
5.920417342E1,1.011289902E3
6.024320742E1,1.011262589E3
6.128222242E1,1.011234894E3
6.232127042E1,1.011211395E3
6.336039142E1,1.011197052E3
6.439949942E1,1.011188202E3
6.543863642E1,1.011181259E3
6.647779142E1,1.011171722E3
6.751686842E1,1.011155853E3
6.855593542E1,1.011133652E3
6.959501142E1,1.011098938E3
7.063409642E1,1.011048050E3
7.167319142E1,1.010978470E3
7.271230142E1,1.010899353E3
7.375138842E1,1.010847778E3
7.479049342E1,1.010806808E3
7.582960242E1,1.010806808E3
7.686871942E1,1.010807800E3
7.790786842E1,1.010854034E3
7.894701342E1,1.010865402E3
7.998614942E1,1.010869064E3
8.102529242E1,1.010870590E3
8.206447542E1,1.010869064E3
8.310362742E1,1.010869751E3
8.414282542E1,1.010869751E3
8.518196042E1,1.010883713E3
8.622112542E1,1.010889206E3
8.726029442E1,1.010889969E3
8.829944442E1,1.010890045E3
8.933858542E1,1.010890045E3
9.037770142E1,1.010886002E3
9.141685542E1,1.010885468E3
9.245596042E1,1.010885468E3
9.349504342E1,1.010895615E3
9.453419342E1,1.010899582E3
9.557332542E1,1.010907288E3
9.661245342E1,1.010912857E3
9.765165242E1,1.010919876E3
9.869079542E1,1.010922241E3
9.972995242E1,1.010927734E3
1.007691274E2,1.010936356E3
1.018082814E2,1.010946198E3
1.028475054E2,1.010946198E3
1.038867004E2,1.010942001E3
1.049258104E2,1.010938644E3
1.059649184E2,1.010933151E3
1.070040464E2,1.010921478E3
1.080432374E2,1.010899200E3
1.090824064E2,1.010875397E3
1.101215674E2,1.010858154E3
1.111606674E2,1.010840988E3
1.121997594E2,1.010840988E3
1.132388284E2,1.010853653E3
1.142778924E2,1.010874557E3
1.153170464E2,1.010877380E3
1.163561664E2,1.010877380E3
1.173953064E2,1.010855713E3
1.184344124E2,1.010813446E3
1.194735224E2,1.010758896E3
1.205127024E2,1.010758896E3
1.215518294E2,1.010777359E3
1.225909424E2,1.010848846E3
1.236301224E2,1.010941010E3
1.246693184E2,1.011044388E3
1.257085044E2,1.011118774E3
1.267476504E2,1.011131134E3
1.277868504E2,1.011131134E3
1.288260134E2,1.011113129E3
1.298651204E2,1.011098022E3
1.309042574E2,1.011092377E3
1.319434014E2,1.011092377E3
1.329825234E2,1.011094818E3
1.340217124E2,1.011102600E3
1.350608434E2,1.011103363E3
1.361000024E2,1.011103363E3
1.371391474E2,1.011096039E3
1.381783214E2,1.011080627E3
1.392175024E2,1.011056824E3
1.402566634E2,1.011024857E3
1.412958084E2,1.010989914E3
1.423350134E2,1.010950012E3
1.433742064E2,1.010910416E3
1.444133924E2,1.010884171E3
1.454525724E2,1.010868988E3
1.464917884E2,1.010859909E3
1.475311194E2,1.010843201E3
1.485704404E2,1.010823898E3
1.496097594E2,1.010804062E3
1.506491594E2,1.010774078E3
1.516885264E2,1.010761795E3
1.527279894E2,1.010742340E3
1.537673804E2,1.010718842E3
1.548067264E2,1.010702744E3
1.558460954E2,1.010696182E3
1.568854964E2,1.010696182E3
1.579248704E2,1.010715942E3
1.589643724E2,1.010746155E3
1.600038134E2,1.010763779E3
1.610432804E2,1.010783997E3
1.620827554E2,1.010783997E3
1.631222074E2,1.010783920E3
1.641616544E2,1.010783920E3
1.652010334E2,1.010784302E3
1.662404474E2,1.010786209E3
1.672798824E2,1.010788727E3
1.683193284E2,1.010800247E3
1.693587534E2,1.010815887E3
1.703982524E2,1.010832520E3
1.714377034E2,1.010832520E3
1.724771294E2,1.010831604E3
1.735165734E2,1.010822830E3
1.745560074E2,1.010816574E3
1.755953794E2,1.010809631E3
1.766348174E2,1.010809631E3
1.776741964E2,1.010810852E3
1.787135714E2,1.010812454E3
1.797529834E2,1.010816422E3
1.807923724E2,1.010825882E3
1.818318074E2,1.010833054E3
1.828712244E2,1.010853577E3
1.839106244E2,1.010883026E3
1.849500184E2,1.010909882E3
1.859894104E2,1.010927124E3
1.870288284E2,1.010938034E3
1.880682124E2,1.010938034E3
1.891076654E2,1.010921936E3
1.901471004E2,1.010907135E3
1.911864914E2,1.010895920E3
1.922258534E2,1.010890350E3
1.932652744E2,1.010890350E3
1.943046744E2,1.010891190E3
1.953441614E2,1.010891190E3
1.963836594E2,1.010890350E3
1.974231804E2,1.010890350E3
1.984627374E2,1.010890427E3
1.995022294E2,1.010892334E3
2.005417464E2,1.010894241E3
2.015812184E2,1.010897446E3
