"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.158279169E-2,-6.016346365E-3,-5.508661866E-3,2.513367176E-2
5.091697917E-1,3.357411385E-2,2.950505018E-3,3.219652355E-2
1.006757667E0,2.004308810E-2,-1.155936062E-2,1.199848652E-3
1.504344667E0,-5.819753839E-2,1.808713371E-1,-2.051103848E-1
2.001931542E0,2.468183046E-2,1.589039326E-1,-1.454284394E-1
2.499518542E0,-6.306583878E-2,2.205236453E-1,-1.707205707E-1
2.997105417E0,1.643063030E-2,1.112046862E-1,-6.306572914E-2
3.494692417E0,3.890475084E-2,1.105749410E-1,-1.413464981E-1
3.992279083E0,1.117469789E-1,6.804229438E-2,-2.861212188E-1
4.489866083E0,4.643518802E-1,-1.209022933E-1,1.932767898E-1
4.987452417E0,3.246119045E-1,-1.215618593E-1,-5.466386497E-2
5.485039417E0,2.137273352E-1,5.551931262E-2,3.753783810E-1
5.982625917E0,3.404299385E-1,-7.911633611E-2,8.673116505E-2
6.480212917E0,2.696700776E-1,-1.007223827E-1,6.102516782E-1
6.977799833E0,1.020293085E0,-2.172205532E-1,5.178785348E-1
7.475386833E0,7.291111006E-1,-4.179414332E-2,5.580524147E-2
7.972973042E0,5.314637364E-1,7.424034297E-2,-2.906896484E-1
8.470560042E0,4.741304713E-1,2.621675152E-1,2.044397092E-1
8.968146917E0,4.025756814E-2,6.194639665E-1,-6.548220795E-1
9.465733917E0,8.592499481E-1,3.410517168E-1,8.566755652E-2
9.963322167E0,1.023925521E0,1.819653511E-2,-3.307986242E-1
1.046091017E1,-1.007107248E-1,-7.889063358E-2,-2.815387559E-1
1.095849792E1,-3.030739050E-1,-3.091270888E-1,-4.935342371E-2
1.145608592E1,-3.849057611E-3,-7.550860405E-2,-1.342154093E0
1.195367479E1,1.096421713E0,-2.472027361E-2,6.593659508E-1
1.245126279E1,-5.449382428E-1,-3.525292164E-1,-5.560889196E-1
1.294885146E1,1.669036179E-1,-3.335146558E-1,6.141669738E-1
1.344643946E1,-6.351982391E-1,-4.911743009E-1,2.110423851E-1
