"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.091162500E-2,-3.594400863E-2,-1.666514933E-2,-7.128925323E-3
5.084763750E-1,-5.450558587E-3,-1.151316762E-3,-8.813508153E-3
1.006043375E0,-1.440597592E-2,-6.869308949E-3,-1.859648466E-2
1.503609667E0,-5.260950057E-2,-4.609827876E-2,-1.125600708E-1
2.001176667E0,-3.885601795E-2,-2.241647065E-2,-6.041518629E-2
2.498743250E0,-6.949619542E-2,5.542259967E-1,-4.150774670E-1
2.996310250E0,1.570142998E-2,2.578358978E-1,-2.281273645E-1
3.493877250E0,-2.571909682E-2,-6.087185383E-2,1.281113255E-1
3.991444625E0,9.510823337E-2,-1.103819829E-1,7.719727993E-2
4.489011625E0,6.968298655E-2,3.005930775E-1,-2.640889102E-1
4.986578875E0,4.228470644E-1,1.736207896E-1,-5.852887452E-2
5.484145875E0,-2.905664183E-2,3.700702786E-1,-2.068932009E-1
5.981713875E0,3.110527231E-1,-9.727837265E-2,8.761467934E-2
6.479281875E0,-1.774357690E-2,1.615059435E-2,-2.863089144E-1
6.976850500E0,2.104619028E-1,-3.307886839E-2,-2.365543717E-1
7.474418500E0,1.042489572E-1,-1.724495924E-1,7.436254978E-2
7.971986292E0,-3.843377041E-1,2.981612206E-2,2.717844307E-2
8.469554292E0,-6.174086428E-3,-1.442379463E-1,4.685841680E-1
8.967121917E0,3.132133789E-1,-2.261755639E-1,-2.540118188E-1
9.464690917E0,-9.030700055E-1,-1.800720227E-1,3.682301599E-1
9.962260292E0,-1.972190922E-2,-2.163095570E-1,7.934537154E-1
1.045982829E1,-5.326770976E-2,-5.468877411E-1,9.943617064E-1
1.095739875E1,6.412181669E-1,-5.392366594E-1,6.242195070E-1
1.145496775E1,-1.959488394E-1,-5.510877961E-1,1.285387570E-1
1.195253725E1,6.251101110E-2,-3.723156095E-1,2.732456499E-1
1.245010825E1,-2.229990275E-1,1.894322455E-1,1.194609547E-1
1.294767787E1,-5.032170070E-1,3.921534580E-1,-5.448681128E-1
1.344524887E1,-6.560612507E-1,2.069423175E-1,1.895532829E-1
1.394282087E1,-1.168453124E0,6.809667349E-3,9.801102877E-3
1.444039187E1,-1.343441358E0,-2.227660525E-1,2.188536805E-1
1.493796412E1,-1.021092180E0,-4.175268656E-1,2.049723905E-1
1.543553612E1,-6.624029215E-1,2.524710774E-2,-5.530998230E-1
1.593310850E1,-6.298097375E-1,-1.058346033E-4,2.445597947E-1
1.643068050E1,5.491077279E-2,1.370008475E-1,-4.996457469E-1
1.692825275E1,-8.471230421E-1,1.765765572E-1,-4.529615772E-1
1.742582475E1,4.624818675E-1,1.106082702E-1,-4.311695892E-1
1.792339737E1,-2.025992250E-1,-8.915542066E-2,5.842303991E-1
1.842096937E1,-7.551605925E-2,-1.586893398E-1,4.124906588E-1
1.891854200E1,-3.684461049E-1,1.178173023E-1,9.630831957E-2
1.941611500E1,-6.063478578E-2,-2.270298421E-1,2.780409515E-1
1.991368813E1,-3.820443896E-1,-3.490109468E-1,3.994069290E-1
2.041126112E1,-1.147227366E0,-5.721371877E-1,-3.446267045E-1
2.090883500E1,-1.075166572E0,-5.040475309E-1,5.210336924E-2
2.140640800E1,-8.246494880E-1,-1.029501718E-1,8.572608715E-1
2.190398175E1,-1.132495890E0,-3.920066929E-1,3.523912221E-1
2.240155575E1,-1.418180030E0,-6.473405671E-1,-1.811145812E-1
2.289912975E1,-9.066137105E-1,-1.795779330E-1,-8.607978523E-2
2.339670275E1,-2.591853986E-1,6.815163732E-2,3.839556617E-1
2.389427642E1,-2.275949573E-1,7.712477446E-4,-4.090267682E-1
2.439185042E1,-1.299041915E-1,1.554798031E-1,1.836721534E-1
2.488942387E1,-5.647161209E-1,-2.899447131E-1,-1.344614017E-1
2.538699788E1,-3.110738461E-1,-2.736397523E-1,-1.071057880E-1
2.588457275E1,-1.589214011E-1,-1.134938711E-1,-3.103988582E-1
2.638214675E1,5.099853418E-1,-1.915232098E-1,-9.124229193E-2
2.687972125E1,1.452696418E-1,-2.669066834E-1,3.945508164E-1
2.737729525E1,4.461640063E-1,-1.253040773E-1,1.267297454E0
2.787487075E1,-3.725963854E-1,-1.203889078E-1,-4.292949718E-1
2.837244575E1,4.548398125E-1,-5.433642089E-1,2.139934748E-1
2.887002167E1,1.259346629E-1,-5.209740508E-1,8.061977220E-1
2.936759667E1,-9.101882596E-1,2.554122269E-1,-1.197170042E0
2.986517112E1,-4.874923092E-1,8.674987614E-2,-1.536502093E-1
3.036274712E1,5.699356379E-1,-3.921031719E-1,6.202936864E-1
3.086032325E1,-9.347280370E-2,-3.629688352E-1,2.684427470E-1
3.135789925E1,-4.898016122E-2,-1.726758796E-1,3.177084625E-2
3.185547554E1,-6.580376827E-1,-2.194840103E-1,-3.662929773E-2
3.235305254E1,-9.441956659E-1,-3.226476055E-1,7.572553575E-2
3.285063050E1,-7.812042372E-1,-3.138662571E-1,1.006767744E-1
3.334820850E1,-6.454220957E-1,-3.763946271E-1,2.268877548E-1
3.384578592E1,-6.356980298E-1,-2.938044602E-1,-5.823826790E-4
3.434336492E1,-5.825216234E-1,-2.726860714E-1,1.406664670E-2
3.484094350E1,-2.990985292E-1,-2.255282772E-1,5.987373412E-2
3.533852350E1,6.860305150E-2,-1.134213656E-1,1.537232995E-3
3.583610304E1,-1.816344535E-1,-1.682805276E-1,-1.226079261E-1
3.633368304E1,2.899826789E-2,-6.146148705E-1,3.343841368E-1
