"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.091162500E-2,2.509435290E-4,6.033557002E-3,-2.487253863E-3
5.084763750E-1,1.543308172E-4,-9.881423321E-4,-1.775325742E-3
1.006043375E0,-9.622433572E-4,-5.854270421E-3,7.276255637E-4
1.503609667E0,7.392634638E-3,2.073390223E-2,-2.438075840E-3
2.001176667E0,-6.707948633E-4,1.271736692E-3,-6.160475314E-4
2.498743250E0,-1.547088497E-3,-6.177153438E-3,7.092291489E-4
2.996310250E0,-2.191184089E-3,-3.931253217E-3,2.861977555E-3
3.493877250E0,-2.431240864E-3,-6.226687692E-3,7.397895679E-4
3.991444625E0,-1.469030103E-4,-1.209741738E-2,-6.802642252E-3
4.489011625E0,-7.199747954E-3,-2.424775064E-2,-2.233111113E-2
4.986578875E0,-1.619358547E-2,-4.837853462E-2,-6.430323422E-2
5.484145875E0,-3.690464795E-2,-7.742948085E-2,-1.021092981E-1
5.981713875E0,1.077629253E-2,-7.944926620E-2,-1.121263653E-1
6.479281875E0,2.491419204E-3,-9.099017829E-2,-7.155048847E-2
6.976850500E0,3.589929640E-2,2.506095916E-2,-4.582696408E-2
7.474418500E0,-2.120800503E-2,-4.427716509E-2,4.654316604E-2
7.971986292E0,-1.428222377E-2,2.749100141E-2,3.419528157E-2
8.469554292E0,-1.991922967E-2,3.052603081E-2,3.078738414E-2
8.967121917E0,-1.966062700E-3,1.733459532E-2,2.044233494E-2
9.464690917E0,-1.342045330E-2,1.062188484E-2,5.518151820E-2
9.962260292E0,1.620517671E-2,4.258047789E-2,4.768573120E-2
1.045982829E1,1.942685992E-2,1.383936964E-2,4.211369529E-2
1.095739875E1,6.789385225E-4,4.989029840E-3,1.539014466E-2
1.145496775E1,2.077562921E-2,1.893587783E-2,1.747084036E-2
1.195253725E1,-1.494483004E-4,5.181558896E-3,1.004710887E-2
1.245010825E1,-4.775478970E-3,4.064958543E-2,3.432596475E-2
1.294767787E1,-1.282820478E-2,8.238352090E-2,1.210171431E-1
1.344524887E1,-6.548244040E-3,1.513151377E-1,2.035125792E-1
1.394282087E1,-6.951366086E-3,2.020322233E-1,3.129327595E-1
1.444039187E1,-9.545407258E-3,2.882252634E-1,3.490141034E-1
1.493796412E1,1.607220154E-3,2.346142232E-1,3.912930191E-1
1.543553612E1,1.148189325E-2,3.238627315E-1,3.111890256E-1
1.593310850E1,4.808490165E-3,2.266041040E-1,3.087820709E-1
1.643068050E1,2.469357103E-2,1.926655024E-1,2.088167816E-1
1.692825275E1,1.414745115E-2,1.049520597E-1,1.399089992E-1
1.742582475E1,-2.197295055E-2,7.497494668E-2,4.260001704E-2
1.792339737E1,-9.255282581E-3,-2.557871491E-2,4.068531096E-2
1.842096937E1,7.989968173E-3,-2.938806638E-2,5.367036164E-2
1.891854200E1,3.013292700E-2,6.436691433E-2,2.352328971E-2
1.941611500E1,7.652707864E-3,2.721823193E-2,6.426717341E-2
1.991368813E1,3.562508849E-3,6.134337559E-2,6.250716001E-2
2.041126112E1,1.249726024E-2,1.134052873E-1,1.768921614E-1
2.090883500E1,-2.049768530E-2,1.924999505E-1,2.344906032E-1
2.140640800E1,-6.559408270E-3,1.967998296E-1,2.878568769E-1
2.190398175E1,-3.296260838E-4,2.606390417E-1,3.074059188E-1
2.240155575E1,-1.408194378E-2,2.218286395E-1,3.232581615E-1
2.289912975E1,-3.408148419E-3,1.973882914E-1,2.895881236E-1
2.339670275E1,6.163767073E-3,2.276281565E-1,2.160060853E-1
2.389427642E1,5.407126993E-2,1.659970284E-1,1.778239161E-1
2.439185042E1,3.052915819E-2,1.395455003E-1,1.289249361E-1
2.488942387E1,-5.347247235E-3,5.005529523E-2,9.634081274E-2
2.538699788E1,2.886724425E-3,2.109317668E-2,8.080030978E-2
2.588457275E1,1.192354877E-2,-1.671312936E-2,2.000285685E-2
2.638214675E1,-1.150502637E-2,3.012906760E-2,-2.210728079E-2
2.687972125E1,-2.754307538E-2,3.493684530E-2,-5.917692557E-3
2.737729525E1,-3.288892284E-2,-1.313388161E-2,4.395966977E-2
2.787487075E1,1.899729483E-2,2.344038896E-2,4.754233174E-3
2.837244575E1,1.364640333E-2,-2.511191368E-2,3.265653178E-2
2.887002167E1,-1.210165117E-2,2.892045863E-2,3.594755195E-3
2.936759667E1,4.393686727E-2,1.582864672E-2,1.988091692E-2
2.986517112E1,6.053623185E-2,1.769604161E-2,1.658709347E-2
3.036274712E1,-1.526656840E-2,-1.425107010E-3,3.018831834E-3
3.086032325E1,-1.448574290E-2,1.372212195E-3,1.412494667E-2
3.135789925E1,-6.455407012E-3,2.136945724E-2,7.067197002E-3
3.185547554E1,-2.731676213E-3,8.608967066E-2,1.008938774E-1
3.235305254E1,7.773797028E-3,1.713430732E-1,2.463326603E-1
3.285063050E1,-2.415624913E-3,2.107310593E-1,2.791861296E-1
3.334820850E1,-1.312157512E-2,2.116496414E-1,3.248998523E-1
3.384578592E1,-1.492163399E-3,2.129995823E-1,2.987993062E-1
3.434336492E1,-3.480138024E-3,1.898405552E-1,2.697394192E-1
3.484094350E1,1.124384115E-3,1.524707973E-1,2.187473625E-1
3.533852350E1,1.176270470E-2,1.255172789E-1,1.667840481E-1
3.583610304E1,6.504481658E-3,7.319039851E-2,9.418258816E-2
3.633368304E1,-1.110324264E-2,5.686181039E-2,7.372446358E-2
3.683126212E1,1.994271995E-3,4.499184340E-2,4.185892642E-2
3.732884212E1,-1.527321991E-2,4.013637081E-2,3.969018161E-2
3.782642192E1,-6.308659166E-2,5.131234229E-2,1.786164008E-2
3.832400192E1,-6.433676928E-2,2.785786241E-2,2.253110707E-2
3.882158350E1,-3.388321027E-2,3.982387949E-3,4.720201343E-2
3.931916450E1,-4.493280128E-2,-4.314972553E-3,3.170675039E-2
3.981674512E1,-4.938419443E-3,1.478524692E-2,3.223058581E-2
4.031432612E1,-2.288693003E-2,4.171735607E-3,2.188667096E-2
4.081190679E1,-6.685719360E-3,2.773193829E-2,1.165473741E-2
4.130948679E1,-1.336927619E-2,1.546169259E-2,1.152677089E-2
4.180706687E1,1.908675581E-2,-1.457370818E-2,1.062888745E-2
4.230464787E1,6.741898600E-3,6.813884247E-3,-1.135304291E-2
4.280222962E1,-7.344625425E-3,-2.173680067E-2,3.283157945E-3
4.329981063E1,4.801253323E-3,-2.617469244E-2,2.245205827E-2
4.379739017E1,1.535812207E-2,-5.521330517E-3,5.406636745E-3
4.429497117E1,4.811624438E-2,3.467508778E-2,-1.828431524E-2
4.479255279E1,4.245054349E-2,-2.085901052E-2,1.687886752E-2
4.529013479E1,8.098958060E-3,-6.335375458E-2,3.313972428E-2
4.578771492E1,6.933054421E-3,6.748685241E-2,-2.921948954E-2
4.628529692E1,2.921715379E-2,4.364759848E-2,-2.734033391E-2
4.678287929E1,-3.382309899E-2,-4.077249393E-2,-7.925452664E-4
4.728046129E1,-7.654671371E-2,-1.113415044E-2,-3.567403182E-4
4.777804350E1,2.782488056E-2,-4.496767651E-3,-2.995675895E-3
4.827562650E1,1.133456454E-2,-3.599555418E-2,1.963825338E-2
4.877320829E1,3.358007222E-2,1.842904603E-3,-9.190814570E-3
