"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.091162500E-2,-2.050296402E1,7.624514771E1,-9.784899902E1
5.084763750E-1,-2.085045624E1,7.621292114E1,-9.734503174E1
1.006043375E0,-2.118168640E1,7.668621826E1,-9.742419434E1
1.503609667E0,-2.094025993E1,7.643328857E1,-9.699719238E1
2.001176667E0,-2.089102364E1,7.649218750E1,-9.706579590E1
2.498743250E0,-2.111696434E1,7.500509644E1,-9.727282715E1
2.996310250E0,-2.168175507E1,7.384686279E1,-9.778430176E1
3.493877250E0,-2.309219170E1,7.338592529E1,-9.613848877E1
3.991444625E0,-2.523761368E1,7.162969971E1,-9.755712891E1
4.489011625E0,-2.714594269E1,7.365719604E1,-9.741784668E1
4.986578875E0,-2.864311981E1,6.840374756E1,-9.473046875E1
5.484145875E0,-2.763588715E1,-2.803100586E0,-8.978759766E1
5.981713875E0,-2.591267395E1,-3.567507935E1,-8.255291748E1
6.479281875E0,-2.506954384E1,-4.045919800E1,-8.443457031E1
6.976850500E0,-2.389023590E1,-3.898397827E1,-7.624542236E1
7.474418500E0,-2.362445068E1,-4.275381470E1,-8.027795410E1
7.971986292E0,-2.358579254E1,-3.686724854E1,-7.056414795E1
8.469554292E0,-2.284037971E1,-3.163699341E1,-6.883843994E1
8.967121917E0,-2.302022552E1,-2.927258301E1,-6.895709229E1
9.464690917E0,-2.272995567E1,-2.842303467E1,-6.739178467E1
9.962260292E0,-2.356220627E1,-3.065188599E1,-7.100280762E1
1.045982829E1,-2.455471420E1,-3.369180298E1,-6.466827393E1
1.095739875E1,-2.398957253E1,-3.586102295E1,-6.714068604E1
1.145496775E1,-2.327665138E1,-3.297973633E1,-6.297045898E1
1.195253725E1,-2.371369553E1,-3.259994507E1,-6.425152588E1
1.245010825E1,-2.440752602E1,-3.254946899E1,-6.046289062E1
1.294767787E1,-2.505297089E1,-3.283670044E1,-5.538867188E1
1.344524887E1,-2.553520966E1,-4.287808228E1,-5.601367188E1
1.394282087E1,-2.725205994E1,-4.732968140E1,-5.775738525E1
1.444039187E1,-2.696701050E1,-4.613394165E1,-5.616369629E1
1.493796412E1,-2.902761078E1,-4.411087036E1,-5.708398438E1
1.543553612E1,-3.034923744E1,-4.171969604E1,-5.736474609E1
1.593310850E1,-3.032500458E1,-3.894003296E1,-5.804821777E1
1.643068050E1,-2.836706543E1,-3.944400024E1,-5.839550781E1
1.692825275E1,-2.916582489E1,-3.523930359E1,-5.894323730E1
1.742582475E1,-2.890662384E1,-3.445391846E1,-6.133398438E1
1.792339737E1,-2.796080780E1,-3.344209290E1,-6.499987793E1
1.842096937E1,-2.729694939E1,-3.625863647E1,-6.249377441E1
1.891854200E1,-2.730757904E1,-3.476924133E1,-6.165521240E1
1.941611500E1,-2.721124077E1,-3.475559998E1,-6.075061035E1
1.991368813E1,-2.737294006E1,-3.097360229E1,-6.024047852E1
2.041126112E1,-2.725919533E1,-3.397796631E1,-6.013629150E1
2.090883500E1,-2.603191566E1,-3.012722778E1,-6.434729004E1
2.140640800E1,-2.504064560E1,-3.288458252E1,-6.535656738E1
2.190398175E1,-2.150322342E1,-2.925378418E1,-6.506976318E1
2.240155575E1,-1.795404434E1,-2.719808960E1,-6.539715576E1
2.289912975E1,-1.384750938E1,-2.520799255E1,-6.578228760E1
2.339670275E1,-9.401685715E0,-2.374044800E1,-6.549493408E1
2.389427642E1,-6.152786732E0,-2.328736877E1,-6.590155029E1
2.439185042E1,-5.363094330E0,-2.009725952E1,-6.309387207E1
2.488942387E1,-4.795332909E0,-1.965946960E1,-6.377624512E1
2.538699788E1,-3.735113382E0,-2.178041077E1,-6.463641357E1
2.588457275E1,-1.686744690E0,-2.066616821E1,-6.214147949E1
