"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.015375016E-3,1.481918335E-2,5.872587891E0,7.832312622E0
4.935493750E-1,-3.742218018E-3,5.864205322E0,7.792794800E0
9.911163750E-1,-1.347198486E-3,5.850733337E0,7.938591614E0
1.488682375E0,2.679428101E-2,5.844147034E0,7.747738495E0
1.986249667E0,-4.041595459E-3,5.853577423E0,7.852520599E0
2.483816667E0,-4.161346436E-2,6.519243164E0,7.463030548E0
2.981383250E0,-1.541793823E-2,6.269263000E0,7.567812653E0
3.478950250E0,6.780899048E-2,5.977369995E0,7.961493988E0
3.976517625E0,4.355941772E-2,5.907315674E0,7.782615967E0
4.474084625E0,2.544708252E-3,6.305487671E0,7.635621643E0
4.971651875E0,3.628454590E-1,6.218967590E0,7.445966034E0
5.469218875E0,-1.264869690E-1,6.122118988E0,7.533683624E0
5.966786875E0,4.791535950E-1,5.907016296E0,8.182135162E0
6.464354875E0,-8.577163696E-2,6.010301514E0,7.738008728E0
6.961923500E0,2.481838989E-1,5.967041473E0,8.010891266E0
7.459491500E0,2.043251038E-1,6.200555878E0,7.884553986E0
7.957059292E0,-9.116043091E-2,5.950575714E0,8.270900574E0
8.454627292E0,-1.910028076E-1,5.964496765E0,7.725434875E0
8.952194917E0,3.808081055E-1,5.535488892E0,7.310348053E0
9.449763917E0,-5.312452698E-1,5.808970184E0,8.173004150E0
9.947332292E0,-2.737806702E-1,5.851332092E0,8.961264954E0
1.044490129E1,3.641926575E-1,5.467679901E0,8.997639313E0
1.094247175E1,5.324427795E-1,5.409600677E0,8.429420929E0
1.144004075E1,-2.312690735E-1,5.355563049E0,7.998167725E0
1.193761025E1,2.345622253E-1,5.454207916E0,7.921527100E0
1.243518125E1,-9.430389404E-2,6.098168793E0,7.795189819E0
1.293275087E1,-9.592053223E-1,6.204747162E0,7.238647156E0
1.343032187E1,-1.131497040E0,6.161936188E0,7.458090820E0
1.392789387E1,-1.193168793E0,5.762866058E0,7.961344299E0
1.442546487E1,-1.697320404E0,5.584586792E0,8.093369751E0
1.492303713E1,-1.431173859E0,5.624853058E0,8.258476410E0
1.542060812E1,-3.185375977E-1,5.969137115E0,7.640261993E0
1.591818050E1,-2.728825378E-1,5.867947540E0,8.165669403E0
1.641575350E1,1.245410156E-1,6.008505249E0,7.677983551E0
1.691332575E1,-2.374063110E-1,6.181994476E0,8.384813690E0
1.741089775E1,7.352709961E-1,6.314319305E0,7.835007019E0
1.790847037E1,-2.706372070E-1,5.902675323E0,7.717950439E0
1.840604237E1,-7.339237976E-1,5.918692017E0,7.865693207E0
1.890361500E1,1.877096558E-1,5.953270111E0,8.209977264E0
1.940118800E1,-3.363505554E-1,5.661826172E0,7.757767639E0
1.989876112E1,-4.968168640E-1,5.702391815E0,7.937394104E0
2.039633412E1,-1.249002686E0,5.689368896E0,8.305778046E0
2.089390700E1,-1.141975250E0,5.456902313E0,8.348439331E0
2.139148100E1,-8.190966797E-1,5.591472473E0,8.658744049E0
2.188905475E1,-1.330732727E0,5.430706787E0,7.858358459E0
2.238662875E1,-8.741821289E-1,5.270390167E0,7.739505615E0
2.288420175E1,-5.289999390E-1,5.556295624E0,7.946076050E0
2.338177575E1,-3.565585327E-1,5.959407349E0,7.751929779E0
2.387934942E1,-1.309776306E-1,5.946534119E0,7.722141724E0
2.437692342E1,-3.354524231E-1,6.033802643E0,7.713459778E0
2.487449687E1,-1.871109009E-2,5.773493958E0,7.568261719E0
2.537207087E1,-3.719764709E-1,5.856720886E0,7.463778992E0
2.586964575E1,1.130149841E-1,5.762117615E0,7.322772217E0
2.636721975E1,4.754113770E-1,5.813011780E0,8.541837158E0
2.686479325E1,4.053570557E-1,5.613626404E0,8.538094940E0
2.736236825E1,1.037342834E-1,5.302573242E0,7.456893311E0
2.785994375E1,-4.697232056E-1,5.485792236E0,7.701334991E0
2.835751875E1,9.789642334E-2,5.442831573E0,7.842641144E0
2.885509467E1,-1.182540894E-1,5.439688110E0,6.947951660E0
2.935266967E1,5.095404053E-1,6.176306305E0,7.702083435E0
2.985024412E1,-4.005670166E-1,5.961652679E0,7.896379395E0
3.034781912E1,-4.640350342E-3,5.820047150E0,7.400460663E0
3.084539525E1,2.324665833E-1,5.688021698E0,7.905959473E0
3.134297225E1,5.343887329E-2,5.765710144E0,8.078550568E0
3.184054854E1,-7.042854309E-1,5.744154968E0,8.030799866E0
3.233812554E1,-1.577868805E0,5.441634064E0,8.025111694E0
3.283570350E1,-1.256487122E0,5.514532471E0,7.916587372E0
3.333328050E1,-8.614585876E-1,5.551206207E0,8.046517181E0
3.383085892E1,-7.450007629E-1,5.647156677E0,8.089777222E0
3.432843692E1,-6.734495544E-1,5.654042358E0,7.857759705E0
3.482601650E1,-3.397933960E-1,5.738466797E0,7.830216980E0
3.532359550E1,-3.053649902E-2,5.810167694E0,7.965535583E0
3.582117604E1,9.295669556E-2,5.684129791E0,8.124355316E0
3.631875504E1,2.020797729E-2,5.260810089E0,8.313711548E0
3.681633412E1,8.143066406E-2,5.612578583E0,8.145611115E0
3.731391412E1,-3.098556519E-2,5.376818848E0,7.962392120E0
3.781149492E1,4.893324280E-1,4.967420197E0,8.559949493E0
3.830907492E1,2.344125366E-1,5.553601227E0,8.258476410E0
3.880665650E1,-4.640350342E-3,4.975204010E0,8.372988281E0
3.930423650E1,-3.156935120E-1,5.148244171E0,7.969277802E0
3.980181812E1,-6.242019653E-2,5.169499969E0,8.071066132E0
4.029939812E1,-1.389111328E-1,5.338199158E0,8.253686371E0
4.079697879E1,-1.585203552E-1,5.283263397E0,8.373886414E0
4.129455979E1,5.051994324E-1,5.380860443E0,8.234077148E0
4.179213987E1,1.187031555E-1,4.887187042E0,8.185727692E0
4.228971987E1,1.441502380E-1,4.954097900E0,8.503516846E0
4.278730162E1,-1.815724182E-1,5.048551483E0,8.510252838E0
4.328488262E1,-3.697311401E-1,5.086273041E0,8.005951538E0
4.378246317E1,-2.456391907E-1,5.141208801E0,8.070916443E0
4.428004417E1,9.385482788E-2,5.081483002E0,8.473429413E0
4.477762579E1,1.896556091E-1,4.683909760E0,8.168214111E0
4.527520679E1,-2.098635864E-1,5.082081757E0,8.371491394E0
4.577278792E1,4.152365112E-1,4.904401245E0,8.754993896E0
4.627036892E1,7.786807251E-1,4.847669220E0,7.328759766E0
4.676795129E1,-2.622546387E-1,5.282664642E0,8.270301819E0
4.726553329E1,-6.032455444E-2,5.353467407E0,8.711883545E0
4.776311650E1,2.335144043E-2,4.918921051E0,9.220076752E0
4.826069850E1,-3.502716064E-1,4.767885132E0,9.354347534E0
4.875828129E1,4.980143738E-1,4.650229797E0,8.704997864E0
