"Time (s)","Pressure (hPa)"
4.475798490E-1,1.011134155E3
9.475892760E-1,1.011124634E3
1.447567765E0,1.011335449E3
1.947587974E0,1.011174805E3
2.447568078E0,1.011214478E3
2.947590317E0,1.011221802E3
3.447639067E0,1.011167114E3
3.947563234E0,1.011247437E3
4.447600734E0,1.011140869E3
4.947583859E0,1.011233887E3
5.447568390E0,1.011201660E3
5.947630474E0,1.011197144E3
6.447603755E0,1.011215576E3
6.947597036E0,1.011252686E3
7.447567088E0,1.011195923E3
7.947599015E0,1.011208252E3
8.447579120E0,1.011223999E3
8.947587349E0,1.011244141E3
9.447570161E0,1.011259033E3
9.947597661E0,1.011234009E3
1.044758344E1,1.011213257E3
1.094759844E1,1.011229492E3
1.144757068E1,1.011213135E3
1.194759844E1,1.011224609E3
1.244757787E1,1.011237305E3
1.294759761E1,1.011234131E3
1.344756902E1,1.011250732E3
1.394759777E1,1.011234375E3
1.444759511E1,1.011219604E3
1.494759787E1,1.011229736E3
1.544757188E1,1.011212158E3
1.594759876E1,1.011218628E3
1.644757115E1,1.011202026E3
1.694759969E1,1.011231812E3
1.744756907E1,1.011221069E3
1.794759928E1,1.011219360E3
1.844758620E1,1.011194580E3
1.894759730E1,1.011220581E3
1.944757120E1,1.011235107E3
1.994759912E1,1.011223389E3
2.057764318E1,1.011225098E3
2.107765188E1,1.011219482E3
2.157765433E1,1.011230713E3
2.207765266E1,1.011242676E3
2.257765089E1,1.011228638E3
2.307764126E1,1.011229126E3
2.357765261E1,1.011236206E3
2.407765776E1,1.011216431E3
2.457764464E1,1.011203491E3
2.507764365E1,1.011212891E3
2.557764339E1,1.011232666E3
2.607764339E1,1.011338745E3
2.657764339E1,1.011202637E3
2.707764261E1,1.011198364E3
2.757764542E1,1.011223999E3
2.807764396E1,1.011272461E3
2.857766214E1,1.011231079E3
2.907764417E1,1.011226807E3
2.957764339E1,1.011212158E3
3.007764417E1,1.011232788E3
3.057764240E1,1.011247559E3
3.107764261E1,1.011181885E3
3.157763438E1,1.011205566E3
3.207761839E1,1.011205200E3
3.257761542E1,1.011266357E3
3.307762053E1,1.011215698E3
3.357761797E1,1.011192993E3
3.407763516E1,1.011208252E3
3.457765178E1,1.011228394E3
3.507764480E1,1.011227905E3
3.557765412E1,1.011191895E3
3.607765172E1,1.011236694E3
3.657764318E1,1.011251465E3
3.707765188E1,1.011216553E3
3.757764250E1,1.011212769E3
3.807765276E1,1.011219849E3
3.857765053E1,1.011281006E3
3.907764672E1,1.011194458E3
3.957764261E1,1.011193970E3
4.025081032E1,1.011248779E3
4.035084115E1,1.011248779E3
4.045081360E1,1.011291504E3
4.095081360E1,1.011266357E3
4.145081360E1,1.011242188E3
4.195081360E1,1.011236816E3
4.245081360E1,1.011242920E3
4.295081360E1,1.011224731E3
4.345081360E1,1.011187500E3
4.395081360E1,1.011206299E3
4.445081360E1,1.011261963E3
4.495081360E1,1.011213257E3
4.545081360E1,1.011212646E3
4.595081360E1,1.011221191E3
4.645081360E1,1.011271484E3
4.695081360E1,1.011305176E3
4.745081360E1,1.011219971E3
4.795081360E1,1.011209473E3
4.845081360E1,1.011238770E3
4.895081360E1,1.011299683E3
4.945081360E1,1.011186768E3
4.995081360E1,1.011181763E3
5.045081360E1,1.011245728E3
5.095081360E1,1.011236816E3
5.145081360E1,1.011175415E3
5.195081360E1,1.011140869E3
5.245081360E1,1.011232422E3
5.295081360E1,1.011190186E3
5.345081360E1,1.011195679E3
5.395081360E1,1.011197388E3
5.445081360E1,1.011213135E3
5.495081360E1,1.011275391E3
5.545081360E1,1.011211060E3
5.595081360E1,1.011178955E3
5.645081360E1,1.011226807E3
5.695081360E1,1.011286377E3
5.745081360E1,1.011169556E3
5.795081360E1,1.011193481E3
5.845081360E1,1.011204468E3
5.895081360E1,1.011240356E3
