"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.631474582E1,-6.108647794E-4,-1.099556591E-2,1.007926930E-2
6.681886077E1,-2.901607659E-3,-2.596175298E-3,-1.832594397E-3
6.732297535E1,-1.847865991E-2,2.641990222E-2,-2.290742937E-3
6.782708967E1,1.175914705E-2,1.908952370E-2,1.878409274E-2
6.833120379E1,-2.901607659E-3,-9.926552884E-3,4.581485875E-3
6.883531759E1,1.007926930E-2,6.230820715E-2,7.330377586E-3
6.933943108E1,-6.261364091E-3,-5.803215504E-2,1.679878123E-2
6.984354431E1,8.704823442E-3,5.574141070E-2,1.069013379E-3
7.034765723E1,-1.618791744E-2,-5.070177838E-2,1.359174121E-2
7.085176973E1,1.328630932E-2,1.572976820E-2,2.290742937E-3
7.135588207E1,9.315688163E-3,-3.588830680E-2,9.315688163E-3
7.185999452E1,-2.306014486E-2,8.399390616E-3,-2.138026757E-3
7.236410749E1,-5.803215317E-3,5.192350596E-3,1.084284950E-2
7.286822082E1,-1.572976820E-2,-1.924224012E-2,3.665188793E-3
7.337233473E1,1.695149764E-2,-1.847865991E-2,-5.039634649E-3
7.387644936E1,1.954767294E-2,7.635809947E-3,-8.552107029E-3
7.438056478E1,-2.107483521E-2,2.809977904E-2,-7.788525894E-3
7.488468108E1,2.290742844E-2,-4.046979174E-2,-6.108647794E-4
7.538879827E1,-2.825249545E-2,3.176496923E-2,-1.863137633E-2
7.589291613E1,2.061668597E-2,4.581485689E-2,5.497782957E-3
7.639703467E1,-2.092211880E-2,-4.917461425E-2,6.719512399E-3
7.690115363E1,2.290742844E-2,-2.138026804E-2,7.177661173E-3
7.740527301E1,-1.328630932E-2,-3.054323839E-3,-7.024944760E-3
7.790939275E1,1.527161989E-2,1.420260593E-2,4.581485875E-3
7.841351290E1,-2.596175298E-3,2.748891525E-2,1.695149764E-2
7.891763368E1,2.290742937E-3,7.483093534E-3,-5.039634649E-3
7.942175488E1,-7.177661173E-3,1.618791744E-2,-1.221729536E-2
7.992587644E1,1.328630932E-2,-3.207040206E-2,1.908952370E-2
8.042999848E1,-7.330377586E-3,-1.557705179E-2,4.428769462E-3
8.093412124E1,-1.221729559E-3,4.108065739E-2,3.054323897E-4
8.143824499E1,1.817322709E-2,-2.046396956E-2,2.229656465E-2
8.194236978E1,-3.054323979E-2,1.435532235E-2,-3.970621154E-3
8.244649551E1,4.734201822E-3,-2.168569900E-2,1.130099874E-2
8.295062197E1,-7.024944760E-3,-3.359756200E-3,2.596175298E-3
8.345474900E1,7.483093534E-3,1.267544460E-2,-7.635809598E-4
8.395887634E1,-1.511890348E-2,8.246674202E-3,-1.160643063E-2
8.446300358E1,1.389717404E-2,3.359756200E-3,5.803215317E-3
8.496713056E1,-8.399390616E-3,-1.695149764E-2,-9.162971983E-4
8.547125702E1,-2.138026757E-3,1.282816008E-2,-3.054323839E-3
8.597538285E1,-9.926552884E-3,1.084284950E-2,-3.054323839E-3
8.647950816E1,1.786779426E-2,-2.138026757E-3,1.527161949E-4
8.698363306E1,-1.221729559E-3,-3.115410358E-2,1.527161949E-4
8.748775811E1,2.443459118E-3,-2.138026757E-3,1.007926930E-2
8.799188379E1,-1.038470119E-2,-0.000000000E0,7.635809598E-4
8.849601025E1,2.061668597E-2,-1.481347065E-2,3.817904973E-3
8.900013749E1,-2.000582218E-2,1.679878100E-3,-1.985310577E-3
8.950426566E1,8.246674202E-3,-4.581485689E-2,2.550360374E-2
9.000839499E1,1.221729536E-2,2.825249545E-2,-2.519817278E-2
9.051252540E1,-1.069013402E-2,-2.443459118E-3,-1.038470119E-2
9.101665681E1,5.497782957E-3,1.511890348E-2,-4.581485875E-3
9.152078894E1,9.315688163E-3,1.710421406E-2,-3.054323897E-4
9.202492144E1,-2.519817278E-2,-2.092211880E-2,4.123337101E-3
9.252905394E1,2.932151034E-2,1.145371422E-2,1.007926930E-2
9.303318608E1,2.107483521E-2,-7.635809947E-3,7.788525894E-3
9.353731764E1,-8.277218044E-2,-3.481929377E-2,-5.192350596E-3
9.404144825E1,4.367683083E-2,6.948586553E-2,-1.542433538E-2
9.454557845E1,-1.038470119E-2,-3.008509055E-2,1.237001177E-2
9.504970788E1,5.650499370E-3,1.970038936E-2,2.596175298E-3
9.555383653E1,3.817904973E-3,1.435532235E-2,1.420260593E-2
9.605796444E1,1.374445739E-3,4.581485875E-3,1.450803876E-2
9.656209205E1,0.000000000E0,-1.069013402E-2,9.468403645E-3
9.706621986E1,4.123337101E-3,1.007926930E-2,1.084284950E-2
9.757034824E1,-1.466075517E-2,-2.596175298E-3,9.315688163E-3
9.807447731E1,1.404988952E-2,-3.970621154E-3,1.756236330E-2
9.857860705E1,1.313359290E-2,-3.207040019E-3,9.926552884E-3
9.908273746E1,-1.023198478E-2,1.374445762E-2,3.054323839E-3
9.958686851E1,-4.581485875E-3,1.649334840E-2,9.315688163E-3
1.000910001E2,-1.985310577E-3,3.604102135E-2,4.276053514E-3
1.005951321E2,-1.069013379E-3,-4.184423760E-2,1.282816008E-2
1.010992641E2,3.665188793E-3,-1.023198478E-2,1.130099874E-2
1.016033957E2,-8.857538924E-3,1.099556591E-2,-9.162971983E-4
1.021075266E2,1.634063199E-2,-7.024944760E-3,1.557705179E-2
1.026116568E2,-8.704823442E-3,1.970038936E-2,8.399390616E-3
1.031157865E2,-5.345067009E-3,-5.345067009E-3,1.099556591E-2
1.036199156E2,2.596175298E-3,4.886918236E-3,1.970038936E-2
1.041240441E2,-1.282816008E-2,4.306596518E-2,3.512472380E-3
1.046281721E2,1.847865991E-2,-3.940077871E-2,3.985892609E-2
1.051322995E2,-2.641990222E-2,2.626718581E-2,2.779434808E-2
1.056364263E2,2.046396956E-2,2.229656465E-2,2.840521187E-2
1.061405526E2,-1.527161920E-3,-1.191186346E-2,4.184423760E-2
1.066446783E2,1.527161949E-4,3.619373962E-2,2.306014486E-2
1.071488035E2,-6.872228812E-3,-9.468403645E-3,2.306014486E-2
1.076529283E2,-1.832594397E-3,2.748891525E-2,3.008509055E-2
1.081570523E2,-1.664606482E-2,-2.138026757E-3,3.207040206E-2
1.086611753E2,1.145371422E-2,-1.374445739E-3,4.489856213E-2
1.091652977E2,-1.863137633E-2,1.557705179E-2,1.908952370E-2
1.096694195E2,3.665188793E-3,1.084284950E-2,1.679878123E-2
1.101735404E2,2.901607659E-3,-9.926552884E-3,1.863137633E-2
1.106776604E2,-2.916879393E-2,1.832594397E-3,1.985310577E-2
1.111817795E2,2.412915789E-2,2.306014486E-2,1.725693047E-2
1.116858977E2,7.635809598E-4,-4.444041103E-2,1.802051067E-2
1.121900155E2,-1.069013379E-3,1.435532235E-2,8.857538924E-3
1.126941329E2,-1.374445762E-2,0.000000000E0,6.566796452E-3
1.131982503E2,2.046396956E-2,7.330377586E-3,1.466075517E-2
1.137023675E2,-2.748891525E-2,-4.276053607E-2,4.276053514E-3
1.142064845E2,7.635809598E-4,-4.581485991E-4,1.527161949E-4
1.147106012E2,-1.679878100E-3,5.345067009E-3,-3.665188793E-3
1.152147174E2,2.061668597E-2,-1.863137633E-2,3.054323897E-4
1.157188337E2,-8.552107029E-3,2.489273995E-2,-4.276053514E-3
1.162229503E2,-7.635809598E-4,-1.572976820E-2,-5.345067009E-3
1.167270673E2,-1.221729536E-2,-6.719512399E-3,1.527161920E-3
1.172311847E2,1.786779426E-2,2.535088919E-2,-7.330377586E-3
1.177353024E2,-9.621120058E-3,-5.803215504E-2,9.773836471E-3
1.182394204E2,1.038470119E-2,1.817322709E-2,-1.695149764E-2
1.187435386E2,-8.246674202E-3,3.176496923E-2,-1.572976820E-2
1.192476572E2,1.252272818E-2,-1.603520103E-2,7.635809598E-4
1.197517758E2,-9.468403645E-3,-7.483093534E-3,-9.162971750E-3
1.202558944E2,-4.123337101E-3,1.679878100E-3,-2.092211880E-2
1.207600131E2,-5.039634649E-3,-7.024944760E-3,-2.596175298E-3
1.212641318E2,6.108647678E-3,-1.374445739E-3,-1.679878100E-3
1.217682508E2,7.635809947E-3,-3.161225095E-2,-7.635809947E-3
1.222723703E2,-1.099556591E-2,5.497782957E-3,-2.397644334E-2
1.227764904E2,-1.527161949E-4,1.038470119E-2,-1.649334840E-2
1.232806113E2,-3.817904973E-3,1.496618707E-2,-1.679878123E-2
1.237847326E2,7.788525894E-3,-3.222311661E-2,2.748891478E-3
1.242888541E2,-5.803215317E-3,1.511890348E-2,-5.650499370E-3
1.247929761E2,4.734201822E-3,-2.443459118E-3,-1.023198478E-2
1.252970987E2,-5.345067009E-3,-8.246674202E-3,-1.435532235E-2
1.258012219E2,6.414080039E-3,-9.162971983E-4,-1.481347065E-2
1.263053456E2,-9.773836471E-3,-5.803215317E-3,-2.306014486E-2
1.268094697E2,1.069013402E-2,-1.878409274E-2,-1.450803876E-2
1.273135939E2,-5.955931731E-3,-2.474002354E-2,-2.138026804E-2
1.278177183E2,-3.512472380E-3,-5.345067009E-3,-2.886336111E-2
1.283218430E2,-7.635809598E-4,-1.832594350E-2,-3.436114267E-2
1.288259679E2,8.552107029E-3,-1.832594350E-2,-2.290742844E-2
1.293300929E2,9.926552884E-3,1.985310577E-3,-2.825249545E-2
1.298342181E2,-1.893680729E-2,-1.985310577E-2,-3.069595434E-2
1.303383435E2,1.252272818E-2,6.108647794E-4,-3.344484791E-2
1.308424688E2,-1.313359290E-2,-4.581485991E-4,-3.191768378E-2
1.313465940E2,5.497782957E-3,1.023198478E-2,-3.390299529E-2
1.318507193E2,-9.315688163E-3,-3.008509055E-2,-3.420842811E-2
1.323548446E2,-1.527161989E-2,-4.581485875E-3,-3.955349326E-2
1.328589698E2,2.397644334E-2,-8.399390616E-3,-1.954767294E-2
1.333630950E2,-2.657261863E-2,-1.267544460E-2,-3.054323979E-2
1.338672203E2,8.552107029E-3,2.596175298E-3,-3.451386094E-2
1.343713455E2,0.000000000E0,-1.221729536E-2,-3.054323979E-2
1.348754707E2,9.773836471E-3,-2.428187430E-2,-2.626718581E-2
1.353795960E2,-1.313359290E-2,1.527161949E-4,-3.741546720E-2
1.358837212E2,-1.374445739E-3,-4.276053514E-3,-3.283398226E-2
1.363878466E2,1.832594397E-3,-2.687804960E-2,-2.412915789E-2
1.368919722E2,1.985310577E-3,-3.481929377E-2,-3.084867075E-2
1.373960980E2,-2.397644334E-2,2.718348242E-2,-4.489856213E-2
1.379002240E2,1.847865991E-2,-1.985310577E-2,-2.092211880E-2
1.384043499E2,-2.703076601E-2,-8.704823442E-3,-3.481929377E-2
1.389084756E2,1.313359290E-2,2.153298259E-2,-4.566214234E-2
1.394126010E2,-2.306014486E-2,-5.268708616E-2,-1.786779426E-2
1.399167261E2,-1.511890348E-2,-4.306596518E-2,-2.458730713E-2
1.404208507E2,8.674279600E-2,6.658425927E-2,-2.962694131E-2
1.409249750E2,-4.276053514E-3,4.581485991E-4,-4.718930274E-2
1.414290989E2,-3.359756246E-2,-9.468404204E-2,-6.215549260E-2
1.419332228E2,2.993237413E-2,-2.855792828E-2,-9.071341902E-2
1.424373469E2,2.076940238E-2,8.994983882E-2,-1.432477981E-1
1.429414712E2,1.237001177E-2,5.299251899E-2,-4.841103405E-2
1.434455957E2,-5.039634649E-3,-4.993819445E-2,-6.719512492E-2
1.439497200E2,-2.947422490E-2,-4.734202102E-2,-7.269290835E-2
1.444538440E2,3.207040019E-3,-3.084867075E-2,-7.620538026E-2
1.449579675E2,1.099556591E-2,-1.954767294E-2,-7.360920310E-2
1.454620906E2,-8.246674202E-3,-3.054323979E-2,-8.460476995E-2
1.459662132E2,-7.330377586E-3,-1.252272818E-2,-8.628465235E-2
1.464703354E2,1.664606482E-2,-1.970038936E-2,-8.216131479E-2
1.469744569E2,-1.496618707E-2,2.428187430E-2,-7.620538026E-2
1.474785779E2,-9.162971750E-3,-3.665188700E-2,-3.069595434E-2
1.479826984E2,1.099556591E-2,-2.855792828E-2,-3.756818548E-2
1.484868184E2,-9.162971983E-4,3.054323897E-4,-5.360338464E-2
1.489909379E2,8.704823442E-3,3.711003438E-2,-3.115410358E-2
1.494950569E2,-8.857538924E-3,8.384118974E-2,-3.817904973E-3
1.499991754E2,4.734201822E-3,5.207622424E-2,3.588830680E-2
1.505032933E2,-1.343902480E-2,-2.076940238E-2,5.574141070E-2
1.510074110E2,-2.306014486E-2,6.414080039E-3,4.337139800E-2
1.515115286E2,-7.483093534E-3,-1.069013379E-3,3.619373962E-2
1.520156462E2,3.817904973E-3,5.650499370E-3,2.596175298E-2
1.525197635E2,4.276053514E-3,-4.917461425E-2,3.420842811E-2
1.530238804E2,1.160643063E-2,-2.336557768E-2,3.039052337E-2
1.535279967E2,-1.802051067E-2,-3.054323839E-3,-1.023198478E-2
1.540321124E2,-1.970038936E-2,-1.664606482E-2,-5.268708616E-2
1.545362271E2,8.552107029E-3,-3.176496923E-2,-2.794706449E-2
1.550403410E2,-3.665188793E-3,-1.145371422E-2,-2.871064469E-2
1.555444544E2,3.054323839E-3,1.038470119E-2,-1.023198478E-2
1.560485674E2,-5.192350596E-3,-3.497200832E-2,-3.283398226E-2
1.565526803E2,-2.382372692E-2,3.207040019E-3,-3.863719851E-2
1.570567936E2,4.276053514E-3,1.069013379E-3,-3.161225095E-2
1.575609073E2,1.069013379E-3,9.010255337E-3,-3.344484791E-2
1.580650215E2,-3.481929377E-2,-4.718930274E-2,-2.672533318E-2
1.585691356E2,-1.649334840E-2,-2.611446939E-2,-2.061668597E-2
1.590732497E2,1.756236330E-2,1.191186346E-2,-2.443459071E-2
1.595773636E2,1.756236330E-2,1.985310577E-3,-1.847865991E-2
1.600814771E2,7.635809598E-4,5.039634649E-3,-7.788525894E-3
1.605855903E2,6.719512399E-3,1.221729559E-3,3.359756200E-3
1.610897030E2,3.313941509E-2,-2.275471389E-2,-2.489273995E-2
1.615938156E2,1.023198478E-2,-1.420260593E-2,-8.704823442E-3
1.620979275E2,1.634063199E-2,2.306014486E-2,-1.374445762E-2
1.626020390E2,-9.468403645E-3,1.908952370E-2,4.428769462E-3
1.631061500E2,-2.275471389E-2,-8.506292105E-2,-2.748891525E-2
1.636102606E2,1.291978955E-1,-3.112356067E-1,-3.817904741E-2
1.641143709E2,-7.055488229E-2,1.058323234E-1,1.618791744E-2
1.646184811E2,-3.588830680E-2,1.924224012E-2,1.241582632E-1
1.651225912E2,-4.077522457E-2,3.741546720E-2,1.327103674E-1
1.656267016E2,1.165224537E-1,2.341139317E-1,2.069304436E-1
1.661308123E2,5.222893879E-2,-2.599229515E-1,3.089448512E-1
1.666349235E2,-5.513054505E-2,1.464548260E-1,3.008508980E-1
1.671390355E2,5.192350596E-2,7.574722916E-2,2.380845547E-1
1.676431481E2,2.962694131E-2,8.521563560E-2,2.295324355E-1
1.681472612E2,-6.108647794E-4,8.078686893E-2,2.767217457E-1
1.686513747E2,3.695731983E-2,4.230238497E-2,2.800815105E-1
1.691554884E2,4.016435891E-2,4.673115537E-2,3.049742281E-1
1.696596023E2,4.444041103E-2,3.619373962E-2,2.981020212E-1
1.701637166E2,3.863719851E-2,5.039634556E-2,3.060432673E-1
1.706678310E2,5.513054505E-2,7.116574794E-2,2.712239623E-1
1.711719454E2,1.174387559E-1,1.273653060E-1,1.443168074E-1
1.716760598E2,4.413498193E-2,6.734783947E-2,1.783725172E-1
1.721801744E2,2.489273995E-2,2.260199748E-2,1.069013327E-1
1.726842896E2,5.986474827E-2,4.123337194E-2,1.145371497E-1
1.731884051E2,-3.604102135E-2,-5.528326333E-2,1.435532235E-2
1.736925208E2,-9.621120058E-3,5.513054505E-2,-7.788525894E-3
1.741966363E2,-1.435532235E-2,-9.162971750E-3,-3.039052337E-2
1.747007518E2,-1.084284950E-2,-5.039634649E-3,-2.733619884E-2
1.752048671E2,-8.552107029E-3,-5.192350596E-3,-1.740964688E-2
1.757089822E2,2.443459118E-3,4.123337101E-3,-1.832594350E-2
1.762130972E2,-5.192350596E-3,-0.000000000E0,-1.359174121E-2
1.767172119E2,1.069013379E-3,5.955931731E-3,-7.330377586E-3
1.772213267E2,1.252272818E-2,1.450803876E-2,-4.734201822E-3
1.777254419E2,-3.512472380E-3,-3.970621154E-3,-2.138026757E-3
1.782295576E2,-3.665188793E-3,-1.527161920E-3,-3.970621154E-3
1.787336740E2,-4.428769462E-3,-3.054323897E-4,-4.581485991E-4
1.792377910E2,-3.207040019E-3,-6.261364091E-3,-1.679878100E-3
1.797419086E2,-3.359756200E-3,-1.221729559E-3,-6.108647678E-3
1.802460266E2,-7.177661173E-3,-5.803215317E-3,3.512472380E-3
1.807501452E2,5.192350596E-3,3.512472380E-3,-1.221729559E-3
1.812542645E2,-1.679878100E-3,7.635809598E-4,-1.069013379E-3
1.817583844E2,-4.123337101E-3,-2.901607659E-3,1.221729559E-3
1.822625046E2,1.069013379E-3,1.221729559E-3,-3.207040019E-3
1.827666248E2,3.359756200E-3,2.443459118E-3,-1.099556591E-2
1.832707448E2,-1.634063199E-2,-5.650499370E-3,6.261364091E-3
1.837748646E2,8.857538924E-3,7.635809598E-4,1.985310577E-3
1.842789843E2,6.719512399E-3,3.207040019E-3,-0.000000000E0
1.847831038E2,-7.483093534E-3,-4.276053514E-3,1.069013379E-3
1.852872234E2,2.596175298E-3,3.054323839E-3,-1.527161949E-4
1.857913430E2,-3.054323839E-3,1.832594350E-2,-1.237001177E-2
