"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.213541828E2,5.241731385E1,4.946728420E0,3.275704712E0,1.875000000E1,1.239999962E1,3.790092468E0,2.500000000E0
1.223540716E2,5.241747839E1,4.946788440E0,3.492221794E0,1.862000084E1,1.319999981E1,3.790092468E0,2.500000000E0
1.233539839E2,5.241763951E1,4.946849840E0,3.379938440E0,1.846999931E1,1.410000038E1,3.790092468E0,2.500000000E0
1.243539504E2,5.241779977E1,4.946916540E0,3.553789801E0,1.823999977E1,1.460000038E1,3.790092468E0,2.500000000E0
1.253537904E2,5.241795501E1,4.946981440E0,3.610384427E0,1.770999908E1,1.510000038E1,3.790092468E0,2.686096907E0
1.263540110E2,5.241811022E1,4.947052830E0,3.380056568E0,1.723999977E1,1.600000000E1,3.790092468E0,2.500000000E0
1.273534497E2,5.241824970E1,4.947120600E0,3.266708589E0,1.685000038E1,1.720000076E1,3.790092468E0,2.500000000E0
1.283541944E2,5.241838900E1,4.947199470E0,3.246079301E0,1.660000038E1,1.889999962E1,3.790092468E0,2.500000000E0
1.293540922E2,5.241852769E1,4.947282710E0,3.261035221E0,1.637999916E1,2.089999962E1,3.790092468E0,2.500000000E0
1.303534625E2,5.241865908E1,4.947364400E0,3.638833847E0,1.614999962E1,2.250000000E1,3.790092468E0,2.500000000E0
1.313533057E2,5.241878849E1,4.947462950E0,3.277809030E0,1.600000000E1,2.439999962E1,3.790092468E0,2.500000000E0
1.323537354E2,5.241891877E1,4.947564570E0,3.154641270E0,1.601000023E1,2.639999962E1,3.790092468E0,2.500000000E0
1.333541582E2,5.241904844E1,4.947674760E0,3.260237465E0,1.612000084E1,2.829999924E1,3.790092468E0,2.500000000E0
1.343541170E2,5.241917614E1,4.947790520E0,3.170338540E0,1.637000084E1,3.029999924E1,3.790092468E0,2.500000000E0
1.353541254E2,5.241930469E1,4.947914570E0,3.262879800E0,1.668000031E1,3.209999847E1,3.790092468E0,2.500000000E0
1.363540231E2,5.241943147E1,4.948048320E0,3.670243602E0,1.705999947E1,3.400000000E1,3.790092468E0,2.500000000E0
1.373542026E2,5.241955647E1,4.948189050E0,3.732943465E0,1.721999931E1,3.620000076E1,3.790092468E0,2.500000000E0
1.383541775E2,5.241968166E1,4.948339280E0,4.161005652E0,1.713999939E1,3.809999847E1,3.790092468E0,2.500000000E0
1.393542663E2,5.241979713E1,4.948495440E0,4.000251355E0,1.695999908E1,3.990000153E1,3.790092468E0,2.500000000E0
1.403541756E2,5.241991065E1,4.948648110E0,2.973159223E0,1.671999931E1,4.159999847E1,3.790092468E0,2.500000000E0
1.413539550E2,5.242001815E1,4.948813020E0,2.761861645E0,1.648999977E1,4.370000076E1,3.790092468E0,2.500000000E0
1.423542386E2,5.242011735E1,4.948991880E0,2.625023376E0,1.626000023E1,4.950000000E1,3.790092468E0,2.500000000E0
1.433542224E2,5.242021074E1,4.949178730E0,2.786643468E0,1.606999969E1,5.309999847E1,3.790092468E0,2.500000000E0
1.443533857E2,5.242029216E1,4.949369790E0,2.678656724E0,1.584000015E1,5.790000153E1,3.790092468E0,2.500000000E0
1.453535479E2,5.242036094E1,4.949567260E0,2.730567880E0,1.564999962E1,6.229999924E1,3.790092468E0,2.500000000E0
1.463537500E2,5.242041436E1,4.949776340E0,2.331841461E0,1.544999981E1,6.719999695E1,3.790092468E0,2.500000000E0
1.473537079E2,5.242046127E1,4.949979760E0,1.707211327E0,1.523999977E1,7.190000153E1,3.790092468E0,2.500000000E0
1.483538890E2,5.242050125E1,4.950185560E0,1.731132303E0,1.501000023E1,7.409999847E1,3.790092468E0,2.500000000E0
1.493538145E2,5.242053350E1,4.950403740E0,2.048262469E0,1.478999996E1,7.630000305E1,3.790092468E0,2.500000000E0
1.503540413E2,5.242056719E1,4.950616430E0,2.517185883E0,1.468000031E1,7.469999695E1,3.790092468E0,2.500000000E0
1.513539884E2,5.242060705E1,4.950825540E0,3.008760017E0,1.468999958E1,7.240000153E1,3.790092468E0,2.500000000E0
1.523538199E2,5.242064801E1,4.951026350E0,2.922755143E0,1.460999966E1,7.059999847E1,3.790092468E0,2.500000000E0
1.533542247E2,5.242069168E1,4.951219500E0,3.005267679E0,1.434000015E1,6.930000305E1,3.790092468E0,2.500000000E0
1.543534596E2,5.242073240E1,4.951411100E0,2.661871783E0,1.407999992E1,7.040000153E1,3.790092468E0,2.500000000E0
1.553541488E2,5.242077287E1,4.951607580E0,2.432125874E0,1.389999962E1,7.269999695E1,3.790092468E0,2.500000000E0
1.563542520E2,5.242080758E1,4.951803430E0,2.368081842E0,1.377000046E1,7.390000153E1,3.790092468E0,2.500000000E0
1.573536738E2,5.242083859E1,4.952003990E0,2.902118817E0,1.372000027E1,7.590000153E1,3.790092468E0,2.500000000E0
1.583540547E2,5.242086541E1,4.952200790E0,2.546743313E0,1.361999989E1,7.809999847E1,3.790092468E0,2.500000000E0
1.593542512E2,5.242089211E1,4.952405370E0,2.572353675E0,1.364000034E1,7.959999847E1,3.790092468E0,2.500000000E0
1.603536611E2,5.242091051E1,4.952600100E0,2.635177852E0,1.351000023E1,8.059999847E1,3.790092468E0,2.500000000E0
1.613537347E2,5.242092811E1,4.952787310E0,2.594724971E0,1.318000031E1,8.109999847E1,3.790092468E0,2.500000000E0
1.623537152E2,5.242094128E1,4.952964490E0,2.225646583E0,1.205000019E1,8.219999695E1,3.790092468E0,2.500000000E0
1.633534598E2,5.242095183E1,4.953128630E0,2.375660776E0,1.114000034E1,8.180000305E1,3.790092468E0,2.500000000E0
1.643534005E2,5.242096232E1,4.953267690E0,2.407984309E0,9.720000267E0,8.609999847E1,3.790092468E0,2.500000000E0
1.653540900E2,5.242097961E1,4.953392660E0,2.671632460E0,8.750000000E0,8.000000000E1,9.935046196E0,2.500000000E0
1.663534387E2,5.242100389E1,4.953505840E0,2.595745040E0,8.180000305E0,6.719999695E1,9.935046196E0,2.500000000E0
1.673537060E2,5.242104930E1,4.953591440E0,2.718846062E0,7.150000095E0,4.909999847E1,9.935046196E0,2.500000000E0
1.683537146E2,5.242110592E1,4.953663190E0,2.588231741E0,7.199999809E0,3.450000000E1,9.935046196E0,2.500000000E0
1.693539331E2,5.242116346E1,4.953705570E0,2.588582850E0,7.280000210E0,1.829999924E1,9.935046196E0,2.500000000E0
1.703538266E2,5.242122175E1,4.953722220E0,2.533133718E0,6.929999828E0,1.299999952E0,9.935046196E0,2.500000000E0
1.713539915E2,5.242127347E1,4.953697590E0,3.499257319E0,6.329999924E0,3.450000000E2,9.935046196E0,2.500000000E0
1.723540932E2,5.242132244E1,4.953661240E0,3.600135713E0,6.000000000E0,3.362000122E2,9.935046196E0,2.500000000E0
1.733540329E2,5.242136482E1,4.953632500E0,4.085530692E0,5.570000172E0,3.307000122E2,9.935046196E0,2.500000000E0
1.743537442E2,5.242140444E1,4.953599940E0,4.296383353E0,5.110000134E0,3.317000122E2,9.935046196E0,2.500000000E0
1.753538191E2,5.242143925E1,4.953574090E0,4.211456753E0,4.420000076E0,3.331000061E2,9.935046196E0,2.500000000E0
1.763537432E2,5.242146706E1,4.953556450E0,4.348143676E0,3.539999962E0,3.342000122E2,9.935046196E0,2.500000000E0
1.773532564E2,5.242148952E1,4.953545340E0,4.318261890E0,2.750000000E0,3.347000122E2,9.935046196E0,2.500000000E0
1.783537041E2,5.242150987E1,4.953535230E0,4.026414797E0,2.099999905E0,3.347999878E2,9.935046196E0,2.500000000E0
