"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.627934392E2,-8.250000000E0,6.262500286E0,3.226875305E1
4.632934392E2,-4.125000000E0,7.200000286E0,3.266250229E1
4.637934392E2,-2.343750000E0,9.956250191E0,3.148125076E1
4.642934392E2,-5.250000358E-1,1.271250057E1,2.885625076E1
4.647934392E2,-1.762500048E0,1.509375095E1,2.520000076E1
4.652934392E2,-2.118750095E0,1.788750076E1,2.272500038E1
4.657934387E2,-3.450000048E0,2.058750153E1,2.191875076E1
4.662934387E2,-5.268750191E0,2.340000153E1,2.128125000E1
4.667934387E2,-8.512500763E0,2.683125114E1,1.981875038E1
4.672934387E2,-1.239375019E1,2.833125114E1,1.771875000E1
4.677934387E2,-1.460625076E1,2.861250114E1,1.713750076E1
4.682934387E2,-1.696875000E1,2.773125076E1,1.700625038E1
4.687934387E2,-1.644375038E1,2.820000076E1,1.809375000E1
4.692934387E2,-1.696875000E1,2.930625153E1,1.775625038E1
4.697934387E2,-1.696875000E1,3.082500076E1,1.734375000E1
4.702934387E2,-1.771875000E1,3.151875114E1,1.665000153E1
4.707934387E2,-1.786875153E1,3.230625153E1,1.625625038E1
4.712934387E2,-1.854375076E1,3.232500076E1,1.580625057E1
4.717934387E2,-1.951875114E1,3.176250076E1,1.560000038E1
4.722934387E2,-2.026875114E1,3.088125038E1,1.531875038E1
4.727934387E2,-2.064375114E1,3.015000153E1,1.516875076E1
4.732934387E2,-2.030625153E1,2.955000114E1,1.524375057E1
4.737934387E2,-2.023125076E1,2.891250038E1,1.528125095E1
4.742934387E2,-2.145000076E1,2.756250191E1,1.511250019E1
4.747934387E2,-2.158125114E1,2.718750191E1,1.518750095E1
4.752934387E2,-2.130000114E1,2.587500191E1,1.657500076E1
4.757934387E2,-1.963125038E1,2.656875038E1,1.702500153E1
4.762934387E2,-1.931250000E1,2.604375076E1,1.833750153E1
4.767934387E2,-1.828125000E1,2.641875076E1,1.884375000E1
4.772934387E2,-1.893750000E1,2.563125038E1,1.993125153E1
4.777934387E2,-1.854375076E1,2.565000153E1,1.972500038E1
4.782934387E2,-1.721250153E1,2.598750114E1,2.081250000E1
4.787934387E2,-1.674375153E1,2.544375038E1,2.101875114E1
4.792934387E2,-1.582500076E1,2.589375114E1,2.073750114E1
4.797934387E2,-1.676250076E1,2.565000153E1,2.053125000E1
4.802934387E2,-1.578750038E1,2.613750076E1,2.090625000E1
4.807934387E2,-1.590000057E1,2.613750076E1,2.094375038E1
4.812934387E2,-1.440000057E1,2.700000191E1,2.100000000E1
4.817934387E2,-1.453125095E1,2.670000076E1,2.158125114E1
4.822934387E2,-1.380000019E1,2.763750076E1,2.143125153E1
4.827934387E2,-1.355625057E1,2.799375153E1,2.122500038E1
4.832934387E2,-1.297500038E1,2.910000038E1,2.124375153E1
4.837934387E2,-1.291875076E1,2.926875114E1,2.107500076E1
4.842934387E2,-1.175625038E1,3.056250191E1,2.015625000E1
4.847934387E2,-1.138125038E1,3.116250038E1,1.948125076E1
4.852934387E2,-9.562500000E0,3.219375229E1,1.908750153E1
4.857934387E2,-9.093750000E0,3.266250229E1,1.794375038E1
4.862934387E2,-8.137500763E0,3.339375305E1,1.678125000E1
4.867934387E2,-7.743750095E0,3.433125305E1,1.528125095E1
4.872934387E2,-6.825000286E0,3.523125076E1,1.400625038E1
4.877934387E2,-6.393750191E0,3.609375000E1,1.239375019E1
4.882934387E2,-6.112500191E0,3.671250153E1,1.117500019E1
4.887934387E2,-6.112500191E0,3.706875229E1,1.006875038E1
4.892934387E2,-6.262500286E0,3.738750076E1,9.037500381E0
4.897934387E2,-5.643750191E0,3.785625076E1,8.775000572E0
4.902934387E2,-5.100000381E0,3.819375229E1,8.175000191E0
4.907934387E2,-4.837500095E0,3.838125229E1,7.556250095E0
4.912934387E2,-4.837500095E0,3.849375153E1,7.050000191E0
4.917934387E2,-4.575000286E0,3.860625076E1,7.012500286E0
4.922934387E2,-4.481250286E0,3.860625076E1,6.956250191E0
4.927934387E2,-4.125000000E0,3.858750153E1,7.237500191E0
4.932934387E2,-4.987500191E0,3.825000000E1,7.556250095E0
4.937934387E2,-4.518750191E0,3.830625153E1,7.781250477E0
4.942934387E2,-6.075000286E0,3.761250305E1,8.175000191E0
