"Time (s)","Pressure (hPa)"
4.465419330E-1,1.012601929E3
9.465204750E-1,1.012613525E3
1.446522089E0,1.012640991E3
1.946520110E0,1.012672119E3
2.446504329E0,1.012680176E3
2.946521204E0,1.012716187E3
3.446521152E0,1.012608398E3
3.946521985E0,1.012657593E3
4.446547037E0,1.012606079E3
4.946498495E0,1.012655273E3
5.591896412E0,1.012671265E3
6.091896256E0,1.012686035E3
6.591897714E0,1.012703247E3
7.091896152E0,1.012498657E3
7.591897193E0,1.012676514E3
8.091894433E0,1.012680420E3
8.591895943E0,1.012665527E3
9.091895631E0,1.012679565E3
9.591870422E0,1.012666382E3
1.009187016E1,1.012702271E3
1.059190542E1,1.012666626E3
1.109190256E1,1.012684448E3
1.159190542E1,1.012679321E3
1.209189698E1,1.012675659E3
1.259190584E1,1.012692749E3
1.309190521E1,1.012668335E3
1.359190532E1,1.012683960E3
1.409190667E1,1.012699463E3
1.459194282E1,1.012671753E3
1.509190584E1,1.012683960E3
1.559190511E1,1.012681519E3
1.609190584E1,1.012649292E3
1.659190438E1,1.012692383E3
1.709188766E1,1.012651611E3
1.759189615E1,1.012704468E3
1.809189792E1,1.012672729E3
1.859189589E1,1.012674561E3
1.909189771E1,1.012688354E3
1.959189693E1,1.012690186E3
2.009200308E1,1.012671265E3
2.059189688E1,1.012699951E3
2.109186709E1,1.012675659E3
2.159186995E1,1.012684937E3
2.209187084E1,1.012699829E3
2.259188235E1,1.012690063E3
2.309190688E1,1.012679077E3
2.359190448E1,1.012709473E3
2.409190370E1,1.012680542E3
2.459190381E1,1.012690186E3
2.525036782E1,1.012738525E3
2.535037600E1,1.012717529E3
2.545034115E1,1.012708252E3
2.595034115E1,1.012691162E3
2.645034115E1,1.012685547E3
2.695034115E1,1.012703857E3
2.745034115E1,1.012686279E3
2.795034115E1,1.012690308E3
2.845034115E1,1.012696045E3
2.895034115E1,1.012690796E3
2.945034115E1,1.012681763E3
2.995034115E1,1.012713745E3
3.045034115E1,1.012681519E3
3.095034115E1,1.012676636E3
3.145034115E1,1.012705322E3
3.195034115E1,1.012659668E3
3.245034115E1,1.012687256E3
3.295034115E1,1.012730347E3
3.345034115E1,1.012702393E3
3.395034115E1,1.012706177E3
3.445034115E1,1.012719238E3
3.495034115E1,1.012683960E3
3.545034115E1,1.012729858E3
3.595034115E1,1.012721191E3
3.645034115E1,1.012706787E3
3.695034115E1,1.012703857E3
3.745034115E1,1.012728516E3
3.795034115E1,1.012691284E3
3.845034115E1,1.012711914E3
3.895034115E1,1.012695068E3
3.945034115E1,1.012682251E3
3.995034115E1,1.012728394E3
4.045034115E1,1.012706909E3
4.095034115E1,1.012698730E3
4.145034115E1,1.012721436E3
4.195034115E1,1.012688843E3
4.245034115E1,1.012716309E3
4.295034115E1,1.012733643E3
4.345034115E1,1.012667358E3
4.395034115E1,1.012700928E3
4.445034115E1,1.012706421E3
4.495034115E1,1.012718262E3
4.545034115E1,1.012705566E3
4.595034115E1,1.012738037E3
4.645034115E1,1.012747803E3
4.695034115E1,1.012714111E3
4.745034115E1,1.012693359E3
4.795034115E1,1.012727661E3
4.845034115E1,1.012699585E3
4.895034115E1,1.012748535E3
4.945034115E1,1.012682373E3
4.995034115E1,1.012727417E3
5.045034115E1,1.012716797E3
5.095034115E1,1.012697021E3
5.145034115E1,1.012725098E3
5.195034115E1,1.012725220E3
5.245034115E1,1.012699829E3
5.295034115E1,1.012734619E3
5.345034115E1,1.012694336E3
5.395034115E1,1.012708130E3
5.445034115E1,1.012714600E3
5.495034115E1,1.012694092E3
5.545034115E1,1.012777710E3
5.595034115E1,1.012709229E3
5.645034115E1,1.012688354E3
5.695034115E1,1.012743042E3
5.745034115E1,1.012704834E3
5.795034115E1,1.012691406E3
5.845034115E1,1.012732300E3
5.895034115E1,1.012716431E3
5.945034115E1,1.012718994E3
5.995034115E1,1.012772827E3
6.045034115E1,1.012692383E3
6.095034115E1,1.012771362E3
6.145034115E1,1.012766479E3
