"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.422849721E1,5.250659262E1,4.981359650E0,-1.356714744E0,1.580000043E0,3.035000000E2,3.790092468E0,3.005731821E0
6.522837675E1,5.250659869E1,4.981337990E0,-1.232938667E0,1.570000052E0,2.952999878E2,3.790092468E0,2.643569469E0
6.622794471E1,5.250660458E1,4.981316170E0,-1.527925189E0,1.519999981E0,2.987000122E2,3.790092468E0,2.687874317E0
6.722850117E1,5.250661266E1,4.981297210E0,-1.657867331E0,1.519999981E0,3.098999939E2,3.790092468E0,2.884824991E0
6.822851086E1,5.250662042E1,4.981278840E0,-2.093473701E0,1.409999967E0,3.012000122E2,3.790092468E0,3.010711908E0
6.922827263E1,5.250662755E1,4.981260250E0,-2.062772641E0,1.429999948E0,3.002000122E2,3.790092468E0,2.955009222E0
7.022807940E1,5.250663454E1,4.981241590E0,-2.129422926E0,1.389999986E0,2.986000061E2,3.790092468E0,3.150397778E0
7.122789154E1,5.250664299E1,4.981223970E0,-2.124414920E0,1.399999976E0,3.030000000E2,3.790092468E0,3.371343136E0
7.222832065E1,5.250665156E1,4.981206680E0,-2.178427513E0,1.419999957E0,3.056000061E2,3.790092468E0,3.632295609E0
7.322826054E1,5.250665959E1,4.981189670E0,-1.923114647E0,1.399999976E0,3.021000061E2,3.790092468E0,4.102844238E0
7.422818721E1,5.250666708E1,4.981171400E0,-2.066790246E0,1.379999995E0,2.993999939E2,3.890881538E0,4.261639595E0
7.522818039E1,5.250667509E1,4.981153560E0,-1.868362683E0,1.409999967E0,3.016000061E2,3.994571209E0,4.533050060E0
7.622799742E1,5.250668251E1,4.981135930E0,-1.959730878E0,1.409999967E0,2.965000000E2,3.790092468E0,4.074223042E0
7.722867101E1,5.250668979E1,4.981118490E0,-2.318860418E0,1.409999967E0,3.020000000E2,3.790092468E0,2.922566414E0
7.822837757E1,5.250669575E1,4.981101460E0,-2.289442063E0,1.350000024E0,2.990000000E2,3.790092468E0,2.673955441E0
7.922826320E1,5.250670090E1,4.981084160E0,-2.002762013E0,1.370000005E0,3.025000000E2,3.790092468E0,2.500000000E0
8.022794809E1,5.250670700E1,4.981066570E0,-1.054032246E0,1.360000014E0,3.012000122E2,3.790092468E0,2.500000000E0
8.122830393E1,5.250671171E1,4.981048500E0,-7.546580702E-1,1.330000043E0,2.951000061E2,3.790092468E0,2.500000000E0
8.222837460E1,5.250671650E1,4.981030340E0,-9.152447558E-1,1.309999943E0,3.012999878E2,3.790092468E0,2.500000000E0
8.322814413E1,5.250672151E1,4.981013690E0,-8.081299699E-1,1.289999962E0,2.976000061E2,3.790092468E0,2.500000000E0
8.422878184E1,5.250672745E1,4.980998420E0,-6.618892905E-1,1.259999990E0,3.043999939E2,3.790092468E0,2.500000000E0
8.522835611E1,5.250673263E1,4.980981040E0,-7.231096307E-1,1.370000005E0,2.955000000E2,3.790092468E0,2.500000000E0
8.622798273E1,5.250673789E1,4.980962960E0,-9.139079017E-1,1.289999962E0,3.013999939E2,3.790092468E0,2.500000000E0
8.722791377E1,5.250674351E1,4.980948550E0,-1.161710192E0,1.120000005E0,3.090000000E2,3.790092468E0,2.500000000E0
8.822869778E1,5.250675128E1,4.980936230E0,-1.514793343E0,1.289999962E0,3.186000061E2,3.790092468E0,2.500000000E0
8.922881002E1,5.250676076E1,4.980925370E0,-1.557203866E0,1.289999962E0,3.236000061E2,3.790092468E0,2.500000000E0
9.022849528E1,5.250677268E1,4.980921600E0,-6.684537522E-1,1.409999967E0,4.000000060E-1,3.790092468E0,2.500000000E0
