"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.902297766E1,5.637490273E0,-4.384847641E0,-3.152543783E0
2.952297766E1,7.674978375E-1,-7.919046402E0,-2.360519648E0
3.002297766E1,5.533402443E0,-9.767501831E0,1.859821439E0
3.052297766E1,3.984647989E0,-1.217468166E1,-1.738385677E0
3.102297766E1,8.776873589E0,-1.259282780E1,3.195614576E0
3.152297766E1,2.032104731E0,-1.401057434E1,-2.955136001E-1
3.202297766E1,1.306780243E1,-8.048258781E0,6.047859192E-1
3.252297766E1,4.210171223E0,-1.280818176E1,-4.414757788E-1
3.302297766E1,7.347760201E0,-9.723235130E0,1.197607756E0
3.352297766E1,5.686542988E0,-7.116254330E0,-2.218744755E0
3.402297766E1,2.502892494E0,-5.535196781E0,1.116251707E0
3.452297766E1,4.158725739E0,-4.521238327E0,-3.901497364E0
3.502297766E1,3.223730326E0,-8.668598175E0,-2.668595552E0
3.552297766E1,5.062016487E0,-1.107876873E1,1.121037364E0
3.602297766E1,4.409373760E0,-1.067677498E1,9.966106415E-1
3.652297766E1,5.998208046E0,-1.327358532E1,1.009771109E0
3.702297766E1,2.403590441E0,-1.307258797E1,9.296116233E-1
3.752297766E1,1.995614052E0,-7.320242882E0,8.817551732E-1
3.802297766E1,4.667200565E0,-3.949951887E0,-3.638286829E0
3.852297766E1,1.676770449E0,-6.153143406E0,-2.347957134E0
3.902297766E1,4.144368649E0,-8.903095245E0,1.016949639E-1
3.952297766E1,4.067798615E0,-1.157827091E1,-3.397808075E-1
4.002297766E1,8.146365166E0,-1.663131332E1,9.744769931E-1
4.052297766E1,3.731008768E0,-1.414636707E1,1.312463164E0
4.102297766E1,7.238886833E0,-8.587242126E0,-7.621139884E-1
4.152297766E1,4.957928658E0,-4.619942188E0,-4.279563427E0
4.202297766E1,4.480560422E-1,-4.924428940E0,-1.131206870E0
4.252297766E1,3.075375319E0,-6.628118515E0,2.392822653E-1
4.302297766E1,3.241676569E0,-8.853444099E0,-5.006981492E-1
4.352297766E1,6.327819347E0,-1.208674526E1,1.222134113E0
4.402297766E1,5.523830891E0,-1.538226032E1,-1.974078715E-1
4.452297766E1,7.152745247E0,-1.006421185E1,-1.004985452E0
4.502297766E1,4.561916351E0,-6.923632145E0,-2.922832966E0
4.552297766E1,2.463410854E0,-5.428716183E0,-3.002992272E-1
4.602297766E1,3.621536970E0,-4.566701889E0,-1.641476393E0
4.652297766E1,2.063809633E0,-6.903891563E0,-3.034099102E0
4.702297766E1,3.662214994E0,-1.068754196E1,8.566305041E-1
4.752297766E1,4.184448719E0,-1.353201008E1,-9.445667267E-1
4.802297766E1,6.658627033E0,-1.500778389E1,-3.638286829E0
4.852297766E1,4.937589645E0,-1.044048309E1,-7.501499057E-1
4.902297766E1,5.667998791E0,-7.636095047E0,-1.734796464E-1
4.952297766E1,3.528815269E0,-3.908675671E0,-5.971288681E0
5.002297766E1,1.770688772E0,-5.945566177E0,-2.687737942E0
5.052297766E1,5.770291805E0,-7.244270325E0,-2.554338276E-1
5.102297766E1,4.659423828E0,-8.534600258E0,-1.878963947E0
5.152297766E1,6.553342819E0,-1.117149067E1,-2.223530531E0
5.202297766E1,7.049255371E0,-1.361874962E1,-6.879365444E-2
5.252297766E1,9.662218094E0,-9.713065147E0,-4.845465720E-1
5.302297766E1,4.128815651E0,-5.299503803E0,-2.367697954E0
5.352297766E1,3.472583771E0,-6.247061729E0,-9.870393574E-2
5.402297766E1,5.624927998E0,-5.078765869E0,-1.886740685E0
5.452297766E1,-1.034895778E-1,-1.250788212E1,-7.286145091E-1
5.502297766E1,5.954539299E0,-1.109432220E1,2.505883455E0
5.552297766E1,8.949156404E-1,-1.411167145E1,2.266601324E0
5.602297766E1,1.115354443E1,-1.134556866E1,-4.029513359E0
5.652297766E1,5.825326920E0,-1.151127148E1,-4.372883439E-1
5.702297766E1,5.376074314E0,-8.666803360E0,6.508477330E-1
5.752297766E1,4.631308079E0,-5.312066078E0,-3.638286829E0
5.802297766E1,2.139183521E0,-6.888338089E0,-1.244267821E0
5.852297766E1,4.582853794E0,-6.275177479E0,-1.434497118E0
5.902297766E1,1.759322882E0,-8.995817184E0,-2.271386862E0
5.952297766E1,5.567500114E0,-1.212503052E1,1.027717352E0
6.002297766E1,1.595414519E0,-1.277468204E1,-5.156532526E-1
6.052297766E1,1.012044334E1,-1.214477158E1,-7.214360237E-1
