"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.362247985E1,5.497782957E-3,-1.907425225E-1,1.214093715E-1
4.412655896E1,-2.660316229E-1,-3.894263133E-2,2.611446939E-2
4.463063802E1,5.100720748E-2,-1.747073233E-1,-3.556760252E-1
4.513471693E1,-9.361502528E-2,1.779143661E-1,2.868010104E-1
4.563879573E1,1.974620372E-1,-4.178315103E-1,-3.029889166E-1
4.614287432E1,1.389717404E-2,-5.665770918E-2,1.898262352E-1
4.664695287E1,2.133445293E-1,3.639226854E-1,-5.497782957E-3
4.715103125E1,-4.726566374E-1,2.851211429E-1,1.986837685E-1
4.765510953E1,3.023780696E-2,-3.313941509E-2,-4.195113778E-1
4.815918766E1,-3.263545036E-1,-2.138026757E-3,1.525634825E-1
4.866326558E1,4.795288667E-2,2.470948100E-1,5.986474827E-2
4.916734334E1,1.398880333E-1,-3.709476292E-1,-2.208276242E-1
4.967142094E1,7.330377400E-2,-1.195767820E-1,1.887572110E-1
5.017549870E1,3.133736253E-1,-5.024362728E-2,-3.695731983E-2
5.067957714E1,1.056796089E-1,-3.248273432E-1,-6.136136651E-1
5.118365644E1,1.774562150E-1,-3.720166385E-1,3.549124300E-1
5.168773675E1,8.491020650E-2,-8.674279600E-2,-2.257145345E-1
5.219181800E1,-5.696313977E-1,2.000582218E-1,3.698786199E-1
5.269589993E1,-3.634645417E-2,8.063415438E-2,-5.737547278E-1
5.319998238E1,-3.544542789E-1,4.529562294E-1,1.145524144E0
5.370406535E1,2.356410921E-1,1.069013327E-1,-6.436987519E-1
5.420814889E1,-1.094975099E-1,-3.422369957E-1,2.136499584E-1
5.471223284E1,-4.105011225E-1,3.619373739E-1,8.353576064E-1
5.521631717E1,3.623955250E-1,-7.409789562E-1,-1.212261200E0
5.572040180E1,-3.579667509E-1,4.940368831E-1,6.194168925E-1
5.622449316E1,-3.590357602E-1,-2.047924101E-1,-1.116813540E0
5.672857295E1,6.230820715E-2,2.393062711E-1,1.439197421E0
5.723265967E1,3.863719851E-2,-9.010255337E-3,-6.430879235E-1
5.773674701E1,3.023780696E-2,-4.873173833E-1,-2.748891478E-3
5.824083482E1,9.422589093E-2,5.268708616E-2,3.045161068E-1
5.874492290E1,-1.684459597E-1,-4.459312931E-2,-8.162680864E-1
5.924901113E1,-3.849975169E-1,4.576904476E-1,8.443678617E-1
5.975309967E1,-1.893680729E-2,-1.634063274E-1,-1.290604591E0
6.025718873E1,-4.030180275E-1,8.704823256E-2,1.761275887E0
6.076127904E1,-2.151771188E-1,-3.494146466E-1,-1.596647859E0
6.126537081E1,2.713766694E-1,3.045161068E-1,1.051603675E0
6.176946404E1,4.673115611E-1,-1.098029464E-1,-3.911061883E-1
6.227355837E1,3.039052337E-2,-9.773836285E-2,-5.271763206E-1
6.277765363E1,-5.131264329E-1,3.039052188E-1,2.519817352E-1
6.328174936E1,6.429351866E-2,-4.557051361E-1,-4.978547990E-1
6.378584508E1,-5.096139312E-1,2.729038298E-1,9.789108038E-1
6.428994055E1,-2.244928107E-2,-1.589775532E-1,-1.455079913E0
6.479403560E1,1.805105358E-1,1.139262840E-1,1.377805471E0
