"Time (s)","X (hPa)"
-5.291268333E-1,1.014805527E3
5.097741667E-1,1.014805603E3
1.548710167E0,1.014805527E3
2.587647167E0,1.014804535E3
3.626621167E0,1.014803848E3
4.665501167E0,1.014803848E3
5.176566167E0,1.014803925E3
6.215574167E0,1.014804306E3
7.254554167E0,1.014805450E3
8.293602167E0,1.014807053E3
9.332605167E0,1.014808884E3
1.037163817E1,1.014809494E3
1.141068417E1,1.014811096E3
1.244973017E1,1.014811783E3
1.348873817E1,1.014812622E3
1.452772717E1,1.014813156E3
1.556676617E1,1.014813995E3
1.660581117E1,1.014813995E3
1.764489917E1,1.014813766E3
1.868403717E1,1.014808502E3
1.972313617E1,1.014803772E3
2.076227317E1,1.014795456E3
2.180139217E1,1.014788818E3
2.284044917E1,1.014775543E3
2.387948217E1,1.014763718E3
2.491852717E1,1.014748535E3
2.595751617E1,1.014736938E3
2.699656517E1,1.014728470E3
2.803552517E1,1.014726410E3
2.907451017E1,1.014726410E3
3.011351517E1,1.014733124E3
3.115253217E1,1.014733124E3
3.219149917E1,1.014732285E3
3.323043217E1,1.014727783E3
3.426937017E1,1.014720383E3
3.530826317E1,1.014710007E3
3.634717917E1,1.014699478E3
3.738610017E1,1.014688339E3
3.842509617E1,1.014675140E3
3.946408117E1,1.014659882E3
4.050303617E1,1.014645691E3
4.154197617E1,1.014642105E3
4.258092417E1,1.014642105E3
4.361994217E1,1.014652939E3
4.465898817E1,1.014664154E3
4.569800417E1,1.014678040E3
4.673703717E1,1.014691849E3
4.777611217E1,1.014699097E3
4.881517817E1,1.014704666E3
4.985414817E1,1.014711304E3
5.089317017E1,1.014718475E3
5.193221817E1,1.014722214E3
5.297125217E1,1.014722214E3
5.401033417E1,1.014718475E3
5.504943617E1,1.014717255E3
5.608846017E1,1.014714508E3
5.712754017E1,1.014712143E3
5.816662817E1,1.014712143E3
5.920568917E1,1.014710999E3
6.024468717E1,1.014711685E3
6.128372517E1,1.014711685E3
6.232279117E1,1.014714584E3
6.336185517E1,1.014723816E3
6.440089117E1,1.014738235E3
6.543994017E1,1.014760513E3
6.647900117E1,1.014783783E3
6.751806417E1,1.014804077E3
6.855708917E1,1.014819183E3
6.959621017E1,1.014827423E3
7.063528817E1,1.014827957E3
7.167436417E1,1.014828262E3
7.271345517E1,1.014828262E3
7.375254817E1,1.014830704E3
7.479159417E1,1.014834366E3
7.583064217E1,1.014835510E3
7.686968017E1,1.014837036E3
7.790876317E1,1.014837036E3
7.894783717E1,1.014837036E3
7.998689417E1,1.014837036E3
