"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.812041672E-3,-3.440282440E1,4.061347961E1,2.423645020E0
4.914806667E-1,-3.546269226E1,3.989866638E1,2.789733887E0
9.791476667E-1,-3.584091949E1,3.994140625E1,2.658386230E0
1.466814458E0,-3.614968109E1,3.959757996E1,2.617492676E0
1.954481458E0,-3.627230835E1,3.956436157E1,2.452026367E0
2.442148333E0,-3.644523239E1,3.943972778E1,2.335144043E0
2.929814333E0,-3.635955811E1,3.945413208E1,2.787170410E0
3.417481167E0,-3.603624725E1,3.938381958E1,2.410888672E0
3.905147167E0,-3.637350464E1,3.951400757E1,2.739379883E0
4.392813542E0,-3.636297607E1,3.926271057E1,2.668029785E0
4.880479542E0,-3.621343231E1,3.934078979E1,2.421264648E0
5.368144333E0,-3.581176376E1,3.950299072E1,2.461059570E0
5.855810333E0,-3.581547928E1,3.894912720E1,3.096313477E0
6.343474792E0,-3.604878235E1,3.740338135E1,2.582824707E0
6.831139792E0,-3.620904160E1,3.765437317E1,2.437988281E0
7.318805542E0,-3.649490356E1,3.749304199E1,2.702392578E0
7.806470542E0,-3.617995071E1,3.781497192E1,2.231262207E0
8.294136542E0,-3.646383667E1,3.807295227E1,2.054077148E0
8.781801042E0,-3.641728973E1,3.746464539E1,2.448547363E0
9.269467042E0,-3.606967926E1,3.780206299E1,2.198730469E0
9.757131958E0,-3.613414764E1,3.771998596E1,2.289794922E0
1.024479796E1,-3.619318771E1,3.768281555E1,2.101074219E0
1.073246317E1,-3.630828094E1,3.741920471E1,2.180053711E0
1.122012817E1,-3.615215302E1,3.761727905E1,2.025024414E0
1.170779304E1,-3.633339691E1,3.739840698E1,1.826049805E0
1.219545904E1,-3.604517746E1,3.767698669E1,2.070983887E0
1.268312454E1,-3.581767273E1,3.820201111E1,1.530761719E0
1.317078954E1,-3.604020691E1,3.716914368E1,2.289855957E0
1.365845467E1,-3.665327835E1,3.742680359E1,2.592895508E0
1.414611967E1,-3.610603333E1,3.777421570E1,1.545532227E0
1.463378454E1,-3.628236389E1,3.766206360E1,1.944458008E0
1.512144954E1,-3.606254196E1,3.791709900E1,1.732238770E0
1.560911492E1,-3.572037125E1,3.792033386E1,1.753051758E0
1.609677992E1,-3.585709000E1,3.789422607E1,2.104736328E0
1.658444646E1,-3.566386414E1,3.780043030E1,1.778198242E0
1.707211246E1,-3.565127182E1,3.805255127E1,1.309753418E0
1.755977971E1,-3.569738007E1,3.743885803E1,1.757568359E0
1.804744571E1,-3.589450455E1,3.759809875E1,1.790039062E0
1.853511208E1,-3.441643524E1,3.756669617E1,3.894042969E-2
1.902277908E1,-3.403254700E1,3.774296570E1,-4.577026367E-1
1.951044583E1,-3.407814789E1,3.736712646E1,8.052368164E-1
1.999811283E1,-3.344808960E1,3.719644165E1,2.187072754E0
2.048577921E1,-3.394078064E1,3.866314697E1,1.165832520E0
2.097344521E1,-3.360678101E1,3.891326904E1,1.268432617E0
2.146111229E1,-3.366733932E1,3.953828430E1,8.514404297E-1
2.194877829E1,-3.382244492E1,3.918766785E1,1.229248047E0
2.243644404E1,-3.400907135E1,3.925587463E1,1.184570312E0
2.292411004E1,-3.354454803E1,3.976985168E1,7.920532227E-1
2.341177683E1,-3.371974564E1,3.983468628E1,1.109008789E0
2.389944283E1,-3.437300110E1,3.855014038E1,7.686157227E-1
2.438710742E1,-3.447541809E1,3.849617004E1,1.180419922E0
2.487477242E1,-3.365481567E1,4.015235901E1,6.503295898E-1
2.536243842E1,-3.505738068E1,3.905267334E1,7.926635742E-1
2.585010342E1,-3.428342056E1,3.897436523E1,1.401000977E0
2.633776721E1,-3.444173813E1,3.947627258E1,7.127685547E-1
2.682543221E1,-3.322150803E1,3.984915161E1,1.157348633E0
2.731309742E1,-3.381637192E1,4.080169678E1,6.230468750E-1
2.780076142E1,-3.288913345E1,3.834899902E1,-1.224609375E0
2.828842642E1,-3.469294739E1,3.983415222E1,4.161987305E-1
2.877609017E1,-3.357532120E1,3.947442627E1,1.652038574E0
2.926375417E1,-3.325573349E1,4.139086914E1,7.859497070E-1
2.975141917E1,-3.262774658E1,4.123645020E1,1.001525879E0
3.023908317E1,-3.206192780E1,4.077253723E1,2.261718750E0
3.072674879E1,-3.268411255E1,4.247036743E1,2.298706055E0
3.121441279E1,-3.350903320E1,4.132682800E1,9.323730469E-1
3.170207729E1,-3.356123352E1,4.104820251E1,1.919921875E0
3.218974229E1,-3.468427277E1,4.058795166E1,1.276611328E0
3.267740742E1,-3.664630890E1,4.137953186E1,1.541625977E0
3.316507342E1,-3.561662292E1,4.201045227E1,1.325317383E0
3.365273833E1,-3.518561172E1,4.196070862E1,1.191040039E0
3.414040333E1,-3.449808884E1,4.238188171E1,9.459228516E-1
3.462806842E1,-3.339827728E1,4.219639587E1,4.270629883E-1
3.511573342E1,-3.289808273E1,4.136816406E1,-5.503540039E-1
3.560339929E1,-3.292628479E1,4.056440735E1,-5.289916992E-1
3.609106429E1,-3.281912994E1,3.959590149E1,-2.434082031E-1
3.657872954E1,-3.211299515E1,3.899467468E1,1.368408203E-1
3.706639454E1,-3.232619476E1,3.825350952E1,-7.312011719E-2
3.755406046E1,-3.263389969E1,3.799916077E1,2.551269531E-1
3.804172546E1,-3.076094246E1,3.708654785E1,9.643554688E-3
3.852939017E1,-2.979033279E1,3.722834778E1,-1.539306641E0
3.901705517E1,-2.802920914E1,3.468908691E1,-4.082641602E-1
3.950472067E1,-2.758882141E1,3.455085754E1,-2.191101074E0
3.999238567E1,-2.883525658E1,3.426017761E1,-2.220825195E0
4.048005008E1,-2.753388214E1,3.391409302E1,-1.970703125E0
4.096771508E1,-2.722893333E1,3.355895996E1,-2.852722168E0
4.145537979E1,-2.605708313E1,3.414471436E1,-3.765197754E0
4.194304479E1,-2.724773407E1,3.438932800E1,-4.061096191E0
4.243070892E1,-2.909553528E1,3.402859497E1,-3.739868164E0
4.291837292E1,-2.886576843E1,3.378390503E1,-4.221923828E0
4.340603867E1,-2.920546722E1,3.466629028E1,-3.809448242E0
4.389370267E1,-2.752345848E1,3.420153809E1,-3.199707031E0
4.438136717E1,-2.607049561E1,3.240061951E1,-1.520019531E0
4.486903117E1,-2.416845703E1,3.285772705E1,-1.284790039E-1
4.535669608E1,-2.464459991E1,3.394111633E1,-1.257385254E0
4.584436108E1,-2.685546303E1,3.380848694E1,-1.162658691E0
4.633202779E1,-2.836077118E1,3.385337830E1,-6.626586914E-1
4.681969279E1,-3.303179550E1,3.568058777E1,1.671997070E0
4.730735879E1,-3.451127243E1,3.780220032E1,2.541137695E0
4.779502429E1,-3.362716675E1,3.683021545E1,3.038024902E0
4.828269029E1,-3.382678223E1,3.600225830E1,2.758056641E0
4.877035592E1,-3.399764633E1,3.603437805E1,2.279418945E0
4.925802192E1,-3.380257034E1,3.617706299E1,1.483032227E0
4.974568842E1,-3.423280716E1,3.633695984E1,1.813720703E0
5.023335442E1,-3.446060181E1,3.560981750E1,2.203491211E0
5.072102171E1,-3.699891663E1,3.735877991E1,-1.210327148E-1
5.120868771E1,-3.327347565E1,3.553948975E1,5.485839844E-1
5.169635358E1,-3.293345261E1,3.501278687E1,4.491577148E-1
5.218402058E1,-3.183982849E1,3.493333435E1,-3.406372070E-1
5.267168654E1,-3.206521225E1,3.585449219E1,5.701904297E-1
5.315935354E1,-3.319057846E1,3.411863708E1,3.197875977E0
5.364701921E1,-3.297808838E1,3.487144470E1,1.892639160E0
5.413468621E1,-3.513199615E1,3.597402954E1,1.726257324E0
5.462235192E1,-3.733975220E1,3.899801636E1,2.548278809E0
5.511001792E1,-4.894524002E1,4.716397095E1,-3.633422852E0
5.559768496E1,-4.751651382E1,5.373583984E1,2.790100098E0
5.608535096E1,-5.259407806E1,4.928910828E1,-1.636260986E1
5.657301729E1,-4.571805573E1,8.121582031E0,2.309594727E1
5.706068329E1,-4.491046143E1,8.234558105E0,2.351770020E1
5.754834921E1,-4.423411560E1,7.355529785E0,2.514526367E1
5.803601521E1,-4.216775894E1,7.326721191E0,2.468365479E1
5.852368092E1,-4.108703613E1,9.157012939E0,2.384570312E1
5.901134792E1,-4.187921524E1,9.782287598E0,2.072241211E1
5.949901404E1,-4.186831284E1,9.798614502E0,1.980633545E1
5.998668004E1,-4.210910416E1,9.491607666E0,1.866290283E1
6.047434654E1,-4.228987885E1,9.820709229E0,1.805303955E1
6.096201254E1,-4.210478210E1,9.619201660E0,1.738403320E1
6.144967879E1,-4.211441040E1,9.478668213E0,1.790008545E1
6.193734479E1,-4.221568298E1,9.704528809E0,1.713635254E1
6.242501083E1,-4.366821671E1,8.750274658E0,1.777197266E1
6.291267783E1,-4.398979187E1,8.520721436E0,1.776068115E1
6.340034321E1,-4.386247253E1,8.550781250E0,1.848516846E1
6.388801021E1,-4.444337845E1,7.425018311E0,2.123992920E1
6.437567617E1,-4.466337585E1,8.689910889E0,1.868371582E1
6.486334317E1,-4.510547256E1,9.641448975E0,1.755541992E1
6.535100992E1,-4.509196091E1,8.616058350E0,1.821813965E1
6.583867692E1,-4.410073090E1,8.475341797E0,1.922851562E1
6.632634492E1,-4.440856934E1,1.131542969E1,1.566058350E1
6.681401192E1,-4.257111740E1,3.613598633E1,7.730834961E0
6.730167992E1,-2.874703407E1,3.962170410E1,2.467565918E1
6.778934829E1,-2.591001511E1,3.857164001E1,2.820251465E1
6.827701529E1,-3.062878227E1,3.652355957E1,2.843109131E1
6.876468404E1,-3.211892700E1,3.564163208E1,2.822467041E1
6.925235204E1,-3.173982811E1,3.531942749E1,2.974688721E1
6.974002129E1,-2.023806190E1,4.192590332E1,2.432086182E1
7.022769029E1,-2.777458763E1,5.011923218E1,1.440972900E1
7.071535896E1,-3.591951370E1,5.570329285E1,1.061865234E1
7.120302796E1,-3.836500931E1,5.140631104E1,1.486718750E1
7.169069779E1,-3.798525620E1,5.159002686E1,1.649627686E1
7.217836779E1,-3.775215530E1,5.135643005E1,1.601129150E1
7.266603642E1,-3.708843231E1,5.132121277E1,1.767004395E1
7.315370542E1,-3.497445679E1,5.193411255E1,1.588946533E1
7.364137529E1,-3.474439240E1,5.280252075E1,1.391571045E1
7.412904529E1,-3.555428314E1,5.115745544E1,1.473730469E1
7.461671517E1,-3.652713394E1,5.143453979E1,1.550927734E1
7.510438617E1,-3.695191193E1,5.124839783E1,1.586816406E1
7.559205679E1,-3.698622131E1,5.154461670E1,1.541723633E1
7.607972779E1,-3.669034576E1,5.121145630E1,1.587408447E1
7.656739842E1,-3.621569824E1,5.163270569E1,1.551593018E1
7.705506942E1,-2.259248352E1,5.481288147E1,6.905273438E0
7.754274071E1,-2.753778458E1,2.508630371E1,4.827819824E0
7.803041271E1,-6.234404564E0,1.285964966E1,7.495910645E0
7.851808283E1,-2.437642574E0,1.181631470E1,1.997680664E0
7.900575383E1,-1.981049538E0,1.138546753E1,2.278320312E0
7.949342529E1,-1.463531017E0,1.143829346E1,2.490722656E0
7.998109629E1,1.726627350E-1,1.109756470E1,-3.574218750E-1
8.046876858E1,-8.202312469E0,2.803086853E1,-1.787023926E1
8.095643958E1,-4.059835815E1,3.850805664E1,-8.403320312E0
8.144411067E1,-4.064066696E1,3.877183533E1,-8.926879883E0
8.193178167E1,-4.058869553E1,3.858782959E1,-8.372253418E0
8.241945242E1,-4.072605896E1,3.838914490E1,-8.070861816E0
8.290712342E1,-4.041355133E1,3.850120544E1,-7.800354004E0
8.339479479E1,-4.001339340E1,3.875791931E1,-6.538208008E0
8.388246579E1,-4.234691238E1,3.953663635E1,-5.803100586E0
