"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.812041672E-3,6.483827602E-2,1.317751908E-1,-4.103084779E-1
4.914806667E-1,-6.608844727E-2,-2.721922740E-2,-1.332112670E-2
9.791476667E-1,1.024112413E-1,1.310507208E-3,-1.271178836E-1
1.466814458E0,-3.130924512E-2,8.296321929E-3,-2.004893303E-2
1.954481458E0,3.849302463E-2,-8.719543397E-2,5.538190305E-2
2.442148333E0,3.287980724E-2,7.638261661E-2,-1.910519242E-1
2.929814333E0,-7.627294477E-2,-2.261015967E-2,9.428225935E-2
3.417481167E0,6.594731010E-2,-1.366128847E-2,-1.158152157E-1
3.905147167E0,-2.010181379E-2,1.621374428E-2,-2.817422390E-2
4.392813542E0,8.970396258E-3,-4.359274685E-2,1.002247846E-1
4.880479542E0,-5.043844767E-2,-1.264314204E-2,-9.023598611E-2
5.368144333E0,1.633728499E-1,9.119902253E-3,-8.597687423E-2
5.855810333E0,-8.824486300E-2,2.155751467E-2,-5.722611487E-2
6.343474792E0,6.798948672E-2,-2.250125527E-2,-3.616678298E-2
6.831139792E0,-1.264265965E-1,-1.039858599E-1,4.175648725E-1
7.318805542E0,-1.197301459E-2,-4.082672149E-3,2.870982885E-2
7.806470542E0,-1.325194683E-2,-1.664073721E-2,-7.059401929E-2
8.294136542E0,4.708327878E-2,2.960299104E-2,2.760295093E-2
8.781801042E0,-5.491240818E-2,-4.530744284E-2,-2.424372554E-2
9.269467042E0,7.553948466E-2,-2.898318619E-3,-1.021204519E-1
9.757131958E0,-5.980345789E-2,2.087748349E-2,-1.981036663E-3
1.024479796E1,-8.459556090E-2,-1.382563908E-1,2.430015117E-1
1.073246317E1,-4.084514022E-2,-3.801742673E-2,-2.035415769E-3
1.122012817E1,6.792213410E-2,-1.208180934E-3,-8.280417502E-2
1.170779304E1,4.975209419E-2,2.633498222E-2,2.479377311E-1
1.219545904E1,3.772689320E-2,5.021544948E-2,-1.621549845E-2
1.268312454E1,-3.632644851E-2,-6.906117171E-2,8.951034665E-2
1.317078954E1,-4.799668696E-2,1.749223799E-2,5.011940897E-2
1.365845467E1,2.238796547E-2,-4.659339175E-2,-6.730145216E-4
1.414611967E1,1.076772071E-2,2.508806348E-2,-2.558542764E-1
1.463378454E1,8.004363142E-2,-2.504172429E-2,-5.483752728E-2
1.512144954E1,-2.935112223E-2,3.420197234E-2,4.326705694E-2
1.560911492E1,-1.312053066E-2,-2.152725533E-2,1.098615807E-1
1.609677992E1,-6.164712153E-2,-4.738247350E-2,3.951080561E-2
1.658444646E1,3.370221812E-2,2.206373736E-2,-9.318005919E-2
1.707211246E1,-4.217633195E-2,2.031863585E-2,-1.720818025E-1
1.755977971E1,6.065536067E-2,7.543346733E-2,-8.789300680E-2
1.804744571E1,5.159520965E-2,-6.133159116E-2,2.770077485E-1
1.853511208E1,2.649479393E-2,1.424441667E-1,1.695809484E-2
1.902277908E1,5.053912941E-1,1.028591161E0,8.871395588E-3
1.951044583E1,5.156108749E-1,1.802879750E0,-2.279466856E-1
1.999811283E1,4.277945763E-1,1.854230144E0,-1.235633612E-1
2.048577921E1,3.422241201E-1,9.721422869E-1,-3.409821349E-1
2.097344521E1,1.185107090E-1,1.135266594E0,-1.707568234E-1
2.146111229E1,1.828579286E-1,7.263735804E-1,-8.175495064E-1
2.194877829E1,-1.311588760E-1,5.787555049E-1,-8.118970031E-1
2.243644404E1,3.249674153E-2,-6.980639935E-2,-8.939924955E-2
2.292411004E1,-3.479153613E-1,-8.011308172E-1,1.365663993E-1
2.341177683E1,1.722402438E-1,2.111398874E-1,4.398509502E-1
2.389944283E1,-5.517339134E-1,9.339013503E-1,-8.633367133E-1
2.438710742E1,5.795771849E-1,3.988876963E-1,-7.222328746E-1
2.487477242E1,8.311909144E-1,5.835603082E-1,-7.607812285E-3
2.536243842E1,-6.787860889E-2,9.089334472E-1,-1.181272048E-1
2.585010342E1,2.206306493E-1,8.476930726E-1,-7.991565049E-2
2.633776721E1,-2.716970880E-1,3.760568042E-1,-1.847837090E-1
2.682543221E1,-6.006218988E-1,-6.439178994E-1,-6.341784847E-1
2.731309742E1,4.384660738E-2,-9.567521229E-2,7.912744582E-2
2.780076142E1,-1.305204514E-2,2.338990049E-1,4.599063152E-1
2.828842642E1,-7.319709007E-2,1.095825224E-1,2.458508599E-1
2.877609017E1,-5.443750098E-1,1.864643450E-1,-3.179575539E-1
