"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.163958324E-3,-2.185455322E-1,1.664987640E0,9.302854614E0
4.964566667E-1,-3.772155762E-1,1.481469269E0,9.774823151E0
9.940766667E-1,-3.564088440E-1,1.541045380E0,9.675130463E0
1.491695458E0,-3.106040955E-1,1.480421448E0,9.740843811E0
1.989314458E0,-3.745211792E-1,1.553619232E0,9.517657928E0
2.486933333E0,-2.495310974E-1,1.534010010E0,9.603579254E0
2.984552333E0,-3.270698547E-1,1.542991333E0,9.656269684E0
3.482171167E0,-3.345542908E-1,1.522933044E0,9.786648560E0
3.979790167E0,-3.954776001E-1,1.464255066E0,9.750872955E0
4.477408542E0,-3.426374817E-1,1.553619232E0,9.627080383E0
4.975026542E0,-3.097059631E-1,1.477727051E0,9.636510773E0
5.472644333E0,-4.989125061E-1,1.523382111E0,9.630223846E0
5.970262333E0,-4.129911804E-1,1.562750244E0,9.522747345E0
6.467878792E0,-3.447331238E-1,1.491498413E0,9.837991791E0
6.965496792E0,-2.951861572E-1,1.478026428E0,9.948611755E0
7.463114542E0,-3.814068604E-1,1.551074524E0,9.694440308E0
7.960732542E0,-3.591032410E-1,1.470092926E0,9.726473694E0
8.458349042E0,-3.341052246E-1,1.638792114E0,9.225016479E0
8.955967042E0,-2.522254944E-1,1.531315613E0,9.589508514E0
9.453584958E0,-4.788542175E-1,1.545985107E0,9.515412598E0
9.951202958E0,-3.047662354E-1,1.557062073E0,9.686057739E0
1.044882117E1,-3.688330078E-1,1.483415222E0,9.608369293E0
1.094643817E1,-3.665876770E-1,1.573827209E0,9.684411163E0
1.144405604E1,-3.234773254E-1,1.576222229E0,9.687404938E0
1.194167404E1,-3.056643677E-1,1.494941254E0,9.726324005E0
1.243929154E1,-3.796105957E-1,1.566941528E0,9.681118011E0
1.293690954E1,-3.092568970E-1,1.575024719E0,9.622290344E0
1.343452667E1,-2.803669739E-1,1.496288452E0,9.634564819E0
1.393214367E1,-3.312611389E-1,1.544338531E0,9.640552368E0
1.442976154E1,-3.228785706E-1,1.595532074E0,9.586065674E0
1.492737854E1,-2.838098145E-1,1.529219971E0,9.581125946E0
1.542499592E1,-3.492237854E-1,1.553619232E0,9.605824585E0
1.592261392E1,-3.288661194E-1,1.591340790E0,9.494905243E0
1.642023246E1,-2.874023438E-1,1.544188843E0,9.567354584E0
1.691785146E1,-3.544628906E-1,1.521436157E0,9.585616608E0
1.741546971E1,-3.450325012E-1,1.578168182E0,9.504485321E0
1.791308871E1,-2.844085693E-1,1.511856079E0,1.017179764E1
1.841070708E1,-4.158352661E-1,1.577569427E0,9.654623108E0
1.890832608E1,-5.319937134E-1,2.246528320E0,9.084458771E0
1.940594583E1,9.325607300E-2,3.332669678E0,9.315877533E0
1.990356483E1,1.305285645E-1,3.547922058E0,9.328601074E0
2.040118321E1,-1.306782532E-1,3.497926025E0,9.556427307E0
2.089880221E1,-1.240919495E-1,3.313359833E0,9.208850098E0
2.139642129E1,-1.884580994E-1,3.095712433E0,9.709409180E0
2.189404029E1,-6.502478027E-1,3.154540100E0,9.370364227E0
2.239165804E1,-8.881031799E-1,2.158062286E0,9.115144958E0
2.288927704E1,-4.993615723E-1,1.250948639E0,9.783954163E0
2.338689583E1,-3.427871704E-1,2.597248993E0,9.105714569E0
2.388451383E1,-9.014254761E-1,3.391347656E0,8.352181549E0
2.438213142E1,3.920347595E-1,2.696492615E0,8.871002655E0
2.487974942E1,2.414479065E-1,2.633922729E0,9.590855713E0
2.537736642E1,-3.040177917E-1,2.992427216E0,1.013452515E1
2.587498442E1,-4.501139832E-1,3.060086517E0,9.107959900E0
2.637260121E1,-4.528083801E-1,1.794019318E0,9.071435852E0
2.687021821E1,-3.782633972E-1,1.189426575E0,9.817334747E0
2.736783542E1,-7.692503357E-1,2.625989227E0,9.342671814E0
2.786545142E1,-5.876779175E-1,2.379302216E0,1.030591873E1
2.836306817E1,-2.062710571E-1,2.243085480E0,1.101619171E1
2.886068517E1,-1.148711243E0,1.559307404E0,8.294252014E0
2.935830217E1,-1.163081360E0,1.838476868E0,9.814041595E0
2.985591817E1,-1.379680939E0,2.213447113E0,8.714877319E0
3.035353579E1,-1.025068359E0,2.081721039E0,8.571475525E0
3.085115279E1,-4.050576782E-1,2.233056335E0,9.633966064E0
3.134876929E1,-5.528004456E-1,2.518662415E0,8.923842773E0
3.184638629E1,-1.161584473E-1,2.078577576E0,9.840686188E0
3.234400442E1,-2.667453003E-1,2.217937775E0,9.202563171E0
3.284162142E1,-1.618135071E-1,2.019001465E0,9.491612091E0
3.333923933E1,-1.573228455E-1,2.212399292E0,1.005713608E1
3.383685633E1,-3.299139404E-1,2.452649689E0,8.748108215E0
3.433447442E1,-4.257147217E-1,2.061363373E0,9.794432373E0
3.483209142E1,-1.923500061E-1,1.412163391E0,9.914482727E0
3.532970929E1,1.212478638E-2,1.877545624E0,9.741891632E0
3.582732729E1,3.014730835E-1,1.728755035E0,9.843979340E0
3.632494454E1,4.623884583E-1,1.505269775E0,9.966125336E0
3.682256254E1,9.366023254E-1,1.745370483E0,9.857900391E0
3.732017954E1,1.523831177E-1,2.051483917E0,9.699829102E0
3.781779746E1,-1.974394226E-1,1.616638184E0,9.201215973E0
3.831541446E1,9.864486694E-2,1.389859772E0,1.031729507E1
3.881303217E1,3.245251465E-1,1.687890015E0,9.667945404E0
3.931064917E1,-7.226971436E-1,1.881287842E0,8.534951477E0
3.980826767E1,-2.983296204E-1,1.713187408E0,9.975406036E0
4.030588467E1,-1.697470093E-1,1.840572510E0,9.623038788E0
4.080350108E1,-6.262976074E-1,1.702559509E0,9.601932678E0
4.130111808E1,-7.372169495E-1,1.326691132E0,9.886640625E0
4.179873579E1,-1.020877075E0,1.400936737E0,8.750652924E0
4.229635279E1,-8.717871094E-1,9.952803040E-1,1.018961060E1
4.279396892E1,-6.301895142E-1,1.356628876E0,9.860594788E0
4.329158592E1,-1.153800659E0,1.234033813E0,9.441466370E0
4.378920367E1,-1.182989960E0,1.064137115E0,9.265582123E0
4.428681967E1,-7.399113464E-1,1.297651520E0,1.017104919E1
4.478443617E1,-8.840615845E-1,1.550326080E0,1.002046234E1
4.528205317E1,-7.638615417E-1,1.572330322E0,9.845176849E0
4.577967108E1,-8.958869934E-1,1.569486237E0,9.142687683E0
4.627728908E1,-1.269959106E0,1.782792664E0,9.232949982E0
4.677490779E1,-1.262324982E0,1.991458740E0,8.464897156E0
4.727252579E1,-1.014141083E0,1.523232422E0,8.965007172E0
4.777014329E1,-1.158890076E0,1.608105927E0,9.209897919E0
4.826776129E1,-7.243437195E-1,1.585951996E0,1.103310654E1
4.876537992E1,-1.410666504E0,1.690584412E0,1.003917343E1
4.926299792E1,-1.017434235E0,1.891167297E0,1.068029022E1
4.976061742E1,-9.647438049E-1,1.700463867E0,9.711804199E0
5.025823542E1,-4.686753845E-1,1.863175507E0,9.289981384E0
5.075585471E1,-9.202862549E-1,1.514999542E0,8.957373047E0
