"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.813569233E1,-4.265498836E-3,4.042234272E-2,-5.199563876E-2
5.863675629E1,5.265140533E-2,1.497052051E-2,2.085683122E-2
5.913782029E1,4.725650884E-3,3.936340660E-2,-4.733824730E-2
5.963888379E1,-1.137802899E-1,2.779897675E-2,-2.521566115E-3
6.013994779E1,3.594433144E-2,3.363782540E-2,9.728103131E-2
6.064101154E1,-3.796796501E-2,-2.797415666E-2,9.147055447E-2
6.114207554E1,2.261203974E-1,-3.211381286E-2,1.723919809E-2
6.164313879E1,-7.006157190E-2,1.689392515E-2,3.461224027E-3
6.214420279E1,1.856826991E-2,1.918005943E-2,1.285899580E-1
6.264526667E1,6.650586426E-2,1.774154976E-2,1.088968366E-1
6.314632967E1,1.551881731E-1,-3.369102627E-2,-9.010670334E-2
6.364739346E1,-1.460650098E-2,9.022532403E-2,-2.357831039E-2
6.414845646E1,1.030444354E-1,2.890892699E-2,-8.947563916E-2
6.464952067E1,5.102011561E-2,3.782726452E-2,-7.972180843E-2
6.515058367E1,1.861168072E-2,1.736079715E-2,3.068869561E-2
6.565164729E1,-5.421262234E-2,1.586402766E-2,-5.705427378E-3
6.615271129E1,8.240360022E-2,3.868459165E-2,-4.561843351E-2
6.665377417E1,-9.741596878E-3,-1.335612964E-3,4.632951319E-2
6.715483717E1,4.165556282E-2,4.164637998E-2,5.454937741E-2
6.765590104E1,-5.506699905E-2,4.259988666E-2,1.843859106E-1
6.815696404E1,2.199486457E-2,1.197265834E-2,1.583934948E-2
6.865802717E1,-1.448139641E-2,-4.088494927E-3,4.545715079E-2
6.915909017E1,-5.904870853E-2,3.646437451E-2,-3.937981278E-2
6.966015221E1,-1.143805385E-1,6.531168520E-2,4.377920181E-3
7.016121521E1,1.428548694E-1,-2.683932520E-2,-7.305254787E-2
7.066227842E1,8.458610624E-2,-6.769093126E-2,2.484434284E-3
7.116334142E1,2.243692130E-1,-1.272271946E-2,5.486365035E-2
7.166440479E1,-1.578517109E-1,4.325166717E-2,1.009671763E-1
7.216546779E1,-4.246452451E-1,7.242340595E-2,-5.268035084E-2
7.266653108E1,9.418768436E-2,5.565184169E-3,-7.112286240E-2
7.316759408E1,2.842194438E-1,-1.044811755E-1,1.371723264E-1
7.366865717E1,-2.089068443E-1,1.664642394E-1,1.633797586E-1
7.416972017E1,4.035764188E-2,8.623903617E-3,-2.971718013E-1
7.467078179E1,-1.282979082E-2,5.395478103E-3,-6.661301106E-2
7.517184479E1,-2.093766443E-2,8.071296662E-2,-1.320161223E-1
7.567290754E1,1.780408248E-2,-2.087511681E-2,1.298053116E-1
7.617396954E1,1.702025831E-1,-3.182968497E-2,1.185685247E-1
7.667503258E1,-3.107921034E-2,3.426118568E-2,8.829018474E-2
7.717609558E1,5.216936115E-4,3.241561819E-3,1.503222138E-1
7.767715879E1,-2.011500299E-2,-3.716231510E-2,-4.391901568E-2
7.817822179E1,1.643810570E-1,-6.358877569E-2,-1.853078138E-3
7.867928454E1,1.736639291E-1,-3.681722283E-2,-9.535517544E-2
7.918034754E1,-1.437548250E-1,4.842494428E-2,1.165767461E-1
7.968141079E1,1.373334527E-1,-4.370918870E-2,1.681953371E-1
8.018247379E1,-1.575489044E-1,1.840426959E-2,8.114022017E-2
8.068353642E1,-1.592296958E-1,-4.214076325E-4,1.264035106E-1
8.118459942E1,1.022960395E-1,-1.236622855E-1,8.869165182E-2
8.168566254E1,4.355116785E-1,1.597730637E0,6.479079127E-1
8.218672554E1,8.363829255E-1,-1.117434144E0,1.348647952E0
8.268778842E1,-6.242474169E-2,3.498199955E-2,-1.323685497E-1
8.318885142E1,-1.524012983E-1,1.422187090E-1,6.941867992E-3
8.368991408E1,-7.791430503E-2,-7.162770629E-1,1.846290231E-1
8.419097608E1,3.892818466E-3,-6.955272704E-2,9.647054225E-2
8.469203946E1,-8.379254490E-2,1.452594101E-1,-2.060136795E-1
8.519310146E1,6.289982796E-2,9.856923670E-2,-7.165574282E-2
8.569416379E1,-9.239697456E-2,5.127030984E-2,-1.998284459E-2
8.619522579E1,-9.828353301E-3,-6.916537136E-2,-4.510967992E-3
8.669628942E1,1.540469974E-1,-1.382019073E-1,-2.305016294E-2
8.719735242E1,-1.449606661E-2,-2.470181137E-2,-5.301590636E-2
8.769841442E1,3.412953764E-2,2.176801562E-1,-5.432457477E-2
8.819947742E1,3.296011686E-2,-1.859189570E-2,-1.493565552E-2
