"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.640499995E-3,5.119512123E-1,-3.021314800E-2,-7.644300373E-1
5.002107500E-1,-2.951347017E-1,-7.990687966E-2,1.368346111E0
9.977817500E-1,2.062885988E-1,1.028168553E-1,2.551795077E-1
1.495351375E0,1.281706747E-1,-5.467438996E-2,4.208983701E-1
1.992921375E0,3.108029008E-2,-1.483064389E-1,-4.149647619E-1
2.490491750E0,6.213476470E-1,-7.239379227E-2,1.222338213E0
2.988061750E0,5.997308196E-1,3.342490661E-1,5.319583377E-1
3.485631625E0,4.865035450E-1,-6.819081366E-2,4.126497030E-2
3.983201625E0,3.716548741E-1,-3.846760386E-1,-2.301130790E-1
4.480770292E0,-3.058879506E-2,5.122862577E-2,4.700828093E-1
4.978339292E0,6.430113617E-2,-3.781803668E-2,2.219085583E-1
5.475909000E0,1.847294761E-1,4.354713857E-2,3.423480445E-1
5.973478000E0,-5.624483148E-1,-1.897719687E-1,3.767419517E-2
6.471047000E0,1.992793221E-1,1.946245730E-2,-6.109697163E-2
6.968616000E0,2.090244379E-1,3.893181431E-1,2.460224757E-1
7.466184292E0,-2.202611053E-1,9.054647326E-2,4.519166797E-2
7.963753292E0,4.203405458E-1,1.406758225E-1,5.665308774E-2
8.461321542E0,-3.834370867E-1,2.438873649E-2,1.797407779E-1
8.958890542E0,5.868729752E-2,-1.055515981E-1,-2.452848494E-1
9.456458875E0,5.740502140E-1,-3.248157531E-1,-1.346303862E-1
9.954026875E0,-4.023230816E-1,-7.287326396E-2,5.698667139E-1
1.045159454E1,-8.755332012E-2,1.103778899E-2,-2.669458598E-1
1.094916254E1,-3.115893148E-1,-2.606758904E-1,-1.160806793E-1
1.144673075E1,2.154169064E-2,-1.975446725E-1,-1.862887824E-1
1.194429875E1,-1.829858912E-1,9.146624029E-2,2.995885259E-1
1.244186625E1,2.200249874E-1,-7.362229228E-2,9.591187835E-2
1.293943525E1,2.524030305E-1,-2.690251297E-1,2.074416697E-1
1.343700442E1,-2.301125856E-1,-1.772408009E-1,-2.718838334E-2
1.393457442E1,3.797099618E-1,2.382079643E-1,-1.823389882E-1
1.443214379E1,3.237146858E-1,9.289003730E-2,-4.346837658E-1
1.492971279E1,-6.913005191E-1,9.566044807E-2,6.041360754E-1
1.542728225E1,-2.400387823E-1,-4.887249023E-1,-9.070072281E-1
1.592485125E1,4.387708599E-2,-2.829748321E-1,-4.753505659E-1
1.642242150E1,7.165329723E-2,4.718907684E-1,4.478663135E-1
1.691999050E1,-2.320889810E-1,-2.683024138E-1,9.949856043E-2
1.741755988E1,4.611255328E-1,1.363143843E-1,5.319796801E-3
1.791512988E1,-6.900796205E-2,5.174201131E-3,1.695926428E-2
1.841270062E1,-5.145109406E-2,1.592161739E-1,-1.213162762E-1
1.891027062E1,2.408514722E-1,4.780449629E-2,-1.903210223E-2
1.940784038E1,9.394327615E-2,2.007758439E-2,-9.702027655E-1
1.990541038E1,-1.925003161E-1,-2.428512383E-1,-8.924722195E-2
2.040297904E1,2.764774974E-1,4.140577126E-1,3.160835212E-1
2.090054904E1,3.444089688E-1,1.638968700E-1,-8.430106223E-2
2.139811887E1,-6.327082480E-2,-1.755334139E-2,-1.619491625E-1
