"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.641985686E2,3.075092125E1,-5.960549927E1,-1.019488525E1
1.646961288E2,4.684070587E1,-5.365893555E1,-1.120031738E1
1.651936888E2,4.648975372E1,-5.215609741E1,-1.338848877E1
1.656912479E2,5.187251663E1,-5.627728271E1,-1.272821045E1
1.661888079E2,5.393588257E1,-5.924615479E1,-1.539239502E1
1.666863672E2,5.415927505E1,-5.903231812E1,-2.071496582E1
1.671839273E2,5.617750549E1,-6.321386719E1,-1.830682373E1
1.676814875E2,5.448197174E1,-6.126763916E1,-1.663354492E1
1.681790465E2,5.045768738E1,-5.876947021E1,-1.533795166E1
1.686766067E2,4.929446411E1,-5.649743652E1,-1.585168457E1
1.691741668E2,4.984357452E1,-5.761633301E1,-1.401531982E1
1.696717261E2,5.318126678E1,-5.890899658E1,-1.317724609E1
1.701692861E2,5.723717499E1,-6.250808716E1,-1.424951172E1
1.706668468E2,4.915674210E1,-6.567691040E1,-2.082031250E1
1.711644058E2,3.592500305E1,-4.465838623E1,-5.254089355E0
1.716619649E2,3.883949280E0,-1.968722534E1,4.717895508E0
1.721595249E2,7.184803009E0,-2.037289429E1,2.887756348E0
1.726570853E2,2.792327881E0,-2.072671509E1,-1.860961914E-1
1.731546453E2,-4.230690002E-1,-1.447247314E1,7.976928711E0
1.736522060E2,1.108837128E0,-1.515045166E1,8.522033691E0
1.741497660E2,9.091033936E-1,-1.487799072E1,7.762329102E0
1.746473263E2,6.729736328E-1,-1.470727539E1,8.752746582E0
1.751448873E2,2.389858246E0,-1.575750732E1,1.085656738E1
1.756424477E2,-4.176788330E-1,-1.481546021E1,2.092895508E0
1.761400087E2,7.018932343E0,-2.563787842E1,1.170532227E1
1.766375694E2,5.085548401E0,-2.790802002E1,9.096679688E0
1.771351304E2,5.360157013E0,-2.672692871E1,9.266052246E0
1.776326920E2,5.364131927E0,-2.735198975E1,9.514770508E0
1.781302530E2,4.892509460E0,-2.790444946E1,8.269775391E0
1.786278150E2,4.859363556E0,-2.678829956E1,8.988586426E0
1.791253770E2,5.174438477E0,-2.694833374E1,9.508728027E0
1.796229398E2,4.172622681E0,-2.774380493E1,9.208129883E0
1.801205018E2,5.422309875E0,-2.761410522E1,8.486938477E0
1.806180635E2,4.821743011E0,-2.765362549E1,9.405578613E0
1.811156255E2,4.654895782E0,-2.840106201E1,9.541870117E0
1.816131881E2,5.268089294E0,-2.454095459E1,1.318023682E1
1.821107511E2,3.345165253E0,-2.278631592E1,1.595184326E1
1.826083140E2,1.999011993E0,-2.221890259E1,8.122985840E0
1.831058770E2,8.273399353E0,-1.883566284E1,4.525024414E0
1.836034403E2,4.639659882E0,-1.919412231E1,5.597778320E0
1.841010032E2,5.394863129E0,-1.815850830E1,7.672302246E0
1.845985656E2,3.255752563E0,-1.830963135E1,6.638732910E0
1.850961286E2,4.764259338E0,-1.766311646E1,4.550720215E0
1.855936925E2,1.095227432E1,-1.996765137E1,2.004211426E0
1.860912555E2,1.255245209E1,-2.095477295E1,-4.605102539E-1
1.865888198E2,1.458042145E1,-1.908312988E1,8.575439453E-1
1.870863837E2,1.470151138E1,-2.007833862E1,2.997497559E0
1.875839463E2,1.583761597E1,-2.080383301E1,4.224243164E-1
1.880815102E2,1.746000671E1,-2.180218506E1,-6.602172852E-1
1.885790734E2,1.695131302E1,-2.210137939E1,1.739501953E-2
1.890766364E2,1.724277496E1,-2.164550781E1,-1.256774902E0
1.895741992E2,1.492234039E1,-2.402612305E1,6.032653809E0
1.900717622E2,1.908000946E1,-2.023760986E1,9.086669922E0
1.905693257E2,1.156733704E1,-1.582052612E1,8.000061035E0
1.910668887E2,2.012978363E1,-2.196566772E1,7.228942871E0
1.915644517E2,2.188061142E1,-2.242425537E1,7.844116211E0
1.920620148E2,2.435619354E1,-2.246356201E1,3.194702148E0
1.925595760E2,2.279061890E1,-2.287667847E1,2.588562012E0
1.930571390E2,1.871932983E1,-1.886709595E1,4.944763184E0
1.935547017E2,7.753837585E0,-1.312588501E1,1.350952148E1
1.940522648E2,-8.441032410E0,-1.438586426E1,2.033538818E1
1.945498261E2,-8.535491943E0,-1.433804321E1,2.027404785E1
1.950473881E2,-6.261791229E0,-1.605249023E1,1.918347168E1
1.955449504E2,-7.334339142E0,-1.469467163E1,1.882092285E1
1.960425124E2,-8.895645142E0,-1.470458984E1,1.941961670E1
1.965400746E2,-6.829738617E0,-1.596801758E1,1.893768311E1
1.970376366E2,-6.277275085E0,-1.575833130E1,1.940997314E1
1.975351980E2,-1.283464050E1,-1.242944336E1,2.392352295E1
1.980327600E2,-2.004716492E1,-8.494537354E0,3.042041016E1
1.985303220E2,-2.453876877E1,-1.079769897E1,3.200482178E1
1.990278840E2,-2.427453613E1,-1.245269775E1,3.151049805E1
1.995254463E2,-2.032310104E1,-1.597839355E1,2.759216309E1
2.000230082E2,-1.881411362E1,-1.272845459E1,2.527545166E1
2.005205700E2,-1.950593185E1,-1.357852173E1,2.584094238E1
2.010181320E2,-1.051784897E1,-1.831472778E1,1.917590332E1
2.015156948E2,-6.272708893E0,-1.912255859E1,1.828527832E1
2.020132568E2,-3.336235046E0,-2.051138306E1,1.807977295E1
2.025108180E2,-4.377719879E0,-1.853192139E1,1.949682617E1
2.030083790E2,-7.469146729E0,-2.012219238E1,1.900909424E1
2.035059410E2,-9.864738464E0,-1.542245483E1,1.968572998E1
2.040035030E2,-9.551898956E0,-1.643374634E1,2.118701172E1
2.045010639E2,-1.056782532E1,-1.693359375E1,2.424908447E1
2.049986249E2,-1.433192825E1,-1.672167969E1,2.427435303E1
2.054961864E2,-9.504173279E0,-2.428445435E1,1.815893555E1
2.059937484E2,-7.546703339E0,-2.860119629E1,1.806542969E1
2.064913098E2,-9.027179718E0,-2.670138550E1,2.123809814E1
2.069888708E2,-9.697311401E0,-2.584744263E1,1.869824219E1
2.074864310E2,-1.032527924E1,-2.703488159E1,1.560595703E1
2.079839920E2,-1.207427597E1,-2.500201416E1,1.755712891E1
2.084815535E2,-9.908946991E0,-2.606143188E1,1.849700928E1
2.089791155E2,-4.499046326E0,-2.618194580E1,2.020764160E1
2.094766765E2,-4.449321747E0,-2.649401855E1,2.241339111E1
2.099742382E2,6.384277344E-1,-2.683325195E1,1.819787598E1
2.104717992E2,1.230792236E1,-3.420733643E1,1.589428711E1
2.109693612E2,1.499219513E1,-4.345471191E1,1.464312744E1
2.114669233E2,1.039528656E1,-3.890921021E1,4.327941895E0
2.119644858E2,4.871696472E0,-4.095410156E1,8.012695312E0
2.124620478E2,1.027825928E1,-3.736926270E1,5.010192871E0
2.129596105E2,8.661613464E0,-3.875308228E1,8.315429688E0
2.134571725E2,9.380542755E0,-3.873138428E1,9.831359863E0
2.139547346E2,7.416690826E0,-3.788766479E1,8.195983887E0
2.144522966E2,7.240928650E0,-3.852664185E1,6.942749023E0
2.149498579E2,9.301635742E0,-3.858538818E1,1.034265137E1
2.154474199E2,7.245037079E0,-3.843426514E1,1.001281738E1
2.159449820E2,9.062995911E0,-3.786691284E1,9.144104004E0
2.164425440E2,8.372196198E0,-3.728021240E1,1.065399170E1
2.169401051E2,4.864421844E0,-3.822814941E1,9.163330078E0
2.174376661E2,5.870586395E0,-3.639492798E1,1.052618408E1
2.179352274E2,6.537288666E0,-3.572891235E1,1.176434326E1
2.184327884E2,4.604373932E0,-3.613653564E1,9.791931152E0
2.189303492E2,3.183902740E0,-3.526968384E1,1.097631836E1
2.194279092E2,5.714195251E0,-3.487866211E1,1.273339844E1
2.199254694E2,3.830375671E-1,-3.375759888E1,1.208068848E1
2.204230284E2,6.078868866E0,-3.420419312E1,1.124902344E1
2.209205884E2,7.643867493E0,-3.229232788E1,1.457122803E1
2.214181474E2,7.251354218E0,-3.234375000E1,1.441717529E1
2.219157065E2,-1.792494583E1,-3.245352173E1,3.096929932E1
2.224132645E2,-2.467934418E1,-4.126425171E1,3.509515381E1
2.229108230E2,-2.437007904E1,-3.823550415E1,3.676086426E1
2.234083810E2,-2.827188492E1,-4.018600464E1,3.781524658E1
2.239059405E2,-2.871493530E1,-4.433352661E1,3.812823486E1
2.244034985E2,-2.502407837E1,-4.391372681E1,3.910040283E1
2.249010560E2,-2.798758698E1,-4.551226807E1,3.766876221E1
