"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.279741775E1,-6.391971838E-3,-4.199679010E-3,-4.705291241E-3
4.329494450E1,5.063901190E-4,-1.755747944E-4,2.482227981E-3
4.379247050E1,6.082077976E-3,2.941623796E-3,7.893687114E-3
4.428999588E1,8.324099705E-3,5.130507518E-3,-7.332731038E-4
4.478752187E1,-2.188541926E-3,-1.539975405E-3,-4.769728519E-3
4.528504875E1,-9.281920269E-3,-1.108259801E-2,-3.221411724E-3
4.578257475E1,5.132362712E-3,3.503738437E-3,8.213504218E-3
4.628010000E1,9.765426628E-3,1.107088663E-2,2.838745713E-4
4.677762600E1,3.211080329E-3,7.494608872E-4,-4.200075753E-3
4.727515112E1,-1.355642639E-2,-4.046719056E-3,-3.687511198E-3
4.777267713E1,-3.309569508E-2,1.374911703E-2,-2.738735080E-2
4.827020379E1,-1.587499399E-3,2.923431341E-3,-4.976687022E-3
4.876772879E1,-4.874959588E-3,4.432753194E-3,4.212408327E-3
4.926525392E1,-1.040967368E-2,2.546896227E-3,-2.651638351E-3
4.976277992E1,-9.982145857E-4,-4.613257945E-3,-2.329898998E-4
5.026030688E1,9.726601653E-3,-1.774970442E-4,1.049342472E-2
5.075783287E1,9.789318778E-3,1.296634041E-2,5.033159629E-3
5.125535775E1,5.672011059E-3,-1.093946863E-3,-1.764648594E-3
5.175288375E1,-3.046737751E-3,-7.697903086E-3,-1.622379757E-3
5.225040938E1,7.158128545E-3,-3.496321850E-3,7.931282744E-3
5.274793438E1,5.169475917E-3,1.665740041E-3,3.857791424E-3
5.324545938E1,1.446354203E-2,-1.444654074E-3,1.435261592E-2
5.374298538E1,-1.650776947E-3,-2.946074121E-3,-4.619518295E-3
5.424051050E1,-7.419945905E-4,-4.318313673E-3,-5.142920185E-3
5.473803450E1,-2.531357808E-3,-1.326035708E-2,-6.597494707E-3
5.523555913E1,1.093120547E-3,4.611322656E-4,3.437682986E-3
5.573308313E1,-2.895823447E-3,-4.663133062E-3,-3.305509221E-3
5.623060688E1,-4.514182452E-3,-6.479982752E-3,1.831270754E-3
5.672812988E1,-3.359974921E-2,3.568150103E-2,4.175532609E-2
5.722565479E1,6.585879251E-3,1.763831824E-5,5.319319665E-3
5.772317779E1,-6.740787067E-4,-3.470606171E-3,-2.751131542E-3
5.822070025E1,-9.413344786E-3,-1.015990041E-2,-8.358074352E-3
5.871822225E1,-4.516615067E-3,-6.792049389E-3,6.365307607E-3
5.921574512E1,8.653727360E-3,4.370578099E-3,4.563564435E-3
5.971326713E1,2.917974256E-3,4.864897579E-3,2.500760369E-3
6.021078888E1,-4.346954171E-3,-4.597619176E-3,-7.661372889E-3
6.070830988E1,3.353959881E-3,-6.530585233E-3,-5.664148834E-3
6.120583167E1,-2.769236919E-3,-2.318343148E-3,-7.009214722E-3
6.170335167E1,1.266891486E-3,2.872184385E-3,-8.245874196E-4
6.220087238E1,1.899132854E-3,3.125120653E-3,-1.126962714E-3
6.269839238E1,-1.086507551E-2,-6.485808175E-3,-2.955525648E-3
6.319591375E1,-8.093468845E-3,-1.591169275E-4,5.675689317E-3
6.369343375E1,8.636563085E-3,9.050476365E-4,6.298634224E-3
6.419095292E1,4.534389358E-3,-3.202108666E-3,-8.629953489E-3
6.468847292E1,-4.615008365E-3,-4.196871538E-3,-3.612609114E-3
6.518599292E1,-1.838290715E-3,1.040475816E-2,-1.245555375E-2
6.568351292E1,2.281355206E-3,1.801437931E-3,-1.871649176E-3
6.618103250E1,2.616138756E-2,-6.326987408E-3,-2.067084238E-2
6.667855250E1,-1.773112826E-2,5.770792253E-3,2.367428504E-2
6.717607263E1,1.010950468E-2,-8.989941329E-3,1.100725029E-2
6.767359363E1,6.443191320E-2,-5.729649588E-2,-3.293688968E-2
6.817111313E1,8.286892623E-2,-8.865176886E-2,-4.809766077E-3
6.866863312E1,2.823082171E-2,-3.858271614E-2,-4.197101295E-2
6.916615438E1,1.067747595E-3,9.337756783E-3,1.327100117E-2
6.966367538E1,-5.505389348E-2,8.575941622E-2,2.644185908E-3
7.016119500E1,-1.158877909E-1,1.440378875E-1,5.396412686E-2
7.065871600E1,-2.353462726E-1,2.507047951E-1,1.348149180E-1
7.115623738E1,2.170594931E-1,-2.531183958E-1,-9.022474289E-2
7.165375838E1,-5.346334726E-2,5.662812293E-2,2.093282342E-2
7.215127817E1,-6.297025084E-2,7.355611771E-2,1.932694390E-2
7.264879917E1,-5.357674882E-2,8.046063036E-2,-5.484608561E-2
7.314631987E1,-9.215407073E-3,1.063043475E-1,7.980984449E-2
7.364383988E1,9.972825646E-4,1.730363630E-2,1.358394977E-2
7.414136092E1,-7.980047166E-2,7.918781042E-2,7.757931203E-2
7.463888192E1,2.138343407E-3,-1.648953650E-3,2.931423113E-2
7.513640242E1,1.077724621E-1,-1.370591819E-1,-2.573613822E-2
7.563392342E1,-1.704962552E-2,5.306576937E-2,-7.992335595E-3
7.613144338E1,4.335871432E-3,4.425176978E-2,-2.425904386E-3
7.662896438E1,-5.883627385E-2,8.203707635E-2,-3.711556643E-2
7.712648513E1,9.336630255E-2,-1.101380289E-1,-7.711657137E-2
7.762400513E1,5.588763952E-2,-1.092586517E-1,-8.250521123E-2
7.812152625E1,-7.596247643E-2,1.203840896E-1,-8.526299149E-3
7.861904625E1,-2.146605775E-2,-2.278722450E-2,2.637050301E-2
7.911656713E1,2.371958457E-2,-2.898852341E-3,5.852141418E-3
7.961408712E1,3.690345958E-2,-1.446838118E-2,1.617490873E-2
8.011160738E1,-4.361364990E-4,-2.361792326E-2,-2.559452504E-2
8.060912837E1,7.918681018E-3,2.965980768E-2,-4.149466753E-2
8.110664825E1,7.002780586E-2,6.922551244E-2,1.738365740E-2
