"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.437469327E1,5.200725235E1,4.357435653E0,4.121329840E0,1.643661261E0,4.543873823E1,4.495257126E0,3.690149103E0
1.537469339E1,5.200725240E1,4.357445424E0,4.511532318E0,1.104486585E0,5.439935589E1,4.524322977E0,3.654454629E0
1.637469339E1,5.200725127E1,4.357454150E0,4.739715274E0,9.081969857E-1,6.571601890E1,4.529916902E0,3.647518320E0
1.737469614E1,5.200727159E1,4.357496628E0,4.784490846E0,2.107731819E0,5.583223342E1,4.521622570E0,3.657795288E0
1.837469447E1,5.200728388E1,4.357545041E0,5.064835561E0,2.924175501E0,6.029726699E1,4.549003400E0,3.623686672E0
1.937469494E1,5.200728368E1,4.357592427E0,4.948168640E0,2.924175501E0,7.568334381E1,4.532405980E0,3.644424929E0
2.037469542E1,5.200727775E1,4.357640703E0,5.147269484E0,3.097955942E0,9.553061282E1,4.512525833E0,3.669011807E0
2.137469625E1,5.200726153E1,4.357683905E0,5.435862401E0,3.010535955E0,1.127877311E2,4.484275889E0,3.703485761E0
2.237469733E1,5.200723812E1,4.357719109E0,5.504441932E0,3.010535955E0,1.271207763E2,4.455909673E0,3.737566858E0
2.337469888E1,5.200719392E1,4.357730898E0,7.345030906E0,3.138357774E0,1.459925530E2,4.750962975E0,3.354532432E0
2.437469888E1,5.200717371E1,4.357744906E0,7.695812424E0,2.564814439E0,1.519397448E2,4.753099494E0,3.351504473E0
2.537470222E1,5.200715908E1,4.357755921E0,8.247304815E0,2.288931766E0,1.549943807E2,4.755452350E0,3.348165167E0
2.637470198E1,5.200715048E1,4.357766432E0,8.585003997E0,1.376055897E0,1.541660021E2,4.758726684E0,3.343509739E0
2.737470245E1,5.200714663E1,4.357770561E0,8.776873543E0,4.937072490E-1,1.540488708E2,4.760564415E0,3.340892618E0
2.837470353E1,5.200714201E1,4.357776030E0,8.790328173E0,2.034332731E-2,NaN,4.761613038E0,3.339397896E0
2.937470460E1,5.200713624E1,4.357778560E0,8.975390021E0,4.003133715E-2,NaN,4.762243911E0,3.338498160E0
3.037470841E1,5.200713318E1,4.357777176E0,9.105286559E0,2.382562099E-2,NaN,4.765885077E0,3.333298136E0
3.137470770E1,5.200713150E1,4.357780138E0,9.232748160E0,2.334241878E-2,NaN,4.762706013E0,3.337838891E0
3.237470829E1,5.200713056E1,4.357779934E0,9.433265153E0,7.502800718E-2,NaN,4.765244403E0,3.334213972E0
3.337470937E1,5.200712768E1,4.357781008E0,9.603830355E0,7.825564887E-2,NaN,4.765164620E0,3.334327994E0
3.437471104E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.763620518E0,3.336533620E0
3.537471509E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.753570845E0,3.350835904E0
3.637471354E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.750348056E0,3.355403162E0
3.737471616E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.747231503E0,3.359811019E0
3.837471700E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.744515074E0,3.363645901E0
3.937472093E1,5.200712761E1,4.357779364E0,9.836017422E0,0.000000000E0,NaN,4.743287066E0,3.365377370E0
4.037472212E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.749419785E0,3.356716958E0
4.137472141E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.744973047E0,3.362999824E0
4.237472379E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.744269580E0,3.363992150E0
4.337472498E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.741438924E0,3.367980695E0
4.437472677E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.741059736E0,3.368514451E0
4.537472820E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.740297941E0,3.369586393E0
4.637472916E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.740007532E0,3.369994901E0
4.737473321E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.741510877E0,3.367879397E0
4.837473226E1,5.200712322E1,4.357780024E0,1.061927005E1,0.000000000E0,NaN,4.742579707E0,3.366374126E0
4.937473691E1,5.200711801E1,4.357781500E0,9.017869532E0,1.707034057E-1,NaN,4.749383484E0,3.356768320E0
5.037473571E1,5.200711107E1,4.357786275E0,8.604131947E0,6.018319052E-1,1.566211026E2,4.758749152E0,3.343477761E0
5.137474048E1,5.200711053E1,4.357784384E0,8.284718686E0,0.000000000E0,1.536175128E2,4.762331221E0,3.338373613E0
5.237474346E1,5.200711053E1,4.357784384E0,8.284718686E0,0.000000000E0,1.536175128E2,4.758725127E0,3.343511956E0
5.337474501E1,5.200711053E1,4.357784384E0,8.284718686E0,0.000000000E0,1.536175128E2,4.757155824E0,3.345744387E0
5.437474310E1,5.200709643E1,4.357795118E0,7.637710847E0,4.507812842E-1,1.538119051E2,4.757662021E0,3.345024534E0
5.537474382E1,5.200709653E1,4.357795039E0,7.638068927E0,0.000000000E0,NaN,4.763881630E0,3.336160794E0
5.637474656E1,5.200709645E1,4.357789848E0,7.375117811E0,0.000000000E0,NaN,4.768431531E0,3.329654301E0
5.737474751E1,5.200709645E1,4.357789848E0,7.375117811E0,0.000000000E0,NaN,4.765357532E0,3.334052283E0
5.837474930E1,5.200709291E1,4.357785852E0,7.030495890E0,1.671115139E-1,NaN,4.773657879E0,3.322157054E0
5.937475216E1,5.200709071E1,4.357786611E0,6.908466335E0,3.701741854E-1,NaN,4.775044939E0,3.320163077E0
6.037475657E1,5.200708983E1,4.357787375E0,6.913758601E0,0.000000000E0,1.493702445E2,4.774862183E0,3.320425902E0
6.137475479E1,5.200708722E1,4.357782563E0,6.517102496E0,1.872242605E-1,NaN,4.782379786E0,3.309589191E0
6.237475634E1,5.200708470E1,4.357782171E0,6.360137719E0,3.041446557E-1,NaN,4.779328130E0,3.313994517E0
6.337475824E1,5.200708470E1,4.357782171E0,6.360137719E0,0.000000000E0,1.542890919E2,4.775019017E0,3.320200358E0
6.437476003E1,5.200707275E1,4.357789784E0,6.026153464E0,6.999134943E-1,1.527154950E2,4.768928879E0,3.328941931E0
6.537476325E1,5.200707434E1,4.357792268E0,6.099100990E0,4.637934534E-1,NaN,4.778448724E0,3.315262406E0
6.637476361E1,5.200707406E1,4.357795288E0,6.089075119E0,3.766926275E-1,NaN,4.777630570E0,3.316441341E0
6.737476504E1,5.200706574E1,4.357805677E0,6.168820404E0,1.050469042E0,1.521472108E2,4.779447898E0,3.313821785E0
6.837476647E1,5.200704502E1,4.357828681E0,6.185301286E0,2.232509519E0,1.533026476E2,4.780621219E0,3.312128891E0
6.937476873E1,5.200701425E1,4.357854643E0,6.029250242E0,3.276483286E0,1.533174685E2,4.784898466E0,3.305946719E0
7.037477064E1,5.200697745E1,4.357892665E0,5.965888506E0,4.213195572E0,1.528953946E2,4.782205965E0,3.309840350E0
7.137477171E1,5.200692805E1,4.357941513E0,5.914469303E0,5.373572653E0,1.524256943E2,4.783669573E0,3.307724664E0
7.237477350E1,5.200686706E1,4.357997023E0,5.650078866E0,6.515265383E0,1.522586266E2,4.790872990E0,3.297282673E0
7.337477553E1,5.200679544E1,4.358058290E0,5.529261357E0,7.580195591E0,1.520319380E2,4.793761991E0,3.293081081E0
7.437477756E1,5.200672609E1,4.358124226E0,5.567518329E0,8.504292844E0,1.523944717E2,4.789959840E0,3.298609065E0
7.537477899E1,5.200664819E1,4.358190178E0,5.689224708E0,9.234722903E0,1.522598201E2,4.792368352E0,3.295108892E0
7.637478149E1,5.200656514E1,4.358259907E0,5.539333994E0,9.946817449E0,1.520237158E2,4.790698164E0,3.297536676E0
7.737478364E1,5.200647485E1,4.358325936E0,5.371475467E0,1.046668834E1,1.528176933E2,4.794165185E0,3.292494071E0
7.837478471E1,5.200637887E1,4.358397665E0,5.206826379E0,1.101381524E1,1.531909961E2,4.798603056E0,3.286022785E0
7.937478697E1,5.200628172E1,4.358477403E0,5.400871982E0,1.154769715E1,1.528680578E2,4.795438999E0,3.290638515E0
8.037478817E1,5.200618705E1,4.358555690E0,5.454845880E0,1.158558128E1,1.525530507E2,4.791675886E0,3.296115780E0
8.137479043E1,5.200609262E1,4.358632326E0,5.632456110E0,1.151527257E1,1.523694687E2,4.784199616E0,3.306957978E0
8.237479222E1,5.200599916E1,4.358708577E0,5.763010656E0,1.127499059E1,1.526640711E2,4.784163704E0,3.307009932E0
8.337479413E1,5.200591350E1,4.358780987E0,5.829782720E0,1.063882002E1,1.527364421E2,4.780046258E0,3.312958618E0
8.437479508E1,5.200583754E1,4.358841813E0,6.169195653E0,9.749582723E0,1.531366118E2,4.772992963E0,3.323112278E0
8.537479722E1,5.200577242E1,4.358894618E0,6.717729391E0,8.594773931E0,1.534716129E2,4.774639557E0,3.320746021E0
8.637479889E1,5.200572159E1,4.358935662E0,7.065167070E0,7.098497730E0,1.532118670E2,4.779452898E0,3.313814573E0
8.737480056E1,5.200568161E1,4.358968296E0,7.006483756E0,5.839537214E0,1.528508351E2,4.777346487E0,3.316850550E0
8.837480307E1,5.200564467E1,4.358998125E0,6.583635638E0,5.185420459E0,1.526711028E2,4.781091631E0,3.311449811E0
8.937480485E1,5.200560311E1,4.359041435E0,6.477330912E0,5.580646744E0,1.525628607E2,4.782922669E0,3.308804584E0
9.037480652E1,5.200555010E1,4.359088454E0,6.638115186E0,6.741598606E0,1.532764607E2,4.777426296E0,3.316735597E0
9.137480831E1,5.200549646E1,4.359142126E0,7.077775600E0,7.158453967E0,1.505414903E2,4.780787693E0,3.311888595E0
9.237480974E1,5.200544452E1,4.359204632E0,7.745320706E0,7.473248741E0,1.460453581E2,4.775698176E0,3.319223397E0
9.337481129E1,5.200540656E1,4.359279740E0,7.719767491E0,6.960387110E0,1.371686687E2,4.775011109E0,3.320211732E0
9.437481320E1,5.200536416E1,4.359374986E0,7.928461943E0,7.351925063E0,1.288502186E2,4.773861772E0,3.321864057E0
9.537481785E1,5.200534336E1,4.359488717E0,7.574490771E0,7.353888564E0,1.157712021E2,4.767187984E0,3.331434489E0
9.637481701E1,5.200533534E1,4.359620187E0,7.296836833E0,7.936859716E0,1.046518058E2,4.759484918E0,3.342430306E0
9.737481868E1,5.200534207E1,4.359753938E0,7.322651196E0,8.464519401E0,9.473020890E1,4.758301161E0,3.344115294E0
9.837482131E1,5.200536384E1,4.359890690E0,7.165886357E0,8.971812116E0,8.358525780E1,4.758539838E0,3.343775656E0
9.937482262E1,5.200540916E1,4.360026070E0,7.307060820E0,9.538824684E0,7.231241268E1,4.757952680E0,3.344611087E0
1.003748246E2,5.200547115E1,4.360157316E0,7.328718215E0,1.024416837E1,6.185005486E1,4.756979442E0,3.345995162E0
1.013748257E2,5.200554457E1,4.360294738E0,7.463814643E0,1.139630821E1,5.540328851E1,4.756496077E0,3.346682252E0
1.023748281E2,5.200561749E1,4.360444584E0,7.559690687E0,1.218489152E1,5.461159894E1,4.755173556E0,3.348561106E0
1.033748295E2,5.200568783E1,4.360601452E0,7.941209144E0,1.266227545E1,5.469256102E1,4.755914883E0,3.347508126E0
1.043748318E2,5.200575769E1,4.360753563E0,8.303996237E0,1.282571961E1,5.529450915E1,4.753961275E0,3.350281962E0
1.053748329E2,5.200582354E1,4.360909015E0,9.043781315E0,1.297535925E1,5.634155615E1,4.759428241E0,3.342511009E0
1.063748351E2,5.200589301E1,4.361076121E0,9.111906831E0,1.297652552E1,5.657623897E1,4.758116185E0,3.344378477E0
1.073748368E2,5.200595918E1,4.361238447E0,8.978519171E0,1.298906045E1,5.717743068E1,4.759088866E0,3.342994197E0
1.083748393E2,5.200602088E1,4.361402070E0,8.631871600E0,1.300483037E1,5.804814940E1,4.755071309E0,3.348706299E0
1.093748406E2,5.200608477E1,4.361564937E0,8.731760657E0,1.298012263E1,5.793567083E1,4.755712417E0,3.347795758E0
1.103748422E2,5.200614310E1,4.361727335E0,8.665527669E0,1.296201171E1,5.765933558E1,4.722158599E0,3.394960265E0
1.113748440E2,5.200620752E1,4.361883563E0,8.454170457E0,1.284793304E1,5.689616456E1,4.719099917E0,3.399210645E0
1.123748466E2,5.200627041E1,4.362035355E0,8.479294660E0,1.265134111E1,5.611800519E1,4.717749483E0,3.401084658E0
1.133748478E2,5.200634104E1,4.362180199E0,9.011646681E0,1.257122538E1,5.266520606E1,4.716017798E0,3.403485444E0
1.143748497E2,5.200641955E1,4.362326009E0,8.724668585E0,1.282660265E1,4.970810885E1,4.719165259E0,3.399119929E0
1.153748515E2,5.200649781E1,4.362455467E0,9.002780994E0,1.250837031E1,4.689945837E1,4.719279878E0,3.398960792E0
1.163748536E2,5.200658915E1,4.362565629E0,9.160482793E0,1.231039736E1,4.069318947E1,4.716287016E0,3.403112371E0
1.173748566E2,5.200667398E1,4.362656143E0,9.617465289E0,1.166411772E1,3.559040661E1,4.716541001E0,3.402760353E0
1.183748575E2,5.200675818E1,4.362737015E0,9.206448042E0,1.104400516E1,3.221025729E1,4.718297715E0,3.400324059E0
1.193748591E2,5.200683490E1,4.362800346E0,9.285728295E0,1.006194637E1,2.821263514E1,4.719391539E0,3.398805752E0
1.203748612E2,5.200690976E1,4.362861100E0,9.456509872E0,9.503114624E0,2.613316788E1,4.721066502E0,3.396478782E0
1.213748851E2,5.200698243E1,4.362908445E0,8.294170725E0,8.793276717E0,2.290192444E1,4.726283719E0,3.389215136E0
1.223748870E2,5.200705006E1,4.362946605E0,7.586370986E0,8.132385454E0,2.021971392E1,4.731737436E0,3.381596941E0
1.233748885E2,5.200711007E1,4.362974738E0,6.942017380E0,7.327769568E0,1.772946026E1,4.734677165E0,3.377479708E0
1.243748873E2,5.200716519E1,4.363000920E0,6.231655302E0,6.597806559E0,1.643547908E1,4.736503363E0,3.374918210E0
1.253748876E2,5.200721104E1,4.363023286E0,5.884502161E0,5.619769290E0,1.647565879E1,4.737274111E0,3.373836248E0
1.263748798E2,5.200724872E1,4.363038342E0,5.604900468E0,4.694764289E0,1.522839468E1,4.738532824E0,3.372068165E0
1.273748786E2,5.200729136E1,4.363055032E0,5.085219198E0,4.880375831E0,1.389222774E1,4.738433284E0,3.372208038E0
1.283748780E2,5.200734320E1,4.363074586E0,4.717301596E0,5.843404613E0,1.307581102E1,4.739539703E0,3.370652821E0
1.293748765E2,5.200740848E1,4.363096116E0,4.509570940E0,6.992675087E0,1.184533779E1,4.740576620E0,3.369194317E0
1.303748752E2,5.200747957E1,4.363109017E0,4.144659203E0,7.769687658E0,8.048565616E0,4.740571738E0,3.369201186E0
1.313748738E2,5.200756343E1,4.363120881E0,4.217191502E0,8.782294865E0,5.776124646E0,4.739769285E0,3.370329977E0
1.323748744E2,5.200764869E1,4.363127708E0,3.185630222E0,9.235363148E0,4.395495186E0,4.741920871E0,3.367302109E0
1.333748693E2,5.200773266E1,4.363145638E0,2.874616739E0,9.345239368E0,7.375843706E0,4.741589005E0,3.367769401E0
1.343748680E2,5.200781483E1,4.363163110E0,2.761257643E0,9.162166037E0,9.260128218E0,4.737757147E0,3.373157904E0
1.353748649E2,5.200788487E1,4.363210751E0,3.416721386E0,8.641375698E0,1.869205316E1,4.735282323E0,3.376631214E0
1.363748610E2,5.200795241E1,4.363287877E0,3.155102423E0,8.774476748E0,3.105195589E1,4.740875779E0,3.368773349E0
1.373748569E2,5.200800010E1,4.363386844E0,3.226205776E0,8.696119048E0,4.655684466E1,4.740807778E0,3.368869046E0
1.383748546E2,5.200804689E1,4.363497224E0,3.710550882E0,9.040194420E0,5.449547493E1,4.742228206E0,3.366869268E0
1.393748519E2,5.200809584E1,4.363611546E0,3.483129236E0,9.360192162E0,5.639373495E1,4.743781928E0,3.364679785E0
1.403748491E2,5.200815012E1,4.363727069E0,3.452745102E0,9.668892049E0,5.509761709E1,4.741741702E0,3.367554404E0
1.413748467E2,5.200819849E1,4.363836572E0,2.787413058E0,9.320948064E0,5.546896298E1,4.739780862E0,3.370313696E0
1.423748446E2,5.200824354E1,4.363934683E0,2.161079503E0,8.578619154E0,5.508724584E1,4.740017032E0,3.369981538E0
1.433748424E2,5.200828744E1,4.364028674E0,1.800078041E0,7.944003438E0,5.472524475E1,4.743175023E0,3.365535282E0
1.443748413E2,5.200833040E1,4.364130949E0,2.065819208E0,7.909885933E0,5.584356515E1,4.743870679E0,3.364554654E0
1.453748401E2,5.200836675E1,4.364204078E0,1.773763902E0,6.879659940E0,5.440529989E1,4.747033255E0,3.360091116E0
1.463748384E2,5.200838401E1,4.364255055E0,2.258063701E0,5.046510483E0,5.662624329E1,4.745239695E0,3.362623570E0
1.473748380E2,5.200841196E1,4.364310705E0,1.843666269E0,4.504819665E0,5.505606615E1,4.740120591E0,3.369835874E0
1.483748369E2,5.200843037E1,4.364348419E0,1.731054081E0,3.416045204E0,5.481532155E1,4.737000545E0,3.374220335E0
1.493748363E2,5.200843695E1,4.364364206E0,1.749314151E0,1.978103389E0,5.388892990E1,4.739882242E0,3.370171117E0
1.503748356E2,5.200844405E1,4.364373189E0,8.811537558E-1,1.075376911E0,4.901328128E1,4.737597995E0,3.373381430E0
1.513748345E2,5.200843999E1,4.364365097E0,1.331920809E0,1.007339283E-1,4.895262645E1,4.739125945E0,3.371234537E0
1.523748344E2,5.200844535E1,4.364370450E0,1.044748024E0,1.110149072E-1,4.895262995E1,4.740924261E0,3.368705120E0
1.533748343E2,5.200844487E1,4.364371871E0,1.780349509E0,1.911585498E-1,4.987212457E1,4.741469996E0,3.367936952E0
1.543748336E2,5.200844481E1,4.364372264E0,1.785738382E0,5.628232372E-2,4.987212487E1,4.740444834E0,3.369379737E0
1.553748330E2,5.200844596E1,4.364373947E0,1.750041818E0,3.786236478E-2,4.987212620E1,4.738406076E0,3.372246268E0
1.563748343E2,5.200844676E1,4.364377316E0,1.893308259E0,1.221360480E-1,4.987212882E1,4.738433886E0,3.372207191E0
1.573748343E2,5.200844668E1,4.364378057E0,1.671393453E0,1.074981856E-1,4.987212939E1,4.739107321E0,3.371260719E0
1.583748337E2,5.200844661E1,4.364380378E0,1.726933479E0,9.685316635E-2,4.987213117E1,4.740938535E0,3.368685031E0
1.593748347E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.740941799E0,3.368680437E0
1.603748351E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.738995053E0,3.371418533E0
1.613748344E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.738928814E0,3.371511638E0
1.623748355E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.743077990E0,3.365672030E0
1.633748357E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.744925077E0,3.363067506E0
1.643748370E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.744935848E0,3.363052308E0
1.653748372E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.745676131E0,3.362007598E0
1.663748374E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.746780824E0,3.360447714E0
1.673748388E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.747874853E0,3.358901817E0
1.683748392E2,5.200844758E1,4.364380172E0,1.858362451E0,0.000000000E0,4.987213105E1,4.748802681E0,3.357589929E0
1.693748405E2,5.200845511E1,4.364387743E0,2.055913903E0,2.489394880E-1,4.987213715E1,4.749494592E0,3.356611112E0
1.703748409E2,5.200846319E1,4.364404188E0,1.927769786E0,1.204868094E0,5.676119839E1,4.748018768E0,3.358698381E0
1.713748423E2,5.200847480E1,4.364433539E0,2.058546548E0,2.209898869E0,5.699793892E1,4.746195188E0,3.361274798E0
1.723748428E2,5.200849451E1,4.364476752E0,2.438559594E0,3.338024813E0,5.576037726E1,4.744001537E0,3.364370142E0
1.733748443E2,5.200851730E1,4.364532179E0,2.674464256E0,4.326329936E0,5.657154845E1,4.740684940E0,3.369041902E0
1.743748446E2,5.200853778E1,4.364602216E0,3.282609466E0,5.170826849E0,6.224125328E1,4.738688393E0,3.371849544E0
1.753748461E2,5.200855530E1,4.364691731E0,4.459622349E0,6.106861583E0,7.056418536E1,4.739215235E0,3.371109015E0
1.763748472E2,5.200857209E1,4.364786896E0,4.680604208E0,6.543560524E0,7.462575420E1,4.742035660E0,3.367140453E0
1.773748474E2,5.200856198E1,4.364893193E0,5.527244668E0,7.046949120E0,9.061832806E1,4.741954992E0,3.367254058E0
1.783748493E2,5.200854889E1,4.365011597E0,6.156137774E0,7.847495453E0,9.898784747E1,4.735743218E0,3.375984776E0
1.793748496E2,5.200851762E1,4.365126595E0,6.614379545E0,8.330346131E0,1.100552982E2,4.735314448E0,3.376586163E0
1.803748509E2,5.200843093E1,4.365183400E0,7.031018368E0,8.462344503E0,1.246258316E2,4.733176293E0,3.379582697E0
1.813748524E2,5.200840407E1,4.365313383E0,7.158093673E0,8.715439525E0,1.355114763E2,4.728602442E0,3.385979324E0
1.823748535E2,5.200833246E1,4.365381788E0,7.958441911E0,8.744543778E0,1.465713771E2,4.726320055E0,3.389164465E0
1.833748542E2,5.200824961E1,4.365452070E0,1.000352199E1,9.428492332E0,1.506901051E2,4.722397720E0,3.394627639E0
1.843748558E2,5.200816145E1,4.365516477E0,9.619403669E0,1.007510897E1,1.537457289E2,4.717380140E0,3.401596925E0
1.853748568E2,5.200807720E1,4.365583189E0,1.027363778E1,1.028004518E1,1.543273995E2,4.720947641E0,3.396643991E0
1.863748583E2,5.200798725E1,4.365651801E0,1.053193093E1,1.073191990E1,1.546895794E2,4.723761566E0,3.392729536E0
1.873748587E2,5.200789720E1,4.365721636E0,1.089879791E1,1.090733701E1,1.546621971E2,4.724425722E0,3.391804628E0
1.883748604E2,5.200780400E1,4.365795183E0,1.112333773E1,1.111621496E1,1.543081539E2,4.724752939E0,3.391348803E0
1.893748622E2,5.200771157E1,4.365868583E0,1.135896206E1,1.117543314E1,1.537969620E2,4.726453995E0,3.388977673E0
1.903748627E2,5.200761384E1,4.365947121E0,1.198913300E1,1.146453742E1,1.538513540E2,4.728715597E0,3.385821294E0
1.913748639E2,5.200751820E1,4.366022460E0,1.207054451E1,1.149016050E1,1.541923430E2,4.730622239E0,3.383156848E0
1.923748658E2,5.200742309E1,4.366094328E0,1.167336561E1,1.137856105E1,1.546221861E2,4.731580078E0,3.381817115E0
1.933748664E2,5.200732471E1,4.366170529E0,1.178089987E1,1.163543281E1,1.545722781E2,4.731682790E0,3.381673403E0
1.943748677E2,5.200723151E1,4.366241906E0,1.081609516E1,1.149557574E1,1.544681108E2,4.732175359E0,3.380984088E0
1.953748695E2,5.200713426E1,4.366299045E0,9.029802390E0,1.146992735E1,1.581749930E2,4.733380614E0,3.379296524E0
1.963748708E2,5.200704644E1,4.366382817E0,9.558503899E0,1.130056210E1,1.538342200E2,4.735260018E0,3.376662493E0
1.973748717E2,5.200695559E1,4.366457219E0,8.975687957E0,1.122093070E1,1.529197196E2,4.736588532E0,3.374798676E0
1.983748727E2,5.200686351E1,4.366525058E0,8.934600771E0,1.120095449E1,1.538773322E2,4.733181009E0,3.379576093E0
1.993748744E2,5.200677584E1,4.366589400E0,8.128778256E0,1.089421041E1,1.549888032E2,4.734489501E0,3.377742766E0
2.003748755E2,5.200669136E1,4.366658652E0,7.948553464E0,1.049410046E1,1.542783149E2,4.733435624E0,3.379219470E0
2.013748773E2,5.200661142E1,4.366724961E0,8.105343583E0,9.865683565E0,1.533713738E2,4.734899319E0,3.377168263E0
2.023748816E2,5.200653829E1,4.366795198E0,8.002183468E0,9.325075714E0,1.503190961E2,4.735305197E0,3.376599135E0
2.033748794E2,5.200647999E1,4.366864991E0,8.183213929E0,8.309277321E0,1.454698465E2,4.733110169E0,3.379675304E0
2.043748816E2,5.200642953E1,4.366936912E0,7.968425347E0,7.604665620E0,1.408496191E2,4.732391849E0,3.380681059E0
2.053748823E2,5.200639023E1,4.366998953E0,7.905853563E0,6.359873204E0,1.373130350E2,4.729617242E0,3.384561681E0
2.063748832E2,5.200636179E1,4.367045021E0,8.651946491E0,4.909926713E0,1.355374859E2,4.729063773E0,3.385334971E0
2.073748856E2,5.200633761E1,4.367092241E0,8.726063934E0,3.960794119E0,1.315154708E2,4.728455018E0,3.386185195E0
2.083748865E2,5.200631500E1,4.367136674E0,9.309194918E0,3.411365869E0,1.286420259E2,4.727880964E0,3.386986658E0
2.093748883E2,5.200631582E1,4.367135478E0,9.315567421E0,1.245847865E0,1.257617235E2,4.725199893E0,3.390726030E0
2.103748893E2,5.200631618E1,4.367136837E0,9.039833997E0,3.396166849E-1,1.248194277E2,4.726991944E0,3.388227293E0
2.113748907E2,5.200631626E1,4.367134569E0,8.881316824E0,6.019112247E-2,1.248194257E2,4.727037148E0,3.388164228E0
2.123748918E2,5.200631455E1,4.367137358E0,8.694970639E0,7.890647021E-2,1.248194278E2,4.727140761E0,3.388019667E0
2.133748930E2,5.200631156E1,4.367138512E0,8.865290810E0,1.498318283E-1,1.248194282E2,4.726371960E0,3.389092081E0
2.143748946E2,5.200630961E1,4.367141077E0,8.844344883E0,4.703514614E-2,1.248194301E2,4.725397603E0,3.390450490E0
2.153748957E2,5.200630853E1,4.367141985E0,8.995378265E0,1.231120129E-2,1.248194307E2,4.724328899E0,3.391939487E0
2.163748972E2,5.200630831E1,4.367143589E0,9.088779556E0,4.471478291E-2,1.248194320E2,4.723762449E0,3.392728306E0
