"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.053291672E-3,4.223616943E0,6.909481659E0,6.415059814E0
5.005952917E-1,3.151097260E0,6.424639893E0,5.434149628E0
9.981383750E-1,4.618795166E0,3.580105133E0,2.737357635E0
1.495680375E0,9.815388794E0,1.068029022E0,2.668650513E0
1.993222375E0,9.235794067E0,5.804928589E-1,3.332819366E0
2.490765375E0,8.865015106E0,-1.174906769E0,2.041903839E0
2.988307542E0,8.964109039E0,3.655398560E-1,3.409010925E0
3.485849542E0,8.814420319E0,8.277786255E-1,3.817062378E0
3.983390875E0,9.198371887E0,7.843688965E-1,3.172802124E0
4.480932875E0,9.108109589E0,8.173004150E-1,3.815415802E0
4.978474500E0,8.977730713E0,6.367758179E-1,3.315305786E0
5.476015500E0,8.831335144E0,1.193767548E0,3.703448639E0
5.973556375E0,9.241781616E0,6.646179199E-1,3.408561859E0
6.471097375E0,9.960736542E0,2.350112915E-2,3.674109650E0
6.968638375E0,9.474547577E0,-5.683680725E-1,3.658392334E0
7.466178375E0,9.516460419E0,-6.888674927E-1,3.284619598E0
7.963719625E0,9.223669281E0,-1.698966980E-1,3.495980072E0
8.461259625E0,9.414223022E0,-6.882687378E-1,3.576662292E0
8.958800625E0,9.215586090E0,-5.025050354E-1,3.247646484E0
9.456341000E0,9.530231781E0,-5.827381897E-1,3.568130035E0
9.953881000E0,9.175020447E0,-5.789959717E-1,3.530857544E0
1.045142225E1,9.135352936E0,-8.208929443E-1,3.478765869E0
1.094896325E1,9.225016479E0,-8.512797546E-1,3.522025909E0
1.144650375E1,8.883277130E0,-8.014334106E-1,3.690126343E0
1.194404475E1,9.136550446E0,-8.722361755E-1,3.719914398E0
1.244158400E1,9.064250793E0,-8.449928284E-1,3.645070038E0
1.293912400E1,9.038204956E0,-7.749385071E-1,3.715124359E0
1.343666354E1,8.811725922E0,-5.303471375E-1,3.601211243E0
1.393420354E1,9.252409515E0,-2.830613708E-1,3.599265289E0
1.443174337E1,9.248966675E0,-4.625381470E-2,3.621419220E0
1.492928238E1,9.175319824E0,7.241940308E-1,3.339255981E0
1.542682262E1,9.145531769E0,1.119671631E0,3.216361542E0
1.592436262E1,9.248068542E0,7.026388550E-1,3.341351624E0
1.642190150E1,8.978329468E0,8.083190918E-2,2.941083984E0
1.691944150E1,8.021818542E0,-3.715274048E-1,2.407743073E0
1.741698017E1,9.057215424E0,-5.498066711E-1,2.317181396E0
1.791452017E1,1.031609756E1,-9.081614685E-1,2.130818939E0
1.841205937E1,9.555080109E0,-8.879534912E-1,9.258247375E-1
1.890959838E1,9.551637268E0,-6.749464417E-1,1.836680603E0
1.940713700E1,9.322763214E0,-5.454656982E-1,9.605525208E-1
1.990467600E1,1.031145721E1,-5.198689270E-1,1.490151215E0
2.040221388E1,9.264384613E0,2.993774414E-3,1.500330048E0
2.089975187E1,9.667646027E0,4.070036316E-1,1.568139038E0
2.139729092E1,1.017209702E1,1.326242065E-1,2.211800537E0
2.189482792E1,9.310189362E0,5.752537537E-1,1.970352631E0
2.239236604E1,9.399703217E0,4.315525818E-1,2.023641815E0
2.288990404E1,9.260343018E0,1.866618347E-1,2.499651947E0
2.338744092E1,9.537267151E0,-3.989204407E-1,3.073109436E0
2.388497792E1,9.119336243E0,-4.367916870E-1,3.334166565E0
2.438251488E1,9.301657104E0,-4.525090027E-1,3.046913910E0
2.488005188E1,9.220675507E0,-4.649331665E-1,3.107986908E0
2.537758788E1,9.397457886E0,-8.232879639E-3,3.232228546E0
2.587512488E1,9.232800293E0,-2.285746765E-1,3.180735626E0
2.637266163E1,9.385033722E0,-2.350112915E-2,3.120111694E0
2.687019663E1,9.398056641E0,4.207749939E-1,2.804418182E0
2.736773187E1,9.314081268E0,3.562591553E-1,2.864293671E0
2.786526688E1,9.337881775E0,6.162684631E-1,2.967878265E0
2.836280350E1,9.368118896E0,5.155279541E-1,2.929557953E0
2.886033850E1,9.377399597E0,5.297483826E-1,2.830613708E0
2.935787204E1,9.334888000E0,4.680766296E-1,2.894830170E0
2.985540704E1,9.281598816E0,4.397854614E-1,3.003953247E0
3.035294125E1,9.243278503E0,4.019142151E-1,3.033890991E0
3.085047525E1,9.403744812E0,3.941304016E-1,2.929108887E0
3.134800804E1,9.400451660E0,3.863465881E-1,2.794688416E0
3.184554204E1,9.291777649E0,2.938389587E-1,2.989732819E0
3.234307563E1,9.280101929E0,4.173321533E-1,3.013832703E0
3.284060863E1,9.404493256E0,3.803590393E-1,2.810405731E0
3.333814175E1,9.415121155E0,2.805166626E-1,2.815046082E0
3.383567375E1,9.347761230E0,3.312611389E-1,2.813249817E0
3.433320500E1,9.345066833E0,3.323089600E-1,2.859204254E0
3.483073700E1,9.415869598E0,3.954776001E-1,2.854264526E0
3.532826800E1,9.441017303E0,3.875440979E-1,2.802621918E0
3.582579900E1,9.375154266E0,2.869532776E-1,2.798580322E0
3.632332987E1,9.367819519E0,2.939886475E-1,2.828069000E0
3.682085988E1,9.408684540E0,3.701802063E-1,2.878963165E0
3.731839063E1,9.412127380E0,4.233197021E-1,2.833158417E0
3.781592062E1,9.379944305E0,3.213816833E-1,2.734214172E0
3.831344900E1,9.494007111E0,2.302212524E-1,2.852767639E0
3.881097800E1,9.272767181E0,3.204835510E-1,2.913241882E0
3.930850737E1,9.350605316E0,4.061054993E-1,2.910397797E0
3.980603538E1,9.361981659E0,3.436853027E-1,2.868934021E0
4.030356325E1,9.320218506E0,2.833607483E-1,2.957699432E0
4.080109025E1,9.305848389E0,2.995271301E-1,2.940634918E0
4.129861813E1,9.327104187E0,3.655398560E-1,3.028951263E0
4.179614513E1,9.375154266E0,4.230203247E-1,2.935395813E0
4.229367175E1,9.410331116E0,3.260220337E-1,2.936892700E0
4.279119875E1,9.263037415E0,2.918930054E-1,2.935246124E0
4.328872550E1,9.298064575E0,3.607498169E-1,3.011587372E0
4.378625150E1,9.383536835E0,4.141886902E-1,3.004701691E0
4.428377688E1,9.372609558E0,3.953279114E-1,2.902913361E0
4.478130287E1,9.278605042E0,2.574645996E-1,2.912942505E0
4.527882975E1,9.284442902E0,2.303709412E-1,3.015778656E0
4.577635575E1,9.360035706E0,3.357518005E-1,3.075654144E0
4.627388100E1,9.383536835E0,4.025129700E-1,2.992726593E0
4.677140700E1,9.332193604E0,3.273692322E-1,2.906954956E0
4.726893213E1,9.301058350E0,2.556683350E-1,3.037034454E0
4.776645812E1,9.341324615E0,9.074130249E-1,2.817141724E0
4.826398379E1,9.335636444E0,1.004111938E0,2.885699158E0
4.876150979E1,9.295669556E0,7.189549255E-1,2.940335541E0
4.925903492E1,9.280850372E0,3.737727356E-1,3.031196594E0
4.975656092E1,9.284442902E0,2.451901245E-1,3.151845703E0
5.025408688E1,9.271569672E0,3.384461975E-1,3.144061890E0
5.075161287E1,9.342073059E0,3.100053406E-1,3.068918152E0
5.124913875E1,9.279952240E0,2.104623413E-1,3.094814301E0
5.174666475E1,9.270671539E0,8.487350464E-2,3.104693756E0
5.224418938E1,9.242979126E0,2.674937439E-1,3.104394379E0
5.274171537E1,9.358838196E0,3.344046021E-1,3.093467102E0
5.323924037E1,9.410929871E0,2.559677124E-2,3.028651886E0
5.373676537E1,9.285640411E0,-7.813751221E-2,3.073259125E0
5.423429050E1,9.241931305E0,-9.879455566E-3,3.143014069E0
5.473181550E1,9.211544495E0,5.935157776E-1,2.985691223E0
5.522933912E1,9.326655121E0,2.764750671E-1,3.069367218E0
5.572686412E1,9.300758972E0,3.335064697E-1,3.019820251E0
5.622438788E1,9.282047882E0,2.372566223E-1,3.091820526E0
5.672191087E1,9.472302246E0,8.217910767E-1,3.147804108E0
5.721943579E1,9.257798309E0,6.282435608E-1,3.046764221E0
5.771695879E1,9.384434967E0,4.300556946E-1,3.097957764E0
5.821448025E1,9.232500916E0,8.726852417E-2,3.147055664E0
5.871200325E1,9.251960449E0,8.158035278E-2,3.161126404E0
5.920952613E1,9.269623718E0,2.806663513E-1,3.150498505E0
5.970704812E1,9.325607300E0,4.572990417E-1,3.048859863E0
6.020456988E1,9.304052124E0,4.629872131E-1,3.098107452E0
6.070209087E1,9.295519867E0,4.523593140E-1,3.178490295E0
6.119961167E1,9.320218506E0,6.165678406E-1,3.088078308E0
6.169713267E1,9.303603058E0,5.897735596E-1,3.089126129E0
6.219465338E1,9.361083527E0,5.800437927E-1,3.036435699E0
6.269217338E1,9.324260101E0,4.926255798E-1,3.057242432E0
6.318969475E1,9.363478546E0,2.118095398E-1,3.140319672E0
6.368721475E1,9.269623718E0,-9.699829102E-2,3.209475861E0
6.418473392E1,9.348359985E0,1.956431580E-1,3.077001343E0
6.468225392E1,9.247469788E0,3.381468201E-1,3.049159241E0
6.517977292E1,9.318122864E0,7.613168335E-1,3.094215546E0
6.567729292E1,9.352551270E0,1.406475220E0,2.900218964E0
6.617481350E1,9.303303680E0,1.623523865E0,2.891986084E0
6.667233350E1,9.182504883E0,1.670526123E0,2.936743011E0
6.716985363E1,9.149723053E0,1.535506897E0,3.101550293E0
6.766737363E1,9.390123138E0,1.438358917E0,2.978955231E0
6.816489413E1,9.365873566E0,6.694079590E-1,3.253334656E0
6.866241413E1,9.515861664E0,1.195114746E0,3.162473602E0
6.915993538E1,9.515711975E0,1.644180908E0,2.793191528E0
6.965745537E1,1.001462448E1,1.653461609E0,2.838696899E0
7.015497600E1,9.329948273E0,2.230811005E0,3.289858704E0
7.065249700E1,9.878856812E0,2.024689636E0,1.904639282E0
7.115001838E1,8.081244965E0,7.090754700E-1,3.742517395E0
7.164753838E1,9.011111298E0,1.336420898E0,2.686014404E0
7.214505917E1,9.510472870E0,1.942211151E0,2.249971161E0
7.264258017E1,9.642648010E0,1.459465027E0,2.366728363E0
7.314009988E1,9.645342407E0,8.222401428E-1,3.264261932E0
7.363762088E1,9.190588074E0,1.050665131E0,2.769690399E0
7.413514192E1,9.574240265E0,1.131347351E0,3.252436523E0
7.463266192E1,9.326954498E0,8.436456299E-1,3.370989990E0
7.513018342E1,9.124126282E0,4.546046448E-1,3.333567810E0
7.562770442E1,9.731862488E0,5.447172546E-1,3.445984039E0
7.612522438E1,9.865085449E0,5.900729370E-1,2.969375153E0
7.662274538E1,9.033863983E0,6.192622375E-1,3.366649017E0
