"Time (s)","X (hPa)"
-5.640681250E-1,1.012946320E3
4.365008750E-1,1.012957764E3
1.437061875E0,1.012969208E3
2.437604875E0,1.012986832E3
3.438165875E0,1.012986832E3
3.795689875E0,1.012984238E3
4.862950875E0,1.012976990E3
5.930189875E0,1.012950897E3
6.997478875E0,1.012918777E3
8.064708875E0,1.012886581E3
9.131885875E0,1.012856522E3
1.019910187E1,1.012832489E3
1.126633887E1,1.012822571E3
1.233360787E1,1.012822571E3
1.340085587E1,1.012828140E3
1.446812287E1,1.012846375E3
1.553538287E1,1.012866898E3
1.660264087E1,1.012887955E3
1.766988588E1,1.012909317E3
1.873711887E1,1.012929535E3
1.980434887E1,1.012941818E3
2.087161687E1,1.012954178E3
2.193891087E1,1.012959061E3
2.300615787E1,1.012959061E3
2.407340387E1,1.012956696E3
2.514065687E1,1.012955017E3
2.620794288E1,1.012955017E3
2.727526487E1,1.012963028E3
2.834255687E1,1.012977600E3
2.940989387E1,1.012990570E3
3.047725987E1,1.013000565E3
3.154462687E1,1.013004379E3
3.261196487E1,1.013005524E3
3.367931087E1,1.013005753E3
3.474663587E1,1.013006821E3
3.581398987E1,1.013010178E3
3.688130787E1,1.013014984E3
3.794859788E1,1.013020096E3
3.901593887E1,1.013021393E3
4.008322188E1,1.013021393E3
4.115053387E1,1.013018265E3
4.221783288E1,1.013012619E3
4.328510688E1,1.013008575E3
4.435237288E1,1.013004990E3
4.541963787E1,1.013004990E3
4.648691787E1,1.013005981E3
4.755420187E1,1.013009109E3
4.862145387E1,1.013011246E3
4.968877488E1,1.013014450E3
5.075610387E1,1.013019638E3
5.182344787E1,1.013023834E3
5.289071688E1,1.013026581E3
5.395801987E1,1.013030014E3
5.502534787E1,1.013032532E3
5.609265487E1,1.013032532E3
5.715992087E1,1.013032532E3
5.822725587E1,1.013032532E3
5.929461087E1,1.013032761E3
6.036192387E1,1.013033981E3
6.142922987E1,1.013033981E3
6.249655487E1,1.013034897E3
6.356389487E1,1.013035660E3
6.463125888E1,1.013044891E3
6.569863887E1,1.013053818E3
6.676598387E1,1.013058014E3
6.783330887E1,1.013067703E3
6.890063387E1,1.013067703E3
6.996796987E1,1.013062057E3
7.103534687E1,1.013048782E3
7.210271287E1,1.013032532E3
7.317006487E1,1.013014374E3
7.423742187E1,1.012995224E3
7.530478888E1,1.012973557E3
7.637217587E1,1.012952728E3
7.743961087E1,1.012922592E3
7.850698587E1,1.012881851E3
7.957432588E1,1.012845154E3
8.064164287E1,1.012818069E3
8.170898287E1,1.012799301E3
8.282461987E1,1.012799301E3
8.415337887E1,1.012817154E3
8.548225687E1,1.012843018E3
8.681111787E1,1.012871475E3
8.813995387E1,1.012896347E3
8.946882088E1,1.012914810E3
9.079766987E1,1.012914810E3
9.212654787E1,1.012912369E3
9.345547788E1,1.012903519E3
9.478428787E1,1.012897110E3
9.611313787E1,1.012897110E3
9.744201287E1,1.012907639E3
9.877083387E1,1.012930603E3
1.000996189E2,1.012953339E3
1.014283689E2,1.012971878E3
1.027571479E2,1.012971878E3
1.040859089E2,1.012957306E3
1.054147039E2,1.012927094E3
1.067434429E2,1.012895279E3
1.080721769E2,1.012864075E3
1.094008729E2,1.012846603E3
1.107295989E2,1.012846603E3
1.120583979E2,1.012859955E3
1.133871679E2,1.012859955E3
1.147159449E2,1.012847443E3
1.160447269E2,1.012810669E3
1.173734519E2,1.012774658E3
1.187022639E2,1.012741776E3
1.200310779E2,1.012703400E3
1.213599619E2,1.012703094E3
1.226888579E2,1.012703094E3
1.240178049E2,1.012721634E3
1.253467029E2,1.012746277E3
1.266755429E2,1.012791061E3
1.280043409E2,1.012823639E3
1.293332379E2,1.012847748E3
1.306621369E2,1.012882385E3
1.319909679E2,1.012908096E3
1.333198289E2,1.012922897E3
1.346486849E2,1.012952271E3
1.359774689E2,1.012994385E3
1.373063259E2,1.013013763E3
1.386351679E2,1.013018417E3
1.399640709E2,1.013018417E3
1.412930139E2,1.013016357E3
1.426219689E2,1.012999725E3
1.439508869E2,1.012999725E3
1.452797179E2,1.013009949E3
1.466085919E2,1.013025589E3
1.479375279E2,1.013040695E3
1.492664689E2,1.013060150E3
1.505954559E2,1.013060150E3
1.519244579E2,1.013019485E3
1.532534169E2,1.012968521E3
1.545823189E2,1.012916718E3
1.559111109E2,1.012861557E3
1.572399929E2,1.012810669E3
1.585688819E2,1.012810669E3
1.598977619E2,1.012814178E3
1.612266449E2,1.012819519E3
1.625555299E2,1.012824783E3
1.638844889E2,1.012828979E3
1.652134499E2,1.012832260E3
1.665423729E2,1.012847519E3
1.678713879E2,1.012880173E3
1.692003039E2,1.012921600E3
1.705291339E2,1.012963104E3
1.718579939E2,1.013004990E3
1.731867859E2,1.013029633E3
1.745156799E2,1.013029633E3
1.758446309E2,1.013021545E3
1.771734609E2,1.013003693E3
1.785023189E2,1.012970886E3
1.798311569E2,1.012939224E3
1.811600749E2,1.012894211E3
1.824890579E2,1.012829590E3
1.838180719E2,1.012751312E3
1.851470529E2,1.012672119E3
1.864761459E2,1.012588577E3
1.878051509E2,1.012524948E3
1.891341209E2,1.012477417E3
1.904631459E2,1.012447891E3
1.917921549E2,1.012447891E3
1.931211419E2,1.012467117E3
1.944502109E2,1.012507477E3
1.957791529E2,1.012562714E3
1.971081169E2,1.012629623E3
1.984371219E2,1.012700272E3
1.997661159E2,1.012776489E3
2.010951439E2,1.012854614E3
2.024241829E2,1.012932968E3
2.037530669E2,1.013012161E3
2.050820579E2,1.013082581E3
2.064110029E2,1.013135681E3
2.077399509E2,1.013168030E3
2.090688419E2,1.013185120E3
2.103977549E2,1.013197174E3
2.117266559E2,1.013207932E3
2.130555479E2,1.013218155E3
2.143844569E2,1.013227921E3
2.157133669E2,1.013236313E3
2.170423179E2,1.013236313E3
2.183712579E2,1.013230362E3
2.197002549E2,1.013230362E3
2.210292799E2,1.013231888E3
2.223583309E2,1.013236694E3
2.236873909E2,1.013243637E3
2.250164459E2,1.013252716E3
2.263453119E2,1.013252716E3
2.276742579E2,1.013249130E3
2.290031759E2,1.013237381E3
2.303320799E2,1.013224869E3
2.316609979E2,1.013213730E3
2.329899459E2,1.013213730E3
2.343189499E2,1.013221817E3
2.356479939E2,1.013224945E3
2.369769889E2,1.013224945E3
2.383058949E2,1.013216782E3
2.396348889E2,1.013187866E3
2.409638509E2,1.013147430E3
2.422928369E2,1.013123245E3
2.436218159E2,1.013108292E3
2.449507519E2,1.013108292E3
2.462797149E2,1.013118591E3
2.476087039E2,1.013146057E3
2.489377229E2,1.013165817E3
2.502667439E2,1.013182678E3
2.515957199E2,1.013182678E3
2.529247149E2,1.013160477E3
2.542536869E2,1.013104095E3
2.555827369E2,1.013048782E3
2.569117899E2,1.012991409E3
