"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.272291674E-3,9.135388604E-1,1.759883273E-1,5.687995970E-2
5.068152917E-1,-7.172817448E-1,1.847416091E-1,-8.374662924E-1
1.004357375E0,-2.140443456E0,-1.526912659E0,-1.888975176E0
1.501900375E0,2.787467104E-1,3.019113323E-1,-3.965184045E-1
1.999442375E0,1.116642773E-1,2.379824080E-2,-4.700448024E-1
2.496984375E0,-6.932014489E-1,-1.284959261E0,-1.248527015E0
2.994526542E0,-1.209882474E-1,-9.675482757E-2,-1.377796966E-1
3.492068542E0,-2.614868993E-1,9.932394795E-2,-6.396444619E-2
3.989610875E0,-6.085080385E-2,3.006068185E-2,-6.557652354E-4
4.487151875E0,6.659510851E-2,2.081752395E-1,1.184414926E-1
4.984693500E0,-1.400776523E-1,1.500291383E-1,7.268352181E-2
5.482234500E0,-4.343381953E-1,4.411109521E-1,-3.175903487E-1
5.979775375E0,9.344435334E-3,-4.962557506E-1,1.922868562E-1
6.477316375E0,6.264280003E-1,-7.766263790E-1,4.004120654E-1
6.974857375E0,1.186329889E-1,-9.527608866E-1,3.096530458E-1
7.472398375E0,2.926005185E-2,-9.232975709E-1,-1.711857167E-1
7.969938625E0,8.998923361E-2,-1.856239905E-1,-5.376485556E-2
8.467479625E0,1.245281518E-2,-6.111246310E-1,1.935428381E-4
8.965019000E0,8.648031950E-2,-1.178165532E-1,-1.569860458E-2
9.462560000E0,2.050793946E-1,-3.362080295E-1,2.095545611E-1
9.960101000E0,3.307828367E-2,-8.023267921E-2,7.490400195E-2
1.045764225E1,8.052785397E-3,-1.857994435E-1,5.828855395E-2
1.095518225E1,4.837986231E-2,-6.051678166E-2,9.313181967E-2
1.145272375E1,-1.958758771E-1,5.050934516E-2,1.024899960E-1
1.195026375E1,7.344336748E-2,4.448956355E-2,8.422972620E-2
1.244780300E1,-3.524584651E-2,1.896279079E-1,-2.792571723E-2
1.294534300E1,6.835862875E-2,2.703230654E-1,4.506858408E-2
1.344288354E1,-5.914341688E-2,4.722016210E-1,-1.470209286E-1
1.394042254E1,1.248924333E-1,4.825074117E-1,-4.992995918E-2
1.443796237E1,1.418733323E-1,4.711868367E-1,-1.563720882E-2
1.493550237E1,3.478859425E-2,8.843656397E-1,-1.541571629E-1
1.543304163E1,-4.412542820E-2,8.299385870E-1,-1.411272275E-1
1.593058162E1,-4.150236726E-2,1.531774619E-1,-6.533094049E-2
1.642812150E1,-1.826787114E-1,-1.432175523E-1,-3.535521868E-1
1.692566050E1,-1.156731284E0,-4.193405257E-1,-6.334692174E-1
1.742320017E1,-2.099179655E-1,-5.994659408E-1,-7.462228310E-1
1.792073917E1,8.446724010E-1,-8.868348458E-1,-5.500376362E-1
1.841827838E1,7.419999719E-2,-1.182933096E0,-1.335343257E0
1.891581738E1,3.226844430E-1,-1.086392495E0,-6.798861694E-1
1.941335600E1,-1.070414686E-1,-6.659686267E-1,-1.495611929E0
1.991089500E1,7.675142974E-1,-8.444070835E-1,-1.143806013E0
2.040843288E1,-2.457321614E-1,-2.893016838E-1,-1.149717548E0
2.090597188E1,2.601063716E-1,7.924265424E-2,-1.076694303E0
2.140350992E1,5.674640930E-1,-4.465524076E-1,-4.483729747E-1
2.190104792E1,-3.848812759E-2,-2.470747552E-1,-3.506312102E-1
2.239858604E1,-1.127764177E-1,-3.682467514E-1,-2.316222453E-1
2.289612304E1,-1.539226896E-1,-3.877954916E-1,6.526340514E-2
2.339365992E1,1.339322287E-1,-7.648006777E-1,3.910074037E-1
2.389119792E1,-2.199091029E-1,-3.937997050E-1,2.856461325E-1
2.438873388E1,-2.387418151E-3,-1.564468777E-1,3.004796416E-2
2.488627087E1,-1.326206982E-2,-3.299905390E-2,1.241363883E-3
2.538380787E1,1.684992135E-1,2.750984498E-1,1.066122830E-1
2.588134388E1,-4.272677422E-2,-8.120212929E-2,3.518620491E-2
2.637888063E1,7.226281464E-2,1.276849721E-1,1.717736542E-2
2.687641663E1,5.559474170E-2,4.338774713E-1,-7.907657504E-2
2.737395088E1,-4.787173927E-2,1.959870656E-1,-1.035500962E-1
2.787148687E1,-1.989573598E-2,2.815986716E-1,3.053240597E-2
2.836902250E1,-2.704805017E-2,8.857409779E-2,4.627749592E-2
2.886655750E1,2.771463275E-2,1.696989525E-1,-2.927642405E-2
2.936409204E1,2.180952966E-2,3.226760376E-2,-2.954364181E-2
2.986162604E1,-3.029559374E-2,-2.455267780E-2,-8.151778758E-2
