"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.900286741E2,-1.098903775E0,-9.511470199E-1,9.094520569E0
8.905286741E2,-1.351346612E0,-9.236295223E-1,9.773484230E0
8.910286741E2,-3.750749528E-1,-6.305087805E-1,1.192283726E1
8.915286741E2,-1.061216831E0,-6.855437160E-1,9.448657990E0
8.920286741E2,-1.507478237E0,-7.543373108E-1,1.186361504E1
8.925286741E2,-2.593819857E0,-1.159322619E0,7.459026337E0
8.930286741E2,-5.264210105E-1,-4.959124923E-1,9.829715729E0
8.935286741E2,1.830509305E-1,-8.410771489E-1,1.177747345E1
8.940286741E2,9.170492887E-1,-9.445667267E-1,1.251326561E1
8.945286741E2,4.803591371E-1,-5.282155871E-1,1.044108200E1
8.950286741E2,-8.087740541E-1,-1.043270707E0,9.064012527E0
8.955286741E2,-8.883354068E-1,-2.554338276E-1,8.568099976E0
8.960286741E2,-6.526423693E-1,-7.310073376E-1,8.761320114E0
8.965286741E2,-1.499701619E0,-1.066002488E0,8.845068932E0
8.970286741E2,-1.762313843E0,1.836491376E-1,3.203391314E0
8.975286741E2,-1.444068432E0,-2.828316450E0,1.599721622E1
8.980286741E2,-2.556730986E0,-1.255633712E0,8.338388443E0
8.985286741E2,-6.604190469E-1,-1.475773335E0,9.547362328E0
8.990286741E2,-1.871187329E0,-8.458628058E-1,6.793821812E0
8.995286741E2,5.952146053E-1,-9.224331379E-1,1.030827999E1
9.000286741E2,-1.825125456E0,-1.460818172E0,5.690132141E0
9.005286741E2,-4.498506486E-1,-7.208378315E-1,9.459425926E0
9.010286741E2,-1.238285661E0,-1.269392371E0,9.118449211E0
9.015286741E2,-1.741974831E0,-2.003390789E0,8.712865829E0
9.020286741E2,7.357929349E-1,-8.171489239E-1,8.840283394E0
9.025286741E2,-7.722834945E-1,-8.009973764E-1,1.026401234E1
9.030286741E2,-1.017547846E0,-1.134197950E0,9.320642471E0
9.035286741E2,-1.403988719E0,-8.075776696E-1,1.044526863E1
9.040286741E2,-2.038684845E0,-9.236295223E-1,8.575876236E0
9.045286741E2,-1.978266120E0,-1.116251707E0,1.122891808E1
9.050286741E2,-1.587039590E0,-9.409775138E-1,9.448060036E0
9.055286741E2,-2.319841623E0,-1.260419369E0,8.381459236E0
9.060286741E2,-1.705484390E0,-1.169492126E0,8.721240044E0
9.065286741E2,-1.689332843E0,-1.156929731E0,9.409774780E0
9.070286741E2,-1.944766641E0,-9.966106415E-1,9.201599121E0
9.075286741E2,-1.866401672E0,-1.158126116E0,8.974281311E0
9.080286741E2,-1.280758262E0,-6.317051649E-1,9.841081619E0
9.085286741E2,-4.785645381E-2,-1.256231815E-1,1.028734303E1
9.090286741E2,-9.110672474E-1,-9.391828775E-1,9.125029564E0
9.095286741E2,-5.569294691E-1,-2.907279432E-1,9.092725754E0
9.100286741E2,-1.065404296E0,-8.775677085E-1,9.890732765E0
9.105286741E2,-4.719842672E-1,-9.678967595E-1,1.050329494E1
9.110286741E2,-8.931210637E-1,-1.263410330E0,8.387441635E0
9.115286741E2,-1.357926875E-1,-4.402793646E-1,9.720842361E0
9.120286741E2,-1.891526341E0,-2.834896564E0,8.075178146E0
9.125286741E2,-7.621139884E-1,-7.064808607E-1,1.085982513E1
9.130286741E2,3.146561682E-1,-1.138983607E0,8.877371788E0
9.135286741E2,3.170489967E-1,-7.357929349E-1,1.134497070E1
9.140286741E2,-5.982056726E-3,-8.344969153E-1,9.522237778E0
9.145286741E2,-2.967100143E-1,-8.901300430E-1,1.031665516E1
9.150286741E2,-8.051848412E-1,-9.014959335E-1,8.172087669E0
9.155286741E2,-8.566305041E-1,-9.110672474E-1,9.268000603E0
9.160286741E2,-4.384847581E-1,-1.132403374E0,8.443673134E0
9.165286741E2,-5.264210105E-1,-9.110672474E-1,1.136411285E1
9.170286741E2,-1.087537885E0,-1.104287624E0,9.668798447E0
9.175286741E2,-4.277170599E-1,-1.017547846E0,1.111346436E1
9.180286741E2,-9.966106415E-1,-1.152144074E0,8.036892891E0
9.185286741E2,8.422735929E-1,-7.483552694E-1,1.031486034E1
9.190286741E2,1.098903775E0,-6.951149702E-1,1.016351414E1
9.195286741E2,2.213360965E-1,-9.906286001E-1,9.605986595E0
9.200286741E2,5.916253924E-1,-8.291130662E-1,9.188439369E0
9.205286741E2,2.452643216E-1,-9.954141974E-1,9.878767967E0
9.210286741E2,4.965106845E-1,-1.552343726E0,1.264008522E1
9.215286741E2,5.676971674E-1,-8.745766878E-1,9.635298729E0
9.220286741E2,-5.760720372E-1,-9.637092948E-1,8.952746391E0
9.225286741E2,-4.049852192E-1,-1.044467092E0,9.608379364E0
9.230286741E2,-2.344966233E-1,-1.011565804E0,1.002712345E1
9.235286741E2,-4.785645287E-3,-8.775677085E-1,9.467801094E0
9.240286741E2,-1.177268744E0,-1.302891970E0,8.321041107E0
9.245286741E2,4.241278172E-1,-1.046859860E0,1.037228775E1
9.250286741E2,-8.500502706E-1,-1.285543919E0,8.638090134E0
9.255286741E2,-1.684547186E0,-1.380060434E0,9.686145782E0
9.260286741E2,-3.960121572E-1,-1.105484009E0,1.101476097E1
9.265286741E2,8.105686903E-1,-1.185045362E0,9.828518867E0
9.270286741E2,-5.916253924E-1,-1.001396298E0,8.397012711E0
9.275286741E2,-2.180459738E0,-8.566305041E-1,5.454439163E0
9.280286741E2,1.794616925E-3,-4.462614357E-1,9.135796547E0
