"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.703176057E1,5.240246359E1,4.932812000E0,1.245747394E1,6.019999981E0,1.074000015E2,8.285932541E0,5.076039314E0
1.803216978E1,5.240241346E1,4.932862810E0,1.400082852E1,6.050000191E0,1.265999985E2,7.540801525E0,4.932714462E0
1.903203890E1,5.240235924E1,4.932968030E0,1.429396503E1,8.020000458E0,1.255000000E2,6.816092014E0,4.919641018E0
2.003233145E1,5.240232039E1,4.933058880E0,1.443513741E1,7.989999771E0,1.198000031E2,7.637323380E0,5.012274742E0
2.103216588E1,5.240223266E1,4.933145550E0,1.328998304E1,8.300000191E0,1.270999985E2,7.620765686E0,4.895789146E0
2.203166723E1,5.240219653E1,4.933314650E0,1.131499420E1,8.359999657E0,1.185000000E2,4.597418308E0,4.462752819E0
2.303157395E1,5.240215008E1,4.933418430E0,8.914415308E0,8.060000420E0,1.204000015E2,3.790092468E0,3.874567747E0
2.403244999E1,5.240211352E1,4.933519070E0,8.145074212E0,7.250000000E0,1.220999985E2,3.790092468E0,3.368242741E0
2.503193265E1,5.240207993E1,4.933605440E0,8.253780727E0,6.900000095E0,1.246999969E2,3.817293644E0,3.571677685E0
2.603228020E1,5.240206263E1,4.933636160E0,6.601613511E0,4.230000019E0,1.261999969E2,3.790092468E0,3.097705603E0
2.703181988E1,5.240204420E1,4.933667820E0,6.288739675E0,3.309999943E0,1.195000000E2,3.790092468E0,2.874125957E0
2.803231509E1,5.240202505E1,4.933711060E0,6.595134296E0,3.809999943E0,1.256999969E2,3.790092468E0,2.681408167E0
2.903214874E1,5.240200486E1,4.933771050E0,7.016832666E0,5.070000172E0,1.240000000E2,3.790092468E0,2.528042793E0
3.003153478E1,5.240198109E1,4.933837730E0,6.620963952E0,6.289999962E0,1.198000031E2,3.790092468E0,2.500000000E0
3.103233051E1,5.240196469E1,4.933925990E0,7.270711615E0,6.320000172E0,1.040999985E2,3.790092468E0,2.550679207E0
3.203178973E1,5.240197179E1,4.934043790E0,7.686623251E0,8.800000191E0,8.250000000E1,3.790092468E0,2.512843609E0
3.303200556E1,5.240199718E1,4.934163530E0,7.880088862E0,9.250000000E0,6.480000305E1,3.790092468E0,2.500000000E0
3.403182124E1,5.240204469E1,4.934283550E0,8.167152957E0,1.000000000E1,5.009999847E1,3.790092468E0,2.500000000E0
3.503215384E1,5.240211022E1,4.934383750E0,8.460944905E0,1.072000027E1,4.040000153E1,3.790092468E0,2.500000000E0
3.603202311E1,5.240218098E1,4.934489680E0,9.008104578E0,1.072000027E1,4.050000000E1,3.790092468E0,2.500000000E0
3.703161561E1,5.240225905E1,4.934590120E0,8.771518980E0,1.098999977E1,3.740000153E1,3.790092468E0,2.500000000E0
3.803220415E1,5.240234469E1,4.934695500E0,8.905125257E0,1.165999985E1,3.590000153E1,3.790092468E0,2.664518356E0
3.903213670E1,5.240242963E1,4.934806180E0,8.839881111E0,1.206999969E1,3.609999847E1,3.917650700E0,2.970266342E0
4.003244113E1,5.240251766E1,4.934919070E0,8.961776444E0,1.232999992E1,3.750000000E1,3.902265549E0,3.035078287E0
4.103179978E1,5.240260509E1,4.935044270E0,9.414244549E0,1.263000011E1,3.840000153E1,3.790092468E0,2.754118204E0
4.203182363E1,5.240269671E1,4.935164220E0,9.640580281E0,1.306000042E1,3.820000076E1,3.804709435E0,2.976878405E0
4.303231571E1,5.240279068E1,4.935287110E0,1.000437225E1,1.326000023E1,3.759999847E1,3.800353765E0,3.008167028E0
4.403180863E1,5.240288638E1,4.935406400E0,1.019928030E1,1.323999977E1,3.609999847E1,3.811564922E0,2.974187613E0
4.503230451E1,5.240298198E1,4.935524620E0,1.076601375E1,1.317000008E1,3.679999924E1,3.896947384E0,3.062448978E0
4.603230764E1,5.240307237E1,4.935642230E0,1.087167988E1,1.281999969E1,3.750000000E1,4.110921383E0,3.163732529E0
4.703229436E1,5.240315857E1,4.935753490E0,1.104508535E1,1.246000004E1,3.779999924E1,4.259631634E0,3.299871922E0
4.803214555E1,5.240324396E1,4.935860390E0,1.112235676E1,1.210999966E1,3.500000000E1,4.480438709E0,3.613363266E0
4.903154894E1,5.240333229E1,4.935944080E0,1.194388143E1,1.169999981E1,2.739999962E1,4.307092667E0,3.557315826E0
5.003198597E1,5.240342640E1,4.936001250E0,1.270570639E1,1.136999989E1,1.810000038E1,4.253077030E0,3.507945776E0
5.103231336E1,5.240352098E1,4.936034920E0,1.296257439E1,1.097999954E1,7.199999809E0,4.371409893E0,3.638280392E0
5.203182836E1,5.240361738E1,4.936044890E0,1.309888665E1,1.060999966E1,3.566000061E2,4.617325783E0,3.904709101E0
5.303244248E1,5.240370449E1,4.936022220E0,1.375811579E1,1.011999989E1,3.481000061E2,4.378287315E0,3.934620857E0
5.403207915E1,5.240379023E1,4.935986010E0,1.367246199E1,9.779999733E0,3.456000061E2,4.430592060E0,4.154805183E0
5.503198618E1,5.240387460E1,4.935956440E0,1.353248885E1,8.960000038E0,3.457000122E2,3.790092468E0,2.920032263E0
5.603182097E1,5.240393985E1,4.935938930E0,1.358725880E1,7.630000114E0,3.487000122E2,3.790092468E0,2.500000000E0
5.703230701E1,5.240399867E1,4.935926750E0,1.360582889E1,6.550000191E0,3.537999878E2,3.790092468E0,2.500000000E0
5.803175289E1,5.240405833E1,4.935931060E0,1.294392889E1,6.269999981E0,3.596000061E2,3.790092468E0,2.500000000E0
5.903231029E1,5.240411651E1,4.935935280E0,1.259556432E1,6.519999981E0,4.800000191E0,3.790092468E0,2.500000000E0
6.003182784E1,5.240417791E1,4.935947110E0,1.245527765E1,7.070000172E0,9.500000000E0,3.790092468E0,2.500000000E0
6.103231555E1,5.240424618E1,4.935968780E0,1.255524088E1,7.789999962E0,1.389999962E1,3.790092468E0,2.500000000E0
6.203191555E1,5.240431947E1,4.936002730E0,1.239276727E1,8.470000267E0,1.939999962E1,3.790092468E0,2.500000000E0
6.303226596E1,5.240440063E1,4.936046680E0,1.255605535E1,9.329999924E0,2.460000038E1,3.790092468E0,2.500000000E0
6.403231242E1,5.240448296E1,4.936114380E0,1.268133411E1,1.007999992E1,2.970000076E1,3.790092468E0,2.500000000E0
6.503165310E1,5.240456642E1,4.936196410E0,1.281712094E1,1.076000023E1,3.409999847E1,3.790092468E0,2.500000000E0
6.603215919E1,5.240465028E1,4.936295440E0,1.282620932E1,1.150000000E1,3.609999847E1,3.790092468E0,2.500000000E0
6.703165857E1,5.240473910E1,4.936397910E0,1.284543861E1,1.209000015E1,3.620000076E1,3.790092468E0,2.508340359E0
6.803214752E1,5.240483396E1,4.936503430E0,1.303398979E1,1.275000000E1,3.509999847E1,3.790092468E0,2.529107332E0
6.903230695E1,5.240493427E1,4.936610230E0,1.320808415E1,1.318999958E1,3.509999847E1,3.790092468E0,2.628237486E0
7.003183628E1,5.240503724E1,4.936726070E0,1.343876718E1,1.375000000E1,3.479999924E1,3.790092468E0,2.732891798E0
7.103174726E1,5.240514249E1,4.936844560E0,1.364021917E1,1.427999973E1,3.500000000E1,3.790092468E0,2.944774866E0
7.203202200E1,5.240525431E1,4.936962500E0,1.406360401E1,1.475000000E1,3.500000000E1,3.863852501E0,3.173091173E0
7.303181601E1,5.240536806E1,4.937087370E0,1.437841412E1,1.509000015E1,3.520000076E1,4.061303139E0,3.421649456E0
7.403230679E1,5.240548155E1,4.937214270E0,1.433891598E1,1.525000000E1,3.500000000E1,4.298930645E0,3.748658180E0
7.503182034E1,5.240559531E1,4.937343270E0,1.462333303E1,1.535999966E1,3.509999847E1,4.568547726E0,4.044306755E0
7.603229471E1,5.240570893E1,4.937468270E0,1.487375096E1,1.518999958E1,3.529999924E1,4.830852985E0,4.369555950E0
7.703176257E1,5.240582114E1,4.937594900E0,1.506258338E1,1.497000027E1,3.579999924E1,5.258699417E0,4.732052803E0
7.803202216E1,5.240592938E1,4.937718530E0,1.509015351E1,1.465999985E1,3.520000076E1,5.769129753E0,5.164103508E0
7.903186419E1,5.240603076E1,4.937834370E0,1.540164488E1,1.381000042E1,3.440000153E1,6.299389839E0,5.596763611E0
8.003235262E1,5.240612283E1,4.937936910E0,1.544120359E1,1.231000042E1,3.440000153E1,6.826554775E0,6.082854271E0
8.103173299E1,5.240620209E1,4.938026940E0,1.593337347E1,1.092000008E1,3.479999924E1,7.578331947E0,6.565347195E0
8.203203554E1,5.240626761E1,4.938108090E0,1.591569196E1,9.399999619E0,3.550000000E1,8.103468895E0,7.012943268E0
8.303202278E1,5.240632595E1,4.938178750E0,1.575248628E1,8.189999580E0,3.590000153E1,9.108030319E0,7.801866055E0
8.403238752E1,5.240636871E1,4.938234170E0,1.640303124E1,6.539999962E0,3.659999847E1,9.497946739E0,8.168314934E0
8.503190346E1,5.240640837E1,4.938286460E0,1.653788393E1,5.550000191E0,3.600000000E1,1.000588036E1,8.568540573E0
8.603250512E1,5.240643611E1,4.938323970E0,1.647446881E1,4.079999924E0,3.600000000E1,1.048447800E1,8.923751831E0
8.703189168E1,5.240645325E1,4.938346360E0,1.641939157E1,2.519999981E0,3.620000076E1,1.094856834E1,9.272530556E0
8.803157981E1,5.240645999E1,4.938360510E0,1.620480984E1,1.519999981E0,3.620000076E1,1.135514736E1,9.655820847E0
8.903229674E1,5.240645975E1,4.938359090E0,1.630454012E1,4.300000072E-1,3.670000076E1,1.106912994E1,9.782628059E0
9.003179835E1,5.240645908E1,4.938360020E0,1.621487906E1,0.000000000E0,NaN,1.260696793E1,1.109808540E1
9.103175955E1,5.240645855E1,4.938361400E0,1.610403928E1,0.000000000E0,NaN,1.309433746E1,1.136441803E1
9.203220095E1,5.240645819E1,4.938361770E0,1.596359709E1,0.000000000E0,NaN,1.360770512E1,1.170729256E1
9.303168653E1,5.240645767E1,4.938362300E0,1.591708787E1,0.000000000E0,NaN,1.401365852E1,1.194647312E1
9.403217918E1,5.240645759E1,4.938363120E0,1.598190757E1,0.000000000E0,NaN,1.431234455E1,1.210493374E1
9.503246361E1,5.240645709E1,4.938362710E0,1.603433582E1,0.000000000E0,NaN,1.407158566E1,1.215069008E1
9.603193574E1,5.240645707E1,4.938363100E0,1.603683846E1,0.000000000E0,NaN,1.422302246E1,1.214002514E1
9.703174403E1,5.240645796E1,4.938364720E0,1.619058824E1,0.000000000E0,NaN,1.386752510E1,1.206205177E1
9.803192512E1,5.240645843E1,4.938365570E0,1.626529644E1,0.000000000E0,NaN,1.405022335E1,1.210644150E1
9.903249600E1,5.240645897E1,4.938366580E0,1.636087885E1,0.000000000E0,NaN,1.390672112E1,1.210936928E1
1.000318887E2,5.240645900E1,4.938366650E0,1.636295413E1,0.000000000E0,NaN,1.380744362E1,1.211151409E1
1.010317214E2,5.240645902E1,4.938366690E0,1.636075692E1,0.000000000E0,NaN,1.392997360E1,1.209265614E1
1.020322346E2,5.240645891E1,4.938366520E0,1.634519270E1,0.000000000E0,NaN,1.373835850E1,1.202317429E1
1.030320650E2,5.240645892E1,4.938366550E0,1.633725816E1,0.000000000E0,NaN,1.380973911E1,1.196457577E1
1.040315904E2,5.240645893E1,4.938366590E0,1.633994374E1,0.000000000E0,NaN,1.361391640E1,1.184297657E1
1.050324004E2,5.240645898E1,4.938366670E0,1.634623048E1,0.000000000E0,NaN,1.384168625E1,1.200099659E1
1.060322781E2,5.240645901E1,4.938366760E0,1.635184581E1,0.000000000E0,NaN,1.405435944E1,1.215782452E1
1.070316177E2,5.240645903E1,4.938366830E0,1.635172381E1,0.000000000E0,NaN,6.246052265E0,5.371835709E0
1.080317388E2,5.240645908E1,4.938366900E0,1.635386015E1,0.000000000E0,NaN,6.069141865E0,5.232903004E0
1.090322825E2,5.240645908E1,4.938366910E0,1.635318877E1,0.000000000E0,NaN,4.633008003E0,3.933986425E0
1.100317876E2,5.240645908E1,4.938366960E0,1.635392122E1,0.000000000E0,NaN,4.567576408E0,3.850710392E0
1.110316905E2,5.240645910E1,4.938367030E0,1.635654580E1,0.000000000E0,NaN,4.961726189E0,4.296102524E0
1.120315780E2,5.240645914E1,4.938367110E0,1.635636280E1,0.000000000E0,NaN,5.463447571E0,4.733050823E0
1.130320322E2,5.240645918E1,4.938367200E0,1.636063537E1,0.000000000E0,NaN,5.987402916E0,5.211208344E0
1.140320331E2,5.240645919E1,4.938367210E0,1.635752260E1,0.000000000E0,NaN,6.507966042E0,5.663555622E0
1.150324309E2,5.240645918E1,4.938367220E0,1.635416566E1,0.000000000E0,NaN,7.023549557E0,6.115814209E0
1.160319618E2,5.240645918E1,4.938367250E0,1.635148013E1,0.000000000E0,NaN,6.389813900E0,5.580335140E0
1.170325024E2,5.240645920E1,4.938367300E0,1.635141915E1,0.000000000E0,NaN,6.939051151E0,6.048511505E0
1.180319433E2,5.240645924E1,4.938367370E0,1.635318927E1,0.000000000E0,NaN,7.492354870E0,6.518753529E0
1.190324566E2,5.240645925E1,4.938367410E0,1.635282310E1,0.000000000E0,NaN,7.984640598E0,6.954374790E0
1.200319449E2,5.240645926E1,4.938367460E0,1.635221279E1,0.000000000E0,NaN,1.226631165E1,7.367565632E0
1.210324072E2,5.240645926E1,4.938367480E0,1.634946622E1,0.000000000E0,NaN,1.249728489E1,7.758024693E0
1.220317243E2,5.240645927E1,4.938367520E0,1.634897797E1,0.000000000E0,NaN,1.271664238E1,8.114695549E0
1.230322988E2,5.240645927E1,4.938367550E0,1.634629245E1,0.000000000E0,NaN,1.291611576E1,8.450847626E0
1.240317815E2,5.240645927E1,4.938367560E0,1.634128757E1,0.000000000E0,NaN,1.308795738E1,8.712623596E0
1.250318017E2,5.240645928E1,4.938367580E0,1.633799170E1,0.000000000E0,NaN,1.324687099E1,8.968020439E0
1.260322433E2,5.240647463E1,4.938377640E0,1.668964295E1,1.570000052E0,4.020000076E1,1.337364197E1,9.152236938E0
1.270324615E2,5.240649415E1,4.938403970E0,1.670415149E1,2.690000057E0,3.929999924E1,1.330442715E1,9.024068832E0
1.280320196E2,5.240652339E1,4.938439470E0,1.658043459E1,3.900000095E0,3.820000076E1,1.323640060E1,8.987712860E0
1.290316623E2,5.240656342E1,4.938495010E0,1.625148356E1,5.019999981E0,3.800000000E1,1.332647514E1,9.112125397E0
1.300316157E2,5.240660447E1,4.938550450E0,1.600664037E1,5.869999886E0,3.840000153E1,1.379979610E1,9.626223564E0
1.310318873E2,5.240665745E1,4.938616810E0,1.590824389E1,6.860000134E0,3.790000153E1,1.445947933E1,1.031761169E1
1.320324249E2,5.240671337E1,4.938686810E0,1.560495870E1,7.510000229E0,3.709999847E1,1.258774948E1,6.717879295E0
1.330320110E2,5.240678554E1,4.938770770E0,1.538764231E1,8.920000076E0,3.659999847E1,1.295905495E1,7.712733746E0
1.340325002E2,5.240685951E1,4.938859670E0,1.512815609E1,9.760000229E0,3.659999847E1,1.343570900E1,8.643777847E0
1.350315507E2,5.240693599E1,4.938953260E0,1.477163029E1,1.044999981E1,3.590000153E1,1.390920448E1,9.564430237E0
1.360324035E2,5.240702057E1,4.939059550E0,1.464241839E1,1.128999996E1,3.579999924E1,1.409473324E1,9.890426636E0
1.370323237E2,5.240710726E1,4.939163720E0,1.403566919E1,1.181000042E1,3.590000153E1,1.452903175E1,1.055635166E1
1.380317185E2,5.240720010E1,4.939270860E0,1.363803692E1,1.236999989E1,3.540000153E1,1.495287609E1,1.132591724E1
1.390315990E2,5.240729727E1,4.939386910E0,1.366735696E1,1.298999977E1,3.490000153E1,1.504593182E1,1.154913712E1
1.400284651E2,5.240739630E1,4.939467200E0,1.307355074E1,1.378999996E1,3.470000076E1,1.525312328E1,1.183647633E1
1.410215758E2,5.240750135E1,4.939584810E0,1.271109824E1,1.431999969E1,3.459999847E1,1.536071968E1,1.213671494E1
1.420232803E2,5.240760649E1,4.939702170E0,1.232661203E1,1.482999992E1,3.429999924E1,1.386976337E1,9.715975761E0
1.430197780E2,5.240772038E1,4.939821700E0,1.241168300E1,1.500000000E1,3.350000000E1,1.394938087E1,9.808570862E0
1.440273580E2,5.240784160E1,4.939947750E0,1.177991032E1,1.534000015E1,3.309999847E1,1.420854473E1,1.016556549E1
1.450265323E2,5.240795754E1,4.940068260E0,1.147771672E1,1.568999958E1,3.220000076E1,1.452046490E1,1.067772102E1
1.460265323E2,5.240808095E1,4.940193420E0,1.104638609E1,1.597000027E1,3.189999962E1,1.416169834E1,1.098802567E1
1.470265323E2,5.240820624E1,4.940318490E0,1.054993358E1,1.629000092E1,3.179999924E1,1.388772678E1,1.116798401E1
1.480265323E2,5.240833269E1,4.940444120E0,1.045619301E1,1.662000084E1,3.139999962E1,1.378650475E1,1.135804462E1
1.490265323E2,5.240846441E1,4.940572350E0,1.042789116E1,1.700000000E1,3.070000076E1,1.358801651E1,1.123429012E1
1.500265323E2,5.240859439E1,4.940695270E0,1.031321897E1,1.736000061E1,2.989999962E1,1.197490597E1,7.988219261E0
1.510265323E2,5.240873172E1,4.940822560E0,1.023872094E1,1.770000076E1,2.960000038E1,1.087150574E1,5.869724751E0
1.520265323E2,5.240887699E1,4.940955130E0,1.023064356E1,1.810000038E1,2.929999924E1,1.067362499E1,5.575841427E0
1.530265323E2,5.240902098E1,4.941085170E0,1.031167421E1,1.845999908E1,2.889999962E1,1.044240189E1,5.106596947E0
1.540265323E2,5.240916796E1,4.941216720E0,1.012720708E1,1.884000015E1,2.850000000E1,1.048065662E1,4.963419914E0
1.550265323E2,5.240931996E1,4.941348500E0,1.009789859E1,1.920000076E1,2.789999962E1,1.062469769E1,4.098666191E0
1.560265323E2,5.240947452E1,4.941479480E0,9.986684108E0,1.954000092E1,2.750000000E1,1.049196815E1,4.497330666E0
1.570265323E2,5.240963269E1,4.941613060E0,9.960254124E0,1.989999962E1,2.720000076E1,1.038003445E1,4.860353947E0
1.580265323E2,5.240978886E1,4.941743830E0,9.900189282E0,2.025000000E1,2.710000038E1,1.049955559E1,5.100917339E0
1.590265323E2,5.240995173E1,4.941881990E0,9.684010390E0,2.059000015E1,2.720000076E1,1.075046635E1,5.528009415E0
1.600265323E2,5.241012257E1,4.942028140E0,9.626538943E0,2.089999962E1,2.779999924E1,1.095871639E1,5.900412560E0
1.610265323E2,5.241029024E1,4.942175740E0,9.659273811E0,2.128000069E1,2.810000038E1,1.117832851E1,6.271622181E0
1.620265323E2,5.241045647E1,4.942319180E0,9.581896775E0,2.161000061E1,2.800000000E1,9.941958427E0,2.500000000E0
1.630265323E2,5.241063448E1,4.942476190E0,9.447903853E0,2.186000061E1,2.820000076E1,9.948854446E0,2.500000000E0
1.640265323E2,5.241080927E1,4.942628200E0,9.290221784E0,2.212999916E1,2.800000000E1,9.961094856E0,2.500000000E0
1.650265323E2,5.241098658E1,4.942780520E0,9.216405796E0,2.236000061E1,2.779999924E1,9.949964523E0,2.500000000E0
1.660265323E2,5.241116054E1,4.942928980E0,9.018986594E0,2.262000084E1,2.750000000E1,9.942880630E0,2.500000000E0
1.670265323E2,5.241134190E1,4.943080980E0,8.897568779E0,2.270999908E1,2.700000000E1,1.000006008E1,2.500000000E0
1.680265323E2,5.241152890E1,4.943238990E0,8.716653254E0,2.267000008E1,2.720000076E1,1.003278923E1,2.828722715E0
1.690265323E2,5.241171050E1,4.943391560E0,8.597555474E0,2.268000031E1,2.689999962E1,1.034166908E1,3.317071199E0
1.700265323E2,5.241188626E1,4.943541410E0,8.471245651E0,2.269000053E1,2.739999962E1,9.941928864E0,2.586131334E0
1.710265323E2,5.241207274E1,4.943699550E0,8.337448638E0,2.260000038E1,2.739999962E1,9.984045982E0,2.781262636E0
1.720265323E2,5.241225277E1,4.943853210E0,8.290553890E0,2.255999947E1,2.750000000E1,9.944510460E0,2.500000000E0
1.730265323E2,5.241243079E1,4.944004320E0,8.183474130E0,2.260000038E1,2.750000000E1,9.947117805E0,2.500000000E0
1.740265323E2,5.241260830E1,4.944154950E0,8.250526673E0,2.247999954E1,2.750000000E1,9.954736710E0,2.500000000E0
1.750265323E2,5.241278672E1,4.944308340E0,8.331864373E0,2.245999908E1,2.760000038E1,9.946828842E0,2.500000000E0
1.760265323E2,5.241297079E1,4.944466800E0,8.447636932E0,2.236000061E1,2.770000076E1,9.949807167E0,2.500000000E0
1.770265323E2,5.241315015E1,4.944621100E0,8.400009241E0,2.246999931E1,2.779999924E1,9.953037262E0,2.500000000E0
1.780265323E2,5.241332499E1,4.944766180E0,8.456800859E0,2.254999924E1,2.720000076E1,9.966027260E0,2.500000000E0
1.790265323E2,5.241351305E1,4.944918050E0,8.429325741E0,2.260000038E1,2.639999962E1,9.961763382E0,2.500000000E0
1.800265323E2,5.241369805E1,4.945065560E0,8.367419887E0,2.263999939E1,2.620000076E1,9.959647179E0,2.500000000E0
1.810265323E2,5.241387631E1,4.945201290E0,8.409684534E0,2.257999992E1,2.529999924E1,9.956586838E0,2.500000000E0
1.820265323E2,5.241406111E1,4.945339960E0,8.487726828E0,2.254999924E1,2.470000076E1,9.956828117E0,2.500000000E0
1.830265323E2,5.241424586E1,4.945475930E0,8.579256242E0,2.252000046E1,2.410000038E1,9.954415321E0,2.500000000E0
1.840265323E2,5.241443535E1,4.945609880E0,8.603225304E0,2.250000000E1,2.360000038E1,9.962195396E0,2.500000000E0
1.850265323E2,5.241461813E1,4.945732240E0,8.610210234E0,2.248999977E1,2.239999962E1,9.950021744E0,2.500000000E0
1.860265323E2,5.241480981E1,4.945848230E0,8.707658188E0,2.257999992E1,2.060000038E1,9.968476295E0,2.500000000E0
1.870265323E2,5.241500948E1,4.945952040E0,8.648982422E0,2.264999962E1,1.789999962E1,3.834842205E0,2.500000000E0
1.880265323E2,5.241519790E1,4.946040310E0,8.606333754E0,2.257999992E1,1.610000038E1,3.816019773E0,2.500000000E0
1.890265323E2,5.241539458E1,4.946121010E0,8.636812506E0,2.261000061E1,1.439999962E1,3.818030119E0,2.500000000E0
1.900265323E2,5.241559281E1,4.946191430E0,8.543447087E0,2.261000061E1,1.230000019E1,3.818255424E0,2.500000000E0
1.910265323E2,5.241579292E1,4.946252710E0,8.474554063E0,2.261000061E1,1.069999981E1,3.817861557E0,2.500000000E0
1.920265323E2,5.241599304E1,4.946311520E0,8.257893492E0,2.263999939E1,1.000000000E1,3.816552162E0,2.500000000E0
1.930265323E2,5.241619239E1,4.946367970E0,8.162385225E0,2.256999969E1,9.800000191E0,3.820546150E0,2.500000000E0
1.940265323E2,5.241639119E1,4.946428520E0,8.003646172E0,2.253000069E1,1.050000000E1,3.821566343E0,2.500000000E0
1.950265323E2,5.241659467E1,4.946488570E0,7.915348060E0,2.251000023E1,1.030000019E1,3.797510624E0,2.500000000E0
1.960265323E2,5.241679423E1,4.946549710E0,7.896869236E0,2.252000046E1,1.050000000E1,3.796853542E0,2.500000000E0
1.970265323E2,5.241698712E1,4.946611020E0,7.972924481E0,2.247999954E1,1.089999962E1,3.793888330E0,2.500000000E0
1.980265323E2,5.241718555E1,4.946678070E0,7.921854767E0,2.252000046E1,1.150000000E1,3.793667316E0,2.500000000E0
1.990265323E2,5.241738356E1,4.946750000E0,7.949888898E0,2.256999969E1,1.250000000E1,3.793830633E0,2.500000000E0
2.000265323E2,5.241758688E1,4.946829320E0,7.846648324E0,2.257999992E1,1.330000019E1,3.795880556E0,2.500000000E0
2.010265323E2,5.241777786E1,4.946906740E0,7.827007240E0,2.259000015E1,1.389999962E1,3.793841600E0,2.500000000E0
2.020265323E2,5.241797362E1,4.946992580E0,7.780095211E0,2.254999924E1,1.489999962E1,3.794048548E0,2.500000000E0
2.030265323E2,5.241817278E1,4.947084690E0,7.788062328E0,2.223999977E1,1.569999981E1,3.798112392E0,2.500000000E0
2.040265323E2,5.241836224E1,4.947181280E0,7.828244851E0,2.195000076E1,1.710000038E1,3.795471907E0,2.500000000E0
2.050265323E2,5.241854017E1,4.947284850E0,7.726508346E0,2.155999947E1,1.910000038E1,3.793426514E0,2.500000000E0
2.060265323E2,5.241871747E1,4.947404960E0,7.791101502E0,2.123999977E1,2.239999962E1,3.793316126E0,2.500000000E0
2.070265323E2,5.241888821E1,4.947538210E0,7.841288779E0,2.096999931E1,2.529999924E1,3.793507576E0,2.500000000E0
2.080265323E2,5.241905744E1,4.947687180E0,7.974307889E0,2.069000053E1,2.810000038E1,3.796333551E0,2.500000000E0
2.090265323E2,5.241921143E1,4.947833830E0,7.918339106E0,2.043000031E1,3.020000076E1,3.794612408E0,2.500000000E0
2.100265323E2,5.241936565E1,4.947992000E0,7.871227550E0,2.010000038E1,3.179999924E1,3.796621561E0,2.500000000E0
2.110265323E2,5.241951889E1,4.948161440E0,7.832299963E0,1.979000092E1,3.340000153E1,3.843415499E0,2.500000000E0
2.120265323E2,5.241966095E1,4.948332910E0,7.862754643E0,1.954000092E1,3.579999924E1,3.873836040E0,2.500000000E0
2.130265323E2,5.241979093E1,4.948505090E0,7.738468434E0,1.920000076E1,3.850000000E1,3.803270102E0,2.500000000E0
2.140265323E2,5.241992032E1,4.948688600E0,7.612357020E0,1.885000038E1,4.040000153E1,3.837309122E0,2.500000000E0
2.150265323E2,5.242003999E1,4.948880110E0,7.681060716E0,1.868000031E1,4.679999924E1,3.810936928E0,2.500000000E0
2.160265323E2,5.242015537E1,4.949088520E0,7.531994842E0,1.852000046E1,4.870000076E1,3.838726044E0,2.500000000E0
2.170265323E2,5.242025260E1,4.949292190E0,7.674221144E0,1.831999969E1,5.320000076E1,3.809056282E0,2.500000000E0
2.180265323E2,5.242034078E1,4.949512140E0,7.710670245E0,1.813999939E1,5.850000000E1,3.808680296E0,2.500000000E0
