"Time (s)","X (hPa)"
-4.879156667E-1,1.018203735E3
5.507753333E-1,1.018204422E3
1.589432333E0,1.018203735E3
2.628073333E0,1.018188400E3
3.666688333E0,1.018183517E3
4.705366333E0,1.018183517E3
5.216718333E0,1.018190536E3
6.255365333E0,1.018191528E3
7.294028333E0,1.018199081E3
8.332680333E0,1.018206711E3
9.371281333E0,1.018210831E3
1.040993233E1,1.018212051E3
1.144857233E1,1.018212585E3
1.248722433E1,1.018213043E3
1.352591133E1,1.018213120E3
1.456457933E1,1.018214645E3
1.560321833E1,1.018214951E3
1.664186633E1,1.018214951E3
1.768049533E1,1.018213959E3
1.871910833E1,1.018213730E3
1.975775833E1,1.018211060E3
2.079637433E1,1.018209305E3
2.183501633E1,1.018208618E3
2.287370233E1,1.018208160E3
2.391230433E1,1.018206100E3
2.495090533E1,1.018206024E3
2.598950933E1,1.018206024E3
2.702811833E1,1.018206940E3
2.806676033E1,1.018208313E3
2.910539433E1,1.018210678E3
3.014399233E1,1.018213425E3
3.118257133E1,1.018215256E3
3.222113533E1,1.018216705E3
3.325972833E1,1.018218079E3
3.429828533E1,1.018218918E3
3.533675933E1,1.018218918E3
3.637526533E1,1.018218079E3
3.741380333E1,1.018217926E3
3.845231633E1,1.018216629E3
3.949082833E1,1.018214417E3
4.052934133E1,1.018214417E3
4.156782533E1,1.018214340E3
4.260631133E1,1.018213654E3
4.364486433E1,1.018213043E3
4.468340433E1,1.018211365E3
4.572196233E1,1.018209076E3
4.676047433E1,1.018205414E3
4.779896133E1,1.018202362E3
4.883741533E1,1.018199158E3
4.987585133E1,1.018199005E3
5.091434433E1,1.018198318E3
5.195284433E1,1.018198318E3
5.299145833E1,1.018198318E3
5.403001133E1,1.018197479E3
5.506854033E1,1.018191910E3
5.610708233E1,1.018184128E3
5.714565233E1,1.018175201E3
5.818420933E1,1.018165054E3
5.922277733E1,1.018160477E3
6.026133233E1,1.018160477E3
6.129989033E1,1.018160858E3
6.233839433E1,1.018167877E3
6.337696533E1,1.018177032E3
6.441548933E1,1.018181305E3
6.545397933E1,1.018182907E3
6.649257833E1,1.018182907E3
6.753114633E1,1.018178787E3
6.856972633E1,1.018170776E3
6.960824733E1,1.018165207E3
7.064679733E1,1.018162613E3
7.168534133E1,1.018162613E3
7.272385933E1,1.018164978E3
7.376233733E1,1.018167953E3
