"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.312233333E-2,5.487438812E0,2.968776398E0,5.848637695E0
5.107088333E-1,9.984087982E0,8.321195984E-1,2.261347504E0
1.008296833E0,8.793763275E0,-2.763253784E-1,2.361638947E0
1.505883708E0,9.422156525E0,-3.263214111E-2,2.637515259E0
2.003471708E0,1.243808487E1,2.408491516E0,3.370391235E0
2.501059958E0,-3.055745544E0,4.310286713E0,5.476361847E0
2.998649958E0,-1.904788971E0,4.326602783E0,9.196425934E0
3.496239958E0,-1.174457703E0,5.124293976E0,7.661517792E0
3.993830958E0,1.789528656E0,5.193599854E0,6.062393188E0
4.491421958E0,5.116659851E0,4.404889984E0,9.549841003E0
4.989012958E0,4.821623383E0,3.571423187E0,5.676645355E0
5.486604083E0,6.010301514E0,1.690285034E0,2.989283752E0
5.984196083E0,7.303911438E0,5.107379150E-1,3.736978912E0
6.481787250E0,9.978100433E0,1.150657196E0,2.178719330E0
6.979378250E0,1.009081604E1,1.447489929E-1,2.095791779E0
7.476968583E0,9.416917419E0,-8.689430237E-1,1.407822418E0
7.974560583E0,9.576934662E0,-2.754272461E-1,1.171912994E0
8.472153000E0,9.810898132E0,-1.651066589E-1,1.362167358E0
8.969746000E0,9.480385437E0,-1.960922241E-1,3.114722900E0
9.467340833E0,9.370663605E0,-1.805245972E-1,2.971321106E0
9.964937833E0,9.159752197E0,-8.726852417E-2,3.141068115E0
1.046253571E1,9.160201263E0,-8.277786255E-2,3.143762512E0
1.096013571E1,9.262139282E0,-1.440005493E-1,3.150648193E0
1.145773662E1,9.331894226E0,-1.534309387E-1,3.101550293E0
1.195533963E1,9.426347809E0,-7.619155884E-2,3.224145355E0
1.245294625E1,9.253157959E0,-1.062789917E-1,3.198847961E0
1.295055325E1,9.255552979E0,-1.323248291E-1,3.133733368E0
1.344816346E1,9.123228149E0,-4.131408691E-2,3.086731110E0
1.394577446E1,9.285041656E0,-9.325607300E-2,3.141816559E0
1.444338750E1,9.269773407E0,-5.797444153E-1,3.087479553E0
1.494100150E1,9.404343567E0,-1.908531189E-1,3.124752045E0
1.543861487E1,9.246571655E0,-5.676196289E-1,3.194806366E0
1.593622987E1,9.414821777E0,-4.144880676E-1,3.102598114E0
1.643384383E1,9.292376404E0,3.074606323E-1,3.069965973E0
