"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.561033333E-2,1.181571960E1,1.637872314E1,3.522277832E0
5.131968333E-1,-3.250522614E-1,1.522515869E1,2.353454590E1
1.010783833E0,-1.727711487E1,2.384100342E1,3.782995605E1
1.508371708E0,-1.644898033E1,2.599694824E1,3.962347412E1
2.005959708E0,-5.703849792E0,2.169891357E1,2.500756836E1
2.503547958E0,-3.093025208E1,1.709387207E1,-5.440795898E0
3.001137958E0,-3.258332062E1,1.666384888E1,-4.489868164E0
3.498727958E0,-3.143341446E1,1.873422241E1,-3.882507324E0
3.996318958E0,-3.063830376E1,2.101574707E1,-2.226745605E0
4.493909958E0,-2.106189919E1,3.993014526E1,1.253149414E1
4.991500958E0,-1.789756584E1,4.263049316E1,8.685974121E0
5.489092083E0,-7.297500134E0,5.433331299E1,8.857421875E-1
5.986684083E0,-2.192196846E1,4.803961182E1,7.348327637E0
6.484275250E0,-2.327808380E1,5.587249756E1,2.748522949E1
6.981866250E0,-1.648130798E1,6.866192627E1,2.328466797E1
7.479456583E0,-7.584726334E0,7.418890381E1,2.375244141E1
7.977048583E0,-9.615589142E0,7.517921448E1,2.163970947E1
8.474641000E0,-9.110637665E0,7.657534790E1,1.731250000E1
8.972234000E0,-1.429519558E1,7.553622437E1,2.040100098E1
9.469828833E0,-1.416025162E1,7.538099670E1,2.018286133E1
9.967424833E0,-1.378042030E1,7.558367920E1,2.115045166E1
1.046502371E1,-1.357855797E1,7.554396057E1,2.108447266E1
1.096262371E1,-1.376375580E1,7.517849731E1,2.110272217E1
1.146022462E1,-1.358192635E1,7.510905457E1,2.055126953E1
1.195782763E1,-1.678810883E1,7.431262207E1,1.948248291E1
1.245543425E1,-1.638190460E1,7.430693054E1,1.989758301E1
1.295304125E1,-1.883179665E1,7.455413818E1,1.637713623E1
1.345065146E1,-2.114541435E1,7.317514038E1,1.183337402E1
1.394826246E1,-2.112924385E1,7.328619385E1,1.174316406E1
1.444587550E1,-2.115649414E1,7.341040039E1,1.167163086E1
1.494348950E1,-2.141531944E1,7.309596252E1,1.153991699E1
1.544110287E1,-2.139784622E1,7.351278687E1,1.194860840E1
1.593871787E1,-2.146383286E1,7.351307678E1,1.192126465E1
1.643633183E1,-2.138575172E1,7.322291565E1,1.183801270E1
1.693394583E1,-2.095985031E1,7.320913696E1,1.213153076E1
1.743156021E1,-2.085843277E1,7.339685059E1,1.190417480E1
1.792917321E1,-2.073217773E1,7.314849854E1,1.180212402E1
1.842678658E1,-2.075298119E1,7.327127075E1,1.179705811E1
1.892439958E1,-2.093420219E1,7.328866577E1,1.176806641E1
1.942200983E1,-1.901954079E1,7.393228149E1,1.234747314E1
1.991962083E1,-1.887694931E1,7.382974243E1,1.198181152E1
2.041723100E1,-1.849222565E1,7.343153381E1,1.204742432E1
2.091484100E1,-2.150848389E1,7.273835754E1,1.140002441E1
2.141245013E1,-2.252807236E1,7.195887756E1,1.153607178E1
2.191005813E1,-1.869924545E1,7.312736511E1,1.271923828E1
2.240766533E1,-2.159178734E1,7.010697937E1,1.291961670E1
2.290527233E1,-2.118346786E1,6.693800354E1,1.418438721E1
2.340287687E1,-1.752307129E1,6.462020874E1,1.474566650E1
2.390048288E1,-1.688896179E1,6.040667725E1,1.594403076E1
2.439808713E1,-1.668954849E1,5.843518066E1,1.707464600E1
2.489569112E1,-1.664488792E1,5.748246765E1,1.733532715E1
2.539329458E1,-1.635709190E1,5.699261475E1,1.743493652E1
2.589089758E1,-1.568563843E1,5.631654358E1,1.590472412E1
2.638849883E1,-1.504821873E1,5.465550232E1,1.405487061E1
2.688610083E1,-1.348347282E1,5.267233276E1,1.215808105E1
2.738370346E1,-1.224754333E1,5.121855164E1,1.039733887E1
2.788130346E1,-1.131032085E1,5.074974060E1,8.702819824E0
2.837890338E1,-1.071743965E1,4.986267090E1,7.472656250E0
2.887650338E1,-1.011180592E1,4.821952820E1,6.297058105E0
2.937410183E1,-9.694151878E0,4.790176392E1,5.359985352E0
2.987170083E1,-9.232732773E0,4.742587280E1,5.061218262E0
3.036929846E1,-9.089574814E0,4.670555115E1,4.708007812E0
3.086689646E1,-9.085687637E0,4.608692932E1,4.306213379E0
3.136449208E1,-8.960875511E0,4.605778503E1,4.321533203E0
3.186208808E1,-9.216195107E0,4.655088806E1,4.276428223E0
3.235968383E1,-9.804136276E0,4.604785156E1,4.400817871E0
3.285727883E1,-1.083832359E1,4.518258667E1,4.064086914E0
3.335487333E1,-9.313813210E0,4.470443726E1,4.231750488E0
3.385246733E1,-9.186930656E0,4.485514832E1,3.996459961E0
3.435006133E1,-9.070320129E0,4.533848572E1,3.788391113E0
3.484765433E1,-9.407690048E0,4.518159485E1,2.839904785E0
3.534524771E1,-9.188997269E0,4.499598694E1,2.851501465E0
3.584284171E1,-8.672470093E0,4.493630981E1,3.716247559E0
3.634043696E1,-8.714780807E0,4.490565491E1,3.973754883E0
3.683803296E1,-8.656991959E0,4.480397034E1,3.878662109E0
3.733563037E1,-8.454239845E0,4.482424927E1,4.156311035E0
3.783322737E1,-9.282968521E0,4.484065247E1,3.486145020E0
3.833082621E1,-9.265402794E0,4.496746826E1,2.662109375E0
3.882842721E1,-9.197664261E0,4.481990051E1,2.756347656E0
3.932603021E1,-9.406462669E0,4.507440186E1,3.053894043E0
3.982363421E1,-9.278429031E0,4.484492493E1,2.621582031E0
4.032123883E1,-9.120568275E0,4.489564514E1,3.252685547E0
4.081884383E1,-8.730994225E0,4.465093994E1,2.857849121E0
4.131644933E1,-1.125735664E1,4.414768982E1,2.276794434E0
4.181405533E1,-1.124130058E1,4.431935120E1,2.280151367E0
4.231166046E1,-1.135656261E1,4.432139587E1,2.421752930E0
4.280926546E1,-1.135582447E1,4.430320740E1,2.273620605E0
4.330687046E1,-1.128502560E1,4.417703247E1,2.232177734E0
4.380447446E1,-9.267713547E0,4.506767273E1,2.987548828E0
4.430207808E1,-9.364639282E0,4.471299744E1,3.029602051E0
4.479968108E1,-9.450030327E0,4.501760864E1,2.971923828E0
4.529728371E1,-9.088606834E0,4.535839844E1,3.297302246E0
4.579488671E1,-9.063111305E0,4.519985962E1,3.259948730E0
4.629248775E1,-9.270521164E0,4.512521362E1,3.296813965E0
4.679008975E1,-8.809962273E0,4.549905396E1,3.397277832E0
4.728768975E1,-8.926550865E0,4.578704834E1,3.360656738E0
4.778528975E1,-8.802904129E0,4.523741150E1,3.509155273E0
4.828288908E1,-9.079706192E0,4.546781921E1,4.335083008E0
4.878048808E1,-9.195288658E0,4.583853149E1,4.062255859E0
4.927808613E1,-9.024653435E0,4.592697144E1,3.738830566E0
4.977568312E1,-9.060445786E0,4.550416565E1,3.563781738E0
5.027327971E1,-8.966751099E0,4.555041504E1,3.477844238E0
5.077087571E1,-9.380138397E0,4.593115234E1,3.351379395E0
5.126847221E1,-9.491532326E0,4.584884644E1,3.215759277E0
5.176606721E1,-9.656413078E0,4.595788574E1,3.142883301E0
5.226366233E1,-9.716795921E0,4.588388062E1,3.449096680E0
5.276125533E1,-9.445373535E0,4.549047852E1,3.390380859E0
5.325884938E1,-8.830181122E0,4.396632385E1,1.747436523E0
5.375644138E1,-7.542931557E0,4.124403381E1,-5.068969727E-1
5.425403358E1,-6.014824867E0,3.738229370E1,-2.552307129E0
5.475162558E1,-5.152893066E0,3.230221558E1,-4.960937500E0
5.524921583E1,-4.343765259E0,2.829119873E1,-6.119079590E0
5.574680583E1,-4.192808151E0,2.137872314E1,-7.239990234E0
5.624439658E1,-3.850641251E0,1.786019897E1,-6.351745605E0
5.674198558E1,-3.202337265E0,1.580297852E1,-6.388488770E0
5.723957300E1,-3.079797745E0,1.354962158E1,-5.839660645E0
5.773716100E1,-3.311035156E0,1.257739258E1,-5.351501465E0
5.823474921E1,-3.097558975E0,1.206332397E1,-4.579467773E0
5.873233521E1,-2.746316910E0,1.201211548E1,-5.099670410E0
5.922992187E1,-2.629524231E0,1.201647949E1,-5.391540527E0
5.972750788E1,-2.509132385E0,1.154833984E1,-5.513183594E0
6.022509287E1,-1.558267593E0,1.115283203E1,-5.289428711E0
6.072267837E1,-1.908681870E0,1.064712524E1,-5.462158203E0
6.122026337E1,-1.953479767E0,9.897064209E0,-4.941833496E0
6.171784833E1,-2.229116440E0,9.517181396E0,-4.415710449E0
6.221543233E1,-2.517408371E0,9.446685791E0,-4.571594238E0
6.271301725E1,-2.508956909E0,9.190643311E0,-4.209777832E0
6.321060225E1,-2.442699432E0,9.263854980E0,-3.758361816E0
6.370818600E1,-2.767698288E0,9.822875977E0,-4.701904297E0
6.420577000E1,-2.553148270E0,1.010870361E1,-5.381896973E0
6.470335408E1,-2.198511124E0,1.012838745E1,-5.159301758E0
6.520093708E1,-2.347007751E0,9.351837158E0,-5.199157715E0
6.569852088E1,-3.768280983E0,1.071343994E1,-5.559997559E0
6.619610388E1,-3.898321152E0,9.575286865E0,-5.267333984E0
6.669368658E1,-4.320474625E0,9.673309326E0,-6.137939453E0
6.719126858E1,-3.990427971E0,9.902252197E0,-6.831054688E0
6.768884996E1,-3.849196434E0,1.018597412E1,-6.670837402E0
6.818643196E1,-4.258788109E0,9.618286133E0,-5.776733398E0
6.868401308E1,-5.155907631E0,8.302551270E0,-5.246276855E0
6.918159408E1,-5.060581207E0,8.528106689E0,-5.158081055E0
6.967917533E1,-5.690473557E0,8.953399658E0,-4.679809570E0
7.017675533E1,-5.547102928E0,9.645385742E0,-5.411254883E0
7.067433500E1,-5.947486877E0,1.019406128E1,-5.445068359E0
7.117191400E1,-5.653508186E0,1.060726929E1,-4.960083008E0
7.166949346E1,-5.348409653E0,1.112020874E1,-5.839172363E0
7.216707246E1,-5.840961456E0,1.068084717E1,-5.049926758E0
7.266465096E1,-5.604636192E0,1.110986328E1,-5.472473145E0
7.316222896E1,-5.885666847E0,1.152563477E1,-5.008789062E0
7.365980837E1,-6.085528374E0,1.144998169E1,-4.511230469E0
7.415738538E1,-6.036396980E0,1.212133789E1,-5.128967285E0
7.465496275E1,-6.240323067E0,1.264739990E1,-4.878723145E0
7.515253975E1,-6.771183968E0,1.364514160E1,-4.423767090E0
7.565011671E1,-7.355047226E0,1.410543823E1,-3.698303223E0
7.614769371E1,-9.280914307E0,1.523599243E1,-3.595703125E0
7.664527021E1,-1.354658890E1,1.695736694E1,-1.542541504E0
7.714284621E1,-1.611835098E1,1.882075500E1,-1.692626953E0
7.764042087E1,-2.088685226E1,1.677789307E1,-2.503662109E-1
7.813799688E1,-2.654919052E1,1.502539062E1,2.179321289E0
7.863557087E1,-2.697160339E1,9.680755615E0,1.724609375E0
7.913314588E1,-2.942026520E1,4.140106201E0,1.426574707E0
7.963072025E1,-2.495923042E1,-2.181182861E0,2.494262695E0
8.012829425E1,-1.684473419E1,-4.196960449E0,1.118103027E0
8.062586788E1,-1.126273918E1,-2.296783447E0,-7.154541016E-1
8.112344188E1,-1.116846657E1,5.996398926E-1,-2.849243164E0
8.162101396E1,-8.698225021E0,1.240295410E0,-3.163085938E0
8.211858596E1,-1.018465996E1,2.927337646E0,-1.923400879E0
8.261615958E1,-1.093666267E1,3.557830811E0,-2.513427734E0
8.311373158E1,-9.673830032E0,4.211395264E0,-2.776000977E0
8.361130308E1,-1.055696964E1,4.584045410E0,-2.781005859E0
8.410887608E1,-1.041085911E1,5.238983154E0,-3.466735840E0
8.460644863E1,-9.822290421E0,5.701263428E0,-3.710754395E0
8.509904562E1,-1.049232960E1,6.540985107E0,-4.053222656E0
8.558666775E1,-1.023892021E1,6.291931152E0,-4.485900879E0
8.607428975E1,-9.126000404E0,6.376098633E0,-2.750915527E0
8.656191296E1,-9.871439934E0,6.540466309E0,-4.194946289E0
8.704953596E1,-1.035065937E1,6.741149902E0,-4.794067383E0
8.753716046E1,-1.013636780E1,7.013488770E0,-5.042785645E0
8.802478346E1,-1.036091137E1,6.487609863E0,-5.530700684E0
8.851240746E1,-1.021550655E1,6.643676758E0,-5.541931152E0
8.900003146E1,-1.048920155E1,7.511077881E0,-5.251831055E0
8.948765533E1,-8.898048401E0,7.546569824E0,-3.907104492E0
8.997527933E1,-9.275262833E0,6.369171143E0,-4.457031250E0
9.046290338E1,-1.103235340E1,7.715728760E0,-4.570739746E0
9.095052738E1,-1.241375351E1,7.429443359E0,-4.690612793E0
9.143815083E1,-1.465360165E1,7.317749023E0,-4.872131348E0
9.192577483E1,-1.456188774E1,7.256317139E0,-5.161437988E0
9.241339908E1,-1.435136700E1,7.608764648E0,-5.095397949E0
9.290102308E1,-1.384108067E1,8.382232666E0,-5.635620117E0
9.338864683E1,-1.378802586E1,9.467193604E0,-6.429870605E0
9.387627083E1,-1.416902637E1,1.121514893E1,-7.347534180E0
9.436389383E1,-1.776717377E1,1.330462646E1,-9.174499512E0
9.485151783E1,-2.222990036E1,1.042718506E1,-1.220526123E1
9.533914083E1,-2.446715546E1,8.462615967E0,-1.104534912E1
9.582676383E1,-2.552272415E1,9.489776611E0,-1.057379150E1
9.631438863E1,-3.009091949E1,1.443112183E1,-1.330743408E1
9.680201162E1,-2.484147072E1,2.690979004E0,-1.065850830E1
9.728963146E1,-2.550096703E1,-1.230316162E0,-1.363610840E1
9.777725346E1,-1.786752701E1,9.912506104E0,-7.699707031E0
9.826487496E1,-1.336032867E1,5.397064209E0,-5.092596436E1
9.875249696E1,-1.760665131E1,6.714050293E0,-1.853216553E1
9.924011796E1,-1.666936874E1,1.648190308E1,-2.897528076E1
9.972773900E1,-2.018169785E1,2.054565430E1,-2.182147217E1
1.002153600E2,-2.052918243E1,2.223715210E1,-2.016516113E1
1.007029815E2,-1.688267517E1,2.256103516E1,-2.001043701E1
1.011906025E2,-2.974419022E1,2.917802429E1,-1.978820801E1
1.016782222E2,-4.431517410E1,2.717233276E1,-1.963385010E1
1.021658422E2,-2.728253555E1,1.401837158E1,1.696527100E1
1.026534618E2,-1.506378632E2,1.272857666E0,-2.482104492E1
1.031410818E2,-3.829657593E2,-9.339145508E2,-1.016302490E2
1.036287006E2,-2.383685303E2,-1.722993164E2,1.749754028E2
1.041163206E2,8.461704102E2,-2.092661285E2,1.733302612E2
1.046039402E2,3.606365356E2,5.321321106E1,3.473026733E2
1.050915592E2,-1.044857178E3,-1.779653168E2,1.378515015E2
1.055791780E2,-8.496376953E2,7.185998535E2,1.105929565E2
1.060667960E2,-6.139794922E2,3.804414368E2,2.387751465E2
1.065544156E2,-5.127348022E2,1.386967773E2,2.160220947E2
1.070420346E2,-4.949261475E2,1.677382812E2,1.818930054E2
1.075296522E2,-4.859464417E2,1.800442200E2,1.681647339E2
1.080172702E2,-2.494749298E2,3.729681396E1,1.052996216E2
1.085048881E2,-2.340588226E2,1.964498901E1,1.095688477E2
1.089925061E2,-1.841031342E2,3.664587402E1,8.496514893E1
1.094801233E2,-1.757497101E2,3.088131714E1,8.183111572E1
1.099677403E2,-1.697605591E2,2.077243042E1,7.827032471E1
1.104553575E2,-1.660440674E2,2.091784668E1,7.653314209E1
1.109429745E2,-1.653373871E2,1.886889648E1,7.509167480E1
1.114305915E2,-1.633018646E2,1.940628052E1,7.472387695E1
1.119182075E2,-1.475286865E2,1.768640137E1,6.145642090E1
1.124058235E2,-1.467189026E2,2.568600464E1,5.448474121E1
1.128934395E2,-1.493971558E2,3.021090698E1,5.557122803E1
1.133810538E2,-1.505485229E2,2.614926147E1,5.415875244E1
1.138686688E2,-1.546044464E2,2.300994873E1,5.129217529E1
1.143562853E2,-1.304454956E2,3.300088501E1,5.082318115E1
1.148439003E2,-1.238909073E2,2.666378784E1,5.718090820E1
1.153315151E2,-1.236548309E2,2.965692139E1,5.170239258E1
1.158191291E2,-1.198995972E2,3.025184631E1,4.921026611E1
1.163067438E2,-1.161111450E2,3.691539001E1,4.218255615E1
1.167943578E2,-1.177072296E2,2.992593384E1,4.262561035E1
1.172819722E2,-1.163349609E2,3.004306030E1,4.330383301E1
1.177695863E2,-1.204772491E2,3.049458313E1,4.116278076E1
1.182571992E2,-1.201369171E2,2.537466431E1,3.704455566E1
1.187448121E2,-1.096817627E2,2.927133179E1,2.765411377E1
1.192324251E2,-1.059903107E2,2.930703735E1,3.095593262E1
1.197200383E2,-1.009253845E2,1.284674072E1,2.528503418E1
1.202076503E2,-9.434864044E1,1.236413574E1,2.447399902E1
1.206952630E2,-8.770580292E1,1.627355957E1,8.236083984E0
1.211828740E2,-8.417337036E1,1.758480835E1,1.065521240E1
1.216704865E2,-8.496868134E1,1.786715698E1,1.156262207E1
1.221580975E2,-8.181945038E1,1.917626953E1,1.186956787E1
1.226457085E2,-8.014505005E1,1.944760132E1,1.084765625E1
1.231333195E2,-7.703140259E1,2.088555908E1,1.198828125E1
1.236209299E2,-7.651183319E1,2.279013062E1,1.084014893E1
1.241085399E2,-7.094847107E1,1.524237061E1,1.068469238E1
1.245961511E2,-6.982250977E1,1.145803833E1,6.274902344E0
1.250837611E2,-6.980178070E1,1.198733521E1,5.608459473E0
1.255713713E2,-6.796296692E1,9.436004639E0,4.813415527E0
1.260589803E2,-6.760202789E1,8.693572998E0,3.711791992E0
1.265465898E2,-6.820031738E1,9.585968018E0,4.082946777E0
1.270341987E2,-6.757009888E1,8.854309082E0,3.045288086E0
1.275218082E2,-6.785610962E1,8.484466553E0,3.324035645E0
1.280094172E2,-6.556874084E1,6.946350098E0,-2.397277832E0
1.284970260E2,-6.438483429E1,4.181182861E0,-7.192810059E0
1.289846340E2,-6.424555969E1,1.641693115E0,-1.006774902E1
1.294722426E2,-6.267329407E1,-1.583251953E-1,-1.372204590E1
1.299598506E2,-6.057177734E1,-2.386474609E0,-1.486083984E1
1.304474599E2,-6.020694733E1,-3.929077148E0,-1.528692627E1
1.309350679E2,-6.042844772E1,-6.004577637E0,-1.444305420E1
1.314226767E2,-5.978800201E1,-5.839202881E0,-1.317266846E1
1.319102847E2,-6.116574097E1,-4.881500244E0,-1.483081055E1
1.323978946E2,-6.131536865E1,-6.532562256E0,-1.510961914E1
1.328855036E2,-6.272577667E1,-5.217987061E0,-1.413513184E1
1.333731132E2,-6.213025284E1,-8.634765625E0,-1.576757812E1
1.338607232E2,-5.999839783E1,-8.016479492E0,-1.437115479E1
1.343483329E2,-5.888214493E1,-8.449066162E0,-1.189306641E1
1.348359439E2,-5.714178848E1,-8.598785400E0,-1.436859131E1
1.353235551E2,-5.753146362E1,-8.790344238E0,-1.581420898E1
1.358111661E2,-5.786026764E1,-8.740173340E0,-1.657147217E1
1.362987775E2,-5.795498657E1,-9.202087402E0,-1.747399902E1
1.367863875E2,-5.801732254E1,-9.467895508E0,-1.729638672E1
1.372739985E2,-5.785878754E1,-7.983642578E0,-1.791937256E1
1.377616087E2,-5.758930969E1,-6.885375977E0,-1.751184082E1
1.382492197E2,-5.713229370E1,-6.525787354E0,-1.833099365E1
1.387368303E2,-5.544564819E1,-6.736236572E0,-1.893060303E1
1.392244413E2,-5.797655106E1,-1.091607666E1,-2.107745361E1
1.397120525E2,-5.731880951E1,-1.308059692E1,-1.932128906E1
1.401996645E2,-5.434344101E1,-1.022521973E1,-2.017089844E1
1.406872761E2,-5.303121185E1,-1.060169983E1,-2.205224609E1
1.411748901E2,-5.543830490E1,-9.590026855E0,-2.366918945E1
1.416625062E2,-5.174121857E1,-7.024230957E0,-2.400012207E1
1.421501222E2,-4.996086884E1,-2.102874756E0,-2.313854980E1
1.426377405E2,-5.468692398E1,1.968429565E0,-2.837597656E1
1.431253605E2,-5.509142303E1,2.505691528E0,-2.936804199E1
1.436129833E2,-5.190346909E1,6.450317383E0,-2.814318848E1
1.441006073E2,-5.509859467E1,8.245208740E0,-2.775885010E1
1.445882318E2,-5.709807587E1,9.738616943E0,-2.679254150E1
1.450758588E2,-5.414728546E1,1.220613098E1,-2.490582275E1
1.455634856E2,-5.706793594E1,1.228137207E1,-2.443347168E1
1.460511136E2,-5.359835052E1,1.377903748E1,-2.413708496E1
1.465387428E2,-5.396923828E1,1.379151917E1,-2.372814941E1
1.470263708E2,-5.205206299E1,1.480644226E1,-2.420434570E1
1.475140000E2,-5.205606079E1,1.333738708E1,-2.385778809E1
1.480016280E2,-5.201756287E1,1.376321411E1,-2.414251709E1
1.484892570E2,-5.166601562E1,1.325758362E1,-2.432324219E1
1.489768850E2,-5.189646912E1,1.396459961E1,-2.425195312E1
1.494645145E2,-5.194747162E1,1.396916199E1,-2.355914307E1
1.499521425E2,-5.201000977E1,1.423271179E1,-2.416821289E1
1.504397697E2,-5.264865875E1,1.379058838E1,-2.390582275E1
1.509273967E2,-4.886025238E1,1.947634888E1,-2.277490234E1
1.514150253E2,-4.939666748E1,1.973582458E1,-2.235211182E1
1.519026523E2,-4.955424500E1,1.956610107E1,-2.260345459E1
1.523902791E2,-4.961537170E1,1.961651611E1,-2.260882568E1
1.528779051E2,-4.945188141E1,1.966223145E1,-2.306964111E1
1.533655317E2,-4.928163147E1,1.940701294E1,-2.233184814E1
1.538531577E2,-4.942815399E1,1.954460144E1,-2.253656006E1
1.543407837E2,-4.917678833E1,1.960514832E1,-2.241149902E1
1.548284087E2,-4.908984375E1,1.981089783E1,-2.191290283E1
1.553160347E2,-4.943902588E1,1.931747437E1,-2.209295654E1
1.558036597E2,-4.962964630E1,1.996128845E1,-2.256048584E1
1.562912837E2,-4.956498337E1,2.004769897E1,-2.233966064E1
1.567789090E2,-4.969904327E1,1.994859314E1,-2.190490723E1
1.572665330E2,-4.917791367E1,1.991708374E1,-2.189813232E1
1.577541560E2,-4.963166046E1,1.948301697E1,-2.200750732E1
1.582417800E2,-4.951554108E1,2.003717041E1,-2.143951416E1
1.587294032E2,-4.884654999E1,2.011241150E1,-2.155975342E1
1.592170262E2,-4.860636520E1,2.034991455E1,-2.196173096E1
1.597046477E2,-4.869551086E1,1.977902222E1,-2.277020264E1
1.601922707E2,-4.887389374E1,1.963150024E1,-2.194635010E1
1.606798935E2,-4.832831573E1,1.972929382E1,-2.196313477E1
1.611675155E2,-4.939953995E1,2.100581360E1,-2.207391357E1
1.616551363E2,-4.866797256E1,1.981051636E1,-2.066455078E1
1.621427573E2,-4.834622955E1,2.110972595E1,-2.241802979E1
1.626303788E2,-5.307069778E1,2.246855164E1,-1.871112061E1
1.631179997E2,-4.900067902E1,1.752290344E1,-2.144622803E1
1.636056202E2,-5.141857910E1,1.854199219E1,-2.389288330E1
1.640932412E2,-4.820075607E1,1.979115295E1,-2.306182861E1
1.645808624E2,-4.902429962E1,1.972781372E1,-2.232958984E1
1.650684824E2,-4.836375427E1,2.147224426E1,-2.190093994E1
1.655561028E2,-4.899402618E1,1.988807678E1,-2.287182617E1
1.660437228E2,-4.863096237E1,2.024560547E1,-2.229779053E1
1.665313435E2,-4.895297241E1,2.009226990E1,-2.225891113E1
1.670189625E2,-4.914571381E1,2.082658386E1,-2.316693115E1
1.675065821E2,-4.952460480E1,2.048007202E1,-2.318530273E1
1.679942011E2,-4.852534866E1,1.964471436E1,-2.377478027E1
1.684818202E2,-4.919745255E1,2.109001160E1,-2.341558838E1
1.689694383E2,-4.971572113E1,2.014028931E1,-2.349334717E1
1.694570562E2,-4.883613586E1,2.117237854E1,-2.300543213E1
1.699446752E2,-4.899800110E1,2.095602417E1,-2.192730713E1
1.704322921E2,-4.919271851E1,2.100166321E1,-2.192773438E1
1.709199101E2,-4.883974075E1,2.068589783E1,-2.210925293E1
1.714075280E2,-4.898181915E1,2.059112549E1,-2.180523682E1
1.718951450E2,-4.877260590E1,2.082922363E1,-2.124743652E1
1.723827625E2,-4.896292877E1,2.114515686E1,-2.194616699E1
1.728703795E2,-4.957966614E1,2.149636841E1,-2.234082031E1
1.733579965E2,-4.946081543E1,2.091999817E1,-2.250781250E1
1.738456125E2,-4.907865143E1,2.060101318E1,-2.252807617E1
1.743332301E2,-4.908746338E1,2.121028137E1,-2.203564453E1
1.748208461E2,-4.990843201E1,2.046968079E1,-2.281384277E1
1.753084611E2,-4.980968094E1,2.024900818E1,-2.291253662E1
1.757960766E2,-4.943614960E1,2.043098450E1,-2.246032715E1
1.762836916E2,-4.939747620E1,2.016389465E1,-2.280615234E1
1.767713059E2,-4.941954041E1,2.001626587E1,-2.358013916E1
1.772589209E2,-4.908114624E1,1.969340515E1,-2.327392578E1
1.777465360E2,-4.848334122E1,1.900920105E1,-2.324926758E1
1.782341510E2,-4.861552048E1,1.900598145E1,-2.267675781E1
1.787217668E2,-4.761639023E1,1.986970520E1,-2.254998779E1
1.792093818E2,-4.796457291E1,1.913281250E1,-2.388311768E1
1.796969967E2,-4.695294952E1,1.887741089E1,-2.356726074E1
1.801846118E2,-4.726627350E1,1.837178040E1,-2.315869141E1
1.806722274E2,-4.804155731E1,1.876626587E1,-2.453326416E1
1.811598414E2,-4.745349503E1,1.735305786E1,-2.334320068E1
1.816474565E2,-4.761262512E1,1.792779541E1,-2.263940430E1
1.821350705E2,-4.744386673E1,1.799497986E1,-2.306707764E1
1.826226851E2,-4.792247009E1,1.790126038E1,-2.317199707E1
1.831102991E2,-4.736393738E1,1.761734009E1,-2.273687744E1
1.835979129E2,-4.761417389E1,1.804959106E1,-2.320617676E1
1.840855269E2,-4.712769699E1,1.794015503E1,-2.407501221E1
1.845731421E2,-4.722377014E1,1.712962341E1,-2.403393555E1
1.850607561E2,-4.727610016E1,1.736582947E1,-2.362902832E1
1.855483721E2,-4.686070633E1,1.737899780E1,-2.435113525E1
1.860359871E2,-4.593704987E1,1.634266663E1,-2.610644531E1
1.865236020E2,-4.588180542E1,1.623078918E1,-2.567694092E1
1.870112170E2,-4.609451294E1,1.645576477E1,-2.530639648E1
1.874988335E2,-4.732878876E1,1.497596741E1,-2.617602539E1
1.879864485E2,-4.475565338E1,1.643788147E1,-2.624493408E1
1.884740631E2,-4.516869354E1,1.551376343E1,-2.603704834E1
1.889616781E2,-4.499402237E1,1.566094971E1,-2.559478760E1
1.894492943E2,-4.545172882E1,1.612281799E1,-2.544531250E1
1.899369093E2,-4.563449860E1,1.538600159E1,-2.605218506E1
1.904245240E2,-4.545592499E1,1.488444519E1,-2.373126221E1
1.909121400E2,-4.620977020E1,1.672259521E1,-2.446136475E1
1.913997554E2,-4.655875397E1,1.605216980E1,-2.536486816E1
1.918873704E2,-4.722724915E1,1.604417419E1,-2.450915527E1
1.923749837E2,-4.709220123E1,1.637760925E1,-2.421228027E1
1.928625987E2,-4.692355347E1,1.653868103E1,-2.434704590E1
1.933502136E2,-4.658171844E1,1.547653198E1,-2.452313232E1
1.938378286E2,-5.016622162E1,1.671978760E1,-2.459246826E1
1.943254426E2,-4.533557510E1,1.490309143E1,-2.543298340E1
1.948130561E2,-4.515716553E1,1.502024841E1,-2.523950195E1
1.953006691E2,-4.566414261E1,1.460963440E1,-2.494409180E1
1.957882830E2,-4.532513428E1,1.497737122E1,-2.472454834E1
1.962758960E2,-4.511787796E1,1.484629822E1,-2.458422852E1
1.967635095E2,-4.516510773E1,1.486598206E1,-2.513342285E1
1.972511225E2,-4.473843384E1,1.555055237E1,-2.319219971E1
1.977387354E2,-4.478167725E1,1.472663879E1,-2.559222412E1
1.982263474E2,-4.482600021E1,1.478794861E1,-2.547692871E1
1.987139601E2,-4.489601135E1,1.478361511E1,-2.539642334E1
1.992015721E2,-4.476380920E1,1.499490356E1,-2.582348633E1
