"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.362281438E1,-3.115410507E-1,-6.612611562E-2,-1.185383081E0
4.412689828E1,2.461785078E-1,-2.223547846E-1,8.930842876E-1
4.463098177E1,4.963276163E-2,-1.861610413E-1,-4.944950342E-1
4.513506474E1,-4.725039005E-1,5.299251899E-2,2.425133139E-1
4.563914719E1,2.362519503E-1,2.996291816E-1,2.579376400E-1
4.614322901E1,-1.670715213E-1,-3.993528485E-1,-6.791289449E-1
4.664731031E1,-2.609919906E-1,6.064360142E-1,5.807796717E-1
4.715139104E1,-2.411388755E-1,-8.765909821E-2,-7.308996916E-1
4.765547141E1,-5.293143392E-1,4.579958618E-1,1.076038361E0
4.815955146E1,-2.168569900E-2,-2.272416949E-1,-1.292895317E0
4.866363120E1,1.171333194E-1,-2.206749022E-1,1.147814870E0
4.916771058E1,-1.956294477E-1,1.379027218E-1,-5.532907844E-1
4.967178959E1,5.833758786E-2,-5.595521331E-1,3.782780170E-1
5.017586823E1,5.757400393E-2,4.265363216E-1,-3.156643808E-1
5.067994656E1,-4.731147587E-1,-2.156352699E-1,2.790125012E-1
5.118402464E1,-7.635809481E-2,5.035052896E-1,4.685332775E-1
5.168810245E1,-4.572322965E-1,-4.495964646E-1,-9.457713962E-1
5.219218000E1,-4.735729098E-1,5.436696410E-1,1.222493172E0
5.269625724E1,-1.866191924E-1,-7.941242307E-3,-1.575114846E0
5.320033406E1,-4.581485991E-4,8.613193035E-2,1.839161158E0
5.370441031E1,-3.924806118E-1,-2.530507445E-1,-1.459203243E0
5.420848604E1,3.488037884E-1,-1.160643101E-1,1.189048290E0
5.471256141E1,-4.334085584E-1,1.603520066E-1,-7.098248601E-1
5.521663641E1,1.091920808E-1,-4.016436040E-1,2.952004075E-1
5.572071136E1,3.020726442E-1,-8.277218044E-2,-2.148716897E-1
5.622478659E1,-5.363392830E-1,-7.452550530E-2,-1.551596522E-1
5.672886222E1,5.665770918E-2,6.253728271E-1,6.246092319E-1
5.723293868E1,-1.640172005E-1,-7.874047160E-1,-9.598212838E-1
5.773701602E1,-1.404988952E-2,3.692677617E-1,1.269987822E0
5.824109415E1,-5.910117030E-1,-2.828303874E-1,-1.191644430E0
5.874517279E1,-3.035998046E-1,2.935205400E-1,1.335655808E0
5.924925164E1,-2.047924101E-1,-1.065959036E-1,-1.714239240E0
5.975333071E1,4.575377107E-1,1.075121984E-1,1.707061648E0
6.025740987E1,-6.890554428E-1,7.330377586E-3,-1.486539483E0
6.076148894E1,7.095194459E-1,-2.855792828E-2,1.240055561E0
6.126556779E1,-4.955640435E-1,1.411097646E-1,-7.606793642E-1
6.176964633E1,-8.735366166E-2,-1.817322671E-1,4.886918366E-1
6.227372456E1,-6.464476585E-1,3.338375986E-1,-4.709767401E-1
6.277780253E1,6.467530727E-1,-4.546361268E-1,3.346011937E-1
6.328188029E1,-3.205513060E-1,1.287397593E-1,2.220493406E-1
6.378595790E1,5.039634649E-3,-6.940951347E-1,-7.199041247E-1
6.429003519E1,-3.824013472E-1,3.284925222E-1,5.432115197E-1
6.479411211E1,-1.591302752E-1,-6.145299673E-1,-1.482874304E-1
6.529818873E1,4.306596518E-2,4.641045034E-1,6.052142978E-1
6.580226503E1,-2.118173689E-1,-3.741546869E-1,-9.459241033E-1
6.630634112E1,-1.359174103E-1,3.407098353E-1,9.805907011E-1
6.681041691E1,-5.864302069E-2,-5.381718874E-1,-9.769254923E-1
6.731449248E1,3.263545036E-1,3.639226854E-1,1.106123447E0
6.781856790E1,-6.325504780E-1,-8.552107215E-2,-1.039386392E0
6.832264300E1,3.037525117E-1,1.617264450E-1,9.401208758E-1
6.882671816E1,-5.329795182E-2,7.162389904E-2,-7.567087412E-1
6.933079352E1,-2.417497337E-1,-7.788526267E-2,3.740019500E-1
6.983486930E1,2.793179154E-1,1.708894223E-1,-3.419315517E-1
7.033894566E1,-4.190532267E-1,-2.335030586E-1,1.507308781E-1
7.084302258E1,1.719584316E-1,4.922043085E-1,-1.235474050E-1
7.134710003E1,-3.321577311E-1,-4.005745649E-1,-3.158170879E-1
7.185117790E1,-3.156643808E-1,1.365282834E-1,2.092211843E-1
7.235525602E1,1.519526094E-1,-5.401571989E-1,-6.227766275E-1
7.285933441E1,-2.710712552E-1,5.581777096E-1,5.177078843E-1
7.336341284E1,-4.022544622E-1,-3.173442483E-1,-3.995055556E-1
7.386749118E1,-8.613193035E-2,2.174678594E-1,1.250287533E0
7.437156941E1,-3.092502952E-1,6.566796452E-2,-1.155450702E0
7.487564737E1,2.122755162E-2,-1.035415828E-1,1.208901405E0
7.537972550E1,7.941242307E-2,-1.511890348E-2,-8.845322132E-1
7.588380378E1,1.218675226E-1,-4.703658819E-1,4.613556266E-1
7.638788206E1,2.226602137E-1,1.200349256E-1,-1.600465775E-1
7.689196024E1,-3.546070158E-1,-3.115410507E-1,1.527161920E-3
7.739603831E1,-1.733328849E-1,7.170025110E-1,2.547306120E-1
7.790011810E1,-5.818486959E-2,-4.256200492E-1,-3.979783952E-1
7.840419383E1,-7.182242870E-1,3.220784664E-1,5.623010397E-1
7.890827092E1,-7.834340632E-2,-1.695149690E-1,-1.162322998E0
7.941234748E1,1.660024971E-1,2.092211880E-2,1.411097646E0
7.991642357E1,-6.533198953E-1,-1.423314959E-1,-1.515708208E0
8.042049941E1,2.391535640E-1,-8.643736690E-2,1.421940446E0
8.092457477E1,-4.028653204E-1,-4.999928176E-1,-7.279980779E-1
8.142864972E1,3.312414289E-1,-1.149952933E-1,-9.453132749E-2
8.193272430E1,3.839285076E-1,2.495382577E-1,1.823431402E-1
8.243679836E1,-2.811505198E-1,8.491020650E-2,-2.197586000E-1
8.294087180E1,-2.689332068E-1,5.325213671E-1,8.213077188E-1
8.344494461E1,1.612683088E-1,-3.805687428E-1,-3.966039717E-1
8.394901691E1,-6.670643687E-1,2.890917659E-1,3.633118272E-1
8.445308868E1,3.695731983E-2,-1.840230078E-1,-7.530435324E-1
8.495715987E1,2.046397030E-1,-1.262962967E-1,7.203623056E-1
8.546123045E1,-1.440113783E-1,1.873827726E-1,-3.978256881E-1
8.596530050E1,9.376774728E-2,-3.721693754E-1,1.446222365E-1
8.646936998E1,-6.030762792E-1,6.107120514E-1,-2.487746775E-1
8.697343894E1,2.371682525E-1,-4.300487936E-1,-2.099847645E-1
8.747750748E1,5.619955808E-2,6.414080039E-3,6.505709887E-1
8.798157555E1,2.229656465E-2,-2.970330119E-1,-7.515164018E-1
8.848564310E1,-3.937023580E-1,2.072358727E-1,7.997747064E-1
8.898971008E1,-2.539670467E-1,8.628465235E-2,-1.027321815E0
8.949377649E1,1.003345400E-1,-1.114828214E-1,8.439096808E-1
8.999784227E1,-1.805105358E-1,5.482511222E-2,-6.287325621E-1
9.050190753E1,-1.679878100E-3,-4.489856064E-1,-1.649334840E-2
9.100597232E1,2.474002391E-1,2.478583902E-1,3.292561173E-1
9.151003685E1,-2.843575478E-1,-1.197294965E-1,-4.247037470E-1
9.201410149E1,-1.641699076E-1,2.686277926E-1,2.848156989E-1
9.251816597E1,-7.208204269E-2,-4.341721535E-1,-6.629409790E-1
9.302223014E1,-2.602283955E-1,1.408043355E-1,1.204014540E0
9.352629388E1,-4.993819445E-2,-1.653916389E-1,-1.101236463E0
9.403035717E1,1.375972927E-1,3.787361458E-2,1.229518056E0
9.453441998E1,-3.359756172E-1,9.254601598E-2,-1.038775563E0
9.503848237E1,-1.404988952E-2,-2.655734718E-1,5.242747068E-1
9.554254441E1,1.889099330E-1,6.108647678E-3,-1.951712966E-1
9.604660602E1,-1.933387071E-1,-2.692386508E-1,-1.899789423E-1
9.655066717E1,-1.157588735E-1,5.574141145E-1,1.276707351E-1
9.705472774E1,-9.468403645E-3,-6.414080262E-1,-5.355756879E-1
9.755878784E1,-3.689623177E-1,5.355756879E-1,5.618428588E-1
9.806284753E1,-1.102610901E-1,-2.498437017E-1,-7.689260244E-1
9.856690685E1,-4.754055142E-1,1.989891976E-1,1.003498077E0
9.907096586E1,-2.611446939E-2,-2.565632015E-2,-1.205847025E0
9.957502477E1,-2.748891478E-3,-3.132209182E-1,1.333517790E0
1.000790835E2,-1.027780026E-1,3.115410358E-2,-1.021824002E0
1.005831420E2,4.642572254E-2,-2.405280024E-1,5.581777096E-1
1.010872000E2,3.138317764E-1,4.764745384E-2,-5.757400393E-2
1.015912576E2,-3.385718167E-1,-5.115992427E-1,-1.843284518E-1
1.020953148E2,1.250745654E-1,5.691732764E-1,8.086322546E-1
1.025993715E2,6.948586553E-2,-4.437932670E-1,-1.235321283E0
1.031034279E2,-4.218021333E-1,4.382954836E-1,8.688024282E-1
1.036074839E2,5.818486959E-2,-3.970620930E-1,-1.262504816E0
1.041115395E2,-1.539379209E-1,3.582721949E-1,1.102305532E0
1.046155947E2,-1.264490038E-1,-2.325867712E-1,-1.081383348E0
1.051196494E2,-9.880737960E-2,1.221729559E-3,1.215315461E0
1.056237035E2,4.581485875E-3,5.138899684E-1,-9.958623052E-1
1.061277572E2,-3.711003438E-2,-3.878991306E-2,1.147509456E0
1.066318103E2,2.185368687E-1,-1.996000707E-1,-1.094669700E0
1.071358632E2,-2.232710719E-1,8.765909821E-2,1.185077667E0
1.076399155E2,-5.971203372E-2,-6.330085993E-1,-1.377805471E0
1.081439672E2,2.762635946E-1,1.363755614E-1,1.119562387E0
1.086480182E2,-1.061377525E-1,-3.069595397E-1,-7.913753390E-1
1.091520690E2,-1.096502244E-1,1.127045527E-1,4.583013058E-1
1.096561201E2,1.734855920E-1,3.126100600E-1,3.970621154E-2
1.101601715E2,-2.128863782E-1,-4.691441655E-1,-5.804742575E-1
1.106642232E2,-9.911280870E-2,2.712239623E-1,6.766854525E-1
1.111682749E2,-1.481347084E-1,-2.487746775E-1,-8.767436743E-1
1.116723265E2,-1.536324918E-1,3.312414289E-1,9.929606915E-1
1.121763778E2,-6.322450191E-2,-2.661843300E-1,-1.110094070E0
1.126804288E2,-2.869537175E-1,4.155407548E-1,1.139720917E0
1.131844794E2,3.191768378E-2,-3.234528899E-1,-1.304654479E0
1.136885296E2,-6.327031851E-1,4.615083337E-1,9.866993427E-1
1.141925795E2,1.980729103E-1,-1.098029464E-1,-1.029612541E0
1.146966288E2,-2.942841053E-1,-1.426369250E-1,1.490204573E0
1.152006775E2,-2.652680278E-1,-5.100720748E-2,-1.310304999E0
1.157047257E2,2.319758981E-1,7.070759684E-2,1.346193314E0
1.162087734E2,-2.338084877E-1,9.590577334E-2,-1.065195441E0
1.167128206E2,5.665770918E-2,-4.537198246E-1,5.899426341E-1
1.172168673E2,1.954767257E-1,1.012508348E-1,-5.493201613E-1
1.177209135E2,-5.169443488E-1,-1.586721241E-1,1.936441362E-1
1.182249592E2,3.202458620E-1,3.926333487E-1,-2.658788860E-1
1.187290044E2,-2.741255760E-1,-2.616028488E-1,-3.335321844E-1
1.192330492E2,-2.973384261E-1,4.899135530E-1,3.596466482E-1
1.197370936E2,5.681042373E-2,-2.017380893E-1,-4.596757591E-1
1.202411376E2,-3.701840639E-1,2.535088919E-2,6.155989766E-1
1.207451812E2,-2.489273995E-2,-5.844448805E-1,-7.507528067E-1
1.212492245E2,1.237001177E-2,1.884517819E-1,9.303470850E-1
1.217532674E2,-3.127627671E-1,-1.792888194E-1,-1.020144224E0
1.222573100E2,1.649334840E-2,2.154825479E-1,1.349705696E0
1.227613521E2,-2.367101014E-1,3.970621154E-3,-1.344818830E0
1.232653941E2,1.255327165E-1,-1.759290546E-1,1.271362305E0
1.237694358E2,-5.558869615E-2,1.043051630E-1,-1.011133909E0
1.242734772E2,-1.521053314E-1,-2.503018379E-1,5.187768936E-1
1.247775183E2,1.812741160E-1,1.149952933E-1,-5.757400393E-1
1.252815592E2,-4.718930274E-2,-2.596175373E-1,6.414080411E-2
1.257855997E2,-6.734783947E-2,3.205513060E-1,4.057669342E-1
1.262896400E2,4.495964646E-1,-4.723511934E-1,-1.108719558E-1
1.267936797E2,-7.191405892E-1,4.042397738E-1,2.855792828E-2
1.272977190E2,1.908952370E-2,-1.924224049E-1,-6.152935624E-1
1.278017581E2,-2.374736816E-1,2.243400961E-1,7.667880058E-1
1.283057967E2,4.886918236E-3,-3.503309488E-1,-8.275690675E-1
1.288098351E2,1.313359290E-1,-7.819069177E-2,1.002887249E0
1.293138731E2,-3.251327872E-1,4.108065739E-2,-7.260127664E-1
1.298179108E2,1.650862098E-1,8.200860023E-2,7.425061464E-1
1.303219481E2,3.054323897E-4,-1.404989064E-1,-7.017309070E-1
1.308259852E2,-3.069595434E-2,-5.641336441E-1,2.868010104E-1
1.313300218E2,2.797760665E-1,7.764091492E-1,7.330377586E-3
1.318340581E2,-2.336557806E-1,-6.032289863E-1,-3.199404180E-1
1.323380940E2,-1.594357044E-1,-9.773836285E-2,1.925751269E-1
1.328421293E2,1.893680729E-2,-2.803869247E-1,-3.407098353E-1
1.333461641E2,-2.345720828E-1,-3.451386094E-2,-4.642572254E-2
1.338501984E2,-2.046396956E-2,-4.810560122E-2,-2.046396956E-2
1.343542324E2,-3.419315517E-1,5.198459029E-1,8.315396905E-1
1.348582660E2,-1.003345400E-1,-2.203694731E-1,-2.881754637E-1
1.353622993E2,4.816668928E-1,-1.178968996E-1,3.773617148E-1
1.358663322E2,-2.571740746E-1,-8.597921580E-2,-3.478874862E-1
1.363703648E2,1.153007299E-1,-1.214093715E-1,4.224129915E-1
1.368743970E2,-1.130099874E-2,1.820377111E-1,-1.484401375E-1
1.373784291E2,-1.253799945E-1,-1.948658675E-1,-3.645335436E-1
1.378824608E2,4.013381600E-1,-5.696314201E-2,2.185368687E-1
1.383864923E2,-4.086685479E-1,-1.372918636E-1,-2.324340492E-1
1.388905237E2,5.009091273E-2,6.320923567E-1,6.782126427E-1
1.393945549E2,-1.055268943E-1,-5.714640021E-1,-7.846558094E-1
1.398985860E2,-5.772672221E-2,3.550651670E-1,7.765618563E-1
1.404026170E2,-2.280052751E-1,-7.223475724E-2,-1.314275622E0
1.409066479E2,3.512472380E-3,1.681405306E-1,1.713475704E0
1.414106786E2,-2.313650399E-1,1.302669197E-1,-1.616653681E0
1.419147090E2,1.255327165E-1,-1.687513888E-1,1.200349331E0
1.424187391E2,-1.693622619E-1,9.224057943E-2,-7.547234297E-1
1.429227691E2,-2.994764447E-1,-2.061668634E-1,4.027126133E-1
1.434267988E2,4.332558513E-1,1.185077652E-1,-2.874118686E-1
1.439308281E2,-2.081521749E-1,-6.233875155E-1,1.527161949E-4
1.444348572E2,-3.576613367E-1,6.728675365E-1,2.495382577E-1
1.449388859E2,-8.139773458E-2,-5.328267813E-1,-4.164570570E-1
1.454429143E2,-3.419315517E-1,4.129445851E-1,4.022544622E-1
1.459469425E2,-2.701549530E-1,2.700022459E-1,-7.283035517E-1
1.464509704E2,2.144135386E-1,-3.538434207E-1,1.079550743E0
1.469549982E2,-5.803215317E-3,-1.641699076E-1,-7.078395486E-1
1.474590258E2,-6.948586553E-2,-6.226239204E-1,3.678933084E-1
1.479630532E2,3.397935331E-1,2.260199636E-1,5.513054505E-2
1.484670803E2,-5.102248192E-1,-2.385426909E-1,-8.196278214E-1
1.489711073E2,-2.073885947E-1,3.229947388E-1,5.610793233E-1
1.494751341E2,-2.150243968E-1,-1.759290546E-1,-2.690859437E-1
1.499791610E2,-4.734201822E-3,3.077231348E-1,6.163625717E-1
1.504831878E2,-3.058905303E-1,1.985310577E-2,-5.632173419E-1
1.509872145E2,2.270889878E-1,-2.962694131E-2,7.910698652E-1
1.514912410E2,-1.695149764E-2,1.267544460E-2,-7.589994669E-1
1.519952675E2,-4.749473557E-2,-3.136790693E-1,5.235111117E-1
1.524992937E2,4.045451880E-1,2.009745091E-1,-1.730274558E-1
1.530033198E2,-4.778489769E-1,-1.530216336E-1,-1.922696829E-1
1.535073456E2,-1.343902480E-2,3.637699783E-1,1.446222365E-1
1.540113714E2,-7.223475724E-2,-2.666424811E-1,-6.388118267E-1
1.545153972E2,-1.632536054E-1,3.703367710E-1,5.916225314E-1
1.550194234E2,-1.350011230E-1,-3.394880891E-1,-7.654135823E-1
1.555234501E2,-2.415970266E-1,4.152353406E-1,1.143538833E0
1.560274778E2,-2.310595959E-1,-5.192350745E-1,-1.240360975E0
1.565315061E2,4.211912751E-1,2.260199636E-1,1.125060201E0
1.570355348E2,-3.391826749E-1,-9.514218569E-2,-7.403681278E-1
1.575395638E2,1.658497900E-1,2.367101051E-2,3.747655451E-1
1.580435928E2,1.794415265E-1,-5.910116807E-2,-3.178023994E-1
1.585476216E2,-9.162971377E-2,-3.637699783E-1,4.550942779E-2
1.590516505E2,-7.330377400E-2,5.904008150E-1,-1.687513888E-1
1.595556793E2,-1.398880333E-1,-4.844157696E-1,-3.185659945E-1
1.600597079E2,-1.362228394E-1,3.680460155E-1,3.101665974E-1
1.605637363E2,-2.443459071E-2,-3.675878942E-1,-7.351757884E-1
1.610677642E2,-6.507236958E-1,4.263836145E-1,1.046105981E0
1.615717919E2,1.788306683E-1,-2.244928032E-1,-1.158657789E0
1.620758192E2,-1.375972927E-1,4.856374860E-2,8.678861260E-1
1.625798463E2,-4.673115537E-2,-4.124864340E-1,-5.415316224E-1
1.630838730E2,4.703658819E-2,-2.883281708E-1,8.582650125E-2
1.635878995E2,-1.131627038E-1,5.006036758E-1,1.774562150E-1
1.640919256E2,-1.870773435E-1,-6.108647794E-4,1.249218509E-1
1.645959513E2,2.681696415E-1,5.024362728E-2,7.284562290E-2
1.650999766E2,-7.406735420E-2,-3.652971387E-1,-1.727220118E-1
1.656040016E2,-5.192350596E-2,5.772672221E-2,3.400989771E-1
1.661080264E2,-1.087339297E-1,-3.210094273E-1,-7.817541957E-1
1.666120511E2,-9.514218569E-2,5.219839811E-1,8.600975871E-1
1.671160754E2,-2.339612097E-1,4.489856213E-2,-7.116574645E-1
1.676200996E2,3.342957497E-1,-3.049742281E-1,7.122683525E-1
1.681241235E2,-4.050033391E-1,2.241873741E-1,-7.344121933E-1
1.686281472E2,3.274235129E-1,-6.714931130E-1,4.604393244E-1
1.691321708E2,4.780016840E-2,6.572905183E-1,-2.049451321E-1
1.696361940E2,5.070177838E-2,-3.051269650E-1,1.962403059E-1
1.701402169E2,-4.560105503E-1,-3.863719851E-2,-3.634645417E-2
1.706442395E2,1.185077652E-1,-2.770271897E-1,-5.149590373E-1
1.711482619E2,-2.301433086E-1,4.856374860E-1,6.997455955E-1
1.716522840E2,-9.285144508E-2,-1.736383140E-1,-8.604030609E-1
1.721563058E2,-1.307250559E-1,1.572976857E-1,1.038012028E0
1.726603273E2,1.240055487E-1,-1.287397593E-1,-7.249437571E-1
1.731643486E2,7.880155742E-2,-5.931497216E-1,5.436696410E-1
1.736683695E2,-9.575305134E-2,4.202749729E-1,-3.521635532E-1
1.741723903E2,6.200277433E-2,-3.048215210E-1,1.237001177E-2
1.746764108E2,-5.068650246E-1,2.835939825E-1,-1.889099330E-1
1.751804310E2,1.922696829E-1,-3.072649837E-1,2.383899838E-1
1.756844510E2,-1.007926930E-2,2.032652497E-1,4.628827870E-1
1.761884706E2,1.867718995E-1,-2.281579971E-1,-6.838631034E-1
1.766924899E2,-4.934260249E-1,2.710712552E-1,7.811433077E-1
1.771965089E2,-1.374445739E-3,-7.819069177E-2,-1.103374481E0
1.777005279E2,-1.878409274E-2,-2.047924101E-1,1.108566880E0
1.782045470E2,-6.597339362E-2,-1.105665267E-1,-9.564615488E-1
1.787085662E2,-3.665188700E-2,-1.818849891E-1,5.853611827E-1
1.792125856E2,-1.777616441E-1,3.498727977E-1,-4.738783538E-1
1.797166050E2,-2.163988501E-1,-5.398517251E-1,3.237583488E-2
