"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.127380999E1,5.233825428E1,4.873470530E0,1.467254597E1,2.140000105E0,1.925000000E2,4.181639671E0,4.306091785E0
3.227457072E1,5.233824547E1,4.873472150E0,1.287529328E1,1.220000029E0,1.743000031E2,3.954701424E0,3.852749825E0
3.327461780E1,5.233824009E1,4.873473360E0,1.288554031E1,9.200000167E-1,1.813000031E2,3.790092468E0,3.344348192E0
3.427390702E1,5.233823178E1,4.873475560E0,1.198349129E1,1.509999990E0,1.718000031E2,3.790092468E0,3.459677458E0
3.527403499E1,5.233822243E1,4.873478710E0,1.175447602E1,1.220000029E0,1.738999939E2,3.790092468E0,3.788070440E0
3.627369145E1,5.233821499E1,4.873479390E0,1.201801574E1,9.700000286E-1,1.803999939E2,3.811638594E0,4.140236855E0
3.727436395E1,5.233821060E1,4.873480630E0,1.180609621E1,7.699999809E-1,1.810000000E2,4.538525581E0,4.663966179E0
3.827410618E1,5.233820535E1,4.873482270E0,1.048290860E1,8.999999762E-1,1.803999939E2,4.721774578E0,4.779608250E0
3.927407608E1,5.233819478E1,4.873485320E0,9.790573687E0,1.100000024E0,1.751000061E2,4.022702217E0,4.633499622E0
4.027367743E1,5.233817997E1,4.873489850E0,9.084866951E0,1.539999962E0,1.758000031E2,3.790092468E0,4.478150845E0
4.127363535E1,5.233816263E1,4.873494180E0,8.800116010E0,1.570000052E0,1.761999969E2,3.790092468E0,4.556128502E0
4.227378717E1,5.233814747E1,4.873494350E0,8.873275911E0,1.350000024E0,1.825000000E2,3.877304554E0,4.853206635E0
4.327432556E1,5.233813435E1,4.873492910E0,8.958644794E0,1.330000043E0,1.871000061E2,4.372458935E0,5.294959545E0
4.427420936E1,5.233812293E1,4.873489080E0,7.855538139E0,1.269999981E0,2.043999939E2,3.816345930E0,4.950245857E0
4.527377983E1,5.233811054E1,4.873486750E0,8.314076486E0,1.399999976E0,1.811000061E2,3.790092468E0,4.571526527E0
4.627425738E1,5.233809995E1,4.873485490E0,8.859654113E0,1.250000000E0,1.910000000E2,3.790092468E0,4.339174271E0
4.727405769E1,5.233809118E1,4.873484160E0,9.727316782E0,1.230000019E0,1.883999939E2,3.790092468E0,4.433046341E0
4.827379634E1,5.233808228E1,4.873475400E0,9.938969152E0,1.299999952E0,2.116000061E2,3.790092468E0,4.345898151E0
4.927433238E1,5.233807435E1,4.873466070E0,9.843066409E0,1.230000019E0,2.090000000E2,3.790092468E0,4.254906178E0
5.027400878E1,5.233806730E1,4.873457290E0,1.042349579E1,1.190000057E0,2.173000031E2,3.790092468E0,4.124939442E0
5.127375430E1,5.233805927E1,4.873447380E0,1.024653788E1,1.240000010E0,2.191000061E2,3.790092468E0,3.703046322E0
5.227441451E1,5.233805198E1,4.873435240E0,1.040557828E1,1.259999990E0,2.310000000E2,3.790092468E0,3.404413223E0
5.327445816E1,5.233804634E1,4.873422810E0,1.104673753E1,1.129999995E0,2.381000061E2,3.790092468E0,2.953207016E0
5.427374378E1,5.233803980E1,4.873409590E0,1.157742143E1,1.210000038E0,2.378000031E2,3.790092468E0,2.798557281E0
5.527361524E1,5.233803146E1,4.873397080E0,1.088135760E1,1.230000019E0,2.273000031E2,3.790092468E0,2.769574881E0
5.627376665E1,5.233802321E1,4.873384140E0,1.095506903E1,1.240000010E0,2.315000000E2,3.790092468E0,2.854287624E0
5.727455831E1,5.233801524E1,4.873371170E0,1.068496981E1,1.250000000E0,2.283000031E2,3.790092468E0,2.846197367E0
5.827376727E1,5.233800542E1,4.873359090E0,1.054603305E1,1.269999981E0,2.221000061E2,3.790092468E0,2.814469337E0
5.927451732E1,5.233799473E1,4.873348280E0,1.059575545E1,1.320000052E0,2.155000000E2,3.790092468E0,2.500000000E0
6.027424904E1,5.233798379E1,4.873338790E0,1.034805395E1,1.299999952E0,2.151000061E2,3.790092468E0,2.500000000E0
6.127379055E1,5.233797430E1,4.873328430E0,1.078254392E1,1.269999981E0,2.221000061E2,3.790092468E0,2.500000000E0
6.227423852E1,5.233796598E1,4.873317300E0,1.069036275E1,1.250000000E0,2.225000000E2,3.790092468E0,2.500000000E0
6.327393388E1,5.233795760E1,4.873306040E0,1.071268336E1,1.259999990E0,2.203999939E2,3.790092468E0,2.500000000E0
6.427360555E1,5.233794889E1,4.873292940E0,1.075355715E1,1.340000033E0,2.221000061E2,3.790092468E0,2.500000000E0
6.527411065E1,5.233793922E1,4.873279740E0,1.020141194E1,1.279999971E0,2.261000061E2,3.790092468E0,2.500000000E0
6.627428857E1,5.233792896E1,4.873265370E0,9.870334574E0,1.389999986E0,2.243000031E2,3.790092468E0,2.500000000E0
6.727408602E1,5.233791839E1,4.873252020E0,9.905041045E0,1.289999962E0,2.173000031E2,3.790092468E0,2.500000000E0
6.827425794E1,5.233790772E1,4.873239560E0,9.474354819E0,1.299999952E0,2.173999939E2,3.790092468E0,2.500000000E0
6.927428550E1,5.233789767E1,4.873225870E0,9.215238586E0,1.340000033E0,2.215000000E2,3.790092468E0,2.500000000E0
7.027438424E1,5.233788692E1,4.873211700E0,9.463506346E0,1.309999943E0,2.155000000E2,3.790092468E0,2.500000000E0
7.127459565E1,5.233787670E1,4.873196390E0,9.294659941E0,1.299999952E0,2.225000000E2,3.790092468E0,2.500000000E0
7.227376862E1,5.233786722E1,4.873180890E0,8.922872575E0,1.309999943E0,2.291999969E2,3.790092468E0,2.500000000E0
7.327431706E1,5.233785738E1,4.873165600E0,8.941709822E0,1.340000033E0,2.200000000E2,3.790092468E0,2.500000000E0
7.427440206E1,5.233784889E1,4.873147360E0,9.267065835E0,1.440000057E0,2.433000031E2,3.790092468E0,2.500000000E0
7.527395596E1,5.233784338E1,4.873127710E0,9.505572209E0,1.340000033E0,2.545000000E2,3.790092468E0,2.500000000E0
7.627453830E1,5.233783563E1,4.873110750E0,9.431149724E0,1.460000038E0,2.291999969E2,3.790092468E0,2.500000000E0
7.727393914E1,5.233783069E1,4.873091710E0,9.727152367E0,1.500000000E0,2.562000122E2,3.790092468E0,2.500000000E0
7.827390757E1,5.233782829E1,4.873071690E0,1.005434699E1,1.370000005E0,2.420000000E2,3.790092468E0,2.500000000E0
7.927380138E1,5.233782247E1,4.873055350E0,1.022040609E1,1.429999948E0,2.131000061E2,3.790092468E0,2.500000000E0
8.027441914E1,5.233782112E1,4.873026940E0,1.027415989E1,2.339999914E0,2.683999939E2,3.790092468E0,2.524946690E0
8.127392716E1,5.233781871E1,4.873001560E0,9.689669299E0,1.570000052E0,2.346999969E2,3.790092468E0,2.564854145E0
8.227373252E1,5.233781398E1,4.872985370E0,9.690263715E0,1.370000005E0,2.331000061E2,3.790092468E0,2.661139965E0
8.327393445E1,5.233780964E1,4.872972270E0,9.690250098E0,1.379999995E0,2.278000031E2,3.790092468E0,2.695810556E0
8.427367606E1,5.233780841E1,4.872954110E0,9.668082201E0,1.460000038E0,2.498000031E2,3.790092468E0,2.571987391E0
8.527431835E1,5.233780614E1,4.872935090E0,9.557106193E0,1.429999948E0,2.363000031E2,3.790092468E0,2.555602312E0
8.627427018E1,5.233780319E1,4.872916960E0,9.374047219E0,1.379999995E0,2.450000000E2,3.790092468E0,2.714419127E0
8.727408335E1,5.233780135E1,4.872897800E0,9.526743612E0,1.399999976E0,2.515000000E2,3.790092468E0,2.752063274E0
8.827441611E1,5.233780259E1,4.872877150E0,9.660888801E0,1.490000010E0,2.726000061E2,3.790092468E0,3.063535452E0
8.927429049E1,5.233780317E1,4.872855520E0,9.721790311E0,1.429999948E0,2.607000122E2,3.790092468E0,3.100520372E0
9.027398247E1,5.233780141E1,4.872835420E0,9.749181103E0,1.389999986E0,2.505000000E2,3.790092468E0,3.313459396E0
9.127405569E1,5.233780180E1,4.872815060E0,9.380517644E0,1.450000048E0,2.693999939E2,3.790092468E0,3.738180876E0
9.227450746E1,5.233780298E1,4.872793940E0,9.217543338E0,1.389999986E0,2.643999939E2,3.790092468E0,3.903590202E0
9.327436330E1,5.233780419E1,4.872773840E0,9.928532062E0,1.379999995E0,2.693999939E2,3.790092468E0,4.036585808E0
9.427388637E1,5.233780372E1,4.872753300E0,1.096703282E1,1.429999948E0,2.558999939E2,3.790092468E0,3.963338375E0
9.527440590E1,5.233780275E1,4.872732670E0,1.085129697E1,1.409999967E0,2.655000000E2,3.790092468E0,4.083660126E0
9.627407752E1,5.233780127E1,4.872712680E0,1.037697924E1,1.409999967E0,2.607000122E2,3.790092468E0,4.448541164E0
9.727421632E1,5.233780023E1,4.872692550E0,1.048902679E1,1.409999967E0,2.685000000E2,3.790092468E0,4.919328213E0
9.827435002E1,5.233779844E1,4.872672010E0,1.063751104E1,1.419999957E0,2.582000122E2,3.790092468E0,5.629661083E0
9.927450809E1,5.233779621E1,4.872651500E0,1.177189556E1,1.389999986E0,2.622000122E2,3.790092468E0,5.777204514E0
1.002738935E2,5.233779424E1,4.872631170E0,1.223422245E1,1.370000005E0,2.601000061E2,3.790092468E0,5.938753128E0
1.012739320E2,5.233779343E1,4.872611140E0,1.329963952E1,1.370000005E0,2.703999939E2,3.790092468E0,5.658469200E0
1.022736408E2,5.233779206E1,4.872591730E0,1.522028077E1,1.399999976E0,2.588999939E2,3.790092468E0,5.424572945E0
1.032737968E2,5.233779056E1,4.872571740E0,1.651921740E1,1.389999986E0,2.678999939E2,3.790092468E0,4.889557362E0
1.042740000E2,5.233778736E1,4.872551600E0,1.710422333E1,1.399999976E0,2.535000000E2,3.790092468E0,4.911428928E0
1.052737870E2,5.233778277E1,4.872532450E0,1.756093197E1,1.350000024E0,2.501999969E2,3.790092468E0,4.733438492E0
1.062746081E2,5.233777917E1,4.872513610E0,1.886572567E1,1.340000033E0,2.553000031E2,3.790092468E0,4.930253029E0
1.072744804E2,5.233777464E1,4.872496560E0,1.964805816E1,1.350000024E0,2.431000061E2,3.790092468E0,5.410698891E0
1.082740286E2,5.233777211E1,4.872478140E0,2.084451621E1,1.370000005E0,2.597999878E2,3.790092468E0,5.200981617E0
1.092742317E2,5.233777389E1,4.872458530E0,2.272805241E1,1.419999957E0,2.847000122E2,3.790092468E0,5.437692642E0
1.102745684E2,5.233777298E1,4.872439640E0,2.390168532E1,1.450000048E0,2.570000000E2,3.790092468E0,5.897201061E0
1.112741234E2,5.233776997E1,4.872421410E0,2.546136302E1,1.309999943E0,2.571000061E2,3.790092468E0,6.065707207E0
1.122745610E2,5.233776750E1,4.872403440E0,2.597471595E1,1.309999943E0,2.615000000E2,3.790092468E0,5.361254215E0
1.132739871E2,5.233776539E1,4.872384540E0,2.591824463E1,1.299999952E0,2.611000061E2,3.790092468E0,5.071985245E0
1.142744646E2,5.233776347E1,4.872366700E0,2.593782399E1,1.289999962E0,2.592000122E2,3.790092468E0,4.731732845E0
1.152737267E2,5.233776009E1,4.872348160E0,2.707348977E1,1.309999943E0,2.488999939E2,3.790092468E0,4.525434017E0
1.162743160E2,5.233775785E1,4.872328240E0,2.703288682E1,1.340000033E0,2.657999878E2,3.790092468E0,4.477416992E0
1.172737153E2,5.233775557E1,4.872308560E0,2.671371950E1,1.289999962E0,2.538000031E2,3.790092468E0,4.547542572E0
1.182739659E2,5.233775315E1,4.872289390E0,2.692433744E1,1.320000052E0,2.572000122E2,3.790092468E0,4.542006493E0
1.192745064E2,5.233775055E1,4.872270530E0,2.706476487E1,1.320000052E0,2.500000000E2,3.790092468E0,4.693343163E0
1.202738731E2,5.233774990E1,4.872250750E0,2.731182293E1,1.389999986E0,2.687999878E2,3.790092468E0,4.761040688E0
1.212741137E2,5.233774892E1,4.872231720E0,2.780662266E1,1.309999943E0,2.588999939E2,3.790092468E0,4.948257446E0
1.222738585E2,5.233774498E1,4.872212390E0,2.769387411E1,1.379999995E0,2.453000031E2,3.790092468E0,5.029288769E0
1.232737076E2,5.233774310E1,4.872191650E0,2.859602022E1,1.419999957E0,2.687999878E2,3.790092468E0,5.282350063E0
1.242737117E2,5.233774223E1,4.872171880E0,3.003283628E1,1.309999943E0,2.685000000E2,3.790092468E0,5.540570259E0
1.252745658E2,5.233774079E1,4.872152560E0,3.002977143E1,1.309999943E0,2.662000122E2,3.790092468E0,5.839121342E0
1.262739879E2,5.233773741E1,4.872134410E0,3.045639202E1,1.340000033E0,2.540000000E2,3.790092468E0,6.710567474E0
1.272737066E2,5.233773406E1,4.872116630E0,3.104261979E1,1.330000043E0,2.607999878E2,3.790092468E0,6.892566681E0
1.282740538E2,5.233773140E1,4.872099430E0,3.190369018E1,1.309999943E0,2.642999878E2,3.790092468E0,7.154967785E0
1.292740892E2,5.233772996E1,4.872081810E0,3.281127083E1,1.309999943E0,2.725000000E2,3.790092468E0,7.590985298E0
1.302745665E2,5.233772693E1,4.872064140E0,3.450852206E1,1.389999986E0,2.540000000E2,3.790092468E0,8.206774712E0
1.312736832E2,5.233772227E1,4.872046500E0,3.473323684E1,1.320000052E0,2.511000061E2,3.790092468E0,8.699711800E0
1.322741263E2,5.233772043E1,4.872028850E0,3.462610744E1,1.370000005E0,2.692000122E2,3.790092468E0,8.422088623E0
1.332745652E2,5.233771965E1,4.872010510E0,3.360516078E1,1.299999952E0,2.676000061E2,3.790092468E0,8.322723389E0
1.342740581E2,5.233771848E1,4.871993220E0,3.422947784E1,1.320000052E0,2.671000061E2,3.790092468E0,7.999067307E0
1.352745689E2,5.233771592E1,4.871975570E0,3.347012574E1,1.370000005E0,2.626000061E2,3.790092468E0,7.879364014E0
1.362744483E2,5.233771268E1,4.871958830E0,3.323915456E1,1.299999952E0,2.598999939E2,3.790092468E0,8.103704453E0
1.372736523E2,5.233771061E1,4.871942100E0,3.281470358E1,1.320000052E0,2.687000122E2,3.790092468E0,8.160773277E0
1.382742927E2,5.233770685E1,4.871924670E0,3.298259602E1,1.389999986E0,2.520000000E2,3.790092468E0,7.653322697E0
1.392739024E2,5.233770328E1,4.871906640E0,3.233353281E1,1.320000052E0,2.592000122E2,3.790092468E0,7.268239498E0
1.402745407E2,5.233770140E1,4.871886930E0,3.135817708E1,1.409999967E0,2.650000000E2,3.790092468E0,6.797859669E0
1.412740073E2,5.233769972E1,4.871866040E0,2.956031118E1,1.389999986E0,2.632999878E2,3.790092468E0,6.757569790E0
1.422739544E2,5.233769701E1,4.871844850E0,2.962871564E1,1.419999957E0,2.555000000E2,3.790092468E0,6.123467922E0
1.432745583E2,5.233769576E1,4.871823790E0,2.964475406E1,1.350000024E0,2.662000122E2,3.790092468E0,6.094832420E0
1.442740560E2,5.233769640E1,4.871803610E0,2.936508031E1,1.330000043E0,2.706000061E2,3.790092468E0,6.158987522E0
1.452737135E2,5.233769440E1,4.871782930E0,2.782130344E1,1.429999948E0,2.501999969E2,3.790092468E0,6.252345562E0
1.462741037E2,5.233769293E1,4.871761410E0,2.818951414E1,1.399999976E0,2.647000122E2,3.790092468E0,6.812355042E0
1.472745795E2,5.233769381E1,4.871740100E0,2.778844116E1,1.360000014E0,2.693999939E2,3.790092468E0,7.252153397E0
1.482744435E2,5.233769512E1,4.871719780E0,2.732126828E1,1.370000005E0,2.711000061E2,3.790092468E0,7.659081936E0
1.492743508E2,5.233769519E1,4.871700260E0,2.738284167E1,1.389999986E0,2.652999878E2,3.790092468E0,7.650472641E0
1.502741186E2,5.233769383E1,4.871682190E0,2.810438702E1,1.389999986E0,2.632999878E2,3.790092468E0,7.844683170E0
1.512738630E2,5.233769295E1,4.871665750E0,2.895911269E1,1.370000005E0,2.698999939E2,3.790092468E0,8.456957817E0
1.522740160E2,5.233769310E1,4.871650860E0,3.117370398E1,1.370000005E0,2.733999939E2,3.790092468E0,8.650049210E0
1.532738934E2,5.233769398E1,4.871636470E0,3.181236885E1,1.360000014E0,2.752999878E2,3.790092468E0,9.261163712E0
1.542743000E2,5.233769460E1,4.871622340E0,3.202641192E1,1.350000024E0,2.720000000E2,3.790092468E0,9.982934952E0
1.552736921E2,5.233769538E1,4.871607500E0,3.367307200E1,1.340000033E0,2.748999939E2,3.790092468E0,1.055490303E1
1.562742404E2,5.233769647E1,4.871594270E0,3.745010453E1,1.330000043E0,2.783999939E2,3.790092468E0,1.090239048E1
1.572742842E2,5.233769712E1,4.871582400E0,3.982094825E1,1.309999943E0,2.770000000E2,3.790092468E0,1.112877178E1
1.582737145E2,5.233769674E1,4.871571670E0,4.204274333E1,1.220000029E0,2.752000122E2,3.790092468E0,1.064746475E1
1.592737028E2,5.233769358E1,4.871558850E0,4.108026815E1,1.340000033E0,2.571000061E2,3.790092468E0,9.875939369E0
1.602740829E2,5.233769180E1,4.871546430E0,4.203222386E1,1.419999957E0,2.817999878E2,3.790092468E0,9.699917793E0
1.612736707E2,5.233769151E1,4.871536260E0,4.355711997E1,1.279999971E0,2.825000000E2,3.790092468E0,9.613987923E0
1.622741323E2,5.233769161E1,4.871527370E0,4.811876053E1,1.269999981E0,2.862000122E2,3.790092468E0,9.880532265E0
1.632743172E2,5.233769173E1,4.871518150E0,5.284196098E1,1.240000010E0,2.827000122E2,3.790092468E0,1.021983814E1
1.642744722E2,5.233768844E1,4.871508850E0,4.683419956E1,1.269999981E0,2.787999878E2,3.790092468E0,9.605210304E0
1.652737191E2,5.233768478E1,4.871495450E0,4.500062960E1,1.330000043E0,2.660000000E2,3.790092468E0,9.571658134E0
1.662738611E2,5.233767194E1,4.871481730E0,4.324541568E1,1.919999957E0,2.161000061E2,3.790092468E0,9.140329361E0
1.672737193E2,5.233766528E1,4.871456640E0,3.986447152E1,2.329999924E0,2.733999939E2,3.790092468E0,8.579207420E0
1.682736637E2,5.233766301E1,4.871433820E0,3.789540007E1,1.320000052E0,2.613999939E2,3.790092468E0,8.665005684E0
1.692737120E2,5.233765996E1,4.871417780E0,3.850048913E1,1.279999971E0,2.577999878E2,3.790092468E0,9.220817566E0
1.702743039E2,5.233765984E1,4.871400180E0,3.834697546E1,1.419999957E0,2.828999939E2,3.790092468E0,9.442295074E0
1.712743951E2,5.233765692E1,4.871380270E0,3.864401805E1,1.429999948E0,2.573999939E2,3.836155891E0,1.011736107E1
1.722741275E2,5.233765149E1,4.871359660E0,3.943898151E1,1.289999962E0,2.580000000E2,3.830363750E0,1.045624065E1
1.732737282E2,5.233764651E1,4.871339270E0,3.928619182E1,1.289999962E0,2.580000000E2,3.842320919E0,1.089640617E1
1.742739915E2,5.233764007E1,4.871317170E0,3.770682439E1,1.309999943E0,2.505000000E2,3.823185921E0,1.016923141E1
1.752744164E2,5.233763427E1,4.871294220E0,3.743043589E1,1.309999943E0,2.580000000E2,3.813293934E0,1.025853252E1
1.762738460E2,5.233762876E1,4.871268950E0,3.689977401E1,1.320000052E0,2.558999939E2,3.964487314E0,1.050046825E1
1.772744333E2,5.233762357E1,4.871245020E0,3.656991901E1,1.299999952E0,2.506000061E2,3.972032309E0,1.090998173E1
1.782745602E2,5.233761938E1,4.871222180E0,3.694941663E1,1.320000052E0,2.575000000E2,4.041154385E0,1.165200424E1
1.792738532E2,5.233761565E1,4.871200680E0,3.826134974E1,1.289999962E0,2.546000061E2,4.061173916E0,1.222979927E1
1.802737237E2,5.233761099E1,4.871178800E0,3.871787362E1,1.299999952E0,2.525000000E2,4.120656967E0,1.293607330E1
1.812740807E2,5.233760700E1,4.871158040E0,4.002956265E1,1.299999952E0,2.555000000E2,4.053083420E0,1.367082119E1
1.822743802E2,5.233760314E1,4.871136910E0,4.224390058E1,1.309999943E0,2.561000061E2,4.084283829E0,1.326007557E1
1.832740815E2,5.233759844E1,4.871114580E0,3.937962336E1,1.309999943E0,2.535000000E2,4.014131069E0,1.305745220E1
1.842737097E2,5.233759333E1,4.871090260E0,3.667995624E1,1.299999952E0,2.605000000E2,4.147960663E0,1.355890751E1
1.852743016E2,5.233758862E1,4.871066270E0,3.709595149E1,1.309999943E0,2.588999939E2,4.175357819E0,1.430280304E1
1.862737278E2,5.233758256E1,4.871042150E0,3.615836811E1,1.320000052E0,2.546999969E2,4.158773899E0,1.448422337E1
1.872739534E2,5.233757851E1,4.871016520E0,3.635927546E1,1.470000029E0,2.745000000E2,4.064579487E0,1.485767746E1
1.882742599E2,5.233757341E1,4.870991420E0,3.570636083E1,1.379999995E0,2.566000061E2,4.176257133E0,1.558914948E1
1.892742687E2,5.233756830E1,4.870969510E0,3.585966140E1,1.299999952E0,2.578999939E2,3.966688156E0,1.518586254E1
1.902741272E2,5.233756319E1,4.870946770E0,3.556148444E1,1.320000052E0,2.558999939E2,4.053482056E0,1.586615276E1
1.912737298E2,5.233755865E1,4.870923340E0,3.477734598E1,1.340000033E0,2.642000122E2,4.190756321E0,1.653815651E1
1.922743558E2,5.233755353E1,4.870900200E0,3.529862678E1,1.350000024E0,2.538000031E2,4.172558784E0,1.668378830E1
1.932744846E2,5.233754919E1,4.870877180E0,3.504171051E1,1.340000033E0,2.612000122E2,4.059473991E0,1.740600586E1
1.942744802E2,5.233754622E1,4.870853440E0,3.283429527E1,1.350000024E0,2.690000000E2,4.199059963E0,1.738490295E1
1.952739318E2,5.233754391E1,4.870829560E0,3.244102883E1,1.340000033E0,2.710000000E2,4.136305809E0,1.707419777E1
1.962742857E2,5.233754222E1,4.870805610E0,3.115915238E1,1.330000043E0,2.742999878E2,4.274676323E0,1.695021629E1
1.972741183E2,5.233754082E1,4.870781680E0,3.021742527E1,1.320000052E0,2.735000000E2,3.940858603E0,1.170633221E1
1.982743735E2,5.233753895E1,4.870758530E0,2.970038057E1,1.330000043E0,2.703999939E2,3.994594097E0,1.080188274E1
1.992739988E2,5.233753695E1,4.870735870E0,3.070573587E1,1.350000024E0,2.667999878E2,4.035373688E0,1.126162910E1
2.002745598E2,5.233753489E1,4.870713840E0,3.005545179E1,1.379999995E0,2.696000061E2,3.973027468E0,1.159057808E1
2.012744983E2,5.233753264E1,4.870692580E0,3.163789494E1,1.360000014E0,2.625000000E2,3.963503599E0,1.048179340E1
2.022742926E2,5.233753128E1,4.870670980E0,3.406292948E1,1.360000014E0,2.705000000E2,3.976009130E0,9.746650696E0
2.032744834E2,5.233752979E1,4.870649290E0,3.484068596E1,1.389999986E0,2.620000000E2,4.034547806E0,1.026166058E1
2.042745088E2,5.233752854E1,4.870627400E0,3.532504666E1,1.370000005E0,2.671000061E2,3.854634047E0,9.779664040E0
2.052745037E2,5.233752721E1,4.870605110E0,3.620277860E1,1.370000005E0,2.627999878E2,3.790092468E0,8.812930107E0
2.062743328E2,5.233752423E1,4.870582940E0,3.669305711E1,1.389999986E0,2.553000031E2,3.790092468E0,9.436811447E0
2.072744120E2,5.233752067E1,4.870561070E0,3.660160891E1,1.370000005E0,2.571000061E2,3.790092468E0,9.312929153E0
2.082745686E2,5.233751595E1,4.870540140E0,3.916079438E1,1.409999967E0,2.438000031E2,3.790092468E0,1.001506233E1
2.092736927E2,5.233751130E1,4.870518670E0,4.044684731E1,1.379999995E0,2.553999939E2,3.790092468E0,8.788557053E0
2.102744731E2,5.233750870E1,4.870497100E0,4.146239526E1,1.370000005E0,2.612000122E2,3.790092468E0,9.647053719E0
2.112744449E2,5.233750675E1,4.870476200E0,4.188004412E1,1.360000014E0,2.618999939E2,3.790092468E0,1.038818932E1
2.122738769E2,5.233750676E1,4.870456080E0,4.297744471E1,1.379999995E0,2.746000061E2,3.790092468E0,1.086432266E1
2.132745207E2,5.233750700E1,4.870437660E0,4.480073772E1,1.350000024E0,2.721000061E2,3.809247017E0,1.073115158E1
2.142738338E2,5.233750751E1,4.870417190E0,4.693378335E1,1.429999948E0,2.746000061E2,3.890054464E0,1.017042065E1
2.152745530E2,5.233750756E1,4.870396610E0,4.742223599E1,1.360000014E0,2.701000061E2,5.321549416E0,1.047103596E1
2.162742543E2,5.233751070E1,4.870377290E0,4.908739048E1,1.399999976E0,2.847000122E2,4.519495964E0,9.075086594E0
2.172741170E2,5.233751538E1,4.870358370E0,4.883793554E1,1.360000014E0,2.818999939E2,5.677921295E0,9.424941063E0
2.182736207E2,5.233751829E1,4.870338010E0,4.867887036E1,1.440000057E0,2.817999878E2,5.818286419E0,9.698074341E0
2.192742901E2,5.233751911E1,4.870318110E0,4.951687281E1,1.350000024E0,2.741000061E2,5.357278824E0,7.823522091E0
2.202741116E2,5.233751736E1,4.870298220E0,5.118763532E1,1.360000014E0,2.641000061E2,4.904759884E0,7.484493732E0
2.212745437E2,5.233751569E1,4.870277770E0,5.155163492E1,1.360000014E0,2.641000061E2,5.137377262E0,7.647097111E0
2.222741136E2,5.233751540E1,4.870257160E0,5.193474038E1,1.370000005E0,2.672000122E2,4.624880314E0,7.158258438E0
2.232743562E2,5.233751388E1,4.870237500E0,5.181119183E1,1.389999986E0,2.562000122E2,4.629334927E0,7.113278866E0
2.242740449E2,5.233751293E1,4.870218290E0,5.147737822E1,1.389999986E0,2.727999878E2,4.435652256E0,7.297683716E0
2.252745670E2,5.233751351E1,4.870199220E0,5.125751947E1,1.330000043E0,2.687000122E2,4.193398476E0,6.515282154E0
