"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.102755355E2,-2.700000191E1,4.031250000E1,-2.739375114E1
2.107755355E2,-2.688750076E1,4.316250229E1,-2.591250038E1
2.112755355E2,-2.823750114E1,4.548750305E1,-2.343750000E1
2.117755355E2,-3.048750114E1,4.696875000E1,-2.238750076E1
2.122755355E2,-3.213750076E1,4.725000000E1,-2.049375153E1
2.127755355E2,-3.354375076E1,4.719375229E1,-1.800000000E1
2.132755355E2,-3.622500229E1,4.488750076E1,-1.556250095E1
2.137755355E2,-3.676875305E1,4.190625000E1,-1.436250019E1
2.142755355E2,-3.744375229E1,3.774375153E1,-1.449375057E1
2.147755355E2,-3.635625076E1,3.307500076E1,-1.648125076E1
2.152755355E2,-3.459375000E1,2.872500038E1,-1.839375114E1
2.157755355E2,-3.211875153E1,2.495625114E1,-2.015625000E1
2.162755355E2,-2.934375191E1,2.116875076E1,-2.328750038E1
2.167755355E2,-2.512500191E1,1.854375076E1,-2.660625076E1
2.172755355E2,-2.088750076E1,1.726875114E1,-3.016875076E1
2.177755355E2,-1.717500114E1,1.755000114E1,-3.343125153E1
2.182755355E2,-1.370625019E1,1.801875114E1,-3.658125305E1
2.187755355E2,-1.201875019E1,2.070000076E1,-3.673125076E1
2.192755355E2,-9.000000000E0,2.430000114E1,-3.727500153E1
2.197755355E2,-9.975000381E0,2.707500076E1,-3.841875076E1
2.202755355E2,-9.243750572E0,3.144375038E1,-3.905625153E1
2.207755355E2,-1.061250019E1,3.429375076E1,-3.937500000E1
2.212755355E2,-1.113750076E1,3.703125000E1,-3.911250305E1
2.217755355E2,-1.333125019E1,3.825000000E1,-3.864375305E1
2.222755355E2,-1.571250057E1,3.918750000E1,-3.821250153E1
2.227755355E2,-1.691250038E1,4.029375076E1,-3.823125076E1
2.232755355E2,-2.023125076E1,4.181250000E1,-3.901875305E1
2.237755355E2,-2.171250153E1,4.348125076E1,-3.931875229E1
2.242755355E2,-2.495625114E1,4.432500076E1,-3.890625000E1
2.247755355E2,-2.596875191E1,4.666875076E1,-3.991875076E1
2.252755355E2,-3.033750153E1,4.824375153E1,-4.035000229E1
2.257755355E2,-3.275625229E1,4.968750381E1,-4.158750153E1
2.262755355E2,-3.686250305E1,4.921875381E1,-4.342500305E1
2.267755355E2,-3.883125305E1,4.786875153E1,-4.584375000E1
2.272755355E2,-4.115625000E1,4.445625305E1,-4.674375153E1
2.277755355E2,-4.100625229E1,4.083750153E1,-4.801875305E1
2.282755355E2,-3.905625153E1,3.735000229E1,-4.813125229E1
2.287755355E2,-3.742500305E1,3.296250153E1,-4.811250305E1
2.292755355E2,-3.367500305E1,2.958750153E1,-4.820625305E1
2.297755355E2,-3.015000153E1,2.626875114E1,-4.711875153E1
2.302755355E2,-2.585625076E1,2.456250191E1,-4.471875000E1
2.307755355E2,-2.306250000E1,2.345625114E1,-4.050000000E1
2.312755355E2,-1.940625000E1,2.443125153E1,-3.701250076E1
2.317755355E2,-1.860000038E1,2.533125114E1,-3.373125076E1
2.322755355E2,-1.771875000E1,2.756250191E1,-3.206250000E1
2.327755355E2,-1.998750114E1,2.926875114E1,-3.039375114E1
2.332755355E2,-1.993125153E1,3.127500153E1,-2.977500153E1
2.337755355E2,-2.214375114E1,3.234375000E1,-2.908125114E1
2.342755355E2,-2.353125000E1,3.391875076E1,-2.917500114E1
2.347755355E2,-2.591250038E1,3.523125076E1,-2.958750153E1
2.352755355E2,-2.664375114E1,3.622500229E1,-3.039375114E1
2.357755355E2,-2.700000191E1,3.600000000E1,-3.189375114E1
2.362755355E2,-2.726250076E1,3.504375076E1,-3.266250229E1
2.367755355E2,-2.677500153E1,3.380625153E1,-3.318750000E1
2.372755355E2,-2.709375191E1,3.238125229E1,-3.279375076E1
2.377755355E2,-2.666250038E1,3.095625114E1,-3.204375076E1
2.382755355E2,-2.735625076E1,2.846250153E1,-3.090000153E1
2.387755355E2,-2.656875038E1,2.593125153E1,-2.951250076E1
2.392755355E2,-2.598750114E1,2.338125038E1,-2.808750153E1
2.397755355E2,-2.430000114E1,2.268750000E1,-2.611875153E1
2.402755355E2,-2.392500114E1,2.231250000E1,-2.364375114E1
2.407755355E2,-2.236875153E1,2.311875153E1,-2.190000153E1
2.412755355E2,-2.233125114E1,2.362500000E1,-1.995000076E1
2.417755355E2,-2.115000153E1,2.521875191E1,-1.927500153E1
2.422755355E2,-2.143125153E1,2.673750114E1,-1.899375153E1
2.427755355E2,-2.180625153E1,2.878125191E1,-1.899375153E1
2.432755355E2,-2.345625114E1,2.930625153E1,-2.004375076E1
2.437755355E2,-2.503125191E1,2.962500191E1,-2.030625153E1
2.442755355E2,-2.621250153E1,2.930625153E1,-2.056875038E1
2.447755355E2,-2.716875076E1,2.966250038E1,-2.043750000E1
2.452755355E2,-2.780625153E1,3.035625076E1,-2.090625000E1
2.457755355E2,-2.881875038E1,3.103125191E1,-2.060625076E1
2.462755355E2,-2.846250153E1,3.240000153E1,-2.109375000E1
2.467755355E2,-2.962500191E1,3.311250305E1,-2.141250038E1
2.472755355E2,-2.928750038E1,3.495000076E1,-2.107500076E1
2.477755355E2,-3.099375153E1,3.500625229E1,-2.053125000E1
2.482755355E2,-3.093750191E1,3.594375229E1,-2.026875114E1
2.487755355E2,-3.208125305E1,3.480000305E1,-2.036250114E1
2.492755355E2,-3.024375153E1,3.500625229E1,-1.993125153E1
2.497755355E2,-3.052500153E1,3.410625076E1,-1.981875038E1
2.502755355E2,-2.968125153E1,3.384375000E1,-1.944375038E1
2.507755355E2,-2.842500114E1,3.365625000E1,-1.957500076E1
