"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.840405862E1,5.239302696E1,4.922930720E0,-6.657051701E-1,1.970000076E1,2.020000000E2,9.935046196E0,3.292644978E0
6.940412351E1,5.239286120E1,4.922824700E0,-1.203905027E0,1.988999939E1,1.985000000E2,9.935046196E0,3.293916464E0
7.040426612E1,5.239269548E1,4.922707480E0,-1.596542514E0,1.977000046E1,1.991000061E2,9.935046196E0,3.230790138E0
7.140443138E1,5.239253375E1,4.922592550E0,-2.165076317E0,1.971999931E1,2.021000061E2,9.935046196E0,3.135495901E0
7.240431581E1,5.239237253E1,4.922481790E0,-2.438379904E0,1.977000046E1,2.003000031E2,9.935046196E0,3.088313818E0
7.340450742E1,5.239220519E1,4.922373410E0,-2.978109229E0,1.973999977E1,2.000000000E2,9.935046196E0,2.912019968E0
7.440421487E1,5.239204437E1,4.922267390E0,-3.776250774E0,1.961000061E1,2.028999939E2,9.935046196E0,2.944644928E0
7.540451669E1,5.239187391E1,4.922161920E0,-4.041568747E0,1.968000031E1,2.016999969E2,9.935046196E0,3.020146132E0
7.640486195E1,5.239171373E1,4.922043660E0,-4.492975795E0,1.959000015E1,2.083999939E2,9.935046196E0,2.882815123E0
7.740412466E1,5.239155905E1,4.921936510E0,-4.077608294E0,1.906999969E1,2.081999969E2,9.935046196E0,2.922158480E0
7.840451492E1,5.239139272E1,4.921825850E0,-4.413968341E0,1.928000069E1,2.078999939E2,9.935046196E0,3.125489473E0
7.940487138E1,5.239123542E1,4.921696440E0,-4.896627792E0,1.922999954E1,2.096000061E2,9.935046196E0,3.128779650E0
8.040420596E1,5.239108584E1,4.921571440E0,-4.084534943E0,1.918000031E1,2.076000061E2,9.935046196E0,3.224058151E0
8.140406538E1,5.239093060E1,4.921453340E0,-4.167526651E0,1.882999992E1,2.111000061E2,9.935046196E0,3.155201197E0
8.240451320E1,5.239078976E1,4.921309060E0,-4.337366242E0,1.850000000E1,2.103000031E2,9.935046196E0,3.170585394E0
8.340487070E1,5.239064940E1,4.921164910E0,-3.939211905E0,1.822999954E1,2.133000031E2,9.935046196E0,3.127336740E0
8.440413398E1,5.239051264E1,4.921024950E0,-3.969211630E0,1.790999985E1,2.143000031E2,9.935046196E0,3.050969839E0
8.540451002E1,5.239038593E1,4.920874430E0,-4.009457167E0,1.746999931E1,2.160000000E2,9.935046196E0,3.054908752E0
8.640464429E1,5.239026056E1,4.920728280E0,-3.155411137E0,1.702000046E1,2.156000061E2,9.935046196E0,3.234868050E0
8.740485757E1,5.239013608E1,4.920579100E0,-3.507908575E0,1.700000000E1,2.170000000E2,9.935046196E0,3.285137892E0
8.840424517E1,5.239003698E1,4.920408640E0,-3.890045526E0,1.615999985E1,2.176999969E2,9.935046196E0,3.027506113E0
8.940451179E1,5.238993034E1,4.920258880E0,-3.278223561E0,1.585999966E1,2.218000031E2,9.935046196E0,3.056029320E0
9.040486236E1,5.238982725E1,4.920098400E0,-2.539693828E0,1.589999962E1,2.236000061E2,9.935046196E0,3.119127035E0
9.140445809E1,5.238972767E1,4.919947100E0,-2.706854439E0,1.571000004E1,2.238999939E2,1.036879444E1,3.320815086E0
9.240486330E1,5.238965574E1,4.919794810E0,-2.704848006E0,1.460999966E1,2.251999969E2,9.935046196E0,3.226087332E0
9.340421835E1,5.238957496E1,4.919640030E0,-3.568212013E0,1.434000015E1,2.243999939E2,9.935046196E0,3.112389326E0
9.440464309E1,5.238947873E1,4.919487350E0,-3.421464855E0,1.475000000E1,2.258999939E2,9.970045090E0,3.250370741E0
9.540498871E1,5.238938689E1,4.919326690E0,-3.290768369E0,1.481000042E1,2.283999939E2,1.038370419E1,3.490345716E0
1.024042978E2,5.238891091E1,4.918421550E0,-3.495279199E0,1.100000000E1,2.266000061E2,1.522057819E1,5.706391811E0
1.034047457E2,5.238894433E1,4.918488690E0,-3.646987099E0,7.900000095E0,2.240000000E2,1.233402252E1,5.879824162E0
1.044043440E2,5.238889242E1,4.918390490E0,-3.636192665E0,7.500000000E0,2.255000000E2,1.162398815E1,5.811195850E0
1.054041670E2,5.238885308E1,4.918350980E0,-1.852946276E0,6.389999866E0,2.286000061E2,1.032906342E1,4.960133076E0
1.064040990E2,5.238881130E1,4.918281600E0,-6.061587557E-1,5.869999886E0,2.285000000E2,9.935046196E0,4.131844044E0
1.074049838E2,5.238878098E1,4.918236110E0,-1.039516838E0,5.489999771E0,2.253000031E2,1.028892231E1,4.235357761E0
1.084042400E2,5.238874945E1,4.918178070E0,-1.364851729E0,5.309999943E0,2.283000031E2,1.059135151E1,4.262000561E0
1.094042752E2,5.238872105E1,4.918122560E0,-2.150446820E0,5.019999981E0,2.295000000E2,9.935046196E0,3.999213219E0
1.104048589E2,5.238870343E1,4.918077320E0,-1.118088514E0,4.210000038E0,2.290000000E2,9.935046196E0,3.706209421E0
1.114043586E2,5.238867505E1,4.918020090E0,-3.325498544E0,4.659999847E0,2.288000031E2,9.935046196E0,3.583500147E0
1.124048744E2,5.238864659E1,4.917971450E0,-3.454473500E0,4.429999828E0,2.343999939E2,9.935046196E0,3.317232132E0
1.134048711E2,5.238862535E1,4.917938680E0,-3.015985119E0,3.930000067E0,2.328999939E2,9.935046196E0,3.290678740E0
1.144047811E2,5.238859607E1,4.917905840E0,-4.988274775E0,3.309999943E0,2.341000061E2,9.935046196E0,3.276129007E0
1.154041687E2,5.238857739E1,4.917873700E0,-5.185585621E0,2.319999933E0,2.358999939E2,9.935046196E0,3.002992630E0
1.164046551E2,5.238856676E1,4.917859440E0,-4.715150019E0,1.169999957E0,2.361999969E2,9.935046196E0,2.777250051E0
1.174041042E2,5.238856219E1,4.917857160E0,-4.961800892E0,2.000000030E-1,2.368999939E2,9.935046196E0,2.797344208E0
1.184047966E2,5.238855833E1,4.917857350E0,-4.784926369E0,0.000000000E0,NaN,9.935046196E0,2.886451960E0
1.194046537E2,5.238855587E1,4.917858030E0,-5.213945572E0,0.000000000E0,NaN,9.935046196E0,2.963937521E0
1.204044850E2,5.238855173E1,4.917857710E0,-5.230064908E0,0.000000000E0,NaN,9.935046196E0,3.067934990E0
1.214040703E2,5.238855078E1,4.917858510E0,-5.274926627E0,0.000000000E0,NaN,9.935046196E0,2.975474834E0
1.224042322E2,5.238855033E1,4.917859460E0,-4.989770461E0,0.000000000E0,NaN,9.935046196E0,2.795382500E0
1.234043182E2,5.238855072E1,4.917859280E0,-5.078270990E0,0.000000000E0,NaN,9.935046196E0,2.662744761E0
1.244047416E2,5.238855093E1,4.917859220E0,-5.239891821E0,0.000000000E0,NaN,9.935046196E0,2.528282166E0
1.254040382E2,5.238855140E1,4.917859260E0,-5.572959979E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.264048189E2,5.238855109E1,4.917859800E0,-5.504051412E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.274046977E2,5.238855045E1,4.917859020E0,-5.593225137E0,0.000000000E0,NaN,9.935046196E0,2.574311972E0
1.284048630E2,5.238855071E1,4.917859750E0,-5.330467995E0,0.000000000E0,NaN,9.935046196E0,2.582931280E0
1.294050411E2,5.238855019E1,4.917858660E0,-5.409693001E0,0.000000000E0,NaN,9.935046196E0,2.650089741E0
1.304047102E2,5.238855015E1,4.917858540E0,-5.294275647E0,0.000000000E0,NaN,9.935046196E0,2.618615627E0
1.314044366E2,5.238855010E1,4.917859360E0,-5.167322115E0,0.000000000E0,NaN,9.935046196E0,2.552643299E0
1.324045416E2,5.238854994E1,4.917859890E0,-5.033838146E0,0.000000000E0,NaN,9.935046196E0,2.561596394E0
1.334040732E2,5.238854991E1,4.917859520E0,-5.052087916E0,0.000000000E0,NaN,9.935046196E0,2.533557177E0
1.344050230E2,5.238854985E1,4.917859050E0,-5.049768939E0,0.000000000E0,NaN,9.935046196E0,2.564488411E0
1.354046819E2,5.238854983E1,4.917858880E0,-5.043970727E0,0.000000000E0,NaN,9.935046196E0,2.585027695E0
1.364043187E2,5.238854987E1,4.917858770E0,-5.072107941E0,0.000000000E0,NaN,9.935046196E0,2.583523512E0
1.374042655E2,5.238854989E1,4.917858620E0,-5.108607024E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.384046702E2,5.238854996E1,4.917858630E0,-5.112330063E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.394046893E2,5.238854998E1,4.917858520E0,-5.138147970E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.404048370E2,5.238854996E1,4.917858440E0,-5.125330662E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.414049880E2,5.238854993E1,4.917858470E0,-5.100123168E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.424040611E2,5.238854996E1,4.917858500E0,-5.099940002E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.434045408E2,5.238854990E1,4.917858390E0,-5.109583706E0,0.000000000E0,NaN,9.935046196E0,2.548200369E0
1.444045427E2,5.238853298E1,4.917824450E0,-6.025337931E0,2.529999971E0,2.266000061E2,9.935046196E0,2.510207891E0
1.454050255E2,5.238851410E1,4.917780760E0,-6.867248081E0,3.440000057E0,2.278000031E2,9.935046196E0,2.990036726E0
1.464041620E2,5.238849033E1,4.917727370E0,-7.446597576E0,4.269999981E0,2.291999969E2,9.935046196E0,3.029204130E0
1.474041796E2,5.238846504E1,4.917669970E0,-8.019298732E0,4.440000057E0,2.305000000E2,9.935046196E0,2.861830711E0
1.484041791E2,5.238842314E1,4.917580420E0,-8.195191592E0,5.860000134E0,2.288999939E2,9.935046196E0,2.714700699E0
1.494049784E2,5.238837308E1,4.917498430E0,-8.145139457E0,7.039999962E0,2.261999969E2,9.935046196E0,2.685673952E0
1.504045063E2,5.238833735E1,4.917417950E0,-8.186985077E0,7.610000134E0,2.276999969E2,9.935046196E0,2.964146614E0
1.514041600E2,5.238829060E1,4.917330480E0,-8.234892869E0,8.159999847E0,2.273999939E2,9.935046196E0,3.087180614E0
1.524040738E2,5.238822321E1,4.917218910E0,-8.695685762E0,9.270000458E0,2.278999939E2,9.935046196E0,3.081226349E0
1.534041537E2,5.238816921E1,4.917109580E0,-8.951197139E0,9.699999809E0,2.268000031E2,1.019262218E1,3.191599846E0
1.544042070E2,5.238811765E1,4.916991220E0,-9.629195674E0,1.009000015E1,2.298999939E2,1.059155560E1,3.608043671E0
1.554045274E2,5.238801754E1,4.916832370E0,-9.248021480E0,1.211999989E1,2.290000000E2,1.038829613E1,3.682126522E0
1.564045386E2,5.238792541E1,4.916682360E0,-9.879709234E0,1.302000046E1,2.281000061E2,1.021992493E1,3.625775099E0
1.574045418E2,5.238783684E1,4.916515160E0,-1.033293517E1,1.422000027E1,2.291999969E2,9.935046196E0,3.455457211E0
1.584042830E2,5.238774638E1,4.916352240E0,-1.071597084E1,1.510000038E1,2.295000000E2,9.935046196E0,3.665680170E0
1.594043406E2,5.238764588E1,4.916192380E0,-1.112221232E1,1.531999969E1,2.295000000E2,1.009369946E1,3.960691929E0
1.604043176E2,5.238755423E1,4.916022900E0,-1.122980183E1,1.539000034E1,2.285000000E2,1.083495617E1,4.320368290E0
1.614046814E2,5.238747681E1,4.915850750E0,-1.123880096E1,1.494999981E1,2.355000000E2,1.203977489E1,4.703748703E0
2.001781704E2,5.238701040E1,4.915380700E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
2.201991704E2,5.238734150E1,4.915439600E0,NaN,NaN,NaN,1.399999023E3,0.000000000E0
2.402031704E2,5.238578880E1,4.912670400E0,NaN,NaN,NaN,1.700000000E3,0.000000000E0
2.602161704E2,5.238099350E1,4.907663900E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
2.804411704E2,5.238858420E1,4.918027700E0,7.841842585E-2,NaN,NaN,1.104649963E2,2.340140533E1
3.002451704E2,5.238099350E1,4.907663900E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.202471704E2,5.238099350E1,4.907663900E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.403351704E2,5.238770690E1,4.914673600E0,NaN,NaN,NaN,1.200000000E3,0.000000000E0
3.555291704E2,5.238858980E1,4.918021400E0,7.842268799E-2,NaN,NaN,5.240000153E1,7.641275406E0
3.802831704E2,5.237192860E1,4.901071500E0,NaN,NaN,NaN,2.200000000E3,0.000000000E0
4.003061704E2,5.236969660E1,4.898599900E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
4.213151704E2,5.237114370E1,4.892796900E0,-1.816092700E1,NaN,NaN,9.290000153E1,9.709497452E0
4.214021704E2,5.237117560E1,4.892794600E0,-1.816088329E1,NaN,NaN,7.290000153E1,1.132468796E1
4.604151704E2,5.238355670E1,4.910196300E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
4.803541704E2,5.237914380E1,4.904012600E0,NaN,NaN,NaN,1.200000000E3,0.000000000E0
5.003611704E2,5.237686040E1,4.902776800E0,NaN,NaN,NaN,2.200000000E3,0.000000000E0
5.203891704E2,5.236213410E1,4.896014600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.403991704E2,5.236213410E1,4.896014600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.604061704E2,5.236213410E1,4.896014600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.804791704E2,5.236213410E1,4.896014600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
6.004981704E2,5.235364760E1,4.891607200E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.205111704E2,5.235364760E1,4.891607200E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.405241704E2,5.235364760E1,4.891607200E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.605291704E2,5.235364760E1,4.891607200E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.805391704E2,5.234875130E1,4.889081600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
7.005511704E2,5.235230670E1,4.891784800E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
7.223211704E2,5.234129070E1,4.891570900E0,-5.103784306E0,NaN,NaN,4.559999847E1,3.328200102E0
7.223321704E2,5.234128950E1,4.891568800E0,-5.103787205E0,NaN,NaN,3.440000153E1,5.182318211E0
7.606311704E2,5.234540770E1,4.889319800E0,NaN,NaN,NaN,1.700000000E3,0.000000000E0
7.808961704E2,5.234150570E1,4.891431400E0,-4.903560015E0,NaN,NaN,3.561999893E1,3.293436050E0
7.817431704E2,5.234149730E1,4.891443200E0,-4.903565105E0,NaN,NaN,3.126899910E1,2.337401390E0
8.206131704E2,5.234413510E1,4.887850500E0,NaN,NaN,NaN,1.100000000E3,0.000000000E0
8.414581704E2,5.233930740E1,4.883679800E0,NaN,NaN,NaN,6.000000000E2,0.000000000E0
8.583954864E2,5.233833672E1,4.888126860E0,-7.808624615E0,0.000000000E0,NaN,8.349740028E0,1.626181793E1
8.594038266E2,5.233833672E1,4.888126860E0,-7.808624615E0,0.000000000E0,NaN,8.479088783E0,1.626803398E1
8.604037743E2,5.233833672E1,4.888126860E0,-7.808624615E0,0.000000000E0,NaN,9.225238800E0,1.627985191E1
8.654037192E2,5.233890206E1,4.886483660E0,1.291791597E1,1.468000031E1,2.927999878E2,3.927587271E0,8.581434250E0
8.664036463E2,5.233894456E1,4.886298280E0,-3.293250921E0,1.460000038E1,2.923999939E2,3.790092468E0,5.928895473E0
8.674037339E2,5.233897517E1,4.886100160E0,-2.643663086E0,1.447999954E1,2.917000122E2,3.790092468E0,4.944168091E0
8.684036541E2,5.233900632E1,4.885897790E0,1.168459694E0,1.446000004E1,2.907999878E2,3.790092468E0,4.433875084E0
8.694036478E2,5.233903998E1,4.885685140E0,5.353382854E0,1.431999969E1,2.900000000E2,3.790092468E0,3.880464554E0
8.704036410E2,5.233907923E1,4.885471060E0,8.472395109E0,1.422000027E1,2.896000061E2,3.790092468E0,3.011111975E0
8.714034892E2,5.233912397E1,4.885273670E0,1.101146862E1,1.410999966E1,2.892999878E2,3.790092468E0,2.779495955E0
8.724034898E2,5.233915521E1,4.885073260E0,1.252537486E1,1.402000046E1,2.878999939E2,3.790092468E0,2.638633728E0
8.734035220E2,5.233918606E1,4.884887340E0,1.268015800E1,1.393999958E1,2.871000061E2,3.790092468E0,2.500000000E0
8.744035462E2,5.233921752E1,4.884687500E0,1.352865960E1,1.389000034E1,2.841000061E2,3.790092468E0,2.500000000E0
8.754035239E2,5.233924738E1,4.884496240E0,1.335647295E1,1.381000042E1,2.832000122E2,3.790092468E0,2.500000000E0
8.764036820E2,5.233927893E1,4.884292100E0,1.441230863E1,1.377000046E1,2.843999939E2,3.790092468E0,2.500000000E0
8.774035225E2,5.233930534E1,4.884100540E0,1.448853002E1,1.372999954E1,2.827000122E2,3.790092468E0,2.500000000E0
8.784033054E2,5.233933245E1,4.883903500E0,1.515733959E1,1.377000046E1,2.823999939E2,3.790092468E0,2.500000000E0
8.794037474E2,5.233935891E1,4.883705880E0,1.493057905E1,1.380000019E1,2.823999939E2,3.790092468E0,2.500000000E0
8.804040292E2,5.233938056E1,4.883503850E0,1.482075256E1,1.385000038E1,2.772999878E2,3.790092468E0,2.500000000E0
8.814031757E2,5.233940618E1,4.883302410E0,1.531102967E1,1.394999981E1,2.760000000E2,3.790092468E0,2.500000000E0
8.824031732E2,5.233942315E1,4.883095670E0,1.520546633E1,1.415999985E1,2.740000000E2,3.790092468E0,2.500000000E0
8.834031434E2,5.233943835E1,4.882886040E0,1.507078508E1,1.425000000E1,2.730000000E2,3.790092468E0,2.500000000E0
8.844032041E2,5.233944729E1,4.882676110E0,1.492651231E1,1.442000008E1,2.750000000E2,3.790092468E0,2.500000000E0
8.854033139E2,5.233945700E1,4.882460770E0,1.488727902E1,1.460000038E1,2.726000061E2,3.790092468E0,2.500000000E0
8.864040014E2,5.233946886E1,4.882248160E0,1.440878031E1,1.461999989E1,2.687999878E2,3.790092468E0,2.500000000E0
8.874034957E2,5.233946906E1,4.882035570E0,1.447152493E1,1.457999992E1,2.706000061E2,3.790092468E0,2.500000000E0
8.884035247E2,5.233946831E1,4.881826840E0,1.427133098E1,1.448999977E1,2.726000061E2,3.790092468E0,2.500000000E0
8.894036498E2,5.233946127E1,4.881617680E0,1.431990721E1,1.443000031E1,2.706000061E2,3.790092468E0,2.500000000E0
8.904035286E2,5.233945266E1,4.881408080E0,1.416364699E1,1.434000015E1,2.698999939E2,3.790092468E0,2.500000000E0
8.914035283E2,5.233944834E1,4.881201030E0,1.449353929E1,1.418000031E1,2.668999939E2,3.790092468E0,2.500000000E0
8.924034186E2,5.233944495E1,4.880990210E0,1.420844052E1,1.400000000E1,2.686000061E2,3.790092468E0,2.500000000E0
8.934034689E2,5.233943856E1,4.880786240E0,1.419067542E1,1.380000019E1,2.697000122E2,3.790092468E0,2.500000000E0
8.944034198E2,5.233943516E1,4.880585830E0,1.463269442E1,1.364000034E1,2.663999939E2,3.790092468E0,2.500000000E0
8.954034986E2,5.233943062E1,4.880385960E0,1.438214620E1,1.344999981E1,2.643999939E2,3.790092468E0,2.500000000E0
8.964038155E2,5.233942445E1,4.880194440E0,1.407825574E1,1.326000023E1,2.668999939E2,3.790092468E0,2.500000000E0
