"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.836202120E-1,-1.146898642E-1,9.880737960E-2,9.162971750E-3
7.877229200E-1,-1.119409725E-1,1.608101577E-1,1.572976820E-2
1.291826931E0,-2.017380893E-1,-1.134681329E-1,2.382372692E-2
1.795932400E0,6.264418364E-1,2.183841541E-2,5.192350596E-2
2.300039118E0,-2.970330119E-1,-4.413498193E-2,4.306596518E-2
2.804146879E0,-2.249509543E-1,5.436696485E-2,3.207040019E-3
3.308255212E0,-4.276053607E-2,-3.145953640E-2,8.002328873E-2
3.812363806E0,-5.955931731E-3,2.779434808E-2,7.864884287E-2
4.316472504E0,-4.199695215E-2,6.475166976E-2,1.032361463E-1
4.820581202E0,-5.421425030E-2,1.055268943E-1,1.508836001E-1
5.324690056E0,-4.581485875E-3,1.398880333E-1,1.266017258E-1
5.828798962E0,-1.847865991E-2,1.175914705E-1,1.884517819E-1
6.332907764E0,-3.970621154E-2,1.200349256E-1,2.168570012E-1
6.837016150E0,-6.261363626E-2,1.464548260E-1,2.044869810E-1
7.341124118E0,-1.527161989E-2,1.284343153E-1,1.879936308E-1
7.845231566E0,-2.214384824E-2,5.940660089E-2,1.556178033E-1
8.349338389E0,-3.390299529E-2,5.100720748E-2,9.987638891E-2
8.853444743E0,-3.512472659E-2,6.582067907E-2,6.017018110E-2
9.357550629E0,4.734201822E-3,5.971203372E-2,4.550942779E-2
9.861655889E0,-5.345067009E-3,1.511890348E-2,1.695149764E-2
1.036576084E1,6.261364091E-3,-2.458730713E-2,7.635809598E-4
1.086986547E1,-1.206457894E-2,3.665188793E-3,-1.435532235E-2
1.137396980E1,2.122755162E-2,2.336557768E-2,-2.306014486E-2
1.187807355E1,1.374445739E-3,-8.093958721E-3,1.634063199E-2
1.238217667E1,-1.802051067E-2,-1.466075517E-2,-1.298087649E-2
1.288627901E1,2.962694131E-2,-8.857538924E-3,1.786779426E-2
1.339038068E1,-1.649334840E-2,1.847865991E-2,-1.634063199E-2
