"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.729499219E1,-1.172590256E-2,4.973888397E-3,-5.492210388E-3
3.779499219E1,1.856398582E-2,-4.655885696E-2,1.282787323E-2
3.829499219E1,1.982593536E-2,2.884626389E-2,-1.605415344E-2
3.879499219E1,1.333606243E-2,2.985477448E-3,-2.367210388E-2
3.929499219E1,9.467959404E-3,1.239967346E-2,1.938343048E-2
3.979499219E1,1.323461533E-3,1.096487045E-2,-1.476764679E-2
4.029499219E1,-4.299521446E-3,3.646326065E-2,4.357814789E-2
4.079499219E1,3.020238876E-2,-5.048131943E-2,-7.096290588E-3
4.129499219E1,2.002942562E-2,3.246259689E-2,1.062488556E-2
4.179499219E1,-3.561258316E-3,-1.978397369E-3,-1.377582550E-2
4.229499219E1,-9.081244469E-3,3.777217865E-2,2.338695526E-2
4.279499219E1,7.269978523E-3,-1.970219612E-2,4.194259644E-3
4.329499219E1,-8.883595467E-3,4.562520981E-2,8.070945740E-3
4.379499219E1,1.925551891E-2,-4.153084755E-2,2.402591705E-2
4.429499219E1,4.662868977E-1,9.595289230E-1,-1.195073128E0
4.479499219E1,-1.751374006E-1,5.360949039E-1,-4.421911240E-1
4.529499219E1,-4.874193668E-2,9.769868851E-2,-7.858085632E-2
4.579499219E1,-7.680928707E-2,-7.697787285E-1,7.404432297E-1
4.629499219E1,-1.166872621E0,1.086906195E0,-7.721710205E-1
4.679499219E1,-3.166908026E-1,7.503707409E-1,3.136253357E-2
4.729499219E1,-3.392307162E-1,7.160372734E-1,-3.905029297E-1
4.779499219E1,2.775402665E-1,8.369183540E-2,-1.017456055E-1
4.829499219E1,-7.183138132E-1,4.264340401E-1,-4.786977768E-1
4.879499219E1,-1.336646676E-1,2.684760094E-2,-1.621847153E-1
4.929499219E1,-7.062828541E-2,2.112150192E-3,-9.620094299E-2
4.979499219E1,-1.114404202E-2,1.004025936E-1,-4.845523834E-2
5.029499219E1,-5.082666874E-2,-1.290972233E-1,2.408981323E-2
5.079499219E1,7.031905651E-2,4.735970497E-2,5.631542206E-2
5.129499219E1,-2.603304386E-2,-7.041573524E-2,-3.437805176E-2
5.179499219E1,-1.374220848E-1,2.125072479E-2,8.565902710E-3
5.229499219E1,3.573167324E-2,-1.078294516E-1,-2.054300308E-1
5.279499219E1,-7.104873657E-2,-6.245779991E-2,2.437019348E-2
5.329499219E1,-5.795180798E-2,-1.260198355E-1,2.544498444E-2
5.379499219E1,-2.120449543E-1,6.725072861E-3,-4.119396210E-2
5.429499219E1,8.456635475E-2,-2.557700872E-1,1.299238205E-1
5.479499219E1,3.140453100E-1,-2.041059732E-2,4.981231689E-2
5.529499219E1,-2.827242613E-1,4.367642403E-1,-1.016626358E-1
5.579499219E1,3.719979525E-1,9.696805477E-1,-2.265777588E-1
5.629499219E1,4.681682587E-2,1.052172780E0,-1.470108032E-1
5.679499219E1,9.859710932E-1,1.580501556E0,-5.803050995E-1
5.729499219E1,6.036020517E-1,1.310739875E0,-1.608886719E-1
5.779499219E1,2.857568264E-1,1.183097363E0,-4.167776108E-1
5.829499219E1,5.507050753E-1,1.688590050E0,4.422855377E-1
