"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.611013514E1,5.249709695E1,4.969424230E0,8.020418502E0,0.000000000E0,NaN,3.790092468E0,2.938470125E0
3.710957712E1,5.249709829E1,4.969424770E0,8.073948575E0,0.000000000E0,NaN,3.790092468E0,3.296026468E0
3.810975259E1,5.249709943E1,4.969425450E0,8.154150809E0,0.000000000E0,NaN,3.790092468E0,2.872122288E0
3.910962551E1,5.249710027E1,4.969425770E0,8.178322124E0,0.000000000E0,NaN,3.790092468E0,2.968963146E0
4.010934644E1,5.249710060E1,4.969425840E0,8.187905157E0,0.000000000E0,NaN,3.790092468E0,2.660951614E0
4.110933650E1,5.249710082E1,4.969425690E0,8.237954209E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.210967873E1,5.249710085E1,4.969425680E0,8.232705222E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.310972040E1,5.249710094E1,4.969425450E0,8.278664684E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.410974957E1,5.249710098E1,4.969425390E0,8.277810213E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.510974399E1,5.249710099E1,4.969425400E0,8.278481620E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.611009524E1,5.249710102E1,4.969425390E0,8.283120328E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.710992456E1,5.249710102E1,4.969425420E0,8.281655503E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.810987832E1,5.249710086E1,4.969425130E0,8.200600411E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
4.910989873E1,5.249709825E1,4.969421240E0,8.138826752E0,4.099999964E-1,2.146000061E2,3.790092468E0,2.500000000E0
5.011021003E1,5.249709187E1,4.969412520E0,8.008441270E0,8.600000143E-1,2.151999969E2,3.790092468E0,2.500000000E0
5.110966378E1,5.249708126E1,4.969401280E0,8.613827031E0,1.379999995E0,2.100000000E2,3.790092468E0,2.500000000E0
5.210975092E1,5.249706502E1,4.969387750E0,8.196864501E0,2.059999943E0,2.063000031E2,3.790092468E0,2.500000000E0
5.310975076E1,5.249704191E1,4.969370790E0,8.176496531E0,2.769999981E0,2.035000000E2,3.790092468E0,2.500000000E0
5.410933477E1,5.249701005E1,4.969347020E0,8.035750617E0,3.779999971E0,2.028000031E2,3.790092468E0,2.500000000E0
5.510934154E1,5.249696878E1,4.969318180E0,7.418913981E0,4.900000095E0,2.041999969E2,3.790092468E0,2.500000000E0
5.610945409E1,5.249691912E1,4.969274300E0,6.932427356E0,5.590000153E0,2.033999939E2,3.790092468E0,2.500000000E0
5.710917977E1,5.249687139E1,4.969229030E0,6.728596454E0,5.800000191E0,2.050000000E2,3.790092468E0,2.500000000E0
5.810961024E1,5.249682984E1,4.969189870E0,6.613950438E0,5.409999847E0,2.053999939E2,3.790092468E0,2.553878546E0
5.910976118E1,5.249679915E1,4.969158830E0,6.729427382E0,4.059999943E0,2.063000031E2,3.790092468E0,2.624107361E0
6.010997097E1,5.249678008E1,4.969137790E0,7.460222380E0,2.559999943E0,2.061000061E2,3.790092468E0,2.500000000E0
6.110997472E1,5.249676784E1,4.969121160E0,7.102040542E0,1.690000057E0,2.051000061E2,3.790092468E0,2.500000000E0
6.210948029E1,5.249676488E1,4.969121350E0,7.099656060E0,4.900000095E-1,2.048999939E2,3.790092468E0,2.500000000E0
6.310960732E1,5.249675703E1,4.969114790E0,7.001801526E0,4.900000095E-1,2.043000031E2,9.935046196E0,2.500000000E0
6.410974982E1,5.249674742E1,4.969109520E0,6.539687447E0,1.039999962E0,1.995000000E2,9.935046196E0,2.500000000E0
6.510977565E1,5.249673209E1,4.969106630E0,6.609732171E0,1.629999995E0,1.906999969E2,9.935046196E0,2.500000000E0
6.610986794E1,5.249670947E1,4.969112400E0,6.065697021E0,2.430000067E0,1.776000061E2,9.935046196E0,2.500000000E0
6.710996721E1,5.249667755E1,4.969132270E0,6.165822168E0,3.720000029E0,1.606999969E2,9.935046196E0,2.500000000E0
6.811008596E1,5.249664262E1,4.969173900E0,6.556056287E0,4.539999962E0,1.426999969E2,9.935046196E0,2.500000000E0
6.911015768E1,5.249661276E1,4.969255490E0,6.198519097E0,5.289999962E0,1.271999969E2,9.935046196E0,2.500000000E0
7.010963513E1,5.249658984E1,4.969325680E0,5.955486868E0,5.389999866E0,1.181999969E2,9.935046196E0,2.500000000E0
7.110955555E1,5.249656094E1,4.969390120E0,6.005228264E0,5.599999905E0,1.190000000E2,9.935046196E0,2.500000000E0
7.210969961E1,5.249652750E1,4.969455360E0,6.221528603E0,5.530000210E0,1.264000015E2,9.935046196E0,2.500000000E0
7.311019112E1,5.249649181E1,4.969513440E0,6.085038191E0,5.539999962E0,1.376000061E2,9.935046196E0,2.500000000E0
7.410929065E1,5.249645810E1,4.969551130E0,6.049734553E0,4.820000172E0,1.513999939E2,9.935046196E0,2.500000000E0
7.510934419E1,5.249641489E1,4.969570840E0,5.995119359E0,4.889999866E0,1.688999939E2,9.935046196E0,2.500000000E0
7.610992763E1,5.249635245E1,4.969509080E0,6.343625639E0,6.210000038E0,1.916999969E2,9.935046196E0,2.500000000E0
7.710960763E1,5.249629545E1,4.969454270E0,4.609502293E0,6.429999828E0,2.040000000E2,9.935046196E0,2.500000000E0
7.810947341E1,5.249623481E1,4.969400090E0,3.290108020E0,7.349999905E0,2.123999939E2,9.935046196E0,2.500000000E0
7.910932695E1,5.249616605E1,4.969345080E0,2.345518546E0,7.920000076E0,2.133000031E2,9.935046196E0,2.500000000E0
8.010969377E1,5.249609867E1,4.969278780E0,1.757186419E0,8.579999924E0,2.131000061E2,9.935046196E0,2.500000000E0
8.110974679E1,5.249602892E1,4.969205400E0,1.436363715E0,9.270000458E0,2.126999969E2,9.935046196E0,2.500000000E0
8.210949195E1,5.249595218E1,4.969125480E0,1.743822974E0,9.890000343E0,2.116999969E2,9.935046196E0,2.500000000E0
8.310958195E1,5.249587052E1,4.969041640E0,1.695132702E0,1.027999973E1,2.111000061E2,9.935046196E0,2.500000000E0
8.410967611E1,5.249579141E1,4.968960610E0,1.227441426E0,1.010999966E1,2.106999969E2,9.935046196E0,2.500000000E0
8.510975549E1,5.249571608E1,4.968885790E0,1.239007354E0,9.729999542E0,2.111000061E2,9.935046196E0,2.500000000E0
8.610920507E1,5.249564634E1,4.968816410E0,1.262608483E0,9.130000114E0,2.111999969E2,9.935046196E0,2.500000000E0
8.711018544E1,5.249558469E1,4.968755910E0,1.635835911E0,8.329999924E0,2.108000031E2,9.935046196E0,2.500000000E0
8.811006663E1,5.249552867E1,4.968694210E0,1.591040867E0,7.239999771E0,2.108000031E2,9.935046196E0,2.500000000E0
8.911012773E1,5.249548340E1,4.968648050E0,2.013799871E0,6.349999905E0,2.111000061E2,9.935046196E0,2.500000000E0
9.011018346E1,5.249544625E1,4.968608580E0,2.206288872E0,5.280000210E0,2.103000031E2,9.935046196E0,2.500000000E0
9.111009856E1,5.249541692E1,4.968583140E0,2.341424479E0,3.789999962E0,2.106999969E2,9.935046196E0,2.500000000E0
9.210966648E1,5.249540021E1,4.968560620E0,2.733782017E0,2.599999905E0,2.111000061E2,9.935046196E0,2.500000000E0
9.310975674E1,5.249538938E1,4.968544840E0,3.500297536E0,1.700000048E0,2.110000000E2,9.935046196E0,2.500000000E0
9.410964840E1,5.249538340E1,4.968546080E0,3.489791702E0,6.999999881E-1,2.111000061E2,9.935046196E0,2.500000000E0
9.510975616E1,5.249538039E1,4.968545850E0,3.432536290E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
9.610946408E1,5.249537804E1,4.968546460E0,3.643775980E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
9.710993283E1,5.249537751E1,4.968547740E0,4.031166134E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
9.810975293E1,5.249537579E1,4.968546990E0,3.904515276E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
9.910990158E1,5.249537587E1,4.968545870E0,4.005161685E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.001096667E2,5.249537545E1,4.968544450E0,3.912691964E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.011097317E2,5.249537551E1,4.968543970E0,3.970797228E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.021093060E2,5.249537535E1,4.968543450E0,4.047700982E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.031093303E2,5.249537516E1,4.968543810E0,4.080965089E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.041097222E2,5.249537464E1,4.968543650E0,4.162995500E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.051097019E2,5.249537454E1,4.968542900E0,4.237335724E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.061097168E2,5.249537427E1,4.968542530E0,4.291473298E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.071097577E2,5.249537435E1,4.968542080E0,4.317107905E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.081096387E2,5.249537445E1,4.968541860E0,4.339507817E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.091099705E2,5.249537451E1,4.968541750E0,4.340484399E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.101093596E2,5.249537504E1,4.968542960E0,4.403046923E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.111091838E2,5.249537514E1,4.968543210E0,4.399629248E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.121091817E2,5.249537545E1,4.968543550E0,4.436434096E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.131101020E2,5.249537569E1,4.968543780E0,4.457735847E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.141099736E2,5.249537606E1,4.968544170E0,4.466464639E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.151098856E2,5.249537638E1,4.968544520E0,4.465793920E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.161101866E2,5.249537726E1,4.968545510E0,4.448889037E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.171101769E2,5.249537726E1,4.968545520E0,4.454504278E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.181096930E2,5.249537725E1,4.968545500E0,4.456945658E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.191093516E2,5.249537726E1,4.968545520E0,4.457556036E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.201093562E2,5.249537541E1,4.968542620E0,4.530793827E0,3.899999857E-1,2.138999939E2,9.935046196E0,2.500000000E0
1.211095587E2,5.249536941E1,4.968534770E0,4.608051020E0,9.399999976E-1,2.128999939E2,9.935046196E0,2.500000000E0
1.221095519E2,5.249535610E1,4.968522520E0,4.377311716E0,1.789999962E0,2.103000031E2,9.935046196E0,2.500000000E0
1.231094710E2,5.249533549E1,4.968504990E0,4.498792684E0,2.619999886E0,2.080000000E2,9.935046196E0,2.500000000E0
1.241096716E2,5.249530742E1,4.968482430E0,4.221273142E0,3.589999914E0,2.068000031E2,9.935046196E0,2.500000000E0
1.251097495E2,5.249526963E1,4.968451290E0,4.563546544E0,4.809999943E0,2.080000000E2,9.935046196E0,2.500000000E0
1.261093448E2,5.249521771E1,4.968412320E0,4.792086543E0,5.940000057E0,2.078000031E2,9.935046196E0,2.500000000E0
1.271094515E2,5.249516595E1,4.968357580E0,5.302843792E0,6.929999828E0,2.093000031E2,9.935046196E0,2.500000000E0
1.281092920E2,5.249510369E1,4.968302030E0,5.241930289E0,7.849999905E0,2.101999969E2,9.935046196E0,2.500000000E0
1.291097469E2,5.249503860E1,4.968237070E0,5.289771704E0,8.600000381E0,2.106000061E2,9.935046196E0,2.500000000E0
1.301101583E2,5.249496464E1,4.968163250E0,5.456674688E0,9.310000420E0,2.113000031E2,9.935046196E0,2.500000000E0
1.311099720E2,5.249488897E1,4.968080990E0,5.624790831E0,9.850000381E0,2.115000000E2,9.935046196E0,2.500000000E0
1.321094638E2,5.249481416E1,4.968008110E0,5.621466124E0,9.739999771E0,2.103999939E2,9.935046196E0,2.500000000E0
1.331099716E2,5.249473622E1,4.967936010E0,5.881321017E0,9.420000076E0,2.096999969E2,9.935046196E0,2.500000000E0
1.341032853E2,5.249467110E1,4.967872810E0,5.936304577E0,8.619999886E0,2.091000061E2,9.965893745E0,2.500000000E0
1.351027814E2,5.249460458E1,4.967814890E0,5.882707790E0,8.060000420E0,2.085000000E2,9.969581604E0,2.500000000E0
1.361005977E2,5.249454631E1,4.967764620E0,6.393397429E0,7.460000038E0,2.075000000E2,9.962204933E0,2.500000000E0
1.370964726E2,5.249448927E1,4.967714330E0,6.284643011E0,6.789999962E0,2.065000000E2,9.958219528E0,2.500000000E0
1.380965573E2,5.249444100E1,4.967663090E0,6.413937648E0,5.949999809E0,2.100000000E2,9.975362778E0,2.500000000E0
1.390992727E2,5.249440587E1,4.967611200E0,6.206214515E0,5.269999981E0,2.181999969E2,9.974061012E0,2.500000000E0
1.400992727E2,5.249437713E1,4.967548740E0,5.785054170E0,5.389999866E0,2.321999969E2,1.011818790E1,2.500000000E0
1.410992727E2,5.249435641E1,4.967467110E0,5.353944947E0,6.010000229E0,2.496999969E2,1.016702652E1,2.500000000E0
1.420992727E2,5.249435843E1,4.967395600E0,6.510642859E0,5.599999905E0,2.718999939E2,1.000051117E1,2.500000000E0
1.430992727E2,5.249437943E1,4.967304870E0,6.973203404E0,6.280000210E0,2.891000061E2,9.942814827E0,2.500000000E0
1.440992727E2,5.249441370E1,4.967200410E0,6.402388354E0,7.510000229E0,3.013999939E2,9.987252235E0,2.500000000E0
1.450992727E2,5.249445270E1,4.967100580E0,6.121316741E0,8.300000191E0,3.062000122E2,1.001360798E1,2.500000000E0
1.460992727E2,5.249449510E1,4.966989310E0,7.240084367E0,9.100000381E0,3.057999878E2,9.988007545E0,2.500000000E0
1.470992727E2,5.249454097E1,4.966873840E0,6.749906650E0,9.710000038E0,3.041000061E2,9.971681595E0,2.599303961E0
1.480992727E2,5.249459083E1,4.966751130E0,7.250086691E0,1.036999989E1,3.035000000E2,1.004272842E1,2.636834860E0
1.490992727E2,5.249464222E1,4.966613700E0,7.141983641E0,1.093000031E1,3.022999878E2,9.982455254E0,2.875303745E0
1.500992727E2,5.249469238E1,4.966478820E0,6.684271001E0,1.088000011E1,3.012999878E2,1.000450611E1,3.090761900E0
1.510992727E2,5.249474136E1,4.966341250E0,6.473015008E0,1.068999958E1,3.001000061E2,9.970797539E0,3.360654831E0
1.520992727E2,5.249478734E1,4.966212190E0,5.869792105E0,1.038000011E1,3.002000122E2,9.959126472E0,3.564503670E0
1.530992727E2,5.249483514E1,4.966085290E0,6.041902694E0,9.890000343E0,3.001000061E2,9.963454247E0,3.835875511E0
1.540992727E2,5.249488190E1,4.965962550E0,6.342493316E0,9.210000038E0,3.005000000E2,1.100464439E1,4.216720104E0
1.550992727E2,5.249492449E1,4.965847410E0,6.173050845E0,8.699999809E0,3.007999878E2,1.097841835E1,4.880455971E0
1.560992727E2,5.249496251E1,4.965746100E0,6.061166370E0,7.969999790E0,3.002999878E2,1.073032761E1,5.394449711E0
1.570992727E2,5.249499753E1,4.965653040E0,6.052309947E0,6.719999790E0,2.997000122E2,1.077537727E1,5.821111679E0
1.580992727E2,5.249502416E1,4.965581430E0,6.258969664E0,5.210000038E0,3.001000061E2,1.100388622E1,6.287916660E0
1.590992727E2,5.249504612E1,4.965523870E0,5.880426138E0,4.139999866E0,3.000000000E2,1.092013168E1,4.535800934E0
1.600992727E2,5.249506074E1,4.965484200E0,5.891226223E0,2.869999886E0,2.998999939E2,1.070200825E1,4.881268024E0
1.610992727E2,5.249507070E1,4.965457010E0,5.953296739E0,1.870000005E0,3.000000000E2,1.044380665E1,5.327774525E0
1.620992727E2,5.249507857E1,4.965434380E0,5.737290860E0,1.480000019E0,2.993999939E2,9.963484764E0,3.967723370E0
1.630992727E2,5.249508062E1,4.965426830E0,5.549056796E0,3.100000024E-1,2.988999939E2,1.004381084E1,4.247373581E0
1.640992727E2,5.249508066E1,4.965425860E0,5.509261344E0,0.000000000E0,NaN,1.064329815E1,4.642885208E0
1.650992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,1.031597137E1,5.305602551E0
1.660992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,1.042590714E1,5.724135876E0
1.670992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,1.026012421E1,5.297441959E0
1.680992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,1.033813953E1,5.688409805E0
1.690992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959619522E0,3.923921347E0
1.700992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.965497971E0,3.152803183E0
1.710992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.965527534E0,2.634487152E0
1.720992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.962457657E0,2.500000000E0
1.730992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.965491295E0,2.500000000E0
1.740992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.965495110E0,2.500000000E0
1.750992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959605217E0,2.500000000E0
1.760992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959605217E0,2.500000000E0
1.770992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959609985E0,2.500000000E0
1.780992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.965512276E0,2.500000000E0
1.790992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959687233E0,2.500000000E0
1.800992727E2,5.249508083E1,4.965425740E0,5.487716104E0,0.000000000E0,NaN,9.959662437E0,2.500000000E0
1.810992727E2,5.249508412E1,4.965417870E0,5.453170139E0,2.599999905E-1,3.010000000E2,9.967639923E0,2.500000000E0
1.820992727E2,5.249508427E1,4.965412250E0,5.563274375E0,8.899999857E-1,2.997999878E2,9.939424515E0,2.500000000E0
1.830992727E2,5.249508814E1,4.965395250E0,5.426978108E0,1.600000024E0,2.988999939E2,9.956768036E0,2.500000000E0
1.840992727E2,5.249509707E1,4.965367210E0,5.510714121E0,2.450000048E0,2.976000061E2,9.957859993E0,2.500000000E0
1.850992727E2,5.249511093E1,4.965321640E0,5.234278106E0,3.569999933E0,2.970000000E2,9.958721161E0,2.500000000E0
1.860992727E2,5.249512801E1,4.965263410E0,5.080580725E0,4.730000019E0,2.976000061E2,9.962755203E0,2.500000000E0
1.870992727E2,5.249515236E1,4.965192250E0,5.116339019E0,6.019999981E0,2.988999939E2,9.941048622E0,2.500000000E0
1.880992727E2,5.249518098E1,4.965111050E0,5.177487956E0,6.869999886E0,3.001000061E2,9.967098236E0,2.500000000E0
1.890992727E2,5.249521551E1,4.965013110E0,5.000048771E0,7.699999809E0,2.996000061E2,9.986913681E0,2.500000000E0
1.900992727E2,5.249524742E1,4.964919090E0,5.062232242E0,7.400000095E0,2.987000122E2,9.972568512E0,2.500000000E0
1.910992727E2,5.249527727E1,4.964826090E0,5.114403623E0,7.010000229E0,2.967999878E2,9.971326828E0,2.500000000E0
1.920992727E2,5.249530337E1,4.964737900E0,5.102607719E0,6.730000019E0,2.950000000E2,9.964360237E0,2.500000000E0
1.930992727E2,5.249532828E1,4.964652220E0,4.788992788E0,6.219999790E0,2.943999939E2,9.957160950E0,2.500000000E0
1.940992727E2,5.249535697E1,4.964578450E0,4.425463697E0,5.599999905E0,2.985000000E2,9.958304405E0,2.500000000E0
1.950992727E2,5.249539237E1,4.964519640E0,4.418032332E0,5.570000172E0,3.087000122E2,9.976463318E0,2.500000000E0
1.960992727E2,5.249543576E1,4.964480480E0,4.403055897E0,5.809999943E0,3.242000122E2,9.973588943E0,2.500000000E0
1.970992727E2,5.249549121E1,4.964461420E0,3.986497501E0,6.239999771E0,3.427000122E2,1.000067043E1,2.500000000E0
1.980992727E2,5.249554784E1,4.964473620E0,3.833936754E0,6.619999886E0,3.099999905E0,1.012539577E1,2.500000000E0
1.990992727E2,5.249560179E1,4.964514690E0,3.895500981E0,7.070000172E0,2.160000038E1,1.000345612E1,2.632936239E0
2.000992727E2,5.249565797E1,4.964570240E0,4.071334965E0,7.559999943E0,3.340000153E1,1.003961945E1,2.726423502E0
2.010992727E2,5.249571712E1,4.964634070E0,4.102341773E0,8.050000191E0,3.550000000E1,1.013381481E1,2.781965733E0
2.020992727E2,5.249577860E1,4.964703530E0,4.176812345E0,7.980000019E0,3.429999924E1,1.002767372E1,2.911536217E0
2.030992727E2,5.249583783E1,4.964769700E0,4.013484749E0,7.550000191E0,3.240000153E1,9.990855217E0,2.952566385E0
2.040992727E2,5.249588404E1,4.964817160E0,4.106047665E0,5.820000172E0,3.060000038E1,1.002976513E1,2.917552948E0
2.050992727E2,5.249591966E1,4.964853210E0,4.397685246E0,3.890000105E0,3.070000076E1,1.007865524E1,3.060325384E0
2.060992727E2,5.249594073E1,4.964877020E0,4.379785382E0,2.230000019E0,3.070000076E1,1.013109398E1,3.274154186E0
2.070992727E2,5.249595326E1,4.964892280E0,4.615713374E0,1.610000014E0,3.150000000E1,1.005008984E1,3.368656635E0
2.080992727E2,5.249596817E1,4.964906520E0,4.435750591E0,1.580000043E0,3.150000000E1,9.958624840E0,3.490064621E0
2.090992727E2,5.249597840E1,4.964917100E0,4.541423445E0,1.620000005E0,3.189999962E1,1.003955269E1,3.554985285E0
2.100992727E2,5.249599475E1,4.964929470E0,4.855846350E0,2.049999952E0,3.010000038E1,1.003991318E1,3.685587883E0
2.110992727E2,5.249601706E1,4.964939590E0,4.500293487E0,2.779999971E0,2.200000000E1,9.967979431E0,3.677237034E0
2.120992727E2,5.249604778E1,4.964939410E0,4.362702934E0,3.660000086E0,1.060000038E1,1.004280090E1,3.586400270E0
2.130992727E2,5.249609032E1,4.964925170E0,4.407432748E0,4.449999809E0,3.525000000E2,1.004648304E1,3.554748058E0
2.140992727E2,5.249612372E1,4.964874280E0,5.210367086E0,5.300000191E0,3.337999878E2,1.001734161E1,3.260281801E0
2.150992727E2,5.249615968E1,4.964810060E0,4.483084606E0,6.219999790E0,3.195000000E2,9.986589432E0,2.909642696E0
2.160992727E2,5.249619783E1,4.964737520E0,4.603090254E0,7.090000153E0,3.111000061E2,9.972420692E0,2.812995195E0
2.170992727E2,5.249623408E1,4.964642360E0,5.069637116E0,7.719999790E0,3.055000000E2,1.006071568E1,2.955468416E0
2.180992727E2,5.249627045E1,4.964534700E0,5.845807930E0,8.109999657E0,3.015000000E2,9.993644714E0,3.072822332E0
2.190992727E2,5.249630531E1,4.964427740E0,6.183317344E0,8.279999733E0,3.001000061E2,9.967114449E0,3.032052994E0
2.200992727E2,5.249634146E1,4.964327360E0,6.320820373E0,7.800000191E0,3.011000061E2,9.959155083E0,2.977635145E0
2.210992727E2,5.249637722E1,4.964235060E0,6.267409765E0,6.940000057E0,3.012999878E2,9.961142540E0,2.849443197E0
