"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.515198380E2,5.232163494E1,4.869089210E0,9.871710408E-1,9.357938695E0,1.783070037E2,4.746641269E0,3.360644833E0
1.525198435E2,5.232154165E1,4.869093415E0,1.064180849E0,1.028730313E1,1.784814826E2,4.746560640E0,3.360758712E0
1.535198396E2,5.232143971E1,4.869099810E0,1.092772132E0,1.119617051E1,1.782936165E2,4.746264005E0,3.361177625E0
1.545198410E2,5.232133125E1,4.869105128E0,1.181536902E0,1.201935462E1,1.783786063E2,4.746204739E0,3.361261312E0
1.555198407E2,5.232121641E1,4.869111517E0,1.231971995E0,1.277937943E1,1.782895496E2,4.746233859E0,3.361220193E0
1.565198400E2,5.232109368E1,4.869117838E0,1.195026222E0,1.356040927E1,1.782155975E2,4.746201081E0,3.361266477E0
1.575198413E2,5.232096329E1,4.869126163E0,1.066203832E0,1.437308823E1,1.778663304E2,4.746103720E0,3.361403950E0
1.585198418E2,5.232082719E1,4.869135679E0,7.614881983E-1,1.516403893E1,1.776479213E2,4.745947746E0,3.361624165E0
1.595198425E2,5.232068443E1,4.869146535E0,3.308798103E-1,1.595302153E1,1.774052935E2,4.745723380E0,3.361940903E0
1.605198421E2,5.232053522E1,4.869158951E0,-1.683791336E-1,1.660960455E1,1.770961362E2,4.745286955E0,3.362556877E0
1.615198433E2,5.232038508E1,4.869174005E0,-7.577110315E-1,1.681154303E1,1.766060921E2,4.744812640E0,3.363226137E0
1.625198456E2,5.232023407E1,4.869187364E0,-1.336336113E0,1.694577125E1,1.765743683E2,4.744720068E0,3.363356732E0
1.635198438E2,5.232008165E1,4.869204464E0,-1.674127900E0,1.705767184E1,1.762533719E2,4.744474944E0,3.363702504E0
1.645198441E2,5.231992869E1,4.869223283E0,-1.940462880E0,1.716022613E1,1.758239799E2,4.744093967E0,3.364239805E0
1.655198441E2,5.231977645E1,4.869238672E0,-2.000470999E0,1.710955262E1,1.760351788E2,4.744059898E0,3.364287847E0
1.665198443E2,5.231961971E1,4.869261094E0,-2.107614666E0,1.722428666E1,1.753458407E2,4.744162093E0,3.364143735E0
1.675198452E2,5.231946126E1,4.869287934E0,-2.272334921E0,1.733450888E1,1.744818235E2,4.744558218E0,3.363585044E0
1.685198489E2,5.231930811E1,4.869314742E0,-1.999186050E0,1.722948412E1,1.738800585E2,4.744267907E0,3.363994510E0
1.695198461E2,5.231914909E1,4.869344428E0,-2.081300586E0,1.732208895E1,1.733219947E2,4.740343281E0,3.369522609E0
1.705198462E2,5.231899309E1,4.869374758E0,-1.822684945E0,1.738506574E1,1.727902188E2,4.739289043E0,3.371005250E0
1.715198462E2,5.231883738E1,4.869409948E0,-1.878488533E0,1.735950675E1,1.721647265E2,4.738735341E0,3.371783564E0
1.725198457E2,5.231868307E1,4.869445449E0,-1.858496347E0,1.731639191E1,1.716722180E2,4.739775196E0,3.370321665E0
