"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.840090097E2,5.234232804E1,4.876876930E0,1.276873828E1,6.829999924E0,3.447000122E2,1.007036495E1,4.067030907E0
1.850092824E2,5.234237863E1,4.876870030E0,1.221790228E1,5.900000095E0,3.423999939E2,1.000091171E1,3.825153589E0
1.860085953E2,5.234242730E1,4.876861830E0,1.234302718E1,5.329999924E0,3.436000061E2,9.935046196E0,3.585029125E0
1.870088743E2,5.234247924E1,4.876852920E0,1.289540237E1,5.550000191E0,3.477000122E2,9.935046196E0,3.391138554E0
1.880091786E2,5.234253292E1,4.876847410E0,1.246005003E1,6.150000095E0,3.498999939E2,9.935046196E0,3.163232088E0
1.890085286E2,5.234258787E1,4.876840090E0,1.241587276E1,6.110000134E0,3.486000061E2,1.030716324E1,3.482024908E0
1.900088212E2,5.234264509E1,4.876841850E0,1.229180888E1,6.059999943E0,3.463999939E2,9.935046196E0,3.203119993E0
1.910092660E2,5.234269788E1,4.876837360E0,1.225562579E1,5.800000191E0,3.492999878E2,9.935046196E0,2.958168745E0
1.920085791E2,5.234275183E1,4.876835970E0,1.198122590E1,5.519999981E0,3.452999878E2,9.935046196E0,2.771214008E0
1.930087961E2,5.234279601E1,4.876832080E0,1.124849783E1,5.179999828E0,3.435000000E2,9.935046196E0,2.530961037E0
1.940091132E2,5.234284188E1,4.876825270E0,1.088784077E1,4.829999924E0,3.450000000E2,9.935046196E0,2.500000000E0
1.950093275E2,5.234288102E1,4.876821470E0,1.009175116E1,4.599999905E0,3.462999878E2,9.935046196E0,2.500000000E0
1.960086978E2,5.234292024E1,4.876812670E0,1.057227011E1,4.429999828E0,3.455000000E2,9.935046196E0,2.500000000E0
1.970087502E2,5.234295712E1,4.876810420E0,1.065252098E1,3.980000019E0,3.532999878E2,9.935046196E0,2.500000000E0
1.980088752E2,5.234298541E1,4.876803850E0,1.081570403E1,3.200000048E0,3.587999878E2,9.935046196E0,2.500000000E0
1.990091692E2,5.234300527E1,4.876802220E0,1.055779651E1,2.089999914E0,3.578999939E2,9.935046196E0,2.500000000E0
2.000085701E2,5.234301570E1,4.876802030E0,1.030439313E1,9.800000191E-1,3.595000000E2,9.935046196E0,2.500000000E0
2.010088715E2,5.234301897E1,4.876800850E0,1.041151375E1,1.700000018E-1,3.546000061E2,9.935046196E0,2.500000000E0
2.020091404E2,5.234301764E1,4.876797350E0,1.034699571E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.030084735E2,5.234301773E1,4.876796200E0,1.014679987E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.040087471E2,5.234301802E1,4.876796400E0,1.012263047E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.050088401E2,5.234301721E1,4.876797720E0,1.027967354E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.060091924E2,5.234301823E1,4.876798160E0,1.038984369E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.070084825E2,5.234302043E1,4.876798810E0,1.087635839E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.080087575E2,5.234302211E1,4.876800030E0,1.121736488E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.090089915E2,5.234302375E1,4.876800620E0,1.120894467E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.100090113E2,5.234302391E1,4.876802640E0,1.144539625E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.110093690E2,5.234302371E1,4.876803580E0,1.143514260E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.120086283E2,5.234302407E1,4.876804490E0,1.153994100E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.130088781E2,5.234302471E1,4.876805090E0,1.162649010E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.140092365E2,5.234302483E1,4.876805290E0,1.161916616E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.150085454E2,5.234302484E1,4.876805440E0,1.164034546E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.160088554E2,5.234302481E1,4.876805870E0,1.161208639E1,0.000000000E0,NaN,9.935046196E0,2.500000000E0
