"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.778233581E1,-2.962500191E1,4.230000305E1,1.130625057E1
7.828233581E1,-2.859375191E1,4.548750305E1,1.021875000E1
7.878233581E1,-2.670000076E1,4.644375229E1,7.706250191E0
7.928233581E1,-2.484375191E1,4.751250076E1,6.956250191E0
7.978233581E1,-2.257500076E1,4.880625153E1,6.000000000E0
8.028233581E1,-2.094375038E1,4.968750381E1,4.968750000E0
8.078233581E1,-1.978125000E1,4.884375381E1,3.525000095E0
8.128233581E1,-1.905000114E1,4.830000305E1,4.781250000E0
8.178233581E1,-1.863750076E1,4.756875229E1,5.475000381E0
8.228233581E1,-1.811250114E1,4.571250153E1,5.943750381E0
8.278233581E1,-1.897500038E1,4.477500153E1,7.312500477E0
8.328233581E1,-2.047500038E1,4.216875076E1,7.406250477E0
8.378233581E1,-2.236875153E1,3.909375000E1,7.968750477E0
8.428233581E1,-2.456250191E1,3.641250229E1,9.037500381E0
8.478233581E1,-2.610000038E1,3.406875229E1,1.018125057E1
8.528233581E1,-2.745000076E1,3.228750229E1,1.057500076E1
8.578233581E1,-2.921250153E1,2.986875153E1,1.036875057E1
8.628233581E1,-3.067500114E1,2.771250153E1,1.008750057E1
8.678233581E1,-3.191250038E1,2.604375076E1,1.029375076E1
8.728233581E1,-3.309375000E1,2.450625038E1,1.051875019E1
8.778233581E1,-3.380625153E1,2.343750000E1,1.106250000E1
8.828233581E1,-3.427500153E1,2.296875000E1,1.201875019E1
8.878233581E1,-3.495000076E1,2.278125000E1,1.278750038E1
8.928233581E1,-3.519375229E1,2.276250076E1,1.321875095E1
8.978233581E1,-3.496875000E1,2.351250076E1,1.451250076E1
9.028233581E1,-3.504375076E1,2.431875038E1,1.539375019E1
9.078233581E1,-3.498750305E1,2.476875114E1,1.588125038E1
9.128233581E1,-3.526875305E1,2.480625153E1,1.640625000E1
9.178233581E1,-3.541875076E1,2.510625076E1,1.605000114E1
9.228233581E1,-3.555000305E1,2.506875038E1,1.561875057E1
9.278233581E1,-3.549375153E1,2.499375153E1,1.575000095E1
9.328233581E1,-3.573750305E1,2.450625038E1,1.627500153E1
9.378233581E1,-3.699375153E1,2.310000038E1,1.691250038E1
9.428233581E1,-3.841875076E1,2.131875038E1,1.824375153E1
9.478233581E1,-4.053750229E1,1.882500076E1,1.933125114E1
9.528233581E1,-4.230000305E1,1.676250076E1,2.070000076E1
9.578233581E1,-4.419375229E1,1.440000057E1,2.248125076E1
9.628233581E1,-4.591875076E1,1.220625019E1,2.371875000E1
9.678233581E1,-4.766250229E1,1.016250038E1,2.488125038E1
9.728233581E1,-4.895625305E1,7.350000381E0,2.600625038E1
9.778233581E1,-4.882500076E1,4.743750095E0,2.688750076E1
9.828233581E1,-4.828125381E1,2.737500191E0,2.784375191E1
9.878233581E1,-4.668750000E1,2.437500000E0,2.868750191E1
9.928233581E1,-4.511250305E1,2.700000048E0,2.910000038E1
9.978233581E1,-4.363125229E1,4.068750381E0,2.859375191E1
