"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.112111807E1,5.233825756E1,4.840958218E0,1.756011900E1,1.822999954E1,2.872263603E2,4.610589385E0,3.544996835E0
2.212109494E1,5.233830635E1,4.840705463E0,1.798040688E1,1.815999985E1,2.879294868E2,4.610589571E0,3.544996593E0
2.312107205E1,5.233835767E1,4.840452418E0,1.820685113E1,1.815999985E1,2.882810497E2,4.610589764E0,3.544996342E0
2.412104738E1,5.233841063E1,4.840205498E0,1.812219915E1,1.814999962E1,2.889841757E2,4.610589959E0,3.544996088E0
2.512102604E1,5.233846225E1,4.839958822E0,1.832416446E1,1.813999939E1,2.893357387E2,4.610590152E0,3.544995837E0
2.612100768E1,5.233851507E1,4.839700612E0,1.889331721E1,1.811000061E1,2.896873020E2,4.610590350E0,3.544995579E0
2.712098670E1,5.233857472E1,4.839442418E0,1.896161947E1,1.814999962E1,2.907419904E2,4.610590564E0,3.544995301E0
2.812096786E1,5.233863088E1,4.839192972E0,1.881031713E1,1.814999962E1,2.907419904E2,4.610590770E0,3.544995033E0
2.912095046E1,5.233868145E1,4.838942084E0,1.911378393E1,1.814999962E1,2.896873015E2,4.610590966E0,3.544994778E0
3.012093520E1,5.233874800E1,4.838698848E0,1.982704843E1,1.815999985E1,2.921482421E2,4.610591190E0,3.544994487E0
3.112091601E1,5.233881127E1,4.838451143E0,1.938192672E1,1.818000031E1,2.921482419E2,4.610591414E0,3.544994196E0
3.212089968E1,5.233888986E1,4.838216020E0,1.996421384E1,1.828000069E1,2.953123081E2,4.610591664E0,3.544993870E0
3.312088466E1,5.233896989E1,4.837975267E0,1.906847365E1,1.838999939E1,2.960154330E2,4.610591928E0,3.544993527E0
3.412087107E1,5.233905816E1,4.837730223E0,1.575322015E1,1.847947917E1,2.975744950E2,5.720532655E0,2.930898974E0
3.512085700E1,5.233914175E1,4.837508693E0,1.542581019E1,1.834075949E1,2.996633461E2,6.189678532E0,2.631903463E0
3.612083972E1,5.233924145E1,4.837298992E0,1.556497923E1,1.840890016E1,3.022965445E2,6.243739978E0,2.546243703E0
3.712082863E1,5.233934315E1,4.837080679E0,1.552617573E1,1.834849060E1,3.052520728E2,6.217767209E0,2.559092096E0
3.812081456E1,5.233945966E1,4.836852578E0,1.549972704E1,1.848549435E1,3.081961134E2,6.206560335E0,2.582797605E0
3.912079942E1,5.233956540E1,4.836683527E0,1.551488185E1,1.812962263E1,3.102032374E2,6.515854626E0,2.649847322E0
4.012078583E1,5.233972914E1,4.836480723E0,1.646375120E1,1.891412155E1,3.142512413E2,4.937405557E0,3.073526215E0
4.112077343E1,5.233987104E1,4.836312425E0,1.700477060E1,1.875912781E1,3.168787960E2,4.756926071E0,3.346071037E0
4.212076139E1,5.233999404E1,4.836155998E0,1.793053403E1,1.859728191E1,3.190785541E2,4.688583815E0,3.441179861E0
4.312075138E1,5.234013467E1,4.836002631E0,1.815264014E1,1.853115701E1,3.218911827E2,4.667488476E0,3.469738946E0
4.412073779E1,5.234026998E1,4.835858131E0,1.737203804E1,1.881749930E1,3.251966548E2,4.650611504E0,3.492327257E0
4.512072647E1,5.234040726E1,4.835724808E0,1.691102322E1,1.859986092E1,3.271667686E2,4.646401287E0,3.497926831E0
4.612071526E1,5.234056113E1,4.835582553E0,1.659504039E1,1.894407650E1,3.300799026E2,4.647156261E0,3.496923750E0
4.712070405E1,5.234071079E1,4.835467381E0,1.674757901E1,1.882374338E1,3.328928285E2,4.640633651E0,3.505575039E0
4.812069333E1,5.234087059E1,4.835353475E0,1.650569773E1,1.893872511E1,3.351875121E2,4.640893271E0,3.505231330E0
4.912072647E1,5.234103364E1,4.835257601E0,2.078831338E1,1.903282421E1,3.377558851E2,4.644715992E0,3.500164337E0
5.012067163E1,5.234119581E1,4.835180443E0,2.029268462E1,1.904567683E1,3.402728296E2,4.645555844E0,3.499049576E0
5.112066162E1,5.234135615E1,4.835108005E0,2.077268475E1,1.884858325E1,3.424386153E2,4.666653959E0,3.470861256E0
5.212065160E1,5.234151958E1,4.835046326E0,2.053440179E1,1.861454687E1,3.440000552E2,4.701038115E0,3.424146270E0
5.312064266E1,5.234169323E1,4.834996421E0,1.978671809E1,1.875912588E1,3.472448984E2,4.696948692E0,3.429753638E0
5.412063169E1,5.234185777E1,4.834947736E0,1.992236954E1,1.854234515E1,3.489122167E2,4.694465839E0,3.433151252E0
5.512062204E1,5.234202177E1,4.834914283E0,2.021010355E1,1.833035144E1,3.504793614E2,4.690681414E0,3.438320070E0
5.612061179E1,5.234218218E1,4.834895625E0,1.817726268E1,1.805126114E1,3.525292213E2,4.690406359E0,3.438695279E0
5.712060225E1,5.234234304E1,4.834871747E0,1.818599385E1,1.800077564E1,3.537078851E2,4.689418520E0,3.440042292E0
5.812059462E1,5.234250508E1,4.834849897E0,1.823346148E1,1.811476725E1,3.543420156E2,4.691040947E0,3.437829528E0
5.912058449E1,5.234266936E1,4.834836063E0,1.822633155E1,1.815508361E1,3.549247273E2,4.691438985E0,3.437286326E0
6.012057471E1,5.234283281E1,4.834823379E0,1.814597721E1,1.824169621E1,3.551497474E2,4.689299424E0,3.440204637E0
6.112056625E1,5.234299561E1,4.834806024E0,1.813175358E1,1.809043144E1,3.551334375E2,4.683751217E0,3.447754569E0
6.212055862E1,5.234315519E1,4.834787850E0,1.817911775E1,1.786413617E1,3.551792302E2,4.685255031E0,3.445710715E0
6.312054729E1,5.234331230E1,4.834768117E0,1.870761180E1,1.760599547E1,3.551316889E2,4.686623246E0,3.443849530E0
6.412053895E1,5.234346505E1,4.834746262E0,1.874276123E1,1.733367045E1,3.550671340E2,4.689154190E0,3.440402595E0
6.512052941E1,5.234361363E1,4.834731526E0,1.854037505E1,1.699121708E1,3.553812099E2,4.694015907E0,3.433766401E0
6.612052047E1,5.234375861E1,4.834719828E0,1.828187485E1,1.674580469E1,3.560104332E2,4.696762269E0,3.430008924E0
6.712051272E1,5.234390129E1,4.834712092E0,1.794084791E1,1.639484075E1,3.562802677E2,4.706752222E0,3.416287539E0
6.812050378E1,5.234404006E1,4.834708116E0,1.763688890E1,1.604621758E1,3.569321627E2,4.718550853E0,3.399972776E0
6.912049782E1,5.234417744E1,4.834704824E0,1.771447010E1,1.579844065E1,3.573565833E2,4.733634734E0,3.378940549E0
7.012048614E1,5.234432222E1,4.834701841E0,1.810926241E1,1.553744303E1,3.578235067E2,4.734947996E0,3.377100014E0
7.112047803E1,5.234445472E1,4.834699391E0,1.812231057E1,1.510561047E1,3.585898200E2,4.735191486E0,3.376758597E0
7.212046933E1,5.234457633E1,4.834701331E0,1.790069442E1,1.468075084E1,3.587199447E2,4.729587434E0,3.384603335E0
7.312046063E1,5.234470035E1,4.834705466E0,1.803623223E1,1.432668837E1,3.590260168E2,4.726626270E0,3.388737396E0
7.412045228E1,5.234482246E1,4.834712290E0,1.814687894E1,1.404344652E1,3.591439181E2,4.725473775E0,3.390344324E0
7.512044466E1,5.234494272E1,4.834713747E0,1.854404216E1,1.368948125E1,3.592579952E2,4.725837120E0,3.389837836E0
7.612043536E1,5.234503165E1,4.834695009E0,7.718261599E0,1.329697615E1,3.592591076E2,4.798477373E0,3.286206314E0
7.712042749E1,5.234515399E1,4.834681571E0,7.876168285E0,1.324195639E1,3.579544635E2,4.834118720E0,3.233548087E0
7.812041903E1,5.234525822E1,4.834684427E0,7.743578020E0,1.250273445E1,3.589722871E2,4.811251087E0,3.267476091E0
7.912041140E1,5.234536182E1,4.834680453E0,7.884544161E0,1.189977037E1,3.584726229E2,4.794582628E0,3.291886155E0
8.012040281E1,5.234545618E1,4.834678266E0,7.985154538E0,1.130675327E1,3.579251966E2,4.782874350E0,3.308874429E0
8.112039459E1,5.234555358E1,4.834676910E0,8.607412738E0,1.097545309E1,3.585584384E2,4.782890752E0,3.308850720E0
8.212038660E1,5.234564472E1,4.834675002E0,8.841468976E0,1.050700068E1,3.591316988E2,4.772394480E0,3.323971714E0
8.312037766E1,5.234573838E1,4.834669794E0,8.863313253E0,1.005372271E1,3.588031621E2,4.762325507E0,3.338381763E0
8.412037003E1,5.234582788E1,4.834668121E0,9.108084986E0,9.627375217E0,3.585543261E2,4.767238416E0,3.331362322E0
8.512036157E1,5.234591257E1,4.834664158E0,9.284550919E0,9.167372292E0,3.584917573E2,4.771100961E0,3.325828115E0
8.612035382E1,5.234599120E1,4.834654804E0,9.339610470E0,8.800592676E0,3.572871873E2,4.814615809E0,3.262516152E0
8.712034583E1,5.234605484E1,4.834655445E0,9.320939923E0,8.047109780E0,3.578770487E2,4.842034237E0,3.221683020E0
8.812033737E1,5.234611933E1,4.834651265E0,9.351024416E0,7.584165795E0,3.577126990E2,4.850375179E0,3.209111661E0
8.912032950E1,5.234618354E1,4.834633251E0,9.319720714E0,7.201204324E0,3.552651112E2,4.774409655E0,3.321076554E0
9.012032104E1,5.234622425E1,4.834648606E0,1.051183122E1,6.396687034E0,3.587103897E2,4.746193406E0,3.361277315E0
9.112031329E1,5.234626796E1,4.834648459E0,1.065997581E1,5.711414727E0,3.579306128E2,4.736492466E0,3.374933504E0
9.212030506E1,5.234630460E1,4.834650401E0,1.078473895E1,4.993340661E0,3.582217685E2,4.742914422E0,3.365902527E0
9.312029743E1,5.234634330E1,4.834649346E0,1.036832985E1,4.606063909E0,3.582415156E2,4.761838281E0,3.339076701E0
9.412028885E1,5.234637430E1,4.834647302E0,1.114035467E1,4.131829955E0,3.583870699E2,4.786805544E0,3.303184784E0
9.512028098E1,5.234640479E1,4.834647324E0,1.171485535E1,3.728943840E0,3.585363531E2,4.816132373E0,3.260276982E0
9.612027347E1,5.234641975E1,4.834646412E0,1.227127508E1,2.961217145E0,3.587542750E2,4.821147069E0,3.252856894E0
9.712026477E1,5.234643215E1,4.834651005E0,1.228189764E1,2.315512052E0,3.595726561E2,4.829937268E0,3.239790583E0
9.812025678E1,5.234644416E1,4.834656120E0,1.229148130E1,1.703075133E0,3.595857074E2,4.821874205E0,3.251778925E0
9.912024844E1,5.234644715E1,4.834658123E0,1.266632848E1,1.088659862E0,3.132353407E-1,4.805790463E0,3.275502261E0
1.001202410E2,5.234645101E1,4.834655491E0,1.279311570E1,6.189926918E-1,3.576414074E2,4.824287021E0,3.248198234E0
1.011202335E2,5.234646597E1,4.834651765E0,1.209921657E1,6.113643854E-1,3.479884972E2,4.811175213E0,3.267587810E0
1.021202255E2,5.234647167E1,4.834653396E0,1.305708658E1,8.591356981E-1,3.389698679E2,4.818584705E0,3.256651420E0
1.031202177E2,5.234648777E1,4.834646709E0,1.423610960E1,9.198659046E-1,3.400026839E2,4.804214359E0,3.277813513E0
1.041202093E2,5.234648531E1,4.834644020E0,1.440079463E1,4.261955272E-1,3.368947539E2,4.803871340E0,3.278316212E0
1.051202013E2,5.234648642E1,4.834647819E0,1.479296061E1,1.182493901E-1,3.368947554E2,4.796400571E0,3.289236780E0
1.061201967E2,5.234648466E1,4.834648919E0,1.482644256E1,4.559882701E-2,3.368947563E2,4.789904904E0,3.298688837E0
1.071201854E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.846900401E0,3.214357406E0
1.081201777E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.806591237E0,3.274327062E0
1.091201692E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.768165834E0,3.330034777E0
1.101201614E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.769851005E0,3.327620535E0
1.111201534E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.705799478E0,3.417599787E0
1.121201459E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.692264948E0,3.436158711E0
1.131201379E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.689859343E0,3.439441288E0
1.141201297E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.687983226E0,3.441998010E0
1.151201221E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.686955916E0,3.443396764E0
1.161201144E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.686398328E0,3.444155593E0
1.171201069E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.686942447E0,3.443415097E0
1.181200984E2,5.234648439E1,4.834649017E0,1.482493153E1,0.000000000E0,3.368947564E2,4.687122449E0,3.443170077E0
1.191200907E2,5.234651644E1,4.834646806E0,1.794639446E1,6.161129304E-2,3.368947479E2,4.687287512E0,3.442945369E0
1.201200829E2,5.234651887E1,4.834648090E0,1.797281693E1,3.232380772E-1,3.368947480E2,4.683963197E0,3.447466577E0
1.211200746E2,5.234651842E1,4.834653509E0,1.751477951E1,0.000000000E0,3.557314866E0,4.680271726E0,3.452476446E0
1.221200672E2,5.234653012E1,4.834661902E0,1.705972180E1,1.090364880E0,9.664246294E0,4.690756263E0,3.438217956E0
1.231200587E2,5.234653225E1,4.834662859E0,1.710980434E1,0.000000000E0,7.855393569E0,4.713116712E0,3.407501708E0
1.241200511E2,5.234657078E1,4.834669960E0,1.690111117E1,2.488813700E0,7.298678559E0,4.727399312E0,3.387658894E0
1.251200436E2,5.234660100E1,4.834678759E0,1.684815088E1,3.175071835E0,6.924379897E0,4.755572092E0,3.347995089E0
1.261200378E2,5.234664704E1,4.834683349E0,1.711700387E1,4.067823164E0,5.569960090E0,4.778211380E0,3.315604476E0
1.271200277E2,5.234669956E1,4.834678622E0,1.708302866E1,4.781212758E0,3.729115131E0,4.819485750E0,3.255317824E0
1.281200193E2,5.234675578E1,4.834673303E0,1.728180122E1,5.452906787E0,1.349975561E0,4.805205434E0,3.276360446E0
1.291200117E2,5.234681772E1,4.834670584E0,1.703702482E1,6.177626827E0,3.596114681E2,4.834499914E0,3.232978134E0
1.301200036E2,5.234687370E1,4.834671498E0,1.688315761E1,6.433622019E0,3.593767830E2,4.932591940E0,3.081245493E0
1.311199995E2,5.234696096E1,4.834672119E0,1.672859948E1,7.674664338E0,3.592526461E2,4.869848917E0,3.179482435E0
1.321199877E2,5.234706488E1,4.834647234E0,1.652374993E1,9.199808139E0,3.571891559E2,4.820841521E0,3.253309709E0
1.331199819E2,5.234716525E1,4.834619697E0,1.616563731E1,1.016768727E1,3.556216707E2,4.784529237E0,3.306481062E0
1.341210667E2,5.234726513E1,4.834597989E0,1.608755029E1,1.098594957E1,3.556775774E2,4.767004092E0,3.331697618E0
1.351210645E2,5.234736924E1,4.834575122E0,1.582196226E1,1.158378454E1,3.549721935E2,4.748007580E0,3.358714196E0
1.361210513E2,5.234747940E1,4.834556236E0,1.616918470E1,1.208929992E1,3.551792827E2,4.759514282E0,3.342388491E0
1.371210517E2,5.234760391E1,4.834530001E0,1.611301679E1,1.298899279E1,3.548358864E2,4.758848521E0,3.343336326E0
1.381210533E2,5.234772918E1,4.834508309E0,1.640231706E1,1.362981766E1,3.553487251E2,4.790592898E0,3.297689602E0
1.391210401E2,5.234786879E1,4.834488372E0,1.625282130E1,1.439503965E1,3.559342239E2,4.745003968E0,3.362956195E0
1.401210347E2,5.234800865E1,4.834485510E0,1.595269573E1,1.497652848E1,3.576781281E2,4.788482531E0,3.300753260E0
1.411210307E2,5.234817254E1,4.834460691E0,1.626915035E1,1.644392812E1,3.565907128E2,4.785989792E0,3.304366617E0
1.421210153E2,5.234831550E1,4.834472678E0,1.623338918E1,1.677296127E1,3.590075450E2,4.761807425E0,3.339120704E0
1.431210113E2,5.234847765E1,4.834468831E0,1.625943432E1,1.740882604E1,3.593969368E2,4.740999287E0,3.368599530E0
1.441210151E2,5.234864072E1,4.834461116E0,1.767009603E1,1.771221912E1,3.595134274E2,4.737740389E0,3.373181442E0
1.451209966E2,5.234879428E1,4.834459573E0,1.769609872E1,1.761688188E1,3.593561487E2,4.748934271E0,3.357403807E0
1.461209904E2,5.234895743E1,4.834445967E0,1.745128035E1,1.767060910E1,3.585457280E2,4.746226090E0,3.361231164E0
1.471209878E2,5.234910926E1,4.834437581E0,1.272448754E1,1.769070045E1,3.579301801E2,4.831200766E0,3.237906143E0
1.481209691E2,5.234925745E1,4.834434686E0,1.105821956E1,1.764324383E1,3.587087052E2,4.836092872E0,3.230594800E0
1.491209474E2,5.234940978E1,4.834431336E0,9.695710070E0,1.765466784E1,3.590600727E2,4.841325272E0,3.222748306E0
1.501209272E2,5.234956831E1,4.834429254E0,9.129000321E0,1.770650250E1,3.590612837E2,4.852882165E0,3.205319286E0
1.511209074E2,5.234972226E1,4.834425433E0,8.666508196E0,1.761095175E1,3.590636394E2,4.879989247E0,3.163896645E0
1.521208886E2,5.234987470E1,4.834423618E0,7.813907295E0,1.749958769E1,3.590274835E2,4.896430140E0,3.138392729E0
1.531208701E2,5.235003478E1,4.834416634E0,7.648324730E0,1.760122371E1,3.588975981E2,4.867642007E0,3.182860085E0
1.541208532E2,5.235019691E1,4.834413771E0,7.941090217E0,1.753941570E1,3.590209865E2,4.843151216E0,3.220003623E0
1.551208358E2,5.235035248E1,4.834411769E0,7.990881841E0,1.731417655E1,3.596574119E2,4.824919325E0,3.247258927E0
1.561208193E2,5.235050580E1,4.834415331E0,7.757431035E0,1.696211887E1,6.733327168E-1,4.803411968E0,3.278989250E0
1.571208028E2,5.235065474E1,4.834421896E0,7.729942689E0,1.667930795E1,1.552656170E0,4.806236799E0,3.274847305E0
1.581207873E2,5.235080298E1,4.834441543E0,7.530222241E0,1.637433752E1,3.557308924E0,4.812096849E0,3.266230388E0
1.591207712E2,5.235093617E1,4.834450324E0,7.205840705E0,1.550900011E1,3.795792471E0,4.809455370E0,3.270118664E0
1.601207567E2,5.235106650E1,4.834462776E0,7.018247787E0,1.482169433E1,3.719949465E0,4.799569258E0,3.284611388E0
1.611207430E2,5.235119404E1,4.834464891E0,6.776989627E0,1.426966772E1,2.531602650E0,4.793532773E0,3.293414730E0
1.621207284E2,5.235131453E1,4.834460424E0,6.861348441E0,1.363178784E1,9.272987521E-1,4.765816761E0,3.333395811E0
1.631207141E2,5.235143080E1,4.834466743E0,7.493786505E0,1.332041916E1,1.170112428E0,4.771666570E0,3.325016568E0
1.641207012E2,5.235153554E1,4.834464265E0,6.944405631E0,1.243453323E1,5.981569686E-1,4.768663277E0,3.329322392E0
1.651206874E2,5.235163874E1,4.834461128E0,7.163574938E0,1.177200996E1,5.278672747E-1,4.779680153E0,3.313486783E0
1.661206751E2,5.235172726E1,4.834446933E0,7.467719765E0,1.090201591E1,3.587379181E2,4.806049253E0,3.275122534E0
1.671206617E2,5.235182989E1,4.834451506E0,7.157741018E0,1.080844196E1,3.595558186E2,4.834033236E0,3.233675881E0
1.681206499E2,5.235192003E1,4.834444969E0,7.728245053E0,1.007656227E1,3.582666922E2,4.790459239E0,3.297883763E0
1.691206366E2,5.235199476E1,4.834444213E0,7.833758387E0,8.980783884E0,3.579585437E2,4.771637127E0,3.325058820E0
1.701206250E2,5.235207820E1,4.834447139E0,8.359415462E0,8.510561321E0,3.587519633E2,4.756358097E0,3.346878349E0
1.711206142E2,5.235214570E1,4.834442975E0,8.725214002E0,7.934158123E0,3.586972844E2,4.750800353E0,3.354762739E0
1.721206018E2,5.235221693E1,4.834444100E0,9.176752840E0,7.648034946E0,3.591011281E2,4.775103932E0,3.320078232E0
1.731205903E2,5.235228097E1,4.834442108E0,9.722019725E0,7.140901862E0,3.588821081E2,4.756074186E0,3.347281788E0
1.741205791E2,5.235235360E1,4.834442638E0,1.000100437E1,7.113547561E0,3.591635947E2,4.793029596E0,3.294146980E0
1.751205677E2,5.235242291E1,4.834443434E0,1.116208450E1,7.097450823E0,3.596093628E2,4.863497691E0,3.189189120E0
1.761205573E2,5.235245774E1,4.834442212E0,1.091760961E1,5.752285704E0,3.592438088E2,4.964496623E0,3.029572629E0
1.771205455E2,5.235250207E1,4.834442883E0,1.101444251E1,5.305624478E0,3.593751559E2,5.171320195E0,2.661199818E0
1.781205355E2,5.235252969E1,4.834452648E0,1.110519356E1,4.554438358E0,6.847032017E-1,5.392265376E0,2.224019189E0
1.791205243E2,5.235254410E1,4.834466948E0,1.115818978E1,3.690407513E0,2.369169831E0,5.344828684E0,2.292889744E0
1.801205145E2,5.235254367E1,4.834478174E0,1.134582976E1,2.589066565E0,2.088548636E0,5.383587783E0,2.258098539E0
1.811205037E2,5.235255690E1,4.834476718E0,1.139684308E1,2.226972411E0,1.492888914E0,5.623785124E0,2.101251493E0
1.821204929E2,5.235253361E1,4.834480974E0,1.127993184E1,1.030127248E0,2.973513157E0,5.533823070E0,2.194137027E0
1.831204828E2,5.235253083E1,4.834487196E0,1.078411592E1,7.781210248E-1,6.561991707E0,5.784659226E0,2.032345736E0
1.841204735E2,5.235252829E1,4.834488652E0,9.821759373E0,6.296132554E-1,4.823030315E0,5.964989595E0,2.041430970E0
1.851204630E2,5.235252529E1,4.834493681E0,1.076735443E1,4.143852029E-1,3.589203006E2,6.153132978E0,2.084040594E0
1.861204520E2,5.235252067E1,4.834491248E0,1.124175133E1,9.898327523E-2,3.589202970E2,6.564572678E0,2.248745848E0
1.871204425E2,5.235251034E1,4.834496701E0,1.100545864E1,1.150042240E-2,3.589203046E2,6.312856698E0,2.287505212E0
1.881204334E2,5.235251861E1,4.834507738E0,1.084289687E1,1.554722088E-1,3.589203204E2,6.742837960E0,2.318267375E0
1.891204225E2,5.235251847E1,4.834507564E0,1.089579266E1,0.000000000E0,3.589203202E2,6.866128782E0,2.342616912E0
1.901204132E2,5.235251847E1,4.834507564E0,1.089579266E1,0.000000000E0,3.589203202E2,6.911986081E0,2.375090030E0
1.911204034E2,5.235251847E1,4.834507564E0,1.089579266E1,0.000000000E0,3.589203202E2,6.814733040E0,2.402047222E0
1.921203934E2,5.235254583E1,4.834491468E0,1.157256593E1,1.783495047E-2,3.589202978E2,5.994577190E0,2.286612172E0
1.931203843E2,5.235254120E1,4.834492212E0,1.153008043E1,0.000000000E0,3.589202988E2,5.678934904E0,2.354479908E0
1.941203749E2,5.235254120E1,4.834492212E0,1.153008043E1,0.000000000E0,3.589202988E2,5.505377177E0,2.480500190E0
1.951203650E2,5.235254120E1,4.834492212E0,1.153008043E1,0.000000000E0,3.589202988E2,5.314825162E0,2.615981828E0
1.961203551E2,5.235254120E1,4.834492212E0,1.153008043E1,0.000000000E0,3.589202988E2,5.043954354E0,2.895351708E0
1.971203456E2,5.235254120E1,4.834492212E0,1.153008043E1,0.000000000E0,3.589202988E2,4.893530914E0,3.142911425E0
1.981203361E2,5.235246818E1,4.834458951E0,1.358787764E1,3.046158100E-2,3.589202501E2,4.782119030E0,3.309965954E0
1.991203277E2,5.235245663E1,4.834460224E0,1.344827325E1,0.000000000E0,3.589202517E2,4.747832117E0,3.358962224E0
2.001203179E2,5.235246463E1,4.834451317E0,1.366984901E1,1.503806856E-1,3.589202392E2,4.750837771E0,3.354709750E0
2.011203085E2,5.235246388E1,4.834443205E0,1.431762697E1,6.841184248E-2,3.589202276E2,4.739626212E0,3.370531175E0
2.021202992E2,5.235246361E1,4.834442749E0,1.435981276E1,0.000000000E0,3.589202270E2,4.779069241E0,3.314367846E0
2.031202900E2,5.235246891E1,4.834445121E0,1.397550022E1,9.522680459E-1,NaN,4.725257037E0,3.390646394E0
2.041202809E2,5.235249037E1,4.834445839E0,1.535447113E1,1.083583178E0,3.560039741E2,4.699358842E0,3.426450569E0
2.051202713E2,5.235248708E1,4.834446190E0,1.546381164E1,0.000000000E0,3.560118255E2,4.702862864E0,3.421639653E0
2.061202621E2,5.235254700E1,4.834446468E0,1.688386632E1,2.291807376E0,3.578241891E2,4.716840075E0,3.402345771E0
2.071202527E2,5.235257393E1,4.834442456E0,1.753620867E1,2.922517419E0,3.578713056E2,4.713160851E0,3.407440656E0
2.081202440E2,5.235259913E1,4.834441606E0,1.748568171E1,3.114838956E0,3.580692341E2,4.791379887E0,3.296546042E0
2.091202345E2,5.235266124E1,4.834445257E0,1.775259731E1,4.659368870E0,3.587101764E2,4.791894668E0,3.295797706E0
2.101202258E2,5.235272018E1,4.834450739E0,1.800701621E1,5.724269026E0,3.595655331E2,4.761208818E0,3.339974195E0
2.111202166E2,5.235279273E1,4.834452267E0,1.754046508E1,6.923327730E0,3.598112789E2,4.823283759E0,3.249687803E0
2.121202077E2,5.235287028E1,4.834450581E0,1.740260835E1,7.867970655E0,3.592714410E2,4.775908137E0,3.318921286E0
2.131201987E2,5.235294281E1,4.834443654E0,1.796459838E1,8.407635829E0,3.583042143E2,4.776145061E0,3.318580327E0
2.141201895E2,5.235301617E1,4.834434635E0,1.889833935E1,8.762392417E0,3.573964345E2,4.739855368E0,3.370208914E0
2.151201799E2,5.235310646E1,4.834430200E0,1.875780959E1,9.542116293E0,3.572452418E2,4.742155857E0,3.366971170E0
2.161201711E2,5.235319387E1,4.834434340E0,1.826724564E1,1.008348396E1,3.579470293E2,4.759089872E0,3.342992765E0
2.171201624E2,5.235329225E1,4.834424360E0,1.407973904E1,1.078993979E1,3.577365528E2,4.817618468E0,3.258080620E0
