"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.310148396E1,-1.720027067E-2,6.238102540E-2,-4.341675341E-2
4.360260267E1,-1.630756818E-2,3.888223320E-2,-4.265956208E-2
4.410372067E1,-9.823644906E-2,9.027403593E-2,-5.930025876E-2
4.460483879E1,2.921905834E-3,-1.000911929E-3,-4.007992893E-2
4.510595679E1,3.855761886E-2,5.806890316E-3,-5.096566677E-2
4.560707479E1,3.921077028E-2,-1.327084601E-1,-4.471000284E-2
4.610819279E1,3.432433819E-3,-7.553320378E-2,-3.270164132E-2
4.660931092E1,9.198783897E-3,-1.132147200E-2,-3.631708398E-2
4.711042892E1,-4.379005730E-2,6.097801402E-2,-4.425616562E-2
4.761154617E1,1.189283747E-2,-9.486003965E-2,-3.638552874E-2
4.811266517E1,7.763872854E-3,-3.093725070E-2,-4.262131453E-2
4.861378192E1,4.133401904E-3,4.414245021E-3,-3.461296111E-2
4.911489992E1,3.285961598E-2,3.984722123E-2,-3.879169002E-2
4.961601846E1,2.564165043E-3,-2.854065411E-2,-5.016056448E-2
5.011713646E1,-3.836564720E-2,4.890150949E-2,-2.448526770E-2
5.061825467E1,1.374093350E-2,4.588065669E-2,-3.976976871E-2
5.111937267E1,3.271258203E-3,2.668240108E-2,-4.684683681E-2
5.162049042E1,-4.435500875E-2,9.845014662E-2,-4.039894044E-2
5.212160842E1,5.379864015E-3,-5.278039724E-2,-2.328673378E-2
5.262272658E1,2.145308815E-2,-4.418851435E-2,-2.644123137E-2
5.312384558E1,-4.397128895E-2,-1.531546004E-2,-2.991436049E-2
5.362496304E1,-4.637634754E-2,3.440458700E-2,-3.475011140E-2
5.412608104E1,-4.172696918E-2,1.639904827E-2,-3.278917819E-2
5.462719917E1,-9.692774154E-3,-4.528734833E-2,-2.792614698E-2
5.512831717E1,-7.285426836E-3,-5.366949737E-2,-1.912111416E-2
5.562943492E1,7.910411060E-2,-1.693098247E-1,1.094221137E-3
5.613055292E1,6.674500555E-2,-7.728895545E-2,-1.443270780E-2
5.663167142E1,1.508362358E-3,1.095459517E-2,-1.990883239E-2
5.713278942E1,9.103985131E-2,-7.922595739E-2,-2.467240673E-3
5.763390729E1,1.325052790E-2,7.037998736E-2,-8.617795072E-3
5.813502529E1,-1.366467308E-2,1.176232323E-1,-1.635688916E-2
5.863614192E1,-6.863075495E-2,1.833214462E-1,-3.773770761E-3
5.913725992E1,-3.499139845E-2,6.728652120E-2,-1.717079431E-5
