"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.467541661E-3,-7.321275330E0,5.883365479E0,2.618355103E0
5.065813333E-1,-1.103954315E0,-4.465214539E-1,9.670639801E0
1.007695333E0,2.498604126E0,4.424798584E0,6.075715485E0
1.508809292E0,-8.113128662E-1,2.159259796E0,9.822723541E0
2.009924292E0,-1.375040588E0,1.987417145E0,1.000938538E1
2.511038917E0,-8.075706482E-1,1.957928467E0,9.216933289E0
3.012153917E0,-8.431965637E-1,2.004930725E0,9.556127930E0
3.513269583E0,-9.862989807E-1,1.967508545E0,9.936636658E0
4.014384583E0,-1.136287079E0,1.963766327E0,9.584868164E0
4.515499458E0,-1.273551636E0,1.961071930E0,9.995015259E0
5.016614458E0,-1.029858398E0,2.079924774E0,9.803264008E0
5.517729042E0,-1.128353577E0,1.964514771E0,9.254954224E0
6.018844042E0,-1.414558411E0,1.871558075E0,9.793683929E0
6.519959167E0,-1.190474396E0,2.025887146E0,9.418414307E0
7.021074167E0,-1.416055298E0,1.766626282E0,9.454339600E0
7.522188958E0,-1.445843353E0,1.904190216E0,9.757758636E0
8.023304958E0,-1.202000427E0,1.866169281E0,9.754615173E0
8.524420792E0,-7.849676514E-1,1.876048737E0,9.924511871E0
9.025536792E0,-8.071215820E-1,1.868713989E0,9.271419983E0
9.526653667E0,-9.466314697E-1,1.803300018E0,9.924661560E0
1.002776867E1,-6.921606445E-1,1.801054688E0,9.708061981E0
1.052888867E1,-8.033793640E-1,1.969604187E0,9.636810150E0
1.103000467E1,-5.233117676E-1,2.044298859E0,9.737400970E0
1.153111579E1,-6.418652344E-1,2.049537964E0,9.650431824E0
1.203223279E1,-4.062551880E-1,2.011217651E0,9.332193604E0
1.253334858E1,-4.022135925E-1,2.176324310E0,9.359287262E0
1.303446458E1,-2.213896179E-1,2.289488983E0,1.007569748E1
1.353558054E1,-5.688171387E-1,1.964215393E0,9.659712524E0
1.403669654E1,-4.397854614E-1,2.203717346E0,1.018541931E1
1.453781267E1,-5.447172546E-1,2.016456757E0,8.780740356E0
1.503892867E1,-5.882766724E-1,2.079026642E0,9.637857971E0
1.554004496E1,-4.677772522E-1,2.036215668E0,9.040300598E0
1.604116096E1,-6.218069458E-1,2.149230652E0,9.396559753E0
1.654227608E1,-1.032403107E0,1.630858612E0,9.592202911E0
1.704339308E1,-1.336420898E0,1.841620331E0,1.007240433E1
1.754450908E1,-8.271798706E-1,1.955383759E0,9.929601288E0
1.804562508E1,-1.336869965E0,1.736389160E0,9.743687897E0
1.854674142E1,-6.020480347E-1,1.946851501E0,1.006491989E1
1.904785842E1,-9.104067993E-1,1.886227570E0,9.986782379E0
1.954897421E1,-7.470964050E-1,1.986968079E0,1.013991394E1
2.005009021E1,-8.752299500E-1,1.742227020E0,9.408534851E0
2.055120667E1,-7.301815796E-1,1.837728424E0,9.651329956E0
2.105232367E1,-3.818559265E-1,1.910177765E0,9.518106995E0
2.155343971E1,-5.944139099E-1,1.851350098E0,9.227561188E0
2.205455571E1,-6.697073364E-1,1.776805115E0,9.360634460E0
2.255567171E1,-4.688250732E-1,1.881736908E0,9.676477661E0
2.305678871E1,-6.512956238E-1,1.811981964E0,9.323511658E0
2.355790458E1,-6.210585022E-1,1.709295502E0,9.694140930E0
2.405902058E1,-6.503974915E-1,1.794019318E0,1.002375549E1
2.456013746E1,-7.893086243E-1,1.895358582E0,9.790241089E0
2.506125446E1,-6.304888916E-1,1.792073364E0,9.782008209E0
2.556237117E1,-8.363108826E-1,1.829345856E0,9.797426147E0
2.606348917E1,-7.201524353E-1,1.785337372E0,9.330547028E0
2.656460608E1,-3.471281433E-1,1.957629089E0,9.536518707E0
2.706572308E1,-6.894662476E-1,1.795067139E0,9.380543060E0
2.756684017E1,-5.622308350E-1,1.938169556E0,1.005668701E1
2.806795817E1,-6.858737183E-1,1.767524414E0,9.600286102E0
2.856907646E1,-3.013233948E-1,1.848506012E0,9.267079010E0
2.907019346E1,-7.285350037E-1,1.760938110E0,9.914632416E0
2.957131133E1,-6.744973755E-1,1.832489319E0,9.144633636E0
3.007242933E1,-7.470964050E-1,1.880988464E0,9.924661560E0
3.057354742E1,-6.731501770E-1,2.037263489E0,9.280251617E0
3.107466442E1,-6.216572571E-1,2.119143219E0,9.383387146E0
3.157578179E1,-8.884025574E-1,1.888023834E0,9.665999451E0
3.207689879E1,-9.193881226E-1,1.975591736E0,9.577533417E0
3.257801708E1,-1.000220032E0,2.016606445E0,9.559271393E0
3.307913408E1,-1.069376221E0,1.963766327E0,9.799970856E0
3.358025221E1,-9.991722107E-1,1.853595428E0,9.372459869E0
3.408136921E1,-1.004411316E0,1.859732666E0,9.511520691E0
3.458248667E1,-1.066232758E0,1.867666168E0,9.333091736E0
