"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.237817415E2,3.140625191E1,-4.591875076E1,-9.637500763E0
1.242817415E2,2.664375114E1,-4.612500000E1,-9.412500381E0
1.247817415E2,2.441250038E1,-4.711875153E1,-7.912500381E0
1.252817415E2,2.465625191E1,-4.706250000E1,-7.462500095E0
1.257817415E2,2.775000191E1,-4.691250229E1,-6.675000191E0
1.262817415E2,3.058125114E1,-4.616250229E1,-6.243750095E0
1.267817415E2,3.309375000E1,-4.501875305E1,-6.243750095E0
1.272817415E2,3.519375229E1,-4.456875229E1,-5.268750191E0
1.277817415E2,3.624375153E1,-4.400625229E1,-4.537500381E0
1.282817415E2,3.819375229E1,-4.363125229E1,-4.987500191E0
1.287817415E2,4.035000229E1,-4.254375076E1,-4.387500286E0
1.292817415E2,4.230000305E1,-4.271250153E1,-3.206250191E0
1.297817415E2,4.391250229E1,-4.524375153E1,-3.525000095E0
1.302817415E2,4.700625229E1,-4.938750076E1,-4.368750095E0
1.307817415E2,4.978125381E1,-5.313750076E1,-4.425000191E0
1.312817415E2,5.334375381E1,-5.574375153E1,-5.418750286E0
1.317817415E2,5.758125305E1,-5.941875076E1,-6.243750095E0
1.322817415E2,6.000000381E1,-6.226875305E1,-6.375000477E0
1.327817415E2,5.836875153E1,-6.367500305E1,-6.093750477E0
1.332817415E2,5.251875305E1,-6.050625229E1,-3.243750095E0
1.337817415E2,4.503750229E1,-5.454375076E1,-8.250000477E-1
1.342817415E2,3.738750076E1,-4.876875305E1,2.362500191E0
1.347817415E2,2.941875076E1,-4.256250000E1,4.575000286E0
1.352817415E2,1.865625000E1,-3.626250076E1,6.543750286E0
1.357817415E2,8.325000763E0,-2.943750191E1,9.150000572E0
1.362817415E2,-8.625000119E-1,-2.212500000E1,1.284375095E1
1.367817415E2,-6.375000477E0,-1.588125038E1,1.470000076E1
1.372817415E2,-5.793750286E0,-1.580625057E1,1.466250038E1
1.377817415E2,-3.806250095E0,-1.903125000E1,1.492500019E1
1.382817415E2,-2.700000048E0,-2.175000000E1,1.381875038E1
1.387817415E2,-6.937500238E-1,-2.531250191E1,1.370625019E1
1.392817415E2,4.237500191E0,-3.052500153E1,1.434375095E1
1.397817415E2,9.618750572E0,-3.560625076E1,1.410000038E1
1.402817415E2,1.563750076E1,-4.113750076E1,1.203750038E1
1.407817415E2,2.066250038E1,-4.710000229E1,1.021875000E1
1.412817415E2,2.019375038E1,-4.963125229E1,9.712500572E0
1.417817415E2,1.708125114E1,-4.646250153E1,1.076250076E1
1.422817415E2,1.415625095E1,-4.121250153E1,1.245000076E1
1.427817415E2,1.108125019E1,-3.573750305E1,1.363125038E1
1.432817415E2,7.387500286E0,-2.925000191E1,1.451250076E1
1.437817415E2,3.450000048E0,-2.223750114E1,1.573125076E1
1.442817415E2,-9.750000238E-1,-1.571250057E1,1.764375114E1
1.447817415E2,-4.631250381E0,-9.656250000E0,1.976250076E1
1.452817415E2,-6.375000477E0,-4.162500381E0,1.980000114E1
1.457817415E2,-6.787500381E0,-1.931250095E0,1.858125114E1
1.462817415E2,-6.562500477E0,-1.237500072E0,1.775625038E1
1.467817415E2,-7.256250381E0,3.750000149E-2,1.756875038E1
1.472817415E2,-7.931250095E0,2.081250191E0,1.831875038E1
1.477817415E2,-8.812500000E0,4.875000000E0,1.858125114E1
1.482817415E2,-1.102500057E1,8.381250381E0,2.002500153E1
1.487817415E2,-1.434375095E1,1.359375095E1,2.229375076E1
1.492817415E2,-1.781250000E1,1.839375114E1,2.493750191E1
1.497817415E2,-2.225625038E1,2.416875076E1,2.868750191E1
1.502817415E2,-2.664375114E1,2.973750114E1,3.161250114E1
1.507817415E2,-3.123750114E1,3.459375000E1,3.406875229E1
1.512817415E2,-3.654375076E1,3.817500305E1,3.613125229E1
1.517817415E2,-4.278750229E1,4.125000000E1,3.789375305E1
1.522817415E2,-4.779375076E1,4.535625076E1,3.883125305E1
1.527817415E2,-5.103750229E1,4.779375076E1,3.890625000E1
1.532817415E2,-5.371875381E1,4.991250229E1,3.958125305E1
1.537817415E2,-5.340000153E1,5.086875153E1,4.003125000E1
1.542817415E2,-5.400000381E1,5.229375076E1,4.156875229E1
1.547817415E2,-5.610000229E1,5.467500305E1,4.323750305E1
1.552817415E2,-5.926875305E1,5.790000153E1,4.599375153E1
1.557817415E2,-6.007500076E1,6.106875229E1,4.835625076E1
1.562817415E2,-6.120000076E1,6.300000381E1,4.878750229E1
1.567817415E2,-6.318750381E1,6.423750305E1,4.995000076E1
1.572817415E2,-6.555000305E1,6.491250610E1,5.010000229E1
1.577817415E2,-6.759375000E1,6.549375153E1,4.955625153E1
1.582817415E2,-6.793125153E1,6.611250305E1,4.659375000E1
1.587817415E2,-6.630000305E1,6.585000610E1,4.115625000E1
1.592817415E2,-6.365625381E1,6.605625153E1,3.744375229E1
1.597817415E2,-6.213750076E1,6.626250458E1,3.515625000E1
1.602817415E2,-6.001875305E1,6.650625610E1,3.510000229E1
1.607817415E2,-5.801250076E1,6.682500458E1,3.416250229E1
1.612817415E2,-5.630625153E1,6.643125153E1,3.457500076E1
1.617817415E2,-5.754375076E1,6.648750305E1,3.555000305E1
1.622817415E2,-6.013125229E1,6.695625305E1,3.840000153E1
1.627817415E2,-6.050625229E1,6.673125458E1,4.290000153E1
1.632817415E2,-5.938125229E1,6.416250610E1,4.370625305E1
1.637817415E2,-5.788125229E1,6.028125381E1,4.462500000E1
1.642817415E2,-5.846250153E1,5.591250229E1,4.603125000E1
1.647817415E2,-6.011250305E1,5.002500153E1,4.695000076E1
1.652817415E2,-5.919375229E1,4.447500229E1,4.582500076E1
1.657817415E2,-5.325000381E1,4.083750153E1,4.215000153E1
1.662817415E2,-4.640625000E1,3.843750000E1,3.894375229E1
1.667817415E2,-4.031250000E1,3.761250305E1,3.540000153E1
1.672817415E2,-3.495000076E1,3.843750000E1,3.350625229E1
1.677817415E2,-2.895000076E1,4.035000229E1,3.270000076E1
1.682817415E2,-2.190000153E1,4.185000229E1,2.981250191E1
1.687817415E2,-1.511250019E1,4.554375076E1,2.686875153E1
1.692817415E2,-1.081875038E1,5.017500305E1,2.559375191E1
1.697817415E2,-9.131250381E0,5.116875076E1,2.634375191E1
1.702817415E2,-8.025000572E0,4.871250153E1,2.544375038E1
1.707817415E2,-8.343750000E0,4.310625076E1,2.435625076E1
1.712817415E2,-8.343750000E0,3.680625153E1,2.193750000E1
1.717817415E2,-8.962500572E0,3.030000114E1,1.850625038E1
1.722817415E2,-8.325000763E0,2.304375076E1,1.680000114E1
1.727817415E2,-6.881250381E0,1.344375038E1,1.693125153E1
1.732817415E2,-4.668750286E0,3.393750191E0,1.783125114E1
1.737817415E2,-4.350000381E0,-4.987500191E0,1.856250000E1
1.742817415E2,-4.481250286E0,-1.267500019E1,1.966875076E1
1.747817415E2,-3.356250048E0,-1.830000114E1,2.272500038E1
1.752817415E2,-2.531250000E0,-2.251875114E1,2.512500191E1
1.757817415E2,-2.343750000E0,-2.690625191E1,2.591250038E1
1.762817415E2,-2.437500000E0,-3.129375076E1,2.557500076E1
1.767817415E2,-1.518750072E0,-3.266250229E1,2.430000114E1
1.772817415E2,-2.025000095E0,-3.406875229E1,2.236875153E1
1.777817415E2,-2.868750095E0,-3.588750076E1,2.152500153E1
1.782817415E2,-3.825000048E0,-3.791250229E1,2.191875076E1
1.787817415E2,-6.300000191E0,-4.050000000E1,2.096250153E1
1.792817415E2,-8.231250763E0,-4.406250000E1,2.008125114E1
1.797817415E2,-9.393750191E0,-4.588125229E1,2.000625038E1
1.802817415E2,-1.183125019E1,-4.747500229E1,2.111250114E1
1.807817415E2,-1.411875057E1,-4.987500381E1,2.240625000E1
1.812817415E2,-1.421250057E1,-5.141250229E1,2.334375000E1
1.817817415E2,-1.312500095E1,-5.368125153E1,2.296875000E1
1.822817415E2,-1.213125038E1,-5.600625229E1,2.240625000E1
1.827817415E2,-1.061250019E1,-5.705625153E1,2.197500038E1
1.832817415E2,-9.543750763E0,-5.769375229E1,2.285625076E1
1.837817415E2,-9.656250000E0,-6.052500153E1,2.424375153E1
1.842817415E2,-7.931250095E0,-6.146250153E1,2.458125114E1
1.847817415E2,-5.868750095E0,-6.088125229E1,2.478750038E1
1.852817415E2,-5.418750286E0,-6.153750229E1,2.535000038E1
1.857817415E2,-5.231250286E0,-6.061875153E1,2.598750114E1
1.862817415E2,-4.593750000E0,-5.709375381E1,2.610000038E1
1.867817415E2,-4.125000000E0,-5.418750381E1,2.625000191E1
1.872817415E2,-4.368750095E0,-5.203125381E1,2.593125153E1
1.877817415E2,-3.656250238E0,-4.790625000E1,2.471250153E1
1.882817415E2,-2.868750095E0,-4.366875076E1,2.341875076E1
1.887817415E2,-2.737500191E0,-4.168125153E1,2.223750114E1
1.892817415E2,-1.912500024E0,-3.937500000E1,2.126250076E1
1.897817415E2,-7.875000238E-1,-3.680625153E1,2.079375076E1
1.902817415E2,-1.312500089E-1,-3.568125153E1,2.064375114E1
1.907817415E2,5.437500477E-1,-3.478125000E1,2.064375114E1
1.912817415E2,1.481250048E0,-3.328125000E1,2.088750076E1
1.917817415E2,1.875000119E0,-3.309375000E1,2.148750114E1
1.922817415E2,1.443750024E0,-3.403125000E1,2.242500114E1
1.927817415E2,1.031250000E0,-3.436875153E1,2.302500153E1
1.932817415E2,6.000000238E-1,-3.474375153E1,2.340000153E1
1.937817415E2,-2.250000089E-1,-3.607500076E1,2.377500153E1
1.942817415E2,-9.187500477E-1,-3.733125305E1,2.413125038E1
1.947817415E2,-1.312500000E0,-3.841875076E1,2.418750191E1
1.952817415E2,-1.518750072E0,-3.960000229E1,2.390625000E1
1.957817415E2,-1.725000024E0,-4.029375076E1,2.418750191E1
1.962817415E2,-1.856250048E0,-4.055625153E1,2.424375153E1
1.967817415E2,-1.950000048E0,-4.063125229E1,2.433750153E1
1.972817415E2,-1.950000048E0,-4.066875076E1,2.435625076E1
1.977817415E2,-1.912500024E0,-4.063125229E1,2.443125153E1
1.982817415E2,-1.837500095E0,-4.051875305E1,2.433750153E1
1.987817415E2,-1.706250072E0,-4.016250229E1,2.458125114E1
1.992817415E2,-1.237500072E0,-3.892500305E1,2.482500076E1
1.997817419E2,-1.125000045E-1,-3.667500305E1,2.431875038E1
2.002817419E2,1.162500024E0,-3.423750305E1,2.347500038E1
2.007817419E2,2.643750191E0,-3.150000191E1,2.242500114E1
2.012817419E2,4.218750000E0,-2.853750038E1,2.150625038E1
2.017817419E2,5.700000286E0,-2.550000191E1,2.079375076E1
2.022817419E2,7.200000286E0,-2.248125076E1,2.019375038E1
2.027817419E2,8.568750381E0,-1.978125000E1,1.950000000E1
2.032817419E2,9.543750763E0,-1.803750038E1,1.906875038E1
2.037817419E2,9.881250381E0,-1.738125038E1,1.890000153E1
