"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.245311405E2,7.765307903E0,-2.617748022E0,-5.302495003E0
5.250311405E2,7.858029366E0,-2.582453728E0,-5.288137913E0
5.255311405E2,7.824530125E0,-2.592623234E0,-5.277370453E0
5.260311405E2,7.804191113E0,-2.586043119E0,-5.270790100E0
5.265311405E2,7.816154957E0,-2.583052158E0,-5.289932728E0
5.270311405E2,7.713263988E0,-2.603390932E0,-5.356333256E0
5.275311405E2,7.746165276E0,-2.583052158E0,-5.350351334E0
5.280311405E2,7.709674358E0,-2.569891453E0,-5.363512039E0
5.285311405E2,7.752745152E0,-2.571087837E0,-5.334797859E0
5.290311405E2,7.806583881E0,-2.586043119E0,-5.367699623E0
5.295311405E2,7.792226791E0,-2.581257343E0,-5.367699623E0
5.300311405E2,7.749155998E0,-2.566900492E0,-5.369493961E0
5.305311405E2,7.749155998E0,-2.563311338E0,-5.346762180E0
5.310311405E2,7.852047443E0,-2.596810818E0,-5.346762180E0
5.315311405E2,7.718049526E0,-2.571686029E0,-5.326423168E0
5.320311405E2,7.770093441E0,-2.598605394E0,-5.344369411E0
5.325311405E2,7.715656757E0,-2.584248543E0,-5.383851051E0
5.330311405E2,7.741379261E0,-2.549552441E0,-5.240281582E0
5.335311405E2,8.232506752E0,-2.597409010E0,-4.802993298E0
5.340311405E2,8.159524918E0,-2.542374134E0,-4.648656368E0
5.345311405E2,8.190033913E0,-2.558525562E0,-4.668995380E0
5.350311405E2,8.187042236E0,-2.547159672E0,-4.675575256E0
5.355311405E2,8.148757935E0,-2.592025042E0,-4.657629490E0
5.360311405E2,8.178668022E0,-2.573480844E0,-4.668995380E0
5.365311405E2,8.231309891E0,-2.571087837E0,-4.715056896E0
5.370311405E2,8.172087669E0,-2.566900492E0,-4.660022259E0
5.375311405E2,8.145168304E0,-2.562114954E0,-4.664209366E0
5.380311405E2,8.196015358E0,-2.556730986E0,-4.667798996E0
5.385311405E2,8.196614265E0,-2.542374134E0,-4.679164886E0
5.390311405E2,8.161319733E0,-2.562114954E0,-4.670789719E0
5.395311405E2,8.193024635E0,-2.551945448E0,-4.686343193E0
5.400311405E2,8.194819450E0,-2.547757864E0,-4.691128731E0
5.405311405E2,8.200801849E0,-2.562114954E0,-4.692923546E0
5.410311405E2,8.209176064E0,-2.552543640E0,-4.686941147E0
5.415311405E2,8.181658745E0,-2.539382935E0,-4.654638290E0
5.420311405E2,8.188239098E0,-2.582453728E0,-4.666004181E0
5.425311405E2,8.177471161E0,-2.547757864E0,-4.667798996E0
5.430311405E2,8.186444283E0,-2.532802820E0,-4.689932346E0
