"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.277875239E1,-4.581485875E-3,-5.039634649E-3,-2.443459118E-3
6.328287900E1,4.581485991E-4,-4.428769462E-3,-3.970621154E-3
6.378700572E1,-4.734201822E-3,-5.497782957E-3,-7.483093534E-3
6.429113223E1,1.527161949E-4,-5.345067009E-3,3.054323897E-4
6.479525848E1,-5.650499370E-3,-9.621120058E-3,6.108647678E-3
6.529938442E1,2.596175298E-3,-3.970621154E-3,-7.330377586E-3
6.580351005E1,-3.512472380E-3,-3.054323839E-3,-7.024944760E-3
6.630763536E1,-2.443459118E-3,-4.276053514E-3,-1.160643063E-2
6.681176036E1,4.581485991E-4,-1.527161920E-3,-2.290742937E-3
6.731588504E1,-4.123337101E-3,-2.290742937E-3,-5.650499370E-3
6.782000937E1,6.108647794E-4,-2.901607659E-3,-6.414080039E-3
6.832413333E1,3.054323897E-4,-1.985310577E-3,-5.497782957E-3
6.882825692E1,-7.941242307E-3,-2.290742937E-3,-9.162971750E-3
6.933238031E1,-3.970621154E-3,-2.901607659E-3,-7.941242307E-3
6.983650359E1,2.443459118E-3,-4.886918236E-3,-1.099556591E-2
7.034062661E1,-2.901607659E-3,-3.207040019E-3,6.108647794E-4
7.084474921E1,-2.290742937E-3,-3.359756200E-3,3.054323897E-4
7.134887150E1,-1.527161949E-4,-4.734201822E-3,-1.450803876E-2
7.185299359E1,1.069013379E-3,-1.527161949E-4,1.832594397E-3
7.235711541E1,-1.221729536E-2,-4.276053514E-3,-6.719512399E-3
7.286123692E1,-0.000000000E0,-5.039634649E-3,-1.099556591E-2
7.336535812E1,-3.054323897E-4,-3.054323897E-4,-6.108647794E-4
7.386947900E1,-2.138026757E-3,-3.207040019E-3,-2.138026757E-3
7.437359958E1,-6.872228812E-3,-2.290742937E-3,-6.108647678E-3
7.487771999E1,-1.328630932E-2,-1.175914705E-2,-1.740964688E-2
7.538184077E1,-2.901607659E-3,-9.010255337E-3,-1.175914705E-2
7.588596239E1,1.527161949E-4,5.497782957E-3,3.817904973E-3
7.639008484E1,1.527161920E-3,-0.000000000E0,-1.374445739E-3
7.689420812E1,3.054323897E-4,-1.527161949E-4,-3.970621154E-3
7.739833229E1,2.901607659E-3,-2.748891478E-3,-7.330377586E-3
7.790245723E1,-4.428769462E-3,-7.024944760E-3,-1.267544460E-2
7.840658270E1,-3.817904973E-3,-3.512472380E-3,-4.276053514E-3
7.891070843E1,1.832594397E-3,7.635809598E-4,3.207040019E-3
7.941483406E1,-8.704823442E-3,4.581485991E-4,-2.748891478E-3
7.991895981E1,6.108647678E-3,-3.512472380E-3,-4.886918236E-3
8.042308528E1,-1.053741761E-2,-2.901607659E-3,-7.483093534E-3
8.092721059E1,-1.863137633E-2,4.276053514E-3,7.330377586E-3
8.143133575E1,-4.520399496E-2,-1.954767294E-2,6.566796452E-3
8.193546080E1,-6.429351866E-2,-1.434005052E-1,5.940660089E-2
8.243958575E1,1.985310577E-3,-1.392771751E-1,-1.505781710E-1
8.294371054E1,1.004872546E-1,-5.468766689E-1,-2.159406990E-1
8.344783528E1,1.291978955E-1,-2.909243584E0,6.701186895E-1
8.395196002E1,2.400698513E-1,-6.750056148E-2,3.433060050E-1
8.445608460E1,-1.041524485E-1,5.711585656E-2,3.970621154E-2
8.496020908E1,-2.504545636E-2,-7.254019380E-2,1.618791670E-1
8.546433335E1,1.954767294E-2,-1.924224012E-2,2.290742844E-2
8.596845742E1,-7.452550530E-2,1.701258421E-1,-3.894263133E-2
8.647258117E1,1.207985133E-1,4.358520210E-1,-3.347539008E-1
8.697670471E1,3.338375986E-1,-3.045161068E-1,1.831067204E-1
8.748082804E1,-3.375027776E-1,8.170316368E-2,2.768744528E-1
8.798495117E1,7.742711157E-2,-4.825831577E-2,4.260781780E-2
8.848907408E1,-2.596175298E-3,6.108647794E-4,-2.244928107E-2
8.899319674E1,9.468403645E-3,-3.359756246E-2,-1.313359290E-1
8.949731914E1,1.496618707E-2,5.986474827E-2,9.162971983E-4
9.000144132E1,2.428187430E-2,-1.850920320E-1,4.062250629E-2
9.050556335E1,6.856957078E-2,5.085449293E-2,1.021671370E-1
9.100968518E1,-2.962694131E-2,1.740964688E-2,-5.329795182E-2
9.151380684E1,-2.443459118E-3,5.039634649E-3,-2.535088919E-2
9.201792835E1,-2.596175298E-3,-2.687804960E-2,-1.527161989E-2
9.252204966E1,2.596175298E-3,-2.535088919E-2,-1.649334840E-2
9.302617065E1,7.483093534E-3,-1.817322709E-2,-1.053741761E-2
9.353029127E1,3.359756200E-3,-1.404988952E-2,-1.466075517E-2
9.403441153E1,2.901607659E-3,-3.665188793E-3,-1.954767294E-2
9.453853148E1,8.246674202E-3,-4.734201822E-3,-9.315688163E-3
9.504265117E1,9.468403645E-3,-5.803215317E-3,-1.313359290E-2
9.554677065E1,1.099556591E-2,-6.872228812E-3,-1.802051067E-2
9.605088992E1,1.175914705E-2,-5.497782957E-3,-1.725693047E-2
9.655500903E1,1.618791744E-2,-5.039634649E-3,-1.435532235E-2
9.705912794E1,1.893680729E-2,-3.665188793E-3,-2.107483521E-2
9.756324674E1,2.672533318E-2,-6.261364091E-3,-1.374445762E-2
9.806736528E1,1.374445762E-2,-1.007926930E-2,-1.160643063E-2
9.857148351E1,1.511890348E-2,-1.527161989E-2,-2.290742844E-2
9.907560158E1,2.153298259E-2,-9.010255337E-3,-1.908952370E-2
9.957971955E1,2.382372692E-2,-9.926552884E-3,-1.771507785E-2
1.000838373E2,2.580903657E-2,-5.497782957E-3,-1.389717404E-2
1.005879549E2,2.611446939E-2,-1.084284950E-2,-1.313359290E-2
1.010920726E2,2.611446939E-2,-7.177661173E-3,-1.450803876E-2
1.015961902E2,2.764163166E-2,-1.084284950E-2,-1.267544460E-2
1.021003081E2,2.809977904E-2,-6.719512399E-3,-1.328630932E-2
1.026044259E2,2.916879393E-2,-7.177661173E-3,-1.450803876E-2
1.031085438E2,2.932151034E-2,-1.221729536E-2,-1.252272818E-2
1.036126618E2,2.871064469E-2,-8.246674202E-3,-1.084284950E-2
1.041167798E2,2.596175298E-2,-9.315688163E-3,-1.511890348E-2
1.046208978E2,2.916879393E-2,-8.857538924E-3,-8.093958721E-3
1.051250161E2,2.641990222E-2,-2.443459118E-3,-1.252272818E-2
1.056291346E2,4.077522457E-2,-7.483093534E-3,-1.114828233E-2
1.061332533E2,2.901607752E-2,-1.267544460E-2,-1.282816008E-2
1.066373720E2,2.779434808E-2,-8.093958721E-3,-9.315688163E-3
1.071414910E2,2.687804960E-2,-8.093958721E-3,-1.237001177E-2
1.076456104E2,2.733619884E-2,-1.527161920E-3,-8.093958721E-3
1.081497300E2,2.290742844E-2,4.948004708E-2,-5.222893879E-2
1.086538499E2,9.926552884E-3,-1.565341055E-1,-3.802633286E-2
1.091579701E2,2.794706449E-2,1.169806048E-1,-8.093958721E-3
1.096620905E2,2.794706449E-2,-2.443459118E-3,-3.665188793E-3
1.101662113E2,4.382954910E-2,1.221729559E-3,-2.092211880E-2
1.106703322E2,3.726275265E-2,1.420260593E-2,-2.901607659E-3
1.111744534E2,3.176496923E-2,5.650499370E-3,9.010255337E-3
1.116785749E2,2.489273995E-2,-8.857538924E-3,-1.023198478E-2
1.121826965E2,2.535088919E-2,-1.145371422E-2,-1.389717404E-2
1.126868183E2,2.718348242E-2,-2.138026757E-3,-9.468403645E-3
1.131909402E2,2.580903657E-2,-4.886918236E-3,-1.481347065E-2
1.136950621E2,3.100138716E-2,-2.596175298E-3,-7.635809947E-3
1.141991840E2,2.703076601E-2,-4.734201822E-3,-1.450803876E-2
1.147033061E2,2.932151034E-2,-2.443459118E-3,-1.160643063E-2
1.152074282E2,2.748891525E-2,-2.901607659E-3,-1.389717404E-2
1.157115505E2,2.962694131E-2,1.374445739E-3,-7.483093534E-3
1.162156730E2,3.084867075E-2,-5.955931731E-3,-9.468403645E-3
1.167197956E2,2.932151034E-2,-5.955931731E-3,-1.130099874E-2
1.172239183E2,2.886336111E-2,6.108647794E-4,-1.450803876E-2
1.177280409E2,2.932151034E-2,-5.803215317E-3,-1.237001177E-2
1.182321635E2,3.054323979E-2,-3.359756200E-3,-7.330377586E-3
1.187362860E2,2.977965772E-2,-9.010255337E-3,-5.803215317E-3
1.192404086E2,2.489273995E-2,1.527161920E-3,-1.496618707E-2
1.197445312E2,3.039052337E-2,-4.276053514E-3,-1.069013402E-2
1.202486539E2,2.641990222E-2,-6.566796452E-3,-1.847865991E-2
1.207527766E2,3.207040206E-2,-6.872228812E-3,1.527161949E-4
1.212568992E2,2.672533318E-2,-1.832594397E-3,-1.221729536E-2
1.217610217E2,3.039052337E-2,-4.886918236E-3,-8.704823442E-3
1.222651442E2,2.916879393E-2,-1.084284950E-2,-1.420260593E-2
1.227692666E2,2.397644334E-2,3.054323897E-4,-7.024944760E-3
1.232733891E2,2.840521187E-2,-9.162971750E-3,-1.191186346E-2
