"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.108313026E2,5.234164520E1,4.891464600E0,-4.903344015E0,NaN,NaN,2.716399956E1,2.008973837E0
2.402353026E2,5.235361350E1,4.892431000E0,NaN,NaN,NaN,2.400000000E3,0.000000000E0
2.603093026E2,5.233962130E1,4.884149900E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
2.802703026E2,5.233854350E1,4.886032700E0,NaN,NaN,NaN,3.000000000E2,0.000000000E0
3.002753026E2,5.234089390E1,4.885618700E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
3.203003026E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.403093026E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.603213026E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.804023026E2,5.235316320E1,4.895255600E0,NaN,NaN,NaN,2.400000000E3,0.000000000E0
4.003553026E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
4.203603026E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
4.404443026E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
4.603953026E2,5.234876830E1,4.888669800E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
4.804063026E2,5.235009220E1,4.888903900E0,NaN,NaN,NaN,1.100000000E3,0.000000000E0
5.004993026E2,5.236265280E1,4.891541000E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
5.204343026E2,5.236774450E1,4.897423600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.404463026E2,5.236591190E1,4.893363100E0,NaN,NaN,NaN,1.100000000E3,0.000000000E0
5.605203026E2,5.236774450E1,4.897423600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.816693026E2,5.237113190E1,4.892964800E0,-1.816084633E1,NaN,NaN,3.440000153E1,3.458868265E0
5.816783026E2,5.237087780E1,4.892956800E0,-1.826121018E1,NaN,NaN,5.240000153E1,7.641275406E0
6.205053026E2,5.238095920E1,4.908488600E0,NaN,NaN,NaN,1.799999023E3,0.000000000E0
6.415283026E2,5.237929170E1,4.891863100E0,-8.749962321E0,NaN,NaN,1.100000000E2,2.340140533E1
6.605303026E2,5.237839610E1,4.905956600E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.806083026E2,5.237839610E1,4.905956600E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
6.904423026E2,5.237929310E1,4.891871300E0,-8.749955577E0,NaN,NaN,7.290000153E1,1.132468796E1
7.205763026E2,5.238734150E1,4.915439600E0,NaN,NaN,NaN,1.399999023E3,0.000000000E0
7.408193026E2,5.238887360E1,4.918566200E0,4.779143472E0,NaN,NaN,1.040999985E2,2.072927284E1
7.408253026E2,5.238887940E1,4.918562400E0,4.779149476E0,NaN,NaN,8.250000000E1,1.358448982E1
7.672953026E2,5.238988760E1,4.918386100E0,NaN,NaN,NaN,6.999990234E2,0.000000000E0
7.780988642E2,5.238845920E1,4.918259970E0,2.897975537E1,6.920000076E0,5.190000153E1,4.688407135E1,6.119543457E1
7.791098391E2,5.238857292E1,4.918206400E0,-6.075717727E0,5.960000038E0,4.700000000E1,1.015189266E1,1.779467773E1
7.801094489E2,5.238861712E1,4.918278760E0,-5.965871664E0,5.570000172E0,4.800000000E1,5.943075657E0,9.381246567E0
7.811098379E2,5.238865906E1,4.918351870E0,-6.797739792E0,5.050000191E0,5.140000153E1,4.353608131E0,6.728099823E0
7.821098680E2,5.238868903E1,4.918407970E0,-7.876094768E0,4.539999962E0,4.870000076E1,3.790092468E0,5.131880760E0
7.831098657E2,5.238870673E1,4.918458520E0,-6.990603183E0,4.050000191E0,5.050000000E1,3.790092468E0,4.306995392E0
7.841094442E2,5.238872325E1,4.918511240E0,-6.180002142E0,3.650000095E0,4.779999924E1,3.790092468E0,3.759027719E0
7.851093223E2,5.238874190E1,4.918548270E0,-5.864097174E0,3.170000076E0,4.959999847E1,3.790092468E0,3.573095560E0
7.861092416E2,5.238876001E1,4.918580230E0,-5.181252570E0,2.710000038E0,4.970000076E1,3.790092468E0,3.101506233E0
7.871095899E2,5.238877637E1,4.918606330E0,-3.412415329E0,2.190000057E0,4.829999924E1,3.790092468E0,2.812611818E0
7.881096209E2,5.238878903E1,4.918629400E0,-3.902801408E0,1.740000010E0,5.000000000E1,3.790092468E0,2.500000000E0
7.891100700E2,5.238879795E1,4.918647180E0,-4.052009351E0,1.350000024E0,5.350000000E1,3.790092468E0,2.511681557E0
7.901097354E2,5.238880356E1,4.918660810E0,-2.882865031E0,9.700000286E-1,5.459999847E1,3.790092468E0,2.516945124E0
7.911094946E2,5.238880742E1,4.918666440E0,-2.362836744E0,4.499999881E-1,5.440000153E1,3.790092468E0,2.597979784E0
7.921093699E2,5.238880824E1,4.918669770E0,-2.478434225E0,0.000000000E0,NaN,3.790092468E0,2.521300793E0
7.931096217E2,5.238880706E1,4.918670810E0,-2.938030018E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.941095727E2,5.238880553E1,4.918672690E0,-3.033734215E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.951094704E2,5.238880467E1,4.918674140E0,-2.804791717E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.961098489E2,5.238880471E1,4.918675800E0,-2.301189618E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.971093393E2,5.238880447E1,4.918676370E0,-2.305767262E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.981094460E2,5.238880398E1,4.918678020E0,-2.239177639E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
7.991095422E2,5.238880368E1,4.918678770E0,-2.195903701E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.001100845E2,5.238880402E1,4.918678560E0,-2.265178243E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.011096787E2,5.238880592E1,4.918676350E0,-2.534647054E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.021095928E2,5.238880674E1,4.918675760E0,-2.605569088E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.031093853E2,5.238880706E1,4.918675390E0,-2.633828127E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.041093668E2,5.238880728E1,4.918675000E0,-2.668801188E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.051097193E2,5.238880674E1,4.918673750E0,-2.668497506E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.061092978E2,5.238880656E1,4.918673510E0,-2.677714210E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.071092692E2,5.238880620E1,4.918672870E0,-2.641521246E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.081101346E2,5.238880606E1,4.918672770E0,-2.643474628E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.091097148E2,5.238880600E1,4.918672830E0,-2.642925361E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.101094518E2,5.238880595E1,4.918672900E0,-2.642742286E0,0.000000000E0,NaN,3.790092468E0,2.618495941E0
8.111102117E2,5.238880590E1,4.918672980E0,-2.641826783E0,0.000000000E0,NaN,3.790092468E0,2.597157717E0
8.121098604E2,5.238880585E1,4.918673090E0,-2.638042610E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.131095318E2,5.238880582E1,4.918673160E0,-2.637493295E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.141095330E2,5.238880578E1,4.918673240E0,-2.636638813E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.151092835E2,5.238880576E1,4.918673300E0,-2.635845349E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.161092790E2,5.238880561E1,4.918673190E0,-2.645550216E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.171098386E2,5.238880540E1,4.918673030E0,-2.652996896E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.181096969E2,5.238880523E1,4.918673010E0,-2.650982988E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.191093394E2,5.238880511E1,4.918673060E0,-2.650494848E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.201100222E2,5.238880383E1,4.918677840E0,-3.091045632E0,3.000000119E-1,5.490000153E1,3.790092468E0,2.500000000E0
8.211098464E2,5.238880882E1,4.918691370E0,-3.255398343E0,1.450000048E0,5.120000076E1,3.790092468E0,2.500000000E0
8.221100907E2,5.238881748E1,4.918712220E0,-3.637759159E0,2.200000048E0,5.070000076E1,3.790092468E0,2.500000000E0
8.231094579E2,5.238883155E1,4.918739580E0,-4.588956167E0,2.880000114E0,4.779999924E1,3.790092468E0,2.500000000E0
8.241093992E2,5.238884871E1,4.918772580E0,-4.508407223E0,3.519999981E0,4.659999847E1,3.790092468E0,2.500000000E0
8.251095211E2,5.238887175E1,4.918815360E0,-4.240466310E0,4.280000210E0,4.720000076E1,3.790092468E0,2.500000000E0
8.261099828E2,5.238890153E1,4.918864220E0,-3.847451261E0,4.940000057E0,4.720000076E1,3.790092468E0,2.500000000E0
8.271097227E2,5.238893682E1,4.918914320E0,-3.706991154E0,5.539999962E0,4.470000076E1,3.790092468E0,2.500000000E0
8.281092890E2,5.238897056E1,4.918980560E0,-3.209529200E0,6.280000210E0,4.770000076E1,3.790092468E0,2.500000000E0
8.291098342E2,5.238900995E1,4.919047410E0,-2.102134563E0,6.460000038E0,4.700000000E1,3.790092468E0,2.500000000E0
8.301096859E2,5.238905352E1,4.919118650E0,-2.342143549E0,7.489999771E0,4.440000153E1,3.790092468E0,2.523718834E0
8.311093320E2,5.238910268E1,4.919191180E0,-2.141653135E0,7.929999828E0,4.300000000E1,3.790092468E0,2.828340769E0
8.321101352E2,5.238915213E1,4.919268600E0,-2.087704865E0,7.690000057E0,4.470000076E1,4.377940655E0,3.098603487E0
8.331094857E2,5.238920103E1,4.919347380E0,-2.069218006E0,7.619999886E0,4.470000076E1,6.309799194E0,3.380337238E0
8.341097358E2,5.238924454E1,4.919422880E0,-2.065511207E0,7.389999866E0,4.509999847E1,9.007893562E0,3.657354116E0
8.391092949E2,5.238970666E1,4.920093580E0,-2.595348558E0,1.306999969E1,4.070000076E1,6.543817997E0,4.260902405E0
8.401094186E2,5.238978869E1,4.920203630E0,-5.428114826E0,1.459000015E1,3.950000000E1,9.935046196E0,3.726256371E0
8.411099929E2,5.238989390E1,4.920350650E0,-3.099205559E0,1.507999992E1,3.820000076E1,9.935046196E0,3.358108044E0
8.421092771E2,5.238999896E1,4.920487450E0,-3.490334201E0,1.577000046E1,3.700000000E1,9.935046196E0,3.020707369E0
8.431097413E2,5.239010608E1,4.920635120E0,-5.797041952E0,1.628000069E1,3.670000076E1,9.935046196E0,2.662533283E0
8.441093810E2,5.239022656E1,4.920772470E0,-6.641822714E0,1.697999954E1,3.490000153E1,9.935046196E0,2.663062334E0
8.451096020E2,5.239035492E1,4.920919680E0,-6.914748163E0,1.745000076E1,3.440000153E1,9.935046196E0,2.500000000E0
8.461099961E2,5.239048447E1,4.921060120E0,-6.138237392E0,1.811000061E1,3.320000076E1,9.935046196E0,2.500000000E0
8.471093421E2,5.239062697E1,4.921201920E0,-5.968030700E0,1.863999939E1,3.200000000E1,9.935046196E0,2.500000000E0
8.481095127E2,5.239077245E1,4.921343360E0,-5.796965492E0,1.918000031E1,3.060000038E1,9.935046196E0,2.500000000E0
8.491097231E2,5.239091921E1,4.921489750E0,-5.582133364E0,1.954999924E1,2.960000038E1,9.935046196E0,2.500000000E0
8.501100727E2,5.239107377E1,4.921627850E0,-6.985764245E0,2.010000038E1,2.829999924E1,9.935046196E0,2.500000000E0
8.511097158E2,5.239124351E1,4.921768250E0,-7.040068049E0,2.088999939E1,2.700000000E1,9.935046196E0,2.500000000E0
8.521097218E2,5.239141201E1,4.921906300E0,-8.245620091E0,2.079999924E1,2.539999962E1,9.935046196E0,2.500000000E0
8.531098418E2,5.239158654E1,4.922037010E0,-7.658992565E0,2.145000076E1,2.429999924E1,9.935046196E0,2.500000000E0
8.541098751E2,5.239176358E1,4.922162750E0,-7.552039665E0,2.192000008E1,2.229999924E1,9.935046196E0,2.500000000E0
8.551095375E2,5.239194978E1,4.922293280E0,-7.654177414E0,2.207999992E1,2.270000076E1,9.935046196E0,2.500000000E0
8.561097537E2,5.239212916E1,4.922411600E0,-7.453170335E0,2.187000084E1,2.100000000E1,9.935046196E0,2.500000000E0
8.571102057E2,5.239231373E1,4.922529120E0,-6.776814557E0,2.184000015E1,2.160000038E1,9.935046196E0,2.500000000E0
8.581097318E2,5.239250052E1,4.922647430E0,-6.651358480E0,2.186000061E1,2.179999924E1,9.935046196E0,2.500000000E0
8.591097242E2,5.239268566E1,4.922761050E0,-5.941739994E0,2.185000038E1,2.160000038E1,9.935046196E0,2.500000000E0
8.601092738E2,5.239286879E1,4.922880060E0,-5.703678818E0,2.179000092E1,2.170000076E1,9.935046196E0,2.500000000E0
