"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.161424460E2,4.212379456E-3,-1.849174500E-3,2.236866951E-2
1.166424460E2,1.241111755E-2,4.217910767E-2,1.461625099E-2
1.171424460E2,-1.558303833E-3,-5.749821663E-3,-1.746797562E-2
1.176424460E2,9.384155273E-4,2.926468849E-3,-2.679967880E-2
1.181424460E2,4.342079163E-3,-5.183100700E-3,6.961655617E-2
1.186424460E2,3.954792023E-2,4.385709763E-3,-6.994700432E-2
1.191424460E2,-5.225753784E-2,-2.604389191E-2,-7.821798325E-3
1.196424460E2,5.547046661E-2,3.621816635E-3,3.551793098E-2
1.201424460E2,-5.824756622E-2,-3.030288219E-2,5.510520935E-2
1.206424460E2,-1.150321960E-2,1.246207952E-1,-2.283740044E-2
1.211424460E2,-3.437519073E-2,-5.964159966E-2,1.852726936E-2
1.216424460E2,2.155208588E-2,2.679300308E-2,-8.575677872E-3
1.221424460E2,4.070281982E-3,-1.062941551E-2,1.594257355E-2
1.226424460E2,-1.867008209E-2,4.504501820E-2,-7.606720924E-2
1.231424460E2,-4.433345795E-2,-2.404928207E-2,-1.343107224E-2
1.236424460E2,1.497745514E-2,1.204943657E-2,1.395940781E-3
1.241424460E2,-1.834964752E-2,-2.324283123E-2,8.866548538E-3
1.246424460E2,7.820129395E-3,-2.562129498E-2,-5.896091461E-3
1.251424460E2,2.011203766E-2,2.934753895E-2,-1.626992226E-2
1.256424460E2,-3.415679932E-2,-4.145526886E-2,7.924795151E-3
1.261424460E2,-1.009464264E-2,1.696074009E-2,-2.285957336E-3
1.266424460E2,-1.581287384E-2,6.502389908E-3,7.871627808E-3
1.271424460E2,-5.778312683E-3,1.307272911E-2,-5.352973938E-3
1.276424460E2,8.725166321E-3,5.631351471E-2,-3.236532211E-3
1.281424460E2,-6.964683533E-3,4.167950153E-2,-1.768302917E-2
1.286424460E2,2.369976044E-2,-2.225685120E-2,-2.579998970E-2
1.291424460E2,2.798271179E-2,2.379250526E-2,-8.347988129E-3
1.296424460E2,-4.862499237E-2,-5.222594738E-2,-2.194690704E-2
1.301424460E2,1.503944397E-3,-4.232811928E-2,7.464098930E-2
1.306424460E2,3.759956360E-2,2.214801311E-2,7.893800735E-3
1.311424460E2,5.227756500E-2,5.675184727E-2,-4.062461853E-2
1.316424460E2,9.955406189E-3,-4.021358490E-2,8.696293831E-2
1.321424460E2,3.097724915E-2,3.904926777E-2,3.754782677E-2
1.326424460E2,-4.617977142E-2,-2.801680565E-2,4.487681389E-2
1.331424460E2,-1.318168640E-2,1.977920532E-3,-3.453612328E-2
1.336424460E2,-3.826236725E-2,1.213884354E-2,-4.286360741E-2
1.341424460E2,1.107215881E-3,2.870583534E-2,5.014538765E-2
1.346424460E2,1.830101013E-3,-5.285847187E-2,3.725171089E-2
1.351424460E2,1.010227203E-2,-5.798697472E-3,-1.728606224E-2
1.356424460E2,-1.984405518E-2,-4.564189911E-2,-7.712459564E-2
1.361424460E2,2.019023895E-2,3.357994556E-2,7.480382919E-2
1.366424460E2,-1.103401184E-3,-3.962063789E-2,-6.264686584E-3
1.371424460E2,1.678276062E-2,-4.247426987E-4,-6.014823914E-2
1.376424460E2,4.113483429E-2,1.403880119E-2,6.257653236E-2
1.381424460E2,2.092075348E-2,1.748692989E-2,3.363251686E-2
1.386424460E2,-3.389072418E-2,-3.681898117E-3,-7.235288620E-3
1.391424460E2,-1.264286041E-2,-3.020644188E-3,-2.470564842E-2
1.396424460E2,-8.644104004E-3,-2.583658695E-2,8.812141418E-2
1.401424460E2,1.376628876E-2,3.866457939E-2,4.097914696E-2
1.406424460E2,-2.076816559E-2,5.824601650E-2,-8.862471581E-2
1.411424460E2,-9.490013123E-3,-4.113912582E-3,-2.108597755E-2
1.416424460E2,4.243850708E-3,3.862905502E-2,-3.056859970E-2
1.421424460E2,-1.144409180E-4,-3.236258030E-2,-1.871585846E-3
1.426424460E2,8.744239807E-3,-1.469814777E-2,-1.164388657E-2
1.431424460E2,8.859634399E-4,1.523077488E-2,7.760763168E-3
1.436424460E2,-9.940147400E-3,3.062415123E-2,1.365089417E-2
1.441424460E2,3.131389618E-2,1.285064220E-2,6.855940819E-2
1.446424460E2,1.263809204E-2,-3.245437145E-2,6.650042534E-2
1.451424460E2,-7.230758667E-3,1.280426979E-2,-6.272125244E-2
1.456424460E2,-2.714061737E-2,-1.886963844E-2,-2.513456345E-2
1.461424460E2,3.959369659E-2,7.783532143E-3,4.895925522E-3
1.466424460E2,2.694606781E-2,-1.775741577E-3,3.331518173E-2
1.471424460E2,-2.338409424E-2,-7.081747055E-3,-5.268526077E-2
1.476424460E2,-5.431175232E-3,6.174921989E-3,-7.907629013E-3
1.481424460E2,-1.758193970E-2,-2.841854095E-2,5.011320114E-3
1.486424460E2,1.734447479E-2,1.503431797E-2,-1.435518265E-3
1.491424460E2,-4.752159119E-3,-3.941893578E-3,1.304197311E-2
1.496424460E2,2.412128448E-2,2.582728863E-2,-2.137422562E-3
1.501424460E2,-9.036064148E-3,4.029393196E-3,1.053452492E-2
1.506424460E2,-6.581306458E-3,-9.959340096E-3,-5.662512779E-2
1.511424460E2,-4.180431366E-2,-4.315924644E-2,-5.695295334E-2
1.516424460E2,1.581287384E-2,2.821552753E-2,-2.274799347E-2
1.521424460E2,-2.677631378E-2,-5.897939205E-2,3.188395500E-2
1.526424460E2,-2.206420898E-2,1.944124699E-2,-5.439257622E-2
1.531424460E2,-1.718044281E-2,-1.542949677E-2,-4.871344566E-2
1.536424460E2,3.335475922E-2,1.209044456E-2,3.288340569E-2
1.541424460E2,-3.161430359E-3,-7.422709465E-2,-3.017210960E-2
1.546424460E2,-2.210998535E-2,2.262580395E-2,-3.486394882E-2
1.551424460E2,-2.206707001E-2,-3.112614155E-2,-3.744363785E-3
1.556424460E2,7.791519165E-4,2.722764015E-2,-1.370906830E-3
1.561424460E2,-9.849548340E-3,4.081845284E-3,1.102375984E-2
1.566424460E2,7.810592651E-4,5.560278893E-3,4.261255264E-3
1.571424460E2,3.401756287E-3,-9.199023247E-3,1.332473755E-2
1.576424460E2,3.226280212E-3,8.671879768E-3,-8.367776871E-3
1.581424460E2,-6.268501282E-3,-1.535248756E-2,-6.834030151E-3
1.586424460E2,4.906654358E-3,1.116585732E-2,-1.442313194E-2
1.591424460E2,-4.818916321E-3,-9.191036224E-4,-5.958795547E-3
1.596424460E2,-7.251739502E-3,-7.825970650E-3,-3.930091858E-3
1.601424460E2,-8.063316345E-3,1.260638237E-3,-1.222586632E-2
1.606424460E2,-1.422405243E-2,1.083815098E-2,-1.474881172E-2
1.611424460E2,4.743576050E-3,4.440188408E-3,1.117992401E-2
1.616424460E2,9.789466858E-3,1.254582405E-2,-1.065492630E-2
1.621424460E2,-4.550933838E-3,2.024412155E-3,-5.437850952E-3
1.626424460E2,-1.311206818E-2,-1.779127121E-2,8.183479309E-3
1.631424460E2,-6.924629211E-3,1.024746895E-2,-4.546713829E-2
1.636424460E2,1.858806610E-2,6.736278534E-3,2.458119392E-2
1.641424460E2,5.123138428E-3,-5.228519440E-4,2.261447906E-2
1.646424460E2,-1.178359985E-2,1.092028618E-2,1.235485077E-3
1.651424460E2,1.692771912E-3,3.075599670E-4,-1.511096954E-3
1.656424460E2,1.497650146E-2,-3.628730774E-3,8.816957474E-2
1.661424460E2,9.002685547E-3,2.463936806E-2,-3.664731979E-3
1.666424460E2,-2.056026459E-2,-1.550006866E-2,-1.585388184E-2
1.671424460E2,1.364612579E-2,2.372050285E-2,-3.126859665E-3
1.676424460E2,-1.813888550E-3,-1.078128815E-2,4.591703415E-3
1.681424460E2,-6.771087646E-3,1.991391182E-2,-6.294250488E-5
1.686424460E2,-1.640319824E-2,-1.425600052E-2,1.641273499E-3
1.691424460E2,1.489925385E-2,1.535773277E-2,1.017284393E-2
1.696424460E2,8.049964905E-3,6.995677948E-3,3.077220917E-2
1.701424460E2,-8.881568909E-3,-5.066156387E-3,-3.403115273E-2
1.706424460E2,-1.837635040E-2,-3.008341789E-2,1.060318947E-2
1.711424460E2,1.203060150E-2,1.221060753E-2,5.602836609E-3
1.716424460E2,9.593963623E-4,-3.308534622E-3,2.318358421E-2
1.721424460E2,-2.453517914E-2,4.589319229E-3,-2.267742157E-2
1.726424460E2,1.007080078E-3,3.063678741E-3,6.803274155E-3
1.731424460E2,5.178451538E-4,-4.079341888E-4,1.593089104E-2
1.736424460E2,1.953601837E-2,-8.766651154E-4,1.760792732E-2
1.741424460E2,1.314067841E-2,1.243257523E-2,2.023744583E-2
1.746424460E2,-2.394390106E-2,-1.192617416E-2,-4.022765160E-2
1.751424460E2,-9.380340576E-3,-1.734900475E-2,7.442712784E-3
1.756424460E2,1.159954071E-2,5.724668503E-3,1.915764809E-2
1.761424460E2,3.406524658E-3,-8.626222610E-3,2.251219749E-2
1.766424460E2,-1.910686493E-2,-9.915113449E-3,-6.083035469E-2
1.771424460E2,-1.494121552E-2,1.165008545E-2,-5.283856392E-2
1.776424460E2,-1.699733734E-2,-1.380825043E-2,-3.888511658E-2
1.781424460E2,-1.544952393E-3,-2.154588699E-3,-2.442097664E-2
1.786424460E2,-1.573467255E-2,4.632472992E-4,-1.590657234E-2
1.791424460E2,2.935409546E-3,5.737304688E-3,-2.395319939E-2
1.796424460E2,-1.336479187E-2,-6.976366043E-3,-2.771425247E-2
1.801424460E2,-3.043174744E-3,-3.265619278E-3,-1.686596870E-2
1.806424460E2,-6.978034973E-3,-2.157211304E-3,-1.281166077E-2
1.811424460E2,1.276969910E-3,2.815961838E-3,-1.648163795E-2
1.816424460E2,-4.293441772E-3,-2.449035645E-3,-2.784967422E-2
1.821424460E2,-1.666069031E-3,7.755756378E-4,1.632213593E-3
1.826424460E2,-4.897117615E-3,5.178689957E-3,-1.696920395E-2
1.831424460E2,5.352973938E-3,3.623962402E-4,1.710343361E-2
1.836424460E2,8.786201477E-3,-5.985498428E-3,1.078963280E-2
1.841424460E2,-5.622863770E-3,-1.375913620E-3,-8.590459824E-3
1.846424460E2,-5.429267883E-3,-1.468420029E-3,-1.293230057E-2
1.851424460E2,-5.693435669E-4,-5.388975143E-3,-1.041221619E-2
1.856424460E2,4.477500916E-3,-2.801418304E-4,6.870985031E-3
1.861424460E2,-3.001213074E-3,6.357908249E-3,-2.880096436E-3
1.866424460E2,-2.999305725E-3,5.778789520E-3,-6.069421768E-3
1.871424460E2,9.123802185E-3,-1.160717010E-2,1.419758797E-2
1.876424460E2,2.377510071E-3,-1.854896545E-3,-4.923343658E-4
1.881424460E2,-1.990318298E-3,-1.370906830E-4,-4.364728928E-3
