"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.406898528E2,1.745688915E-2,-1.632761955E-2,1.925468445E-3
2.411898528E2,-1.776099205E-3,3.147530556E-2,2.323246002E-2
2.416898528E2,6.338357925E-4,-1.856184006E-2,-2.620792389E-2
2.421898528E2,-2.527213097E-2,2.116227150E-2,1.433753967E-2
2.426898528E2,3.012061119E-3,-5.419969559E-2,6.112098694E-3
2.431898528E2,-1.481020451E-2,1.285839081E-2,-2.052211761E-2
2.436898528E2,-9.197115898E-3,4.068136215E-3,1.141548157E-3
2.441898528E2,-1.448750496E-3,2.007794380E-2,1.305961609E-2
2.446898528E2,4.027724266E-3,4.861354828E-4,-2.630329132E-2
2.451898528E2,3.061294556E-4,9.956121445E-3,3.081607819E-2
2.456898528E2,-2.886950970E-2,-5.863904953E-3,-1.614570618E-3
2.461898528E2,2.432745695E-2,-6.427049637E-3,8.533477783E-3
2.466898528E2,2.872741222E-2,-1.429104805E-2,1.320552826E-2
2.471898528E2,6.167173386E-3,2.924633026E-2,1.680660248E-2
2.476898528E2,-2.605575323E-2,8.801221848E-3,-1.253986359E-2
2.481898528E2,2.363979816E-3,-9.339809418E-3,-1.451492310E-3
2.486898528E2,-5.032420158E-3,5.118846893E-3,7.073402405E-3
2.491898528E2,-3.342652321E-2,-1.592731476E-2,4.041385651E-2
2.496898528E2,-1.429563761E-2,-2.063250542E-2,1.368141174E-2
2.501898528E2,2.308756113E-2,7.782697678E-3,8.049964905E-3
2.506898528E2,7.527470589E-3,8.356571198E-4,1.009941101E-3
2.511898528E2,2.321457863E-2,1.221418381E-2,-3.319263458E-2
2.516898528E2,2.464056015E-4,2.427840233E-2,-2.478504181E-2
2.521898528E2,-2.779579163E-2,-5.254983902E-3,5.194664001E-3
2.526898528E2,-9.527206421E-3,6.703376770E-3,3.090476990E-2
2.531898528E2,-7.111638784E-2,-5.062866211E-2,1.301288605E-2
2.536898528E2,1.160004139E-1,-1.032185555E-2,-2.346611023E-2
2.541898528E2,5.376547575E-2,1.458454132E-2,-2.163600922E-2
2.546898528E2,-5.679047108E-2,-3.788781166E-2,3.167247772E-2
2.551898528E2,-1.759980917E-1,-1.118321419E-1,6.862831116E-2
2.556898528E2,-1.542639732E-2,3.281831741E-2,-1.367378235E-2
2.561898528E2,4.007086158E-2,7.626628876E-2,-7.038307190E-2
2.566898528E2,5.089223385E-3,1.288557053E-2,5.624389648E-2
2.571898528E2,4.409849644E-3,4.440116882E-2,5.524635315E-3
2.576898528E2,3.250718117E-2,2.396440506E-2,5.184173584E-3
2.581898528E2,-2.378988266E-2,-3.093862534E-2,9.282112122E-3
2.586898528E2,4.032844305E-2,2.206087112E-2,-5.428981781E-2
2.591898528E2,3.243070841E-2,2.252769470E-2,-2.175807953E-2
2.596898528E2,-1.336568594E-2,-1.316976547E-2,-1.057720184E-2
2.601898528E2,3.573077917E-2,-1.013278961E-3,1.416301727E-2
2.606898528E2,1.004934311E-4,-4.010200500E-4,4.549026489E-4
