"Time (s)","Pressure (hPa)"
2.358054321E2,1.019944702E3
2.363054321E2,1.019949463E3
2.368054321E2,1.019918335E3
2.373054321E2,1.019813843E3
2.378054321E2,1.019806519E3
2.383054321E2,1.019811523E3
2.388054321E2,1.019805054E3
2.393054321E2,1.019788086E3
2.398054321E2,1.019788086E3
2.403054321E2,1.019798828E3
2.408054321E2,1.019817139E3
2.413054321E2,1.019807373E3
2.418054321E2,1.019801025E3
2.423054321E2,1.019798828E3
2.428054321E2,1.019813599E3
2.433054321E2,1.019804932E3
2.438054321E2,1.019795532E3
2.443054321E2,1.019805908E3
2.448054321E2,1.019807983E3
2.453054321E2,1.019807617E3
2.458054321E2,1.019809326E3
2.463054321E2,1.019815186E3
2.468054321E2,1.019815674E3
2.473054321E2,1.019798340E3
2.478054321E2,1.019797241E3
2.483054321E2,1.019813110E3
2.488054321E2,1.019804565E3
2.493054321E2,1.019807251E3
2.498054321E2,1.019807739E3
2.503054321E2,1.019805176E3
2.508054321E2,1.019814575E3
2.513054321E2,1.019817749E3
2.518054321E2,1.019821533E3
2.523054321E2,1.019821899E3
2.528054321E2,1.019816650E3
2.533054321E2,1.019819580E3
2.538054321E2,1.019862915E3
2.543054321E2,1.019804199E3
2.548054321E2,1.019817871E3
2.553054321E2,1.019801270E3
2.558054321E2,1.019822876E3
2.563054321E2,1.019798340E3
2.568054321E2,1.019782959E3
2.573054321E2,1.019777222E3
2.578054321E2,1.019804688E3
2.583054321E2,1.019804810E3
2.588054321E2,1.019816162E3
2.593054321E2,1.019830566E3
2.598054321E2,1.019830566E3
2.603054321E2,1.019834717E3
2.608054321E2,1.019827393E3
2.613054321E2,1.019829346E3
2.618054321E2,1.019821777E3
2.623054321E2,1.019821777E3
2.628054321E2,1.019824219E3
2.633054321E2,1.019834839E3
2.638054321E2,1.019822754E3
2.643054321E2,1.019821411E3
2.648054321E2,1.019835449E3
2.653054321E2,1.019863281E3
2.658054321E2,1.019844604E3
2.663054321E2,1.019782715E3
2.668054321E2,1.019906738E3
2.673054321E2,1.019947266E3
2.678054321E2,1.019964844E3
2.683054321E2,1.019965820E3
2.688054321E2,1.019948364E3
2.693054321E2,1.019951538E3
2.698054321E2,1.019924805E3
2.703054321E2,1.019725830E3
2.708054321E2,1.019543579E3
2.713054321E2,1.019513550E3
2.718054321E2,1.019524414E3
2.723054321E2,1.019507446E3
2.728054321E2,1.019522705E3
2.733054321E2,1.019514404E3
2.738054321E2,1.019488892E3
2.743054321E2,1.019466919E3
2.748054321E2,1.019471069E3
2.753054321E2,1.019457764E3
2.758054321E2,1.019457764E3
2.763054321E2,1.019472778E3
2.768054321E2,1.019479370E3
2.773054321E2,1.019471680E3
2.778054321E2,1.019491089E3
2.783054321E2,1.019521484E3
2.788054321E2,1.019536377E3
2.793054321E2,1.019545044E3
2.798054321E2,1.019545044E3
2.803054321E2,1.019578735E3
2.808054321E2,1.019622314E3
2.813054321E2,1.019677979E3
2.818054321E2,1.019677979E3
2.823054321E2,1.019677979E3
2.828054321E2,1.019677979E3
2.833054321E2,1.019677979E3
