"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.237338493E1,5.497782957E-3,-7.941242307E-3,-2.443459071E-2
7.287755566E1,1.557705179E-2,-7.483093534E-3,-1.985310577E-2
7.338172706E1,2.107483521E-2,-1.130099874E-2,-2.183841541E-2
7.388589909E1,6.566796452E-3,-8.399390616E-3,-3.237583488E-2
7.439007149E1,1.389717404E-2,-1.237001177E-2,-2.550360374E-2
7.489424394E1,7.483093534E-3,-8.093958721E-3,-2.703076601E-2
7.539841623E1,7.024944760E-3,-7.024944760E-3,-3.084867075E-2
7.590258842E1,-9.468403645E-3,-1.267544460E-2,-4.123337194E-2
7.640676034E1,6.261364091E-3,-1.847865991E-2,-2.932151034E-2
7.691093191E1,5.497782957E-3,-9.162971750E-3,-2.886336111E-2
7.741510326E1,1.450803876E-2,-1.038470119E-2,-1.878409274E-2
7.791927420E1,-3.054323839E-3,-8.552107029E-3,-3.191768378E-2
7.842344482E1,1.328630932E-2,-7.330377586E-3,-2.244928107E-2
7.892761498E1,-7.483093534E-3,-6.414080039E-3,-2.977965772E-2
7.943178477E1,6.414080039E-3,-7.330377586E-3,-2.748891525E-2
7.993595404E1,-2.474002354E-2,-1.084284950E-2,-2.855792828E-2
8.044012253E1,-4.734201822E-3,-1.191186346E-2,-1.420260593E-2
8.094429045E1,5.955931731E-3,2.748891478E-3,-1.145371422E-2
8.144845800E1,-2.107483521E-2,-3.207040019E-3,-2.122755162E-2
8.195262534E1,1.740964688E-2,0.000000000E0,1.679878100E-3
8.245679237E1,-2.260199748E-2,-0.000000000E0,-1.282816008E-2
8.296095920E1,-4.276053514E-3,6.566796452E-3,-3.512472380E-3
8.346512592E1,-1.618791744E-2,5.345067009E-3,-1.053741761E-2
8.396929243E1,-7.941242307E-3,-8.093958721E-3,-7.941242307E-3
8.447345868E1,1.007926930E-2,7.635809947E-3,1.007926930E-2
8.497762461E1,-3.359756200E-3,-2.901607659E-3,-2.748891478E-3
8.548179029E1,3.970621154E-3,-9.162971983E-4,2.443459118E-3
8.598595555E1,-1.221729559E-3,5.039634649E-3,9.162971983E-4
8.649012034E1,3.054323897E-4,-4.428769462E-3,-0.000000000E0
8.699428482E1,-6.414080039E-3,1.069013379E-3,-6.414080039E-3
8.749844899E1,-6.872228812E-3,-9.162971750E-3,-7.941242307E-3
8.800261284E1,4.123337101E-3,2.138026757E-3,3.207040019E-3
8.850677639E1,6.414080039E-3,-1.527161920E-3,5.345067009E-3
8.901093967E1,-5.192350596E-3,5.497782957E-3,-1.221729559E-3
8.951510269E1,2.290742937E-3,4.581485991E-4,3.665188793E-3
9.001926555E1,-4.886918236E-3,-9.162971983E-4,-1.985310577E-3
9.052342852E1,-3.054323839E-3,3.054323897E-4,-1.985310577E-3
9.102759154E1,-1.298087649E-2,-1.527161949E-4,-9.926552884E-3
9.153175451E1,4.123337101E-3,9.162971983E-4,3.665188793E-3
9.203591748E1,-0.000000000E0,-1.374445739E-3,1.527161920E-3
9.254008024E1,-1.374445739E-3,4.581485991E-4,1.832594397E-3
9.304424274E1,-0.000000000E0,-6.108647794E-4,-1.069013379E-3
9.354840498E1,-1.527161949E-4,1.679878100E-3,2.290742937E-3
9.405256706E1,-1.389717404E-2,4.123337101E-3,-1.084284950E-2
9.455672894E1,5.345067009E-3,-1.069013379E-3,2.290742937E-3
9.506089045E1,5.650499370E-3,4.734201822E-3,7.024944760E-3
9.556505175E1,2.748891478E-3,-5.803215317E-3,-1.679878100E-3
9.606921284E1,-9.162971983E-4,4.581485991E-4,7.635809598E-4
