"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.965238798E2,-1.546959877E0,5.072783828E-1,9.678369522E0
5.970238798E2,-1.481755376E0,5.665007830E-1,9.694520950E0
5.975238798E2,-1.456630826E0,5.659025311E-1,9.538987160E0
5.980238798E2,-1.677966833E0,5.437689424E-1,9.653842926E0
5.985238798E2,-1.581057549E0,6.329016089E-1,9.409774780E0
5.990238798E2,-1.764108539E0,5.467599630E-1,9.717850685E0
5.995238798E2,-1.691127419E0,5.820540786E-1,9.531210899E0
6.000238798E2,-1.773679733E0,5.473581553E-1,9.561718941E0
6.005238798E2,-1.896910191E0,4.719842672E-1,9.501300812E0
6.010238798E2,-1.747956991E0,6.017948985E-1,9.671789169E0
6.015238798E2,-1.960918188E0,6.137589812E-1,9.672985077E0
6.020238798E2,-1.984248161E0,7.052844763E-1,9.598808289E0
6.025238798E2,-2.097907305E0,6.334998012E-1,9.644869804E0
6.030238798E2,-2.061416626E0,6.191428304E-1,9.548559189E0
6.035238798E2,-2.175673962E0,4.612165689E-1,9.497711182E0
6.040238798E2,-2.190030813E0,2.662015259E-1,9.516854286E0
6.045238798E2,-2.169093609E0,3.314059377E-1,9.687940598E0
6.050238798E2,-2.169093609E0,3.098705411E-1,9.620343208E0
6.055238798E2,-1.838884234E0,4.881358147E-1,9.429515839E0
6.060238798E2,-1.507478237E0,3.427718580E-1,9.862018585E0
6.065238798E2,-1.645065546E0,4.689932466E-1,9.978070259E0
6.070238798E2,-2.265404940E0,6.891329288E-1,9.579067230E0
6.075238798E2,-2.924029350E0,7.782655358E-1,9.446864128E0
6.080238798E2,-2.673979282E0,7.788637877E-1,9.416355133E0
6.085238798E2,-2.244467735E0,8.530412912E-1,9.729216576E0
6.090238798E2,-2.185245275E0,9.427721500E-1,9.517452240E0
6.095238798E2,-2.126621008E0,8.805587292E-1,9.911071777E0
6.100238798E2,-2.136192322E0,1.022931695E0,9.595218658E0
6.105238798E2,-2.075175524E0,9.367900491E-1,9.701699257E0
6.110238798E2,-2.092523336E0,8.548358679E-1,9.676574707E0
6.115238798E2,-2.279761791E0,8.662018180E-1,9.478569031E0
6.120238798E2,-2.190629244E0,9.170492887E-1,9.497711182E0
6.125238798E2,-2.157129526E0,7.992027402E-1,9.738788605E0
6.130238798E2,-2.449054003E0,8.362914920E-1,9.502496719E0
6.135238798E2,-2.944368362E0,8.853443861E-1,9.212367058E0
6.140238798E2,-2.314457655E0,6.735795736E-1,9.559925079E0
6.145238798E2,-2.190629244E0,5.629115105E-1,9.743574142E0
6.150238798E2,-2.420340061E0,4.342973232E-1,9.842277527E0
6.155238798E2,-2.327618122E0,4.295116663E-1,9.702297211E0
6.160238798E2,-2.240878344E0,6.107679605E-1,9.656235695E0
6.165238798E2,-2.268395901E0,7.190431952E-1,9.413364410E0
6.170238798E2,-2.242672920E0,7.094719410E-1,9.231510162E0
6.175238798E2,-2.209771633E0,6.999006271E-1,9.408578873E0
6.180238798E2,-2.220539331E0,8.249256015E-1,9.550951958E0
6.185238798E2,-2.182254314E0,8.087740541E-1,9.520442963E0
6.190238798E2,-2.158325911E0,8.937192559E-1,9.358927727E0
6.195238798E2,-1.932204247E0,1.033699393E0,9.446864128E0
6.200238798E2,-1.701895118E0,8.548358679E-1,9.690931320E0
6.205238798E2,-1.006780148E0,1.296909928E0,8.995218277E0
6.210238798E2,-1.676172256E0,1.092921734E0,9.643074989E0
6.215238798E2,-1.523629785E0,1.466202021E0,9.322437286E0
6.220238798E2,-1.487139225E0,1.306481123E0,9.702297211E0
6.225238798E2,-1.396211982E0,1.223928809E0,9.548559189E0
6.230238798E2,-1.343569875E0,1.196411371E0,9.576076508E0
6.235238798E2,-1.338784218E0,1.178465128E0,9.646664619E0
6.240238798E2,-1.278963685E0,1.158126116E0,9.629914284E0
6.245238798E2,-1.363908887E0,1.159322619E0,9.866804123E0
6.250238798E2,-1.239482164E0,1.208973646E0,9.422935486E0
6.255238798E2,-1.331605792E0,1.118644595E0,9.797411919E0
6.260238798E2,-1.123430252E0,1.068395257E0,9.798010826E0
6.265238798E2,-1.041476011E0,1.044467092E0,9.878767967E0
6.270238798E2,-9.966106415E-1,1.076770186E0,9.809376717E0
6.275238798E2,-9.696913958E-1,1.063609719E0,9.780662537E0
6.280238798E2,-1.101894855E0,1.058824062E0,9.844072342E0
6.285238798E2,-1.020538807E0,9.667003751E-1,9.635298729E0
6.290238798E2,-1.046859860E0,1.108475089E0,9.673583984E0
6.295238798E2,-1.046859860E0,1.083350420E0,9.743574142E0
6.300238798E2,-9.936196208E-1,1.121635556E0,9.600004196E0
6.305238798E2,-1.106680512E0,9.631111026E-1,9.520442963E0
6.310238798E2,-1.159322619E0,9.696913958E-1,9.674779892E0
6.315238798E2,-1.063609719E0,1.008574724E0,9.792626381E0
6.320238798E2,-1.032503009E0,1.213759303E0,9.620942116E0
6.325238798E2,-1.049850941E0,1.049850941E0,9.858428955E0
6.330238798E2,-9.894321561E-1,9.571290612E-1,9.717850685E0
6.335238798E2,-1.021137118E0,9.427721500E-1,9.786644936E0
6.340238798E2,-8.889335990E-1,9.780662656E-1,9.736993790E0
6.345238798E2,-7.561319470E-1,8.673982024E-1,9.754940033E0
6.350238798E2,-8.961120844E-1,8.404789567E-1,9.742377281E0
6.355238798E2,-9.056833982E-1,8.817551732E-1,9.577272415E0
6.360238798E2,-9.744769931E-1,9.505487680E-1,9.763913155E0
6.365238798E2,-1.042074203E0,8.458628058E-1,9.879366875E0
6.370238798E2,-1.563111424E0,1.100698471E0,9.675378799E0
6.375238798E2,-1.496112347E0,1.143769264E0,9.565308571E0
6.380238798E2,-1.341177106E0,1.044467092E0,9.556933403E0
6.385238798E2,-1.132403374E0,9.445667267E-1,9.601201057E0
6.390238798E2,-1.246062398E0,1.121635556E0,9.617352486E0
6.395238798E2,-1.255633712E0,1.025922656E0,9.655637741E0
6.400238798E2,-1.271785259E0,1.028913736E0,9.737591743E0
6.405238798E2,-8.087740541E-1,8.147560954E-1,9.927223206E0
6.410238798E2,-1.111466169E0,9.218349457E-1,9.646664619E0
6.415238798E2,-8.835497499E-1,8.452646136E-1,9.664012909E0
6.420238798E2,-1.046859860E0,7.334001660E-1,9.781859398E0
6.425238798E2,-1.036690354E0,8.075776696E-1,9.635298729E0
6.430238798E2,-1.097707391E0,6.538388133E-1,9.640084267E0
6.435238798E2,-1.097707391E0,7.214360237E-1,9.785448074E0
6.440238798E2,-1.046261668E0,8.440681696E-1,9.735796928E0
6.445238798E2,-1.025922656E0,8.362914920E-1,9.678369522E0
6.450238798E2,-1.249053478E0,7.836494446E-1,9.795019150E0
6.455238798E2,-1.710269928E0,1.001396298E0,9.623932838E0
6.460238798E2,-1.607976794E0,1.188634634E0,9.586843491E0
6.465238798E2,-1.073779106E0,9.056833982E-1,9.726225853E0
6.470238798E2,-1.258624673E0,9.320043921E-1,9.610772133E0
6.475238798E2,-1.228714466E0,9.409775138E-1,9.661021233E0
6.480238798E2,-1.263410330E0,1.059422255E0,9.613164902E0
6.485238798E2,-1.225125194E0,1.113858938E0,9.620942116E0
6.490238798E2,-1.073779106E0,9.780662656E-1,9.847661972E0
6.495238798E2,-9.828519225E-1,1.121635556E0,9.681360245E0
6.500238798E2,-1.041476011E0,1.322034478E0,9.580862045E0
6.505238798E2,-8.931210637E-1,1.371685624E0,9.744770050E0
6.510238798E2,-7.262216806E-1,1.420140266E0,9.668798447E0
6.515238798E2,-8.691928387E-1,1.352542996E0,9.633503914E0
6.520238798E2,-9.445667267E-1,1.328614831E0,9.620343208E0
6.525238798E2,-9.774680734E-1,1.247258782E0,9.655637741E0
6.530238798E2,-1.003789067E0,1.204187989E0,9.622138023E0
6.535238798E2,-1.802991867E0,1.349551916E0,9.466006279E0
6.540238798E2,-1.554138303E0,1.249053478E0,9.435498238E0
6.545238798E2,-1.689332843E0,1.140778184E0,9.334999084E0
6.550238798E2,-1.856830359E0,1.135992527E0,9.566504478E0
6.555238798E2,-1.125823021E0,9.218349457E-1,9.502496719E0
6.560238798E2,-1.592423439E0,9.744769931E-1,9.619147301E0
6.565238798E2,-1.405783296E0,8.901300430E-1,9.600004196E0
6.570238798E2,-1.724626899E0,8.566305041E-1,9.582656860E0
6.575238798E2,-1.769492388E0,7.238288522E-1,9.582656860E0
6.580238798E2,-1.527817249E0,6.334998012E-1,9.665208817E0
6.585238798E2,-1.591825247E0,8.434699774E-1,9.574281693E0
6.590238798E2,-2.070987940E0,1.042074203E0,9.497711182E0
6.595238798E2,-1.963909149E0,9.732806087E-1,9.553344727E0
6.600238798E2,-2.029113531E0,8.865407705E-1,9.537791252E0
6.605238798E2,-1.831107497E0,1.003190875E0,8.915657043E0
6.610238798E2,-2.346760750E0,6.305087805E-1,9.774082184E0
6.615238798E2,-2.874976397E0,8.027920127E-1,9.364311218E0
6.620238798E2,-2.212762833E0,1.738385677E0,7.914260864E0
6.625238798E2,-2.346162558E0,1.363908887E0,8.877371788E0
6.630238798E2,-2.375474691E0,9.361918569E-1,9.445667267E0
6.635238798E2,-2.586043119E0,9.044869542E-1,9.570094109E0
6.640238798E2,-2.697309256E0,7.405785918E-1,9.016156197E0
6.645238798E2,-2.248056889E0,1.116251707E0,9.355937004E0
6.650238798E2,-2.621337175E0,1.081555843E0,9.366703987E0
6.655238798E2,-2.659622431E0,1.094118118E0,9.252447128E0
6.660238798E2,-2.672184706E0,1.087537885E0,9.171091080E0
6.665238798E2,-2.863012314E0,1.210768223E0,9.199805260E0
6.670238798E2,-2.882753134E0,1.304686546E0,9.217152596E0
6.675238798E2,-2.977867842E0,1.283749342E0,9.148957253E0
6.680238798E2,-2.908475876E0,1.193420291E0,9.376275063E0
6.685238798E2,-3.064607620E0,1.236491084E0,9.183652878E0
6.690238798E2,-3.078366280E0,1.054636598E0,9.249456406E0
6.695238798E2,-3.024527788E0,1.333998680E0,9.108279228E0
6.700238798E2,-2.941975355E0,1.164108157E0,9.271589279E0
6.705238798E2,-3.164507866E0,1.244267821E0,9.373284340E0
6.710238798E2,-3.084946632E0,1.252642632E0,9.315856934E0
6.715238798E2,-3.129812002E0,1.269392371E0,9.065208435E0
6.720238798E2,-3.192025423E0,1.266401410E0,9.256634712E0
6.725238798E2,-3.104687452E0,1.257428288E0,9.233304024E0
6.730238798E2,-3.055036306E0,1.278963685E0,9.258428574E0
6.735238798E2,-3.032902718E0,1.311266780E0,9.279366493E0
6.740238798E2,-3.247658491E0,1.153340459E0,9.193224907E0
6.745238798E2,-3.053241730E0,1.305284739E0,9.185447693E0
6.750238798E2,-3.198007345E0,1.244267821E0,9.229715347E0
6.755238798E2,-3.169891834E0,1.255035520E0,9.125029564E0
6.760238798E2,-3.155534744E0,1.312463164E0,9.250652313E0
6.765238798E2,-3.220739365E0,1.225125194E0,9.273384094E0
6.770238798E2,-3.034099102E0,1.293918848E0,9.306285858E0
6.775238798E2,-2.907877684E0,1.051047325E0,9.270991325E0
6.780238798E2,-2.892324448E0,1.208973646E0,9.249456406E0
6.785238798E2,-2.775674343E0,1.188634634E0,9.295517921E0
6.790238798E2,-2.774477959E0,1.185045362E0,9.326025963E0
6.795238798E2,-2.796611547E0,1.202393413E0,9.394221306E0
6.800238798E2,-2.865405083E0,1.272981644E0,9.228518486E0
6.805238798E2,-2.992822886E0,1.269990563E0,9.202795982E0
6.810238798E2,-2.984447956E0,1.200000525E0,9.306883812E0
6.815238798E2,-2.981456995E0,1.164108157E0,9.301499367E0
6.820238798E2,-3.049652576E0,1.228714466E0,9.217152596E0
6.825238798E2,-2.965305567E0,1.233500123E0,9.256634712E0
6.830238798E2,-2.962314367E0,1.249053478E0,9.249456406E0
6.835238798E2,-2.781656265E0,1.172483087E0,9.325428009E0
6.840238798E2,-2.592623234E0,1.092323542E0,9.378668785E0
6.845238798E2,-2.576471806E0,1.075573802E0,9.370293617E0
6.850238798E2,-2.370090723E0,9.607182741E-1,9.477372169E0
6.855238798E2,-1.684547186E0,7.830511928E-1,9.626923561E0
6.860238798E2,-1.658824325E0,8.374879360E-1,9.606584549E0
6.865238798E2,-2.153540373E0,9.559326172E-1,9.538987160E0
6.870238798E2,-2.139183521E0,9.541380405E-1,9.500701904E0
6.875238798E2,-2.195414782E0,9.714859724E-1,9.486345291E0
6.880238798E2,-2.230110645E0,8.985049129E-1,9.491728783E0
6.885238798E2,-2.137388945E0,9.409775138E-1,9.517452240E0
6.890238798E2,-2.157129526E0,9.176474810E-1,9.397810936E0
6.895238798E2,-2.231905222E0,9.601200819E-1,9.507881165E0
6.900238798E2,-2.172683001E0,9.314061999E-1,9.571290970E0
6.905238798E2,-2.161317110E0,9.906286001E-1,9.458230019E0
6.910238798E2,-2.188834429E0,1.019342422E0,9.376275063E0
6.915238798E2,-2.183450699E0,9.391828775E-1,9.519845009E0
6.920238798E2,-2.270190477E0,8.201399446E-1,9.495916367E0
6.925238798E2,-2.200200319E0,9.158528447E-1,9.510273933E0
6.930238798E2,-2.188236237E0,9.158528447E-1,9.504291534E0
6.935238798E2,-2.207977057E0,8.913264275E-1,9.512067795E0
6.940238798E2,-2.223530531E0,9.463613629E-1,9.523433685E0
6.945238798E2,-2.215753794E0,8.889335990E-1,9.482157707E0
6.950238798E2,-2.209173441E0,8.775677085E-1,9.507282257E0
6.955238798E2,-2.170888424E0,8.410771489E-1,9.474381447E0
6.960238798E2,-2.185843468E0,8.775677085E-1,9.516854286E0
6.965238798E2,-2.200200319E0,9.523434043E-1,9.492925644E0
6.970238798E2,-2.210968018E0,9.391828775E-1,9.517452240E0
6.975238798E2,-1.560120344E0,9.918249846E-1,9.623932838E0
6.980238798E2,-1.665404558E0,1.036690354E0,9.586843491E0
6.985238798E2,-1.390828133E0,1.025922656E0,9.668798447E0
6.990238798E2,-1.411765337E0,1.087537885E0,9.635298729E0
6.995238798E2,-1.333998680E0,1.087537885E0,9.628718376E0
7.000238798E2,-1.333400369E0,1.088136077E0,9.682557106E0
7.005238798E2,-1.328614831E0,1.118046403E0,9.652647018E0
7.010238798E2,-1.301695466E0,1.148554921E0,9.640084267E0
7.015238798E2,-1.352542996E0,1.131206870E0,9.661021233E0
7.020238798E2,-1.344766378E0,1.081555843E0,9.661021233E0
7.025238798E2,-1.309472203E0,1.112064362E0,9.646664619E0
7.030238798E2,-1.351346612E0,1.111466169E0,9.641280174E0
7.035238798E2,-1.365105271E0,1.116850019E0,9.649655342E0
7.040238798E2,-1.360319614E0,1.112064362E0,9.650852203E0
7.045238798E2,-1.360917926E0,1.110269666E0,9.665208817E0
7.050238798E2,-1.228714466E0,1.106680512E0,9.674779892E0
7.055238798E2,-5.706881881E-1,8.596215248E-1,9.774082184E0
7.060238798E2,-2.602194548E-1,8.913264275E-1,9.783055305E0
7.065238798E2,-4.289134443E-1,8.937192559E-1,9.794421196E0
7.070238798E2,-1.866401732E-1,8.279166222E-1,9.778269768E0
7.075238798E2,-9.870393574E-2,7.734799385E-1,9.884152412E0
7.080238798E2,8.255238086E-2,7.962117195E-1,9.858428955E0
7.085238798E2,-2.572284266E-2,7.956135273E-1,9.828518867E0
7.090238798E2,-9.571290575E-3,7.692924738E-1,9.863214493E0
7.095238798E2,9.212367237E-2,8.440681696E-1,9.818349838E0
7.100238798E2,4.426721856E-2,8.356932998E-1,9.850652695E0
7.105238798E2,-9.571290575E-3,7.932206988E-1,9.884152412E0
7.110238798E2,7.956135273E-2,7.980063558E-1,9.836296082E0
7.115238798E2,8.614161611E-2,8.410771489E-1,9.801001549E0
7.120238798E2,1.734796353E-2,7.722834945E-1,9.847661972E0
7.125238798E2,4.307080805E-2,7.226324677E-1,9.807581902E0
7.130238798E2,-5.862415582E-2,7.800601721E-1,9.829715729E0
7.135238798E2,9.571290575E-3,8.231309652E-1,9.869794846E0
7.140238798E2,-4.007977992E-2,8.913264275E-1,9.912865639E0
7.145238798E2,6.340979785E-2,9.601200819E-1,9.936794281E0
7.150238798E2,-1.351944804E-1,1.000199914E0,9.840482712E0
7.155238798E2,-1.914258115E-2,1.101894855E0,9.929018021E0
7.160238798E2,-3.529413417E-2,1.037288666E0,1.004207802E1
7.165238798E2,-7.118647099E-1,1.375274777E0,9.725627899E0
7.170238798E2,-2.237289101E-1,1.046859860E0,9.781859398E0
7.175238798E2,-3.696911037E-1,1.469193101E0,9.737591743E0
7.180238798E2,-6.969096065E-1,1.339980721E0,9.676574707E0
7.185238798E2,-3.888336718E-1,1.263410330E0,9.802796364E0
7.190238798E2,-1.950150430E-1,1.341775298E0,9.887143135E0
7.195238798E2,-3.349951804E-1,1.143769264E0,9.713663101E0
7.200238798E2,-5.276173949E-1,1.252642632E0,9.780064583E0
7.205238798E2,-4.516452849E-1,9.379864931E-1,9.768698692E0
7.210238798E2,-1.417747438E-1,9.870393276E-1,9.863214493E0
7.215238798E2,-4.486542344E-1,1.010967612E0,9.915857315E0
7.220238798E2,-4.007977843E-1,8.362914920E-1,9.698708534E0
7.225238798E2,-3.379862010E-1,9.379864931E-1,9.655637741E0
7.230238798E2,-5.724828243E-1,8.279166222E-1,9.662218094E0
7.235238798E2,-6.352944374E-1,8.650053740E-1,9.789635658E0
7.240238798E2,-6.729813814E-1,8.153542876E-1,9.778867722E0
7.245238798E2,-8.147560954E-1,7.351947427E-1,9.818349838E0
7.250238798E2,-8.410771489E-1,6.520441771E-1,9.792626381E0
7.255238798E2,-1.475773335E0,8.961120844E-1,9.659226418E0
7.260238798E2,-1.451845169E0,7.764709592E-1,9.692726135E0
7.265238798E2,-1.295115232E0,1.011565804E0,9.723235130E0
7.270238798E2,-1.078564763E0,1.290329576E0,1.039561844E1
7.275238798E2,-1.398604870E0,1.116251707E0,1.013121128E1
7.280238798E2,-9.080761671E-1,1.079761267E0,1.017428207E1
7.285238798E2,-7.142575383E-1,1.054038405E0,9.865009308E0
7.290238798E2,-9.445667267E-1,1.099501967E0,9.479166985E0
7.295238798E2,-1.150349498E0,1.145563841E0,9.587442398E0
7.300238798E2,-9.667003751E-1,1.121635556E0,1.001156998E1
7.305238798E2,-1.134197950E0,1.064207911E0,9.024530411E0
7.310238798E2,-1.049850941E0,1.097707391E0,9.693922997E0
7.315238798E2,-8.949156404E-1,1.200000525E0,9.555138588E0
7.320238798E2,-8.183453679E-1,1.295713425E0,9.609575272E0
7.325238798E2,-1.494317770E0,1.049252748E0,9.211171150E0
7.330238798E2,-1.071984529E0,1.040279627E0,9.470791817E0
7.335238798E2,-1.151545882E0,1.143769264E0,9.713065147E0
7.340238798E2,-1.085145116E0,1.185045362E0,9.966704369E0
7.345238798E2,-9.762716293E-1,1.290927768E0,1.025683403E1
7.350238798E2,-1.194616675E0,7.645068169E-1,9.836296082E0
7.355238798E2,-4.480560422E-1,1.159920812E0,1.015334511E1
7.360238798E2,-5.724828243E-1,1.025324464E0,9.928419113E0
7.365238798E2,-8.117650747E-1,1.201196909E0,9.882357597E0
7.370238798E2,-8.793623447E-1,1.073180914E0,1.005942631E1
7.375238798E2,-9.637092948E-1,1.091127157E0,1.035912704E1
7.380238798E2,-7.812566161E-1,1.008574724E0,1.017248726E1
7.385238798E2,-2.901297510E-1,9.607182741E-1,1.004148006E1
7.390238798E2,-3.984049559E-1,1.131206870E0,9.997213364E0
7.395238798E2,-1.001994491E0,1.126421213E0,9.933803558E0
7.400238798E2,-6.269195080E-1,1.197607756E0,9.904491425E0
7.405238798E2,-1.341775298E0,1.643270969E0,9.217152596E0
7.410238798E2,-9.391828775E-1,1.436890006E0,9.796216011E0
7.415238798E2,-3.529413342E-1,1.130608678E0,9.878767967E0
7.420238798E2,-5.084748268E-1,1.162911773E0,9.327222824E0
7.425238798E2,-3.780659735E-1,1.258624673E0,9.582656860E0
7.430238798E2,-7.657032609E-1,1.255035520E0,9.409774780E0
7.435238798E2,-6.699903607E-1,1.225125194E0,9.679565430E0
7.440238798E2,-7.579265833E-1,1.056431174E0,9.572486877E0
7.445238798E2,-5.856433511E-1,1.325623751E0,9.659226418E0
7.450238798E2,-8.835497499E-1,1.067198873E0,9.322437286E0
7.455238798E2,-6.717849374E-1,1.381256819E0,9.876375198E0
7.460238798E2,-6.592226624E-1,1.446461320E0,9.869794846E0
7.465238798E2,-6.879364848E-1,1.155135155E0,9.724431038E0
7.470238798E2,-4.755735099E-1,1.218544960E0,9.861420631E0
7.475238798E2,-6.592226624E-1,1.159920812E0,9.831509590E0
7.480238798E2,-5.599204898E-1,1.265205026E0,9.815358162E0
