"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.668550800E1,7.406411227E-3,-5.971366540E-3,-1.341254450E-3
7.718666700E1,3.209031187E-3,3.563870676E-3,1.446679235E-2
7.768782617E1,-1.310571842E-2,1.619764231E-2,3.603232652E-2
7.818898517E1,-1.468016114E-2,1.448735688E-2,2.674057893E-2
7.869014387E1,-3.625659738E-4,-5.829819478E-3,-2.657883801E-3
7.919130188E1,6.200930569E-3,1.605607569E-3,-9.192326106E-4
7.969245954E1,3.405951709E-2,-4.218242597E-3,1.582012698E-2
8.019361754E1,1.670760512E-1,-2.335268073E-2,-1.490357816E-1
8.069477513E1,6.040566415E-2,-6.594384909E-1,9.621898644E-3
8.119593213E1,-2.862663008E-2,-2.785327435E-1,-7.753925771E-2
8.169708975E1,8.969810605E-2,-3.456646204E-1,1.194576621E-1
8.219824675E1,5.250733718E-2,-2.380440086E-1,5.044577271E-2
8.269940342E1,1.678411961E-1,-2.593102753E-1,-9.403332323E-2
8.320055942E1,6.941716075E-1,1.809388161E0,-1.790337443E0
8.370171600E1,3.768446445E-1,2.963508666E-1,5.517721772E-1
8.420287200E1,-1.020909473E-1,5.895193666E-3,-1.700382866E-2
8.470402742E1,-7.943157852E-2,1.670776308E-1,6.450264901E-2
8.520518342E1,5.672828294E-3,-6.339856237E-2,-1.322138868E-2
8.570633950E1,3.396727145E-2,1.463955492E-1,-1.627043448E-2
8.620749550E1,1.282855775E-2,1.755998284E-2,5.704249255E-3
8.670865092E1,1.205605082E-2,1.366785169E-2,1.229345798E-2
8.720980592E1,1.447705925E-2,-4.731410183E-3,-1.275262516E-2
8.771096029E1,1.896539517E-2,-1.994572766E-2,-1.939715818E-2
8.821211529E1,9.929954261E-2,2.420055307E-2,-9.452745318E-3
8.871327017E1,-3.305441141E-2,-3.592149913E-2,-4.605744034E-2
8.921442417E1,3.234218806E-2,-4.965786934E-1,4.221315682E-2
8.971557750E1,-2.501279116E-1,2.912958562E-1,-1.465602368E-1
9.021673150E1,4.438749328E-2,7.616612315E-2,-7.346946746E-2
9.071788612E1,1.507745981E-1,6.682992727E-2,4.211498797E-1
9.121903913E1,-1.360427216E-2,3.654650412E-3,-6.077608839E-2
9.172019167E1,-3.566545248E-2,5.472447723E-3,-9.343178943E-3
9.222134467E1,-2.802958339E-2,4.411811940E-3,-9.074743837E-3
9.272249813E1,-7.492092252E-2,1.104144752E-1,-1.947880089E-1
9.300243858E1,-3.229957074E-2,-1.810753495E-1,-3.529231995E-2
9.350359133E1,4.802246764E-2,1.440124959E-1,-5.738476291E-2
