"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.768335605E1,5.232667433E1,4.792801435E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
4.768825603E1,5.232696679E1,4.793962655E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
7.663210595E1,5.233007543E1,4.798117091E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
7.663515294E1,5.233148440E1,4.799986568E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
8.160283804E1,5.233268315E1,4.802438373E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
8.160766494E1,5.233328226E1,4.803663787E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
9.300128426E1,5.233824773E1,4.826638833E0,-2.478803635E0,NaN,NaN,1.414000000E3,7.491717529E1
