"Time (s)","Pressure (hPa)"
4.235437690E-1,1.011511108E3
9.235528310E-1,1.011542969E3
1.423518196E0,1.011783081E3
1.923556894E0,1.011527832E3
2.423524758E0,1.011605713E3
2.923544081E0,1.011657959E3
3.423552362E0,1.011552002E3
3.923557154E0,1.011681030E3
4.423529185E0,1.011584351E3
4.923546998E0,1.011585938E3
5.423538717E0,1.011535156E3
5.923544217E0,1.011628662E3
6.423522342E0,1.011678101E3
6.923544321E0,1.011606079E3
7.423550155E0,1.011574341E3
7.923543800E0,1.011645386E3
8.423523696E0,1.011652344E3
8.923544217E0,1.011535889E3
9.423545623E0,1.011697266E3
9.923544373E0,1.011680908E3
1.042352583E1,1.011541138E3
1.092354401E1,1.011561035E3
1.142354151E1,1.011678223E3
1.192354510E1,1.011565674E3
1.242353177E1,1.011600830E3
1.292354068E1,1.011620972E3
1.342353719E1,1.011564087E3
1.392352135E1,1.011566650E3
1.442352364E1,1.011622314E3
1.492352844E1,1.011763672E3
1.542357620E1,1.011317505E3
1.592351687E1,1.011519409E3
1.642352604E1,1.011594238E3
1.692355385E1,1.011594604E3
1.742354692E1,1.011610352E3
1.792354073E1,1.011608276E3
1.842352734E1,1.011552979E3
1.892354427E1,1.011607544E3
1.942355250E1,1.011550293E3
1.992355583E1,1.011577515E3
2.054818234E1,1.011579468E3
2.104817224E1,1.011571899E3
2.154816323E1,1.011571289E3
2.204818521E1,1.011590332E3
2.254818724E1,1.011614990E3
2.304818583E1,1.011581421E3
2.354820380E1,1.011588989E3
2.404815807E1,1.011618164E3
2.454815505E1,1.011546143E3
2.504816088E1,1.011572754E3
2.554828266E1,1.011647827E3
2.604819359E1,1.011588501E3
2.654819104E1,1.011583008E3
2.704819260E1,1.011593628E3
2.754816812E1,1.011612549E3
2.804818656E1,1.011555664E3
2.854819042E1,1.011614868E3
2.904819192E1,1.011581909E3
2.954816792E1,1.011598389E3
3.004819229E1,1.011610107E3
3.054818156E1,1.011612671E3
3.104818344E1,1.011574097E3
3.154816401E1,1.011601318E3
3.204819448E1,1.011951660E3
3.254819203E1,1.011424927E3
3.304819370E1,1.011550537E3
3.354825578E1,1.011572510E3
3.404819323E1,1.011560181E3
3.454819281E1,1.011559937E3
3.504819422E1,1.011598511E3
3.554816786E1,1.011551147E3
3.604818828E1,1.011625000E3
3.654819109E1,1.011625366E3
3.704819448E1,1.011571533E3
3.754816609E1,1.011560669E3
3.804819354E1,1.011631226E3
3.854819344E1,1.011552368E3
3.904818406E1,1.011595459E3
3.954816750E1,1.011609619E3
4.021385562E1,1.011559082E3
4.031383963E1,1.011620361E3
4.041386026E1,1.011722656E3
4.091386026E1,1.011430664E3
4.141386026E1,1.011572754E3
4.191386026E1,1.011583496E3
4.241386026E1,1.011588623E3
4.291386026E1,1.011559448E3
4.341386026E1,1.011614258E3
4.391386026E1,1.011588379E3
4.441386026E1,1.011595215E3
4.491386026E1,1.011583740E3
4.541386026E1,1.011591431E3
4.591386026E1,1.011578125E3
4.641386026E1,1.011575073E3
4.691386026E1,1.011563477E3
4.741386026E1,1.011554810E3
4.791386026E1,1.011569824E3
4.841386026E1,1.011570435E3
4.891386026E1,1.011526611E3
4.941386026E1,1.011551147E3
