"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.666251142E1,7.569594383E-1,-4.602680206E-1,1.037712097E-1
1.716251142E1,-2.693779945E0,1.267134190E0,3.366147757E0
1.766251142E1,2.465176582E0,2.041624546E0,-8.081674576E-2
1.816251142E1,-2.693175316E0,2.471017838E-1,1.369887590E0
1.866251142E1,3.196170330E0,3.321779251E0,-1.705414057E-1
1.916251142E1,-2.027077198E0,-6.867923737E-1,9.755398631E-1
1.966251142E1,1.294965029E0,2.984380722E0,-5.296623707E-1
2.016251142E1,-1.175241828E0,-1.650618553E0,3.780313134E-1
2.066251142E1,4.706220627E-1,3.820676804E-1,1.487557650E0
2.116251142E1,-2.276515961E-1,-2.885412216E0,2.305505574E-1
2.166251142E1,1.364873648E0,-3.040828705E0,3.119496346E0
2.216251142E1,-3.440003395E-1,-2.353610039E0,7.830971479E-1
2.266251142E1,2.102739334E0,-3.064679146E0,1.721350908E0
2.316251142E1,2.498399258E0,5.704021454E-1,1.047793984E0
2.366251142E1,9.817271233E-1,-3.506797314E0,1.962996483E0
2.416251142E1,2.803392172E0,3.487548351E0,-1.110356331E0
2.466251142E1,-5.886373520E-1,-1.911067486E0,2.071695328E0
2.516251142E1,2.978742123E-1,-3.389090538E0,7.803145647E-1
2.566251142E1,-3.557329416E0,-1.167291641E0,3.225668430E0
2.616251142E1,2.399737120E0,-7.325754166E-1,1.179952025E0
2.666251142E1,-4.383023262E0,-1.004567623E0,3.192774773E0
2.716251142E1,1.963437796E0,3.156152725E0,-8.873295784E-1
2.766251142E1,-3.139662504E0,-9.433307648E-1,4.157526493E-1
2.816251142E1,2.819957495E0,3.202189922E0,3.158735037E-1
2.866251142E1,-3.219654560E0,-2.174781799E0,-6.305987835E-1
2.916251142E1,1.395092964E0,1.140212059E0,1.680540323E0
2.966251142E1,-7.810597420E-1,-2.261812210E0,7.388091683E-1
3.016251142E1,3.106999397E-2,-1.239058495E0,2.226661444E0
3.066251142E1,-8.466064930E-1,-2.578037262E0,1.302722454E0
3.116251142E1,2.349700928E0,-3.076097488E0,2.277804136E0
3.166251142E1,7.478134632E-1,-2.032215118E0,1.767052650E0
3.216251143E1,6.095179558E0,-1.638811111E0,1.653641701E0
3.266251143E1,1.343250275E-2,-1.618146896E-1,-9.107779264E-1
3.316251143E1,2.190326691E0,-2.577179909E0,1.784476399E0
3.366251143E1,1.965043068E0,2.049137115E0,-7.711166143E-1
3.416251143E1,3.360080719E-1,-1.344896317E0,1.935598373E0
3.466251143E1,2.882643700E0,3.362123013E0,-4.153380394E-1
3.516251143E1,-1.182463169E0,-1.873958588E0,1.866921425E0
3.566251143E1,3.175503731E0,2.281727791E0,4.538611174E-1
3.616251143E1,-3.160179138E0,-3.424657822E0,4.139222622E0
3.666251143E1,2.706683636E0,9.249925613E-1,1.137081146E0
3.716251143E1,-3.836863041E0,-2.074722290E0,3.958716154E0
3.766251143E1,2.861527443E0,2.795342445E0,-6.295967102E-1
3.816251143E1,-2.766455889E0,-2.806487083E-1,1.984148502E0
3.866251143E1,2.572588444E0,3.988295078E0,-1.024324179E0
3.916251143E1,-6.106023788E-1,-7.187557220E-2,1.226237774E0
3.966251143E1,7.434813976E-1,3.407763481E0,-9.789140224E-1
4.016251143E1,-1.049002171E0,-2.479856491E0,1.062531233E0
4.066251143E1,-1.137693644E0,9.033546448E-1,1.349301696E0
4.116251143E1,-7.394793034E-1,-3.090108871E0,2.375735760E0
4.166251143E1,-1.371511936E0,-5.427217484E-1,2.496982813E0
4.216251143E1,2.880234718E-1,-3.472150803E0,2.036915541E0
4.266251143E1,-1.485962868E-1,-1.919425011E0,3.417638302E0
4.316251143E1,3.570070267E-1,-3.222542763E0,1.505206823E0
4.366251143E1,2.393375874E0,-3.570385933E0,3.526013136E0
4.416251143E1,9.428939819E-1,-1.338326454E0,5.873365402E-1
4.466251143E1,2.827494621E0,-3.494670868E0,1.589399099E0
4.516251143E1,2.540117264E0,-9.646034241E-2,5.837594271E-1
4.566251143E1,2.150055408E0,-3.696574211E0,2.228424311E0
4.616251143E1,1.491014242E0,1.980291367E0,-2.459292412E-1
4.666251143E1,9.967846870E-1,-1.000822067E0,1.748826861E0
4.716251143E1,1.486048222E0,3.661126614E0,-7.929077148E-1
4.766251143E1,-1.797580719E-1,2.391738892E-1,3.269286156E0
4.816251143E1,1.267946720E0,2.697430134E0,-3.083666563E-1
4.866251143E1,-2.870378494E0,-1.863298416E-1,3.638784170E0
4.916251143E1,1.523768425E0,7.227983475E-1,1.017037511E0
4.966251143E1,-1.986588717E0,1.223945618E0,3.700206518E0
5.016251143E1,1.718381405E0,2.894721985E0,-2.790439129E-1
5.066251143E1,-1.398592949E0,6.720428467E-1,2.775995731E0
5.116251143E1,1.892668247E0,3.754277706E0,3.824052811E-1
5.166251143E1,-1.078069210E0,-7.620134354E-1,4.547523856E-1
5.216251143E1,1.711977243E0,2.340768337E0,4.437031746E-1
5.266251143E1,1.458868265E0,-2.113683701E0,1.924633503E0
5.316251143E1,3.344446421E-1,5.192375183E-1,1.916806221E0
5.366251143E1,1.746850014E0,-2.197498322E0,7.064022422E-1
5.416251143E1,1.641285539E0,-1.770218849E0,2.605703115E0
5.466251143E1,-1.293270588E-1,-1.749456406E0,1.479010582E0
5.516251143E1,2.358414173E0,-3.027002335E0,6.417944431E-1
5.566251143E1,9.647841454E-1,1.013697147E0,-7.216978073E-2
5.616251143E1,3.650526285E0,-1.760367393E0,1.205422044E0
5.666251143E1,1.221462607E0,3.093314648E0,-1.055662036E0
5.716251143E1,2.236240387E0,-2.870655060E-2,3.304901838E0
5.766251143E1,2.065820694E0,3.901229858E0,-1.107821584E0
5.816251143E1,-6.719698906E-1,3.260912895E-1,2.926006556E0
5.866251143E1,3.570384979E-1,2.142405033E0,-2.496597767E-1
5.916251143E1,-9.288516045E-1,9.797949791E-1,3.921762943E0
5.966251143E1,8.808906078E-1,8.700742722E-1,9.791191220E-1
6.016251143E1,-9.549849033E-1,2.258012772E0,2.249665022E0
6.066251143E1,1.157952309E0,-1.411734581E0,1.509820104E0
6.116251143E1,-1.390649438E0,6.444129944E-1,1.123471260E0
6.166251143E1,1.609443426E0,3.426976681E0,-1.647240877E0
6.216251143E1,-9.316695929E-1,-8.355951309E-1,2.584456205E-1
6.266251143E1,4.716552496E-1,2.359373093E0,-2.653549910E-1
6.316251143E1,-1.116933584E0,-2.264772415E0,2.062423229E0
6.366251143E1,3.768355846E-1,6.719589233E-3,2.034935951E-1
6.416251142E1,-1.154105663E-1,-2.853835106E0,1.059812188E0
6.466251142E1,1.545352936E0,-1.075278282E0,9.380331039E-1
6.516251142E1,9.188840389E-1,-2.408241272E0,-5.601735115E-1
6.566251142E1,1.990105391E0,-2.787451744E0,1.620594621E0
6.616251142E1,1.298314571E0,-1.457734108E0,-5.154249668E-1
6.666251142E1,2.075050354E0,-2.889663696E0,1.525406718E0
6.716251142E1,1.709846497E0,4.489393234E-1,3.309396505E-1
6.766251142E1,1.521055222E0,-2.632654190E0,1.230220556E0
6.816251142E1,1.293946981E0,2.854935169E0,-1.311409831E0
6.866251142E1,2.055326462E0,-1.006533623E0,6.326567531E-1
6.916251142E1,-3.199365139E-1,2.691924572E0,-4.749795198E-1
6.966251142E1,1.465045452E0,5.086407661E-1,1.217558146E0
7.016251142E1,3.600275517E-1,3.400262356E0,-1.441935420E0
7.066251142E1,6.907606125E-2,1.823850155E0,2.402896404E0
7.116251142E1,-3.564249277E-1,2.514386654E0,-4.668299556E-1
7.166251142E1,3.112001419E-1,9.621987343E-1,2.754218578E0
7.216251142E1,6.021703482E-1,2.600325584E0,-6.001046300E-1
7.266251142E1,-1.345617533E0,2.120018959E0,3.584429264E0
7.316251142E1,-4.516577721E-2,2.262535095E-1,1.228929043E0
7.366251142E1,-1.408133626E0,2.053843975E0,2.680953741E0
7.416251142E1,5.918576717E-1,3.036322117E0,-1.686655283E0
7.466251142E1,-1.428802371E0,7.318391800E-1,8.059213161E-1
7.516251142E1,-3.107116222E-1,3.312041283E0,-2.331665039E0
7.566251142E1,-3.280096054E-1,-2.768799782E0,4.074126482E-2
7.616251142E1,-7.796466351E-1,-1.320527077E0,1.575016856E0
7.666251142E1,7.406733036E-1,-2.536433220E0,7.944023609E-1
7.716251142E1,1.684348822E0,-2.452702522E0,2.601080418E0
7.766251142E1,4.932441711E-1,-1.880046844E0,7.090870738E-1
7.816251142E1,2.320053101E0,-2.219526291E0,1.521781087E0
7.866251142E1,1.242778540E0,-3.346910477E-1,1.868915558E-1
7.916251142E1,2.008641720E0,-2.863101959E0,1.686762810E0
7.966251142E1,1.114410162E0,1.327477932E0,-1.058548927E0
8.016251142E1,1.111772537E0,-2.784793854E0,9.162467718E-1
8.066251142E1,2.102292299E0,2.527827740E0,5.293095112E-2
8.116251142E1,1.777548313E0,-1.772827148E0,1.144376278E0
8.166251142E1,1.511075974E0,3.537344933E0,-2.772874832E-1
8.216251142E1,4.615926743E-1,-3.007001877E-1,1.391382933E0
8.266251142E1,1.913208723E0,2.935921669E0,-4.846686125E-1
8.316251142E1,9.698581696E-2,-5.843582153E-1,2.317815781E0
8.366251142E1,1.594584703E0,3.238957882E0,-1.174279809E0
8.416251142E1,-2.104746580E0,1.297817230E-1,1.890530944E0
8.466251142E1,1.110813737E0,1.048952103E0,1.069091320E0
8.516251142E1,-1.693107605E0,1.141502857E0,4.120289326E0
8.566251142E1,1.311450720E0,2.549876690E0,-1.018775702E0
8.616251142E1,-8.351643085E-1,7.221736908E-1,2.631791592E0
8.666251142E1,1.992905617E0,2.942558765E0,-5.972948074E-1
8.716251142E1,-2.770017147E0,-6.372575760E-1,5.840477943E-1
8.766251142E1,1.451877117E0,3.057869434E0,-7.870912552E-3
8.816251142E1,-3.666367531E-1,-1.353806496E0,8.412029147E-1
8.866251142E1,6.860421896E-1,2.006597042E0,-1.086856842E0
8.916251142E1,-3.121259212E-1,-2.025521278E0,1.475706816E0
8.966251142E1,1.205458641E0,7.483720779E-1,-3.476144075E-1
9.016251142E1,-7.172263861E-1,-2.555098534E0,2.922506332E-1
9.066251142E1,2.221708298E-1,-2.638597488E-1,7.258423567E-1
9.116251142E1,-2.848355770E-1,-2.764101982E0,-4.179806709E-1
9.166251142E1,1.304434061E0,-1.987281799E0,2.101638794E0
9.216251142E1,1.707927942E0,-2.038431168E0,7.954540849E-1
9.266251142E1,1.342881203E0,-3.195739746E0,1.761650920E0
9.316251142E1,9.047520161E-1,-6.040763855E-1,2.970910072E-2
9.366251142E1,1.858792782E0,-2.542414665E0,2.350394130E-1
9.416251142E1,1.304225206E0,1.556509972E0,-1.072705865E0
9.466251142E1,6.721339226E-1,-1.170792580E0,1.016986966E0
9.516251142E1,2.005238533E0,3.800178051E0,-1.667224526E0
9.566251142E1,2.222852707E-1,-6.111917496E-1,8.969411850E-1
9.616251142E1,3.391027451E-2,1.946229458E0,4.020267129E-1
9.666251142E1,-2.113389492E0,2.000027657E0,2.834601164E0
9.716251142E1,4.688413143E-1,-8.677005768E-2,1.353224277E0
9.766251142E1,-1.483352900E0,1.312106609E0,1.889924765E0
9.816251142E1,3.269140720E-1,3.283855915E0,-1.775705099E0
9.866251142E1,-1.928711772E0,-6.708717346E-1,1.309318900E0
9.916251142E1,3.264403343E-1,2.432918072E0,-5.462360978E-1
9.966251142E1,-1.544044256E0,-2.425555229E0,9.529662132E-2
1.001625114E2,4.648618698E-1,7.473754883E-2,1.568047762E0
1.006625114E2,-7.772772312E-1,-3.032714844E0,1.677786112E0
1.011625114E2,1.303668737E0,-1.588095665E0,2.198009491E0
1.016625114E2,5.280232430E-2,-1.778746605E0,1.176024079E0
1.021625114E2,1.511445522E0,-3.044517517E0,1.755339384E0
1.026625114E2,8.016014099E-1,3.598499298E-1,5.587981939E-1
1.031625114E2,1.420594692E0,-2.507789612E0,6.969628334E-1
1.036625114E2,1.731321096E0,2.139813900E0,-3.362357616E-1
1.041625114E2,-3.560814857E-1,-1.195433617E0,1.109067440E0
1.046625114E2,2.019981146E0,3.338487148E0,-1.146190763E0
1.051625114E2,-7.666859627E-1,-7.572078705E-2,2.078314304E0
1.056625114E2,1.595472693E0,3.106760025E0,-9.993698597E-1
1.061625114E2,-2.692485094E0,-5.332636833E-1,2.750992775E0
1.066625114E2,1.150923491E0,4.611949921E-1,1.663899541E0
1.071625114E2,-3.626581907E0,-1.646032333E-1,3.468334675E0
1.076625114E2,7.014670372E-1,-2.040910721E0,2.471868992E0
1.081625114E2,-1.322372794E0,5.093345642E-1,1.870993972E0
1.086625114E2,9.573843479E-1,-2.990688324E0,2.184978485E0
1.091625114E2,-1.811085224E0,-7.827501297E-1,7.067837715E-1
1.096625114E2,1.731837273E0,-3.088465691E0,2.006109238E0
1.101625114E2,-1.587339520E0,-1.953982353E0,7.324314117E-1
1.106625114E2,1.319562912E0,2.058744431E-1,1.398065090E0
1.111625114E2,-9.849550724E-1,-2.668704987E0,-3.893214464E-1
1.116625114E2,1.786070585E0,-2.159376144E0,3.096392632E0
1.121625114E2,8.027708530E-1,-2.061550140E0,3.796284497E-1
1.126625114E2,1.568008661E0,-2.378639221E0,2.897541761E0
1.131625114E2,1.478934526E0,-1.394174576E0,7.452367544E-1
1.136625114E2,1.833523512E0,-3.658915520E0,3.223036528E0
1.141625114E2,2.636900425E0,2.543525696E-1,1.107141495E0
1.146625114E2,1.431017876E0,-2.805172920E0,2.385687113E0
1.151625114E2,2.633204937E0,1.474574566E0,1.268689871E0
1.156625114E2,8.702535629E-1,-2.700614452E0,2.230337858E0
1.161625114E2,3.158164740E0,2.785594463E0,-5.512495041E-1
1.166625114E2,2.720284462E-1,-9.633512497E-1,1.701308250E0
1.171625114E2,6.973419189E-1,3.045764446E0,-5.527480841E-1
1.176625114E2,2.053766251E-1,1.235862732E0,2.093206167E0
1.181625114E2,-3.403950930E-1,2.569676876E0,-5.747087002E-1
1.186625114E2,-1.369704127E0,8.189554214E-1,2.733729362E0
1.191625114E2,-2.028403282E-1,1.604124069E0,1.198603436E-1
1.196625114E2,-1.126219034E-1,1.836905956E0,2.082479954E0
1.201625114E2,-9.529944658E-1,1.108602524E0,8.351140022E-1
1.206625114E2,-1.349980712E0,1.964739799E0,9.005666375E-1
1.211625114E2,-4.057350159E-1,-1.380302429E0,1.221410632E0
1.216625114E2,-4.235478640E-1,1.383068085E0,8.259691596E-1
1.221625114E2,5.684533119E-1,-2.079778671E0,1.368030310E0
1.226625114E2,-7.093261480E-1,7.802619934E-1,8.448073268E-1
1.231625114E2,-2.530591488E-1,2.551697254E0,-1.669391274E0
1.236625114E2,-9.226629734E-1,-9.778137207E-1,-1.490226984E-1
1.241625114E2,-9.408167601E-1,1.877165318E0,-6.185253263E-1
1.246625114E2,-1.191214919E0,-1.605634689E0,9.173017740E-1
1.251625114E2,-4.360232353E-1,3.115358353E-1,5.880907774E-1
1.256625114E2,7.701718807E-1,-2.435265541E0,1.863392830E0
1.261625114E2,8.989355564E-1,-1.425303459E0,-8.149092793E-1
1.266625114E2,1.828050613E-1,-1.600280762E0,-3.969295025E-1
1.271625114E2,2.130238771E0,-7.325267792E-1,5.636382103E-2
1.276625114E2,2.935965061E-1,3.861227036E-1,-1.482823253E0
1.281625114E2,2.257344723E0,-2.505912781E0,7.453459501E-2
1.286625114E2,8.129739761E-1,2.714371681E0,-1.910066962E0
1.291625114E2,4.063391685E-1,-9.275922775E-1,1.165572643E0
1.296625114E2,1.307973027E0,3.235157967E0,-1.304218650E0
1.301625114E2,-1.587525368E0,-6.328902245E-1,1.865279675E0
1.306625114E2,9.689388275E-1,3.148641109E0,-1.425354481E0
1.311625114E2,-2.290206194E0,-3.241968155E-2,1.493554115E0
1.316625114E2,3.067026138E-1,2.602262020E0,-2.091538906E-2
1.321625114E2,-2.859471560E0,-9.431362152E-2,1.538854599E0
1.326625114E2,1.107851028E0,4.698085785E-1,9.990192056E-1
1.331625114E2,-4.079580307E0,-9.059758186E-1,2.075411797E0
1.336625114E2,7.215766907E-1,-6.180200577E-1,1.945645332E0
1.341625114E2,-3.791057348E0,-4.713845253E-1,1.388524532E0
1.346625114E2,1.867326498E0,3.546555519E0,-1.170769572E0
1.351625114E2,-2.770400524E0,-7.838315964E-1,5.368459225E-2
1.356625114E2,1.089558601E0,3.102022648E0,-7.475663424E-1
1.361625114E2,-1.740075827E0,-1.129861832E0,-5.648424029E-1
1.366625114E2,8.420958519E-1,1.890015125E0,5.133340359E-1
1.371625114E2,-1.685172319E0,-1.875288010E0,2.402715385E-1
1.376625114E2,7.395238876E-1,9.361515045E-1,5.106692314E-1
1.381625114E2,-1.407191515E0,-2.687731743E0,-5.179247856E-1
1.386625114E2,8.927712440E-1,-5.770826340E-1,1.648287892E0
1.391625114E2,-4.181809425E-1,-3.659457207E0,4.450174570E-1
1.396625114E2,1.305598259E0,-7.883176804E-1,1.387943387E0
1.401625114E2,-5.716371536E-2,-2.817094803E0,-5.985774398E-1
1.406625114E2,1.578169823E0,-2.399276733E0,9.165203571E-1
1.411625114E2,1.422238350E0,-7.329473495E-1,4.602318406E-1
1.416625114E2,2.731048107E0,-2.137443542E0,2.092888117E0
1.421625114E2,1.440489531E0,1.238647461E0,5.824515820E-1
1.426625114E2,2.012779236E0,-1.901636124E0,8.862295151E-1
1.431625114E2,2.583807468E0,2.670162201E0,-6.655359268E-1
1.436625114E2,4.912323952E-1,-1.582556248E0,1.295457125E0
1.441625114E2,2.823328018E0,3.285680771E0,-1.343177438E0
1.446625114E2,-1.249211311E0,-9.410562515E-1,2.767250538E0
1.451625114E2,2.120424747E0,2.977719784E0,-8.323590755E-1
1.456625114E2,-2.732140303E0,-6.079502106E-1,2.228405237E0
1.461625114E2,2.019359112E0,1.226389885E0,-2.097434402E-1
1.466625114E2,-3.710383415E0,-4.088139534E-1,2.732609987E0
1.471625114E2,1.909954548E0,2.070515156E0,-1.256053329E0
1.476625114E2,-3.841355085E0,3.103103638E-1,2.645729780E0
1.481625114E2,1.487699509E0,2.129996300E0,-1.407423019E-1
1.486625114E2,-3.517774820E0,-6.413288116E-1,1.697434425E0
1.491625114E2,2.106915236E0,3.077329636E0,-1.322053909E0
1.496625114E2,-3.198061705E0,-9.362506866E-1,1.627751350E0
1.501625114E2,2.427852154E0,3.451928616E0,-2.136475801E0
1.506625114E2,-1.699137688E0,4.886617661E-1,3.269153833E0
1.511625114E2,3.285224915E0,2.764258862E0,-1.069489717E0
1.516625114E2,-3.710870028E0,-6.489763260E-1,2.238618851E0
1.521625114E2,1.949401855E0,3.720453739E0,-1.182812929E0
1.526625114E2,-2.577295780E0,-7.518186569E-1,1.643249750E0
1.531625114E2,1.292383909E0,3.677361012E0,-1.542158246E0
1.536625114E2,-2.177818537E0,-1.105707169E0,1.374701381E0
1.541625114E2,1.881700993E0,3.790856838E0,-5.449029207E-1
1.546625114E2,-2.456069708E0,-6.069784164E-1,3.394392431E-1
1.551625114E2,3.764438629E-1,3.363376141E0,-9.096198678E-1
1.556625114E2,-1.902561903E0,-1.588696480E0,7.650843859E-1
1.561625114E2,2.876474857E-1,2.952713966E0,-1.180539489E0
1.566625114E2,-2.008060694E0,-1.471791267E0,-6.431061029E-2
1.571625114E2,5.515391827E-1,2.191951752E0,-6.779549122E-1
1.576625114E2,-1.994308233E0,-2.603745461E0,-2.193149030E-1
1.581625114E2,9.184522629E-1,8.689413071E-1,-3.502976894E-1
1.586625114E2,-2.128244162E0,-2.408053398E0,1.261366606E0
1.591625114E2,2.302861214E-2,6.193094254E-1,1.456815243E0
1.596625114E2,-2.713665724E0,1.075143337E0,2.390432358E0
1.601625114E2,8.486430645E-1,-1.254475594E0,2.867988110E0
1.606625114E2,-3.033315420E0,-9.358859062E-1,2.934473038E0
1.611625114E2,1.512720585E0,-2.817489624E0,2.635075331E0
1.616625114E2,-2.550525427E0,-1.606113911E0,1.429569006E0
1.621625114E2,2.189440727E0,-2.812493324E0,2.631289959E0
1.626625114E2,-2.323578596E0,-9.315490723E-1,6.579200029E-1
1.631625114E2,2.359371662E0,-2.975982189E0,1.816116452E0
1.636625114E2,-9.937055111E-1,-1.841862679E0,1.045280099E0
1.641625114E2,1.444563866E0,-2.322679520E0,1.886338115E0
1.646625114E2,-6.025578976E-1,-1.988797188E0,1.247293472E0
1.651625114E2,9.612774849E-1,-1.954018593E0,1.824070215E0
1.656625114E2,2.729637623E-1,-2.189462662E0,7.440227270E-1
1.661625114E2,1.155194283E0,-1.884593010E0,6.239506006E-1
1.666625114E2,2.092723846E-1,-4.525275230E0,1.827419758E0
1.671625114E2,-2.259471655E0,1.728655815E0,-4.569345713E-1
1.676625114E2,-5.575487614E-1,3.760105610E0,-2.160442829E0
1.681625114E2,-1.229611158E0,-1.734783173E0,-8.687300682E-1
1.686625114E2,-2.988026142E-1,2.582845688E-1,8.661110997E-1
1.691625114E2,-1.112766266E0,-2.698759079E0,1.024864435E0
1.696625114E2,1.630057812E0,-1.728602409E0,7.729212046E-1
1.701625114E2,7.430939674E-1,-1.416841507E0,3.482954502E-1
1.706625114E2,2.742550850E0,-2.924995422E0,1.866833448E0
1.711625114E2,2.018623829E0,-8.941936493E-2,1.087145448E0
1.716625114E2,1.557529449E0,-2.804654598E0,1.687250614E0
1.721625114E2,-1.822960377E0,-1.900709152E0,3.769646883E-1
1.726625114E2,-2.533526421E-1,-3.146337509E0,9.469289780E-1
1.731625114E2,-1.784284115E-1,-2.675957680E0,7.022895813E-1
1.736625114E2,-1.639931202E0,-2.079266548E0,1.219567060E0
1.741625114E2,1.080979824E0,-1.470944405E0,1.709593773E0
1.746625114E2,-2.899262667E0,-9.731717110E-1,1.929518461E0
1.751625114E2,1.369511127E0,-8.527212143E-1,1.621271849E0
1.756625114E2,-3.348781347E0,-1.009255409E0,3.677095175E0
1.761625114E2,1.074290037E0,8.231649399E-1,2.344911098E-1
1.766625114E2,-3.274202108E0,-1.385361195E0,1.362474442E0
1.771625114E2,2.312879562E-1,-1.757036209E0,1.119619370E0
1.776625114E2,1.059537411E0,-1.063317299E0,1.367715359E0
1.781625114E2,-1.593446493E0,-1.882123947E0,5.701708794E-1
1.786625114E2,6.556873322E-1,-1.280146599E0,1.586067677E0
1.791625114E2,-8.884618282E-1,-2.507333755E-1,2.668458223E-1
1.796625114E2,2.256351471E0,9.917974472E-2,2.370404243E0
1.801625114E2,-4.085330963E0,-1.197009087E0,5.707055330E-1
1.806625114E2,1.641117096E0,-3.738517761E0,2.556745529E0
1.811625114E2,-3.010703802E0,-3.051340103E0,-7.905831933E-1
1.816625114E2,9.018034935E-1,-2.429738998E0,1.980391741E0
1.821625114E2,-1.420183420E0,-2.480933189E0,4.772225022E-1
1.826625114E2,-9.580202103E-1,-1.487697601E0,1.340776801E0
1.831625114E2,-1.103728056E0,-2.045187950E0,7.323771715E-2
1.836625114E2,-1.965469360E0,-3.168214798E0,1.398776174E0
1.841625114E2,-8.404176235E-1,-2.989629745E0,2.068606019E-1
1.846625114E2,1.205909491E0,-1.122021675E0,1.832647085E0
1.851625114E2,1.120211720E0,1.423425674E-1,-1.260880828E-1
1.856625114E2,6.806335449E-1,1.865951061E0,-2.073668242E-1
1.861625114E2,-2.369959593E0,2.215690613E-1,3.890223503E-1
1.866625114E2,4.337529182E0,3.357791901E0,-1.359704733E0
1.871625114E2,-4.440866947E0,-4.276428223E-1,-2.347174883E-1
1.876625114E2,3.957987785E0,2.464082718E0,1.337419033E0
1.881625114E2,-4.887999535E0,-2.892816067E0,2.722174227E-1
1.886625114E2,3.370623589E-1,4.565029144E0,-3.290072680E-1
1.891625114E2,-1.993120670E0,-9.279994965E-1,7.824395895E-1
1.896625114E2,2.540521622E-1,2.113657951E0,1.621335626E0
1.901625114E2,-7.508275509E-1,-2.106769562E0,1.198072195E0
1.906625114E2,1.805860996E0,-1.523457527E0,1.767809749E0
1.911625114E2,5.992937088E-2,-1.177557945E0,4.511325359E-1
1.916625114E2,2.076416492E0,-2.943053246E0,1.028474689E0
1.921625114E2,1.672811985E0,8.673715591E-1,-4.702742100E-1
1.926625114E2,1.181995869E0,-2.218669891E0,1.265673161E0
1.931625114E2,2.963684320E0,1.790506363E0,-8.141098022E-1
1.936625114E2,1.147499084E0,-1.251071930E0,4.419994056E-1
1.941625114E2,1.156113863E0,1.799366951E0,-1.986907363E0
1.946625114E2,-2.091703415E-1,-8.620738983E-1,2.743136406E0
1.951625114E2,1.659171820E0,2.634250641E0,-6.063132286E-1
1.956625114E2,-2.564628363E0,-3.221225739E-2,2.207324505E0
1.961625114E2,1.553527355E0,1.711478233E0,-9.087417126E-1
1.966625114E2,-3.759702444E0,2.408542633E-1,1.838814378E0
1.971625114E2,2.837239504E0,3.150500298E0,-1.666903377E0
1.976625114E2,-3.136254311E0,2.893447876E-3,1.073921204E0
1.981625114E2,3.921130180E0,3.426518917E0,-3.169386387E-1
1.986625114E2,-3.286484718E0,-1.239375114E0,-3.036985993E-1
1.991625114E2,1.947071314E0,3.299568653E0,-6.850617528E-1
1.996625114E2,-1.304522991E0,-2.328169823E0,1.248225808E0
2.001625114E2,6.181168556E-1,-8.109178543E-1,2.238883495E0
2.006625114E2,-7.968053818E-1,-2.735644341E0,2.171303749E0
2.011625114E2,2.124906301E0,-1.385327339E0,2.481435299E0
