"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.784639070E-1,-5.694786906E-1,1.905898154E-1,1.072067693E-1
7.825721880E-1,-1.481347084E-1,3.150535226E-1,-1.954767294E-2
1.286680730E0,-1.299614757E-1,1.450803876E-2,3.072649837E-1
1.790789584E0,-2.011577606E0,-2.205374479E0,-1.892153621E-1
2.294898802E0,2.110537887E-1,-7.846558094E-1,-1.533270627E-1
2.799008438E0,1.734855920E-1,-2.535088919E-2,3.985892609E-2
3.303118594E0,-1.834121495E-1,3.741546720E-2,-1.818849891E-1
3.807228959E0,2.420551628E-1,-2.052505612E-1,2.840521336E-1
4.311339740E0,-1.059850380E-1,1.861610413E-1,-2.394589931E-1
4.815450625E0,7.055488229E-2,-2.580903769E-1,2.609919906E-1
5.319561511E0,-2.507599890E-1,5.254964232E-1,-5.436696485E-2
5.823672344E0,-1.539379209E-1,-4.303542376E-1,-1.774562150E-1
6.327783177E0,-2.370155305E-1,4.305069447E-1,2.470948100E-1
6.831894115E0,-4.764745384E-2,-4.471530318E-1,-4.291325212E-1
7.336005157E0,-4.581485991E-4,2.165515572E-1,8.643736839E-1
7.840116198E0,-6.230821013E-1,7.956513762E-2,-8.703296185E-1
8.344227240E0,6.117810607E-1,-2.942841053E-1,7.484620810E-1
8.848338177E0,-5.424479246E-1,-1.705839932E-1,-8.272636533E-1
9.352449167E0,3.558287323E-1,-1.044578776E-1,7.246383429E-1
9.856560209E0,-1.479819864E-1,2.438877672E-1,-2.892444730E-1
1.036067146E1,3.252854943E-2,-2.116646469E-1,3.155116439E-1
1.086478286E1,-4.581485991E-4,2.930623889E-1,-2.034179717E-1
1.136889443E1,1.458439678E-1,-9.300415963E-2,1.942549944E-1
1.187300604E1,-2.273944169E-1,1.765399277E-1,-1.244636998E-1
1.237711771E1,1.690568328E-1,-3.704894781E-1,1.832594350E-2
1.288122938E1,-2.675587833E-1,1.834121495E-1,1.957821548E-1
1.338534089E1,-6.123919412E-2,-2.356410921E-1,-1.640172005E-1
1.388945229E1,1.437059343E-1,1.812741160E-1,2.547306120E-1
1.439356370E1,-4.123337269E-1,-5.192350596E-2,-2.626718581E-1
1.489767505E1,4.856374860E-1,6.322450191E-2,6.126973629E-1
1.540178630E1,-5.184714794E-1,6.719512492E-2,-5.114465356E-1
1.590589745E1,1.774562150E-1,1.027780026E-1,4.993819594E-1
1.641000854E1,5.833758786E-2,-2.958112657E-1,-1.974620372E-1
1.691411948E1,1.153007299E-1,-1.175914705E-1,1.750127524E-1
1.741823021E1,-2.163988501E-1,1.585194170E-1,-3.286452591E-1
1.792234078E1,6.734783947E-2,-3.949240744E-1,2.855792940E-1
1.842645120E1,-1.519526094E-1,3.640754223E-1,-3.578140438E-1
1.893056141E1,-1.175914705E-1,-3.958403766E-1,1.744018942E-1
1.943467141E1,-2.142608166E-1,4.182896614E-1,5.100720748E-2
1.993878120E1,-1.728747338E-1,-3.142899275E-1,-6.261363626E-2
2.044289078E1,5.131264031E-2,1.505781710E-1,-2.244928107E-2
2.094700016E1,-2.751945853E-1,-6.108647957E-2,1.649334840E-2
2.145110927E1,2.716821134E-1,-6.200277433E-2,5.158752799E-1
2.195521823E1,-3.996582925E-1,-1.099556610E-1,-3.755291104E-1
2.245932719E1,2.516762912E-1,3.350593448E-1,6.091849208E-1
2.296343599E1,-4.692968726E-1,5.894844979E-2,-5.161807537E-1
2.346754469E1,7.223475724E-2,1.609628648E-1,5.094612241E-1
2.397165318E1,1.305723488E-1,-1.980729103E-1,-3.278816640E-1
2.447576151E1,1.177441850E-1,-4.190532267E-1,-1.004872546E-1
2.497986969E1,-1.296560466E-1,4.564687014E-1,-1.527161989E-2
2.548397776E1,2.046396956E-2,-2.904661894E-1,-1.398880333E-1
2.598808589E1,4.108065739E-2,1.837175786E-1,5.864302069E-2
2.649219401E1,-1.988364905E-1,-2.466366589E-1,-5.955931544E-2
2.699630224E1,-5.696314201E-2,2.832885385E-1,5.296197534E-1
2.750041036E1,-5.665770769E-1,-2.405280024E-1,-3.466657698E-1
2.800451839E1,4.176788032E-1,1.427896470E-1,6.012436748E-1
2.850862625E1,-7.971785665E-1,-6.108647957E-2,-4.393644929E-1
2.901273396E1,6.870701313E-1,-3.092502952E-1,4.679224193E-1
2.951684151E1,-1.490510106E-1,2.435823381E-1,-2.625191510E-1
3.002094896E1,7.696896046E-2,-4.896081090E-1,2.272416949E-1
3.052505620E1,-9.132428467E-2,3.538434207E-1,-1.525634825E-1
3.102916318E1,-3.359756246E-2,-4.634936452E-1,2.550360374E-2
3.153326990E1,-6.582067907E-2,1.472184062E-1,-2.596175373E-1
3.203737636E1,7.971785218E-2,-3.419315517E-1,-8.552107029E-3
3.254148250E1,2.631300092E-1,5.558869243E-1,9.957095981E-2
3.304558839E1,-2.848156989E-1,-3.086394370E-1,-2.614501119E-1
3.354969406E1,-2.745837271E-1,1.072067693E-1,4.610501826E-1
3.405379964E1,-2.519817352E-1,-2.454149276E-1,-5.436696410E-1
3.455790495E1,5.849030241E-2,1.012508348E-1,8.399390578E-1
3.506201005E1,-3.365865052E-1,-1.401934624E-1,-1.035110354E0
3.556611500E1,1.908952445E-1,1.084284950E-2,1.054810762E0
3.607021974E1,-3.836230934E-1,-3.405570984E-2,-6.270527244E-1
3.657432432E1,4.468475878E-1,-6.475166678E-1,4.615083337E-1
3.707842865E1,1.290451884E-1,5.042688847E-1,-1.740964651E-1
3.758253281E1,-3.344484568E-1,-3.648389876E-1,2.179260105E-1
3.808663672E1,1.609628648E-1,7.544180006E-2,-4.718930274E-2
3.859074047E1,-1.794415265E-1,-2.287688553E-1,-1.828012913E-1
3.909484391E1,-2.594648004E-1,5.844448805E-1,2.935205400E-1
3.959894698E1,-1.527161949E-4,-4.250091612E-1,-3.630063832E-1
4.010304979E1,-1.737910360E-1,2.977965772E-1,6.267472506E-1
4.060715203E1,-2.857320011E-1,-2.292270064E-1,-8.150463104E-1
4.111125380E1,3.106247485E-1,-1.169806048E-1,1.161101222E0
4.161535578E1,-4.586067200E-1,1.603520103E-2,-1.103527188E0
4.211945859E1,6.093376130E-2,-4.918988645E-1,6.947059631E-1
4.262356234E1,5.513054505E-2,3.988946974E-1,-5.009090900E-1
4.312766667E1,-3.972148299E-1,-7.012727857E-1,-1.168278903E-1
4.363177136E1,-2.460257858E-1,7.909171581E-1,2.115119249E-1
4.413587615E1,-3.506363928E-1,-3.704894781E-1,-4.798342884E-1
4.463998089E1,-2.774853408E-1,4.114174247E-1,6.626355648E-1
