"Time (s)","X (hPa)"
7.744653033E1,1.010857315E3
7.851402333E1,1.010855103E3
7.958150833E1,1.010853195E3
8.064901533E1,1.010852814E3
8.171650533E1,1.010850449E3
8.278399333E1,1.010849686E3
8.385145733E1,1.010849686E3
8.491890133E1,1.010850143E3
8.598638733E1,1.010850449E3
8.705387533E1,1.010851593E3
8.812132033E1,1.010852432E3
8.918881433E1,1.010852432E3
9.025629033E1,1.010852203E3
9.132372533E1,1.010851135E3
9.239119833E1,1.010849686E3
9.345865733E1,1.010847168E3
9.452608933E1,1.010844040E3
9.559353733E1,1.010841522E3
9.666100033E1,1.010838318E3
9.772848333E1,1.010835724E3
9.879600233E1,1.010832977E3
9.986353533E1,1.010829086E3
1.009310133E2,1.010827713E3
1.019984923E2,1.010826340E3
1.030659943E2,1.010826340E3
1.041335063E2,1.010828857E3
1.052010153E2,1.010832672E3
1.062685413E2,1.010834274E3
1.073360363E2,1.010836792E3
1.084035003E2,1.010836792E3
1.094709573E2,1.010834122E3
1.105384613E2,1.010831604E3
1.116059753E2,1.010831146E3
1.126734323E2,1.010830994E3
1.137408893E2,1.010830994E3
1.148083453E2,1.010832138E3
1.158758473E2,1.010832977E3
1.169433463E2,1.010832977E3
1.180108883E2,1.010831604E3
1.190784283E2,1.010829849E3
1.201459743E2,1.010828629E3
1.212134963E2,1.010828552E3
1.222810243E2,1.010828552E3
1.233485383E2,1.010830765E3
1.244160533E2,1.010832214E3
1.254835433E2,1.010832367E3
1.265510593E2,1.010832367E3
1.276185633E2,1.010830994E3
1.286860743E2,1.010827103E3
1.297536043E2,1.010824814E3
1.308211143E2,1.010822525E3
1.318886423E2,1.010821075E3
1.329561583E2,1.010820770E3
1.340236683E2,1.010820618E3
1.350911953E2,1.010819168E3
1.361587113E2,1.010818787E3
1.372262543E2,1.010818634E3
1.382937603E2,1.010817871E3
1.393612183E2,1.010811310E3
1.404286473E2,1.010808182E3
1.414960843E2,1.010806046E3
1.425635263E2,1.010805588E3
1.436309493E2,1.010806046E3
1.446984193E2,1.010807419E3
1.457659293E2,1.010811539E3
1.468334443E2,1.010815201E3
1.479009273E2,1.010815201E3
1.489684313E2,1.010815506E3
1.500359583E2,1.010815582E3
1.511034683E2,1.010816879E3
1.521709553E2,1.010816879E3
1.532384333E2,1.010816879E3
1.543059163E2,1.010816650E3
1.553734343E2,1.010816650E3
1.564409263E2,1.010815353E3
1.575083573E2,1.010813904E3
1.585758513E2,1.010811539E3
1.596433023E2,1.010809860E3
1.607107993E2,1.010808411E3
1.617783113E2,1.010807419E3
1.628458383E2,1.010807190E3
1.639133443E2,1.010807190E3
1.649808753E2,1.010808411E3
1.660483913E2,1.010808640E3
1.671158953E2,1.010809097E3
1.681834483E2,1.010809631E3
1.692509743E2,1.010809937E3
1.703184823E2,1.010810089E3
1.713859723E2,1.010811539E3
1.724534783E2,1.010813904E3
1.735209683E2,1.010813904E3
1.745884963E2,1.010813675E3
1.756560153E2,1.010813293E3
1.767235303E2,1.010813217E3
1.777909923E2,1.010813217E3
1.788584513E2,1.010815201E3
1.799259013E2,1.010818558E3
1.809933653E2,1.010821838E3
1.820608363E2,1.010825653E3
1.831283253E2,1.010827408E3
1.841958413E2,1.010827713E3
1.852632763E2,1.010827713E3
1.863307513E2,1.010826263E3
1.873982293E2,1.010825882E3
1.884656983E2,1.010824051E3
1.895331943E2,1.010821838E3
1.906006943E2,1.010819778E3
1.916681633E2,1.010817871E3
1.927356533E2,1.010815506E3
1.938031283E2,1.010812607E3
1.948706253E2,1.010810318E3
1.959381223E2,1.010808792E3
1.970056523E2,1.010807114E3
1.980731463E2,1.010805206E3
1.991406233E2,1.010803604E3
2.002081633E2,1.010801849E3
2.012756783E2,1.010798492E3
2.023431823E2,1.010796356E3
2.034105973E2,1.010794449E3
2.044780553E2,1.010792389E3
2.055455663E2,1.010791168E3
2.066130783E2,1.010790710E3
2.076805973E2,1.010789032E3
2.087481243E2,1.010788651E3
2.098155823E2,1.010788040E3
2.108830333E2,1.010787964E3
2.119505143E2,1.010787354E3
2.130179913E2,1.010787201E3
2.140854883E2,1.010787125E3
2.151530123E2,1.010786667E3
2.162204793E2,1.010785828E3
2.172879553E2,1.010784836E3
2.183554303E2,1.010783310E3
2.194229003E2,1.010781860E3
2.204903863E2,1.010780411E3
2.215578853E2,1.010778503E3
2.226253713E2,1.010777435E3
2.236928933E2,1.010774918E3
2.247604373E2,1.010771408E3
2.258279143E2,1.010766296E3
2.268954013E2,1.010760803E3
2.279629163E2,1.010756226E3
2.290304193E2,1.010751801E3
2.300979283E2,1.010751801E3
2.311654063E2,1.010753098E3
2.322328953E2,1.010753098E3
