"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.000833335E-4,-6.585678059E-1,8.194504362E-1,-1.187390574E0
4.980720833E-1,6.536678392E-1,-1.574853834E0,-1.803937365E0
9.956443333E-1,-3.182756424E-1,-5.706195429E-1,-1.526719117E0
1.493217333E0,7.958873266E-1,-8.559057793E0,-1.202024986E0
1.990790625E0,-2.694287045E0,-2.298196657E0,-2.058789428E0
2.488363625E0,-4.706768864E-1,-3.961957551E0,2.077034788E-1
2.985937333E0,2.135338252E0,-1.831882963E0,8.616287416E-1
3.483511333E0,2.628849685E0,1.309422550E0,-2.525738130E0
3.981085708E0,1.079400453E1,6.537913324E0,-1.105647084E0
4.478659708E0,-1.341788642E0,-2.272304016E-1,-3.810659677E0
4.976234583E0,-1.284754609E0,-2.787769698E-1,-8.069613683E-1
5.473809583E0,9.149810761E-2,-1.246990366E0,-3.896281625E0
5.971385250E0,-1.086673162E0,-9.429857308E-1,-2.955071694E0
6.468961250E0,3.643842123E0,-2.268132613E0,2.695879242E0
6.966537250E0,5.751728867E0,-3.812185800E-1,1.944367020E0
7.464114250E0,-1.437958968E-1,-3.538713863E0,5.501475638E-1
7.961690708E0,3.795804825E0,3.693890780E-1,1.094477148E0
8.459267708E0,-2.797324340E0,-1.836234460E0,5.266136903E-1
8.956844458E0,-4.190114737E-2,1.441804681E0,1.091687441E0
9.454422458E0,-4.035169369E0,-1.073309058E-1,8.299999827E-1
9.952001083E0,-2.466080158E0,2.744155024E0,-2.095162618E-1
1.044957908E1,-1.318997365E-1,-1.125880789E0,2.716010036E0
1.094715637E1,3.374146317E0,-8.590109432E-1,1.762817990E0
1.144473538E1,5.864666083E0,-2.405372027E0,2.587517472E0
1.194231408E1,-6.189248532E-1,-6.326285632E0,3.606991800E0
1.243989208E1,6.870835072E0,5.206202942E0,1.577500430E0
1.293747096E1,-3.364843397E0,-9.122785515E0,1.707213893E0
1.343504896E1,8.512751938E0,3.275910171E0,3.099321334E0
1.393262733E1,-4.094674729E0,-7.757960013E0,2.226169485E0
1.443020533E1,2.377115942E0,8.987837040E-1,2.455300816E0
1.492778337E1,-6.103483912E0,-3.462721694E0,-1.056948549E0
1.542536137E1,-1.532162874E0,1.258976281E0,3.619163364E-1
1.592293963E1,-2.521294831E0,4.264935708E-1,-4.817228615E-2
1.642051862E1,-2.679080191E0,1.424422079E0,2.218959868E-1
1.691809746E1,6.781068617E-1,-8.695663369E-1,2.399248822E0
1.741567746E1,1.951576052E0,-2.747680310E0,1.151238994E0
1.791325625E1,6.927327361E0,-1.569928871E0,2.564504001E0
1.841083525E1,1.939590429E0,-8.562124658E0,-1.150854832E-1
1.890841496E1,7.892762307E0,2.272518609E0,6.764023983E0
1.940599496E1,-3.650450061E0,-1.070698393E1,2.834211500E0
1.990357421E1,7.564402556E0,5.431747591E0,1.485110915E0
2.040115321E1,-6.577318295E0,-1.031551752E1,2.304555942E0
2.089873146E1,3.158536087E0,2.899334865E0,4.024716886E0
2.139631046E1,-4.500499561E0,-5.469703038E0,-2.846214445E-1
2.189389033E1,4.385469042E0,1.616724722E0,3.793423254E0
2.239146933E1,-2.802517837E0,-5.440475146E0,2.396317028E0
2.288904833E1,3.332041102E0,1.016973474E0,1.225883380E0
2.338662646E1,4.347499563E0,-3.218220956E0,3.578111817E0
2.388420546E1,2.407437263E0,-6.347419224E0,5.581538054E0
2.438178471E1,6.977261998E0,1.236990750E0,2.061907164E0
2.487936371E1,-3.322737597E0,-9.776427042E0,-6.705768174E-1
2.537694146E1,1.125261920E1,5.461108215E0,4.332715462E0
2.587452046E1,-3.861956130E0,-1.052491801E1,5.131788937E0
2.637209971E1,7.360700181E0,3.887204992E0,1.356593792E0
2.686967771E1,-4.722221301E0,-8.014024204E0,2.349806667E0
2.736725625E1,4.573851128E0,2.368170871E0,2.910871421E0
2.786483425E1,-1.746973790E0,-6.038144200E0,3.245637381E0
2.836241208E1,3.266639995E0,2.177623562E0,-2.130314909E0
2.885999008E1,3.098634871E0,-3.680059776E0,3.450634915E0
2.935756796E1,5.016992891E0,-7.179519526E0,5.128624424E0
2.985514496E1,7.789528545E0,-2.488894240E0,3.358802639E0
3.035272137E1,-2.225640312E0,-9.249428605E0,-1.227645146E0
3.085029838E1,1.050876098E1,5.140790141E0,4.085939573E0
3.134787550E1,-5.558828638E0,-9.758795348E0,2.020007186E0
3.184545250E1,7.153302950E0,4.264749182E0,4.924716811E0
3.234302996E1,-4.640520496E0,-8.131813440E0,1.929646654E0
3.284060596E1,3.931691778E0,1.915370092E0,4.216444749E0
3.333818208E1,-2.028013778E0,-5.210967253E0,1.230030810E0
3.383575808E1,1.194890213E0,1.073246493E0,-8.747311825E-1
