"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.000833335E-4,-4.442040324E-1,-7.666401267E-1,-5.078349113E-1
4.980720833E-1,2.539308071E-1,-4.452373981E-1,1.518219590E0
9.956443333E-1,-5.845014453E-1,7.651095837E-2,-7.412354648E-2
1.493217333E0,8.570417166E-1,-2.227489710E0,6.965250969E0
1.990790625E0,-1.308131695E0,-2.282721043E0,-2.303921461E0
2.488363625E0,3.472184837E-1,-6.336474419E-1,2.348050773E-1
2.985937333E0,-9.935532808E-1,6.161000580E-2,1.025546193E0
3.483511333E0,-4.571545869E-3,7.193301320E-1,9.336826950E-2
3.981085708E0,6.082800031E-1,1.104801148E-1,-3.923255682E0
4.478659708E0,1.175206423E0,1.184554935E0,-1.191163540E0
4.976234583E0,2.833766639E-1,1.721462607E0,-2.289983332E-1
5.473809583E0,9.635142237E-2,-2.302750051E-1,1.100706980E-1
5.971385250E0,4.581750333E-1,-6.836948991E-1,8.708456755E-1
6.468961250E0,-3.240448713E0,4.486806691E-1,1.605923533E0
6.966537250E0,7.103777677E-2,1.836183816E-1,-6.297125667E-2
7.464114250E0,-4.965238273E-1,1.457754057E-2,-1.996686161E-1
7.961690708E0,-7.724277377E-1,-5.469314456E-1,1.811067224E0
8.459267708E0,1.372074038E-1,-8.686780334E-1,-9.538715482E-1
8.956844458E0,-8.634223938E-1,1.091588855E0,1.500915885E0
9.454422458E0,1.088448763E0,-8.414363265E-1,-2.158591986E0
9.952001083E0,-4.153344035E-1,1.220061064E0,1.163144827E0
1.044957908E1,1.318047643E0,-1.393147230E0,-3.047303677E0
1.094715637E1,-1.261166573E0,2.010031223E0,2.186141491E0
1.144473538E1,1.580583572E0,-2.587797642E0,-2.449609995E0
1.194231408E1,-3.060855389E0,1.749017358E0,1.692538857E0
1.243989208E1,7.878367305E-1,1.326416016E0,-1.113154173E0
1.293747096E1,-2.076051235E-1,1.004410148E0,1.119142771E0
1.343504896E1,-4.715959132E-1,2.717305161E-2,1.068106771E0
1.393262733E1,-1.081006050E0,7.783342898E-2,-8.824766874E-1
1.443020533E1,-1.596657634E0,6.749676913E-2,1.940092564E0
1.492778337E1,4.475217164E-1,-1.586937606E-1,-1.652979136E0
1.542536137E1,-1.081559658E0,-7.964584231E-2,1.254842401E0
1.592293963E1,1.678027987E0,-8.873472214E-1,-2.941479921E0
1.642051862E1,-6.704509854E-1,6.050159335E-1,2.065953016E0
1.691809746E1,6.115095615E-1,-1.533599496E0,-2.526850700E0
1.741567746E1,-9.004704356E-1,1.246122718E0,1.909015775E0
1.791325625E1,1.483345270E0,-2.681175470E0,-2.378826618E0
1.841083525E1,-8.145312220E-2,5.007770061E-1,3.950340986E0
1.890841496E1,1.143393636E0,1.273321152E0,-8.667109013E-1
1.940599496E1,-5.618727207E-1,-1.358604059E-2,1.328695059E0
1.990357421E1,4.678440988E-1,1.104270965E-1,1.558522582E0
2.040115321E1,-9.233036041E-1,3.167409897E-1,-2.144866705E0
2.089873146E1,-2.262492418E0,1.442862988E0,2.095414639E0
2.139631046E1,1.414797306E0,-5.516110659E-1,-2.873097897E0
2.189389033E1,-1.721040010E0,3.893126249E-1,2.237805843E0
2.239146933E1,2.535533190E0,-1.447452068E0,-3.588573933E0
2.288904833E1,-2.025557518E0,9.301131368E-1,2.858208895E0
2.338662646E1,2.570314169E0,-1.760119319E0,-3.609400511E0
2.388420546E1,-1.469465733E0,4.980211556E-1,3.453900337E0
2.438178471E1,1.838302016E0,-2.807132959E0,-2.078563690E0
2.487936371E1,-6.324796081E-1,2.495508045E-1,2.789416313E0
2.537694146E1,-1.300808191E-1,-1.541470289E-1,4.862445891E-1
2.587452046E1,-1.864557981E0,1.333291411E0,-5.674395561E-1
2.637209971E1,-1.276800990E0,1.003698111E0,1.263403535E0
2.686967771E1,2.773260176E-1,-9.468458295E-1,-2.449183226E0
2.736725625E1,-2.851662636E0,2.247620821E0,1.948825002E0
2.786483425E1,1.368159652E0,-1.068052411E0,-3.738549709E0
2.836241208E1,-8.203545213E-1,1.808401585E0,2.907403946E0
2.885999008E1,1.821950674E0,-1.872725129E0,-3.890295267E0
2.935756796E1,-1.406813264E0,8.348930478E-1,5.026793480E0
2.985514496E1,2.045486927E0,-2.072200298E0,-3.023380280E0
3.035272137E1,-2.210183442E-1,5.613690019E-1,3.524601936E0
3.085029838E1,1.400107741E0,-1.475477517E-1,-8.243748546E-1
3.134787550E1,-1.145800829E0,1.609451056E0,4.796959162E-1
3.184545250E1,-1.136222839E0,-1.617255509E-1,1.220448494E0
3.234302996E1,8.922713995E-1,-4.172454178E-1,-1.946962953E0
3.284060596E1,-2.390741587E0,1.446517587E0,2.387397051E0
3.333818208E1,1.392024279E0,-5.375162959E-1,-3.831503868E0
3.383575808E1,-9.423180223E-1,3.624463379E-1,2.573127270E0
3.433333350E1,2.158805370E0,-1.621445537E0,-3.436398506E0
3.483090850E1,-8.064231277E-1,9.454886913E-1,3.852248907E0
3.532848483E1,2.461244583E0,-2.416276217E0,-3.267474890E0
3.582605983E1,-1.449191451E0,-2.235380560E-1,4.028215408E0
3.632363458E1,2.250622988E0,5.619297624E-1,-2.129381180E0
3.682120958E1,-3.739133835E0,3.027244568E0,1.698658109E0
3.731878521E1,-1.262389064E0,3.626616001E-1,8.436723351E-1
3.781635921E1,-1.271869779E0,6.397485137E-1,-1.225109220E0
3.831393333E1,-1.767586112E0,9.594019055E-1,1.116484880E0
3.881150733E1,1.713146687E0,3.062581718E-1,-3.705638885E0
3.930908221E1,-1.909020782E0,1.504923701E0,1.492019415E0
3.980665621E1,2.683034420E0,-1.482378364E0,-4.314935684E0
4.030422908E1,-2.080362797E0,-9.548376799E-1,3.377979755E0
4.080180308E1,2.316310883E0,-9.079398960E-2,-3.256221294E0
4.129937562E1,-1.442130566E0,-6.083490849E-1,1.919447541E0
4.179694963E1,-2.985057235E-1,3.442699909E-1,5.607057810E-1
4.229452296E1,-8.078352213E-1,-9.621537477E-2,-6.528952122E-1
4.279209596E1,-1.076620460E0,6.261958480E-1,1.694186926E0
4.328966833E1,7.404235005E-1,-9.767969847E-1,-2.499799490E0
4.378724133E1,-2.028505087E0,1.166772008E0,2.815304518E0
4.428481396E1,1.843525290E0,1.178672433E0,-2.469608307E0
4.478238696E1,-2.827548683E-1,-1.284482241E0,2.907923222E0
4.527995958E1,1.564267635E0,-1.940754533E0,-2.842657089E0
4.577753158E1,-1.035873532E0,3.695939481E-1,3.229491711E0
4.627510483E1,1.788306832E0,-2.543575764E0,-2.864022970E0
4.677267783E1,-6.118865609E-1,8.702536821E-1,3.570657015E0
4.727025071E1,-5.735900402E-1,9.042574167E-1,9.935855865E-1
4.776782371E1,-5.129202604E-1,-4.268836230E-2,-1.052699924E0
4.826539696E1,-1.436899543E0,2.243578911E0,1.338837385E0
4.876296996E1,1.513413548E0,-1.121926308E0,-3.148721218E0
4.926054275E1,-1.405601501E0,1.494612575E0,1.860485792E0
4.975811475E1,1.479753613E0,-1.309623361E0,-4.622643948E0
5.025568821E1,-3.150149345E0,2.013282776E0,4.316035748E0
5.075326121E1,1.832593918E0,-1.433287501E0,-3.323880911E0
5.125083321E1,-7.495469451E-1,-7.183143497E-1,3.730227232E0
5.174840521E1,2.153617144E0,-2.417297602E0,-1.158550382E0
5.224597883E1,1.623986214E-1,1.457453370E0,2.304232597E0
5.274355083E1,-1.189617395E0,7.007171512E-1,6.045611501E-1
5.324112133E1,-1.361199856E0,1.926116645E-1,-2.461727262E-1
5.373869333E1,-1.589272738E0,1.921821475E0,9.265922308E-1
5.423626608E1,7.906680107E-1,-9.244331121E-1,-3.087750196E0
5.473383908E1,-2.616693735E0,1.447979450E0,2.746713638E0
5.523141100E1,1.891971231E0,-1.592883587E0,-4.061018944E0
5.572898300E1,3.161731958E-1,-6.524738669E-1,4.023486614E0
5.622655583E1,1.314018726E0,-1.184084535E0,-3.447726488E0
5.672412783E1,-1.129761815E0,7.726054192E-1,3.410138369E0
